date,week_ahead,point,mode,true,date_origin,q_1,q_2,q_5,q_10,q_15,q_20,q_25,q_30,q_35,q_40,q_45,q_55,q_60,q_65,q_70,q_75,q_80,q_85,q_90,q_95,q_97,q_99
2023-12-03,0,1.8626843085850917,train_seed42,1.5035924940999998,2023-12-03,0.3681395640193818,0.4919195630264003,0.6210097704544452,0.7985377503596678,0.9370410410182664,1.0585154010841564,1.1710889640847877,1.2789597667060912,1.3847819593723192,1.490521042378807,1.5978496130034658,1.823849031292106,1.9463055801378597,2.0783771483484625,2.223689845137993,2.387646266661729,2.579045645053251,2.814021185651254,3.128054921641572,3.631662530208477,4.105783470893649,4.700987238658786
2023-12-03,0,1.8626843085850917,train_seed43,1.5035924940999998,2023-12-03,0.3681395640193818,0.4919195630264003,0.6210097704544452,0.7985377503596678,0.9370410410182664,1.0585154010841564,1.1710889640847877,1.2789597667060912,1.3847819593723192,1.490521042378807,1.5978496130034658,1.823849031292106,1.9463055801378597,2.0783771483484625,2.223689845137993,2.387646266661729,2.579045645053251,2.814021185651254,3.128054921641572,3.631662530208477,4.105783470893649,4.700987238658786
2023-12-03,0,1.8626843085850917,train_seed44,1.5035924940999998,2023-12-03,0.3681395640193818,0.4919195630264003,0.6210097704544452,0.7985377503596678,0.9370410410182664,1.0585154010841564,1.1710889640847877,1.2789597667060912,1.3847819593723192,1.490521042378807,1.5978496130034658,1.823849031292106,1.9463055801378597,2.0783771483484625,2.223689845137993,2.387646266661729,2.579045645053251,2.814021185651254,3.128054921641572,3.631662530208477,4.105783470893649,4.700987238658786
2023-12-03,0,1.8626843085850917,train_seed45,1.5035924940999998,2023-12-03,0.3681395640193818,0.4919195630264003,0.6210097704544452,0.7985377503596678,0.9370410410182664,1.0585154010841564,1.1710889640847877,1.2789597667060912,1.3847819593723192,1.490521042378807,1.5978496130034658,1.823849031292106,1.9463055801378597,2.0783771483484625,2.223689845137993,2.387646266661729,2.579045645053251,2.814021185651254,3.128054921641572,3.631662530208477,4.105783470893649,4.700987238658786
2023-12-03,0,1.8626843085850917,train_seed46,1.5035924940999998,2023-12-03,0.3681395640193818,0.4919195630264003,0.6210097704544452,0.7985377503596678,0.9370410410182664,1.0585154010841564,1.1710889640847877,1.2789597667060912,1.3847819593723192,1.490521042378807,1.5978496130034658,1.823849031292106,1.9463055801378597,2.0783771483484625,2.223689845137993,2.387646266661729,2.579045645053251,2.814021185651254,3.128054921641572,3.631662530208477,4.105783470893649,4.700987238658786
2023-12-03,0,1.8626843085850917,train_seed47,1.5035924940999998,2023-12-03,0.3681395640193818,0.4919195630264003,0.6210097704544452,0.7985377503596678,0.9370410410182664,1.0585154010841564,1.1710889640847877,1.2789597667060912,1.3847819593723192,1.490521042378807,1.5978496130034658,1.823849031292106,1.9463055801378597,2.0783771483484625,2.223689845137993,2.387646266661729,2.579045645053251,2.814021185651254,3.128054921641572,3.631662530208477,4.105783470893649,4.700987238658786
2023-12-03,0,1.8626843085850917,train_seed48,1.5035924940999998,2023-12-03,0.3681395640193818,0.4919195630264003,0.6210097704544452,0.7985377503596678,0.9370410410182664,1.0585154010841564,1.1710889640847877,1.2789597667060912,1.3847819593723192,1.490521042378807,1.5978496130034658,1.823849031292106,1.9463055801378597,2.0783771483484625,2.223689845137993,2.387646266661729,2.579045645053251,2.814021185651254,3.128054921641572,3.631662530208477,4.105783470893649,4.700987238658786
2023-12-03,0,1.8626843085850917,train_seed49,1.5035924940999998,2023-12-03,0.3681395640193818,0.4919195630264003,0.6210097704544452,0.7985377503596678,0.9370410410182664,1.0585154010841564,1.1710889640847877,1.2789597667060912,1.3847819593723192,1.490521042378807,1.5978496130034658,1.823849031292106,1.9463055801378597,2.0783771483484625,2.223689845137993,2.387646266661729,2.579045645053251,2.814021185651254,3.128054921641572,3.631662530208477,4.105783470893649,4.700987238658786
2023-12-03,0,1.8626843085850917,train_seed50,1.5035924940999998,2023-12-03,0.3681395640193818,0.4919195630264003,0.6210097704544452,0.7985377503596678,0.9370410410182664,1.0585154010841564,1.1710889640847877,1.2789597667060912,1.3847819593723192,1.490521042378807,1.5978496130034658,1.823849031292106,1.9463055801378597,2.0783771483484625,2.223689845137993,2.387646266661729,2.579045645053251,2.814021185651254,3.128054921641572,3.631662530208477,4.105783470893649,4.700987238658786
2023-12-03,0,1.8626843085850917,train_seed51,1.5035924940999998,2023-12-03,0.3681395640193818,0.4919195630264003,0.6210097704544452,0.7985377503596678,0.9370410410182664,1.0585154010841564,1.1710889640847877,1.2789597667060912,1.3847819593723192,1.490521042378807,1.5978496130034658,1.823849031292106,1.9463055801378597,2.0783771483484625,2.223689845137993,2.387646266661729,2.579045645053251,2.814021185651254,3.128054921641572,3.631662530208477,4.105783470893649,4.700987238658786
