date,week_ahead,true,point,q_1,q_2,q_5,q_10,q_15,q_20,q_25,q_30,q_35,q_40,q_45,q_99,q_97,q_95,q_90,q_85,q_80,q_75,q_70,q_65,q_60,q_55
2023-02-26,0,0.5907731455117622,0.5922788327959876,0.017316807593348475,0.033577815075742,0.05629948220543292,0.09671859741011907,0.13520462604562777,0.17365698765885945,0.21298009142191213,0.2537970592246895,0.2966496526963489,0.34208708410883915,0.3907252128238245,2.438398299099988,1.9839551085853817,1.6367514887631656,1.285757588293072,1.0781431684060476,0.9294864778936565,0.8132009911090542,0.7173983583060722,0.6357122703456858,0.5643249247461484,0.5007581267793842
2023-03-05,0,0.5975209883476063,0.44832627452010876,0.0059694999667535215,0.013727584285333334,0.026069417080967976,0.050468420637152,0.07549535465426893,0.10170058731376916,0.12946284555815615,0.15913088163943429,0.19107462163607886,0.22571866321422662,0.2635757416711401,2.1112010606118017,1.6820278583279396,1.3581881682545227,1.0359656692596477,0.8487907101444229,0.7168857339166657,0.6152580143934061,0.5327786408748678,0.46351176797101373,0.40391316434762875,0.35169436840783264
2023-03-05,1,0.5975209883476063,0.5002025337795204,0.013589884349100799,0.027748951709228174,0.04811314161666028,0.08487212224956554,0.1199587492501557,0.1548934924323798,0.19043073992584572,0.22710098429627412,0.2653681430468767,0.305701425342329,0.34862418122925165,2.069788418737672,1.6941359433354373,1.40597574481832,1.1128733497569312,0.9383233600087038,0.8126177123680078,0.713755996424988,0.631883745974905,0.5617153589297867,0.5000757828345308,0.4449000541765887
2023-03-12,0,0.5631646394439607,0.4922620633274824,0.007156366440405451,0.015978467708467628,0.029924205168406923,0.05757062903789023,0.0860474916521068,0.11590144495973889,0.1474858308256719,0.18112861756551601,0.21718667414748968,0.256079308447393,0.2983215789152934,2.2316992508794447,1.792148418701609,1.4585046957643377,1.1239618525919544,0.9278985834742135,0.7886500085582564,0.6805734775236372,0.5922321196910232,0.5175185884641068,0.4527835468064769,0.39567029293598105
2023-03-12,1,0.5631646394439607,0.374921831267904,0.005226196243421699,0.011548154910582024,0.021616188444187577,0.04186569532623208,0.06303064288713647,0.08546000943712102,0.10939055341530857,0.1350563912839755,0.162723791307384,0.1927141672609559,0.22542874548213326,1.7627414191021495,1.4104621174971492,1.143816014553449,0.8770836703023748,0.7211998939254733,0.6107687081394282,0.5252708850988994,0.4555605203161779,0.39675699021883687,0.3459463957969275,0.3012490873068009
2023-03-12,2,0.5631646394439607,0.3792229976504258,0.008712615121195925,0.019275856392839175,0.035551292727185345,0.06674624197425917,0.09786315651850527,0.12971307394221537,0.1627679440803538,0.19741541606260157,0.23403955438464155,0.2730643876636931,0.3149906279263005,2.098227336872402,1.701950581214218,1.3993369664498805,1.0934230498841302,0.9125097408908291,0.783014286851698,0.6817631989543255,0.5983960675568131,0.5273673169827847,0.46535441503723673,0.4102044266598873
2023-03-19,0,0.4910759902991101,0.4779028594999204,0.006391843887470975,0.014446697018200925,0.02735304593431355,0.053292474723787626,0.08030747988921727,0.1088374315687053,0.1391865723509208,0.17165404829306607,0.2065771175280505,0.2443601684216979,0.2855057425477034,2.1990766548141987,1.762042545055377,1.430715924313065,1.0990142809937842,0.9049629023600861,0.7673609692123244,0.6607252079751043,0.5736949602212882,0.5002064029173959,0.4366382226990636,0.3806535511685138
2023-03-19,1,0.4910759902991101,0.42601589847705146,0.007578163732607028,0.015486632842769884,0.027203169253204693,0.0493616999523184,0.0716505453976378,0.09488313148778083,0.11953321962128552,0.14600126077111125,0.1746945624209471,0.20607032285493326,0.24067316471451763,2.10761476971634,1.6601437999737563,1.325343139444512,0.9959665203162227,0.8071818871950798,0.6757268605318295,0.5755973315714907,0.4952382036288985,0.4284947184977872,0.3716941889393726,0.32246454474477504
2023-03-19,2,0.4910759902991101,0.2804721111460593,0.005027866889405538,0.010410110955143149,0.018504792464232377,0.0342998711653502,0.050822487499897845,0.06861489985721525,0.08798809380922798,0.1092107282207839,0.1325671505651232,0.15838973751702345,0.1870882546010938,1.7277121995805638,1.36140428681808,1.0867473184827756,0.8155319508689766,0.6594194867777254,0.5503280179668898,0.466979894740684,0.39992052125100386,0.344118500849654,0.29657788731515744,0.25537121969502075
2023-03-19,3,0.4910759902991101,0.30582180428282174,0.00552052266795745,0.012796037798894051,0.02473009069706535,0.0491594937250045,0.07488048973373124,0.10218581901026666,0.13131534126869487,0.16252961440871483,0.1961370536917782,0.23251629688285966,0.2721434655923576,2.1087086148100376,1.6902652398682916,1.3727529716331281,1.0545057484876126,0.86813583207485,0.7358883650415875,0.6333458625367033,0.5496184223811529,0.4788919810946154,0.41769395726014613,0.36378358984060744
2023-03-26,0,0.5910192295241167,0.4297728611427511,0.003835409150836375,0.009396246524249675,0.018932613493951925,0.03929909632479583,0.061489840622586174,0.08561117937199891,0.1118178388370558,0.1403214471793234,0.17139932465374944,0.20540967617911557,0.24281565031133573,2.0885238836621056,1.6600800348830795,1.3366770506144805,1.0147089441728825,0.8275598633146712,0.6956114913691291,0.593924194974508,0.5113971469504316,0.44211468026070977,0.38255058181351975,0.3304349352914842
2023-03-26,1,0.5910192295241167,0.4315179784320574,0.007763743173522139,0.015868876907396592,0.027836794032115832,0.05037618059970213,0.07298573749329546,0.0965333008748065,0.12152049069102097,0.14836355934537898,0.17747885495296845,0.20932858313778085,0.2444600488577649,2.124509071739636,1.6754774409852033,1.3391638135082355,1.0078412294879655,0.8176325737944391,0.684998405782735,0.5838401281222976,0.5025591937564778,0.4349779689410053,0.37741096251434864,0.3274788346177146
