date,week_ahead,true,point,q_1,q_2,q_5,q_10,q_15,q_20,q_25,q_30,q_35,q_40,q_45,q_99,q_97,q_95,q_90,q_85,q_80,q_75,q_70,q_65,q_60,q_55
2023-02-26,0,0.5907731455117622,0.5337814111116941,0.00819532208133145,0.018603853856397824,0.0350378436860598,0.067251110766124,0.09993458891486184,0.1337553896759043,0.169138894917317,0.20646332631308528,0.24612460697296162,0.28857523288728515,0.33436085910421615,2.3322530839400093,1.8846273045788884,1.5434983878453223,1.1997178809661206,0.997080117786513,0.8524351689689134,0.7396294521956011,0.6469818843795283,0.5682461003370066,0.4996839051443627,0.4388765495930646
2023-03-05,0,0.5975209883476063,0.46734138392234714,0.0041219902065251,0.010616356297653624,0.0219286045464075,0.0460065737584057,0.07189676156900579,0.09965720977874706,0.12944412065026484,0.16148244213900095,0.1960667271648392,0.23357443020280466,0.27448988358047993,2.1847186450972256,1.7483020320706768,1.4174642144705212,1.0862684986999358,0.8925231488864687,0.7551473478724658,0.6486976099364862,0.5618324746631694,0.4884997851048379,0.42508676567893905,0.36926391410119186
2023-03-05,1,0.5975209883476063,0.46589508280177677,0.00392064324192875,0.009742221484420426,0.019884517213739974,0.04181932382337158,0.06588790145243827,0.09212730070544703,0.12067066343110505,0.15172870151898354,0.18559064219465565,0.22263715804710166,0.2633647029738237,2.260723968429489,1.7981651890715533,1.448734786344803,1.100541488519258,0.8979564472860925,0.7550128279962918,0.6447730229627515,0.5552440955497805,0.48003394330124716,0.41533203315347034,0.3586854743559234
2023-03-12,0,0.5631646394439607,0.5110073743994062,0.00639106627210065,0.01528414121566835,0.02984277887761505,0.05920964203052415,0.0895892032437269,0.12139026003947608,0.15492969889161246,0.19052621209184423,0.22853756264618533,0.26938878686702883,0.3136036858856041,2.2832883932695442,1.8392985280116823,1.5014960831711592,1.161769936061566,0.9619894228864757,0.8196765541227236,0.7089081041803609,0.6181131577099448,0.5411084179874892,0.4741965352031244,0.4149879804983211
2023-03-12,1,0.5631646394439607,0.39669057604049435,0.002164990568505408,0.005948589486004825,0.012962093213052299,0.028864042147531,0.04692199610991068,0.06709755451996674,0.08950408505771827,0.11434243362193977,0.14189138664875323,0.1725170353411839,0.20669518927430114,2.0790494697370403,1.6317398753791263,1.2966464368750024,0.9663849174816649,0.7766907498388442,0.6443802928515479,0.5434746406315784,0.4624365606732366,0.3951296076546706,0.3379021555338486,0.2884071097704711
2023-03-12,2,0.5631646394439607,0.4439866679930688,0.002614662829108175,0.006824382701436825,0.01451976660110575,0.0320603239199897,0.0522100989724706,0.07491551933185991,0.1002640603520637,0.1284404520172228,0.15972038537856675,0.19448091400863327,0.23322432777269886,2.2996966266231182,1.8105850588797134,1.4431685308889248,1.0797783977075568,0.8702144145766589,0.7235293524825462,0.6112907873445204,0.5208642158587129,0.44552789439273577,0.38128271623421756,0.3255604618581466
2023-03-19,0,0.4910759902991101,0.5119482495462762,0.0062654310574755,0.01512544165537085,0.0296918901624197,0.05913761893695198,0.08962103501572358,0.12153373833281612,0.15518770218623068,0.1908999403645063,0.22902772749297895,0.26999615293948875,0.314329374039753,2.2861847135826707,1.8419326602260258,1.5038833338939295,1.163848094961144,0.9638451536014696,0.8213485523236349,0.7104184778966014,0.6194760817384093,0.5423335718116662,0.4752907605793154,0.4159561868210662
2023-03-19,1,0.4910759902991101,0.48780818809472726,0.004665960651548624,0.011531690728458674,0.023215193982577674,0.04780002578460653,0.07417976443649417,0.1025216466582541,0.13302723958084642,0.16595029352576357,0.20161047081899672,0.2404120930892989,0.28287165068147024,2.311284453664713,1.8447966703467469,1.4917433883064928,1.1391025398151082,0.9333653806933049,0.7878403069351552,0.6753405005812485,0.5837537028525768,0.5066195492638745,0.44008344403323846,0.3816612021148542
2023-03-19,2,0.4910759902991101,0.3375917533622835,0.0013819192693897248,0.00405817871604385,0.009313436403786152,0.021862771582428598,0.036626982066394656,0.05343957174737568,0.07231380897780622,0.09336107024627059,0.11677220159874242,0.1428199150628759,0.1718742053549104,1.8796361549483893,1.4381455307456141,1.119015871708394,0.818672409648839,0.6535037063252201,0.540930837899138,0.45592578631838765,0.387832025126118,0.33122511954156536,0.28298782620841334,0.24116125026582727
2023-03-19,3,0.4910759902991101,0.366153465860117,0.0016780481310732522,0.004402928917903303,0.009382139834503615,0.02081488908226772,0.03417330226179283,0.0495467697049229,0.06711343003913392,0.08712597040624184,0.10991626583942948,0.13591055083287237,0.16565563119824242,2.1647549061078304,1.6614191981311361,1.2894917214653154,0.9298052491928863,0.7279379348529382,0.5901124935840478,0.48718241840568954,0.4062452842083768,0.3404522531730565,0.28573087105266004,0.2394618654432845
2023-03-26,0,0.5910192295241167,0.4684166924246183,0.0040174942151977,0.010482992996691327,0.02180643275512055,0.045970259664852874,0.07197290955204366,0.09985472020614153,0.1297665878832114,0.16193155883462418,0.19664357837257973,0.23428009895280805,0.27532579729703477,2.187952967766123,1.751246569467432,1.4201358737328604,1.0885984749314326,0.8946072150756014,0.7570282806721033,0.6503998654997913,0.5633717523933869,0.48988682790761784,0.42632919363844196,0.3703672277095532
2023-03-26,1,0.5910192295241167,0.4789347009112127,0.004030155041937575,0.010268714822222299,0.021153436861470653,0.04453157079422097,0.0699584860355276,0.09748642813542681,0.12726576545949936,0.15952152733271868,0.19455494150138217,0.2327572543599723,0.2746348315450809,2.292817650122312,1.8276643498862342,1.4758246928840064,1.1246538767367809,0.9199474954370485,0.7752614753482081,0.6634938295332911,0.5725729703901353,0.49606196706845274,0.43012158572665893,0.3722788510107022
