date,week_ahead,true,point,q_1,q_2,q_5,q_10,q_15,q_20,q_25,q_30,q_35,q_40,q_45,q_99,q_97,q_95,q_90,q_85,q_80,q_75,q_70,q_65,q_60,q_55
2023-10-01,0,0.17,0.4730313090339014,0.0064742278431881,0.0145817294937815,0.02747324043160885,0.05318714560397652,0.07983997621494657,0.10793209081564002,0.1377955375214445,0.16974404518812167,0.20412285412650888,0.24134052127817496,0.28190125393142806,2.1841929445553383,1.7485018123721519,1.418451260972246,1.0883614373662858,0.8954776665083064,0.7588431312790404,0.6530588562873856,0.5668042288692883,0.49403776885574957,0.43115185539849166,0.3758184623197989
2023-10-08,0,0.2,0.3827221815393657,0.0028606932249039645,0.007194445997623351,0.014722944501840425,0.031019893183083076,0.04905557539396908,0.06895564749960767,0.09088751804247786,0.1150669185777322,0.14176834515765896,0.1713412935375376,0.20423458609232667,1.9645476734691254,1.5465489775825225,1.232946935469688,0.9232161939616248,0.7448541835934306,0.62015081998769,0.5248237719547857,0.4480849792249086,0.3841946537388951,0.3297363420139947,0.28251364709894783
2023-10-08,1,0.2,0.3402719341786506,0.0007977181677190249,0.0025648370430394253,0.0063204902807405,0.01604198761825645,0.02828764601544105,0.04294353880122402,0.060061268726045766,0.0797887752926272,0.10235772444309818,0.12809052884645478,0.15742066954443643,1.9431589694520484,1.5066778763465623,1.181613606187145,0.8637163404421682,0.6828158184640922,0.5577235755996744,0.46314807330335594,0.38788152807421744,0.3259759304068817,0.2739009804116546,0.2293951483710541
2023-10-15,0,0.11,0.3245803252082066,0.0011073125552172399,0.003265374828264937,0.0075413042894597,0.017938941626925824,0.030469814956000475,0.04507572565324662,0.061837563656637,0.08091775732495193,0.1025513165872308,0.12705386646563996,0.15484150573411254,1.81984276154722,1.4136640292312808,1.1110800475868206,0.8150209825298461,0.6464289623545649,0.5297599925765495,0.44147692407153205,0.3711467630767924,0.3132303752645548,0.2644378678043089,0.2226593294780763
2023-10-15,1,0.11,0.33269776461829453,0.0006879122928977262,0.0023116088283211553,0.00586767503012295,0.015226804168856849,0.027075345428633622,0.0412631635469412,0.057832367251886396,0.07693119644315365,0.0987951263108487,0.12375110623433012,0.15223649626368807,1.9193260323903676,1.485041879941863,1.1620958941928106,0.8469104901829785,0.6679915019081257,0.5445442048814699,0.45141233595315094,0.37745121734177217,0.3167467878641933,0.265788245898462,0.22232531622197405
2023-10-15,2,0.11,0.37400448646089146,0.003301892402118059,0.007420452276441852,0.014051439556503675,0.027787794209015303,0.04285074380266957,0.05964590174336162,0.07848625381839976,0.09968666566346747,0.12360108503096152,0.15065120466618684,0.18135889219258236,2.089180879879526,1.6188915521910583,1.269427219432422,0.9287851286848003,0.7357325175380572,0.6027341616840679,0.5025358043720156,0.42306092708519694,0.3578971675141694,0.3032330342728746,0.25661951597325944
2023-10-22,0,0.15,0.26851737914758284,0.0003103590218067635,0.0011605433193487941,0.0031872493931634637,0.008959292230678699,0.016734333791199322,0.02646311510471685,0.03822838517003825,0.05219156763014572,0.06858347920123242,0.087711427432074,0.10997789605991469,1.667499599377733,1.2743902455019291,0.9841281501336787,0.7035230049161626,0.5460621666763461,0.43858092902739426,0.358361133765587,0.2953580516145141,0.24424922292227697,0.20187823716322406,0.16622283449688854
2023-10-22,1,0.15,0.2946007645968426,0.00043788255134009544,0.0015458087149687414,0.004061273451616528,0.01092054265292055,0.019888159314424874,0.030914223480576673,0.04409579514683588,0.05961482093681833,0.07772736640089692,0.09877125444310819,0.1231863868814588,1.8093579906340476,1.3847662491992292,1.0710313965204055,0.7674821392153256,0.596989029544662,0.48051505863284233,0.3935097132130848,0.32511481479195453,0.2695750549179884,0.22347600459222486,0.18462894619050013
2023-10-22,2,0.15,0.3737415545494986,0.002348215607697564,0.005831711857485108,0.011980522577788187,0.025670522204559836,0.041224718673853945,0.05871114282362633,0.07827744209348227,0.10014615110822167,0.12461868618199985,0.15208847136443526,0.183064597480413,2.0840026072375952,1.6144896126541592,1.2659051764760942,0.9265400231188823,0.7344834054271865,0.6023125944370564,0.5028074751018099,0.4239018834248405,0.35918359407245726,0.3048361591411124,0.2584031701126138
2023-10-22,3,0.15,0.27120101011080816,9.046465293521862e-05,0.000422869748426959,0.001382999376616301,0.0046530736913089005,0.009685708720073174,0.016580974927645924,0.025527264155011702,0.03678246939706195,0.050676131582383196,0.06762291190098102,0.08814720821778878,1.9134093729201678,1.431096306850631,1.0789918088548325,0.7441551655130971,0.5601840737908548,0.4371410786784572,0.34720536442083016,0.2781059596733551,0.22334895636070334,0.17908275458674716,0.14283495768495025
2023-10-29,0,0.04,0.19010350524200484,3.3010335195975215e-05,0.00016689328876218982,0.0005816804452891162,0.0021173663750938044,0.004676382927270825,0.008415494625152127,0.013532869233174951,0.020265304779437047,0.0288947609241833,0.039761323261440426,0.05328369265417065,1.428680267228545,1.0572525484442838,0.7877222784376847,0.5334588412888353,0.3951463772831282,0.30353021028075505,0.23723734203648236,0.18685534381608584,0.14740786862387234,0.11594427140313626,0.0905693334884094
2023-10-29,1,0.04,0.20694252455397238,3.2868753416160295e-05,0.00018203967252692087,0.0006731046486959079,0.0025395213478897195,0.0056248673963662,0.010042117632602175,0.015960413735986598,0.0236025549645432,0.0332503985763582,0.0452568442485101,0.06006603063769887,1.5421700854355764,1.14184238311385,0.8513695692565065,0.5774413143506982,0.4285057780546286,0.32989261577216994,0.2585524044411004,0.20433083656038248,0.16185635849543956,0.12794157038761475,0.10053740850408092
