date,week_ahead,point,mode,true,q_1,q_2,q_5,q_10,q_15,q_20,q_25,q_30,q_35,q_40,q_45,q_55,q_60,q_65,q_70,q_75,q_80,q_85,q_90,q_95,q_97,q_99
2020-03-22,1,0.47,train,0.14,0.0029165397297864024,0.008180063482562791,0.017949562926841765,0.03985807146435989,0.06427775753867622,0.09103658508645847,0.12019127744796955,0.15191744553032302,0.18648657419857062,0.2242702921404968,0.2657610166260152,0.36268581533919764,0.42017947619098867,0.48576724512414005,0.5619131852145497,0.6524451539159668,0.7637834726608581,0.9079715052425376,1.1120526125182737,1.4622981374533244,1.8133396055139286,2.277576992383634
2020-03-29,1,0.42,train,0.08,0.0015091447469740007,0.00477402899748179,0.011458966687381696,0.027780637295291195,0.04710555259283768,0.0690904672711525,0.09369365872967142,0.12102386838608103,0.15130176778829207,0.1848566656026573,0.22214266211844888,0.31057770967311044,0.3637010205902984,0.42476372379882915,0.496156012971546,0.5816002907671745,0.6873522106063973,0.8251661867936964,1.0214814274721178,1.3608139632423255,1.7030119075464534,2.157709870802923
2020-04-05,1,0.14,train,0.06,1.0908327907651283e-08,3.4180111012580817e-07,4.628795110152189e-06,6.268985435669185e-05,0.0002879654016773009,0.0008499600900848723,0.001969909736388637,0.003920855922199364,0.0070318164853703175,0.011697271848916753,0.018394196699902974,0.040390979298355195,0.05741462290470804,0.08012458512461691,0.11046402666144628,0.15143301044579352,0.2080717431373041,0.2899120382718142,0.4186611366872457,0.6650774920727739,0.9342052855359927,1.312567834502008
2020-04-12,1,0.08,train,0.09,2.3154262284565186e-14,9.608538206971605e-12,9.185817648928199e-10,8.781695608233327e-08,1.2649528646502527e-06,8.39546570333595e-06,3.644438582382258e-05,0.00012095394793556814,0.0003335883006004221,0.0008036580441036624,0.0017469156909905332,0.006592763009353344,0.011785492755632747,0.02022950128123812,0.03365848943549139,0.054799755204009995,0.08825695214401916,0.14273502517448736,0.23808915372451633,0.4395362582365201,0.6749895417504493,1.0202453385590937
2020-04-19,1,0.06,train,0.02,9.259731122633183e-19,2.866158520888501e-15,1.2528936370868116e-12,5.476816637542615e-10,1.9195011736114278e-08,2.3941004817941414e-07,1.6952403445779118e-06,8.390899968874817e-06,3.243984669166509e-05,0.00010467266218187806,0.00029422472548916293,0.001714745179258377,0.003690882699136192,0.007496366420017994,0.01453141154781448,0.02718357449433706,0.04968733269333258,0.0902533650885255,0.16780594378550479,0.34487009350685816,0.5623326307693957,0.8904528807780233
2020-04-26,1,0.09,train,0.01,6.800014706363279e-13,1.4442567490653793e-10,8.318667060226173e-09,4.791410760578394e-07,5.131450061169756e-06,2.759889711858557e-05,0.00010178151215672113,0.0002957010775155496,0.0007288830517121606,0.0015936654238035426,0.0031815943733259555,0.010407102936597083,0.017508044132816876,0.028448409261325604,0.045038165203764344,0.07008377280547391,0.10829042832319906,0.16853405421030646,0.27104231933918005,0.4821531379100801,0.7247689879808972,1.0769470728874622
2020-05-03,1,0.02,train,0.01,7.136768682471026e-54,2.1164456092046366e-43,1.7678650217328944e-35,1.476695985700836e-27,6.357283744904533e-23,1.233482764451931e-19,4.3792182066135026e-17,5.310233117718296e-15,3.06811199631289e-13,1.0303269900922869e-11,2.2860940248951523e-10,4.4928280826605365e-08,4.43563629780894e-07,3.6454465098704732e-06,2.562910629396114e-05,0.00015752286731711995,0.0008619821993135058,0.004276202551840054,0.019789997630341206,0.0932467515034474,0.22902169860286678,0.48110324027341556
2020-05-10,1,0.01,train,0.01,1.6417129404675996e-106,1.4438038786645656e-85,1.0073773606516126e-69,7.028718801420927e-54,1.302678279015021e-44,4.904109415114461e-38,6.181404323123238e-33,9.089105701157468e-29,3.0341454621085583e-25,3.421717361996706e-22,1.6845432157814933e-19,6.506291404465213e-15,6.341691864961014e-13,4.283410297041619e-11,2.1169976785762795e-09,7.993412055685029e-08,2.3874266567212726e-06,5.803747059645199e-05,0.0011779161033619308,0.021027526771537887,0.09379420566721604,0.2812921787464681
2020-05-17,1,0.01,train,0.0,1.6417129404675996e-106,1.4438038786645656e-85,1.0073773606516126e-69,7.028718801420927e-54,1.302678279015021e-44,4.904109415114461e-38,6.181404323123238e-33,9.089105701157468e-29,3.0341454621085583e-25,3.421717361996706e-22,1.6845432157814933e-19,6.506291404465213e-15,6.341691864961014e-13,4.283410297041619e-11,2.1169976785762795e-09,7.993412055685029e-08,2.3874266567212726e-06,5.803747059645199e-05,0.0011779161033619308,0.021027526771537887,0.09379420566721604,0.2812921787464681
2020-05-24,1,0.01,train,0.01,1.6417129404675996e-106,1.4438038786645656e-85,1.0073773606516126e-69,7.028718801420927e-54,1.302678279015021e-44,4.904109415114461e-38,6.181404323123238e-33,9.089105701157468e-29,3.0341454621085583e-25,3.421717361996706e-22,1.6845432157814933e-19,6.506291404465213e-15,6.341691864961014e-13,4.283410297041619e-11,2.1169976785762795e-09,7.993412055685029e-08,2.3874266567212726e-06,5.803747059645199e-05,0.0011779161033619308,0.021027526771537887,0.09379420566721604,0.2812921787464681
2020-05-31,1,0.0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-06-07,1,0.01,train,0.0,1.6417129404675996e-106,1.4438038786645656e-85,1.0073773606516126e-69,7.028718801420927e-54,1.302678279015021e-44,4.904109415114461e-38,6.181404323123238e-33,9.089105701157468e-29,3.0341454621085583e-25,3.421717361996706e-22,1.6845432157814933e-19,6.506291404465213e-15,6.341691864961014e-13,4.283410297041619e-11,2.1169976785762795e-09,7.993412055685029e-08,2.3874266567212726e-06,5.803747059645199e-05,0.0011779161033619308,0.021027526771537887,0.09379420566721604,0.2812921787464681
2020-06-14,1,0.0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-06-21,1,0.0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-06-28,1,0.0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-07-05,1,0.0,train,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-07-12,1,0.0,train,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-07-19,1,0.03,train,0.01,2.5343710566360905e-36,2.4281407698227276e-29,4.6398277196436626e-24,8.866043326452367e-19,1.0890559286204013e-15,1.694173340397028e-13,8.49441569020874e-12,2.0810292181304597e-10,3.1101637938609934e-09,3.237321731602773e-08,2.556222836866463e-07,8.640834184777339e-06,3.97683016313332e-05,0.00016199195014687646,0.0005949397646576047,0.0020009390676648843,0.0062554267934061885,0.018517674413477334,0.05364451303467596,0.16642727681711364,0.3353628113585348,0.6183799161012317
2020-07-26,1,0.02,train,0.0,7.136768682471026e-54,2.1164456092046366e-43,1.7678650217328944e-35,1.476695985700836e-27,6.357283744904533e-23,1.233482764451931e-19,4.3792182066135026e-17,5.310233117718296e-15,3.06811199631289e-13,1.0303269900922869e-11,2.2860940248951523e-10,4.4928280826605365e-08,4.43563629780894e-07,3.6454465098704732e-06,2.562910629396114e-05,0.00015752286731711995,0.0008619821993135058,0.004276202551840054,0.019789997630341206,0.0932467515034474,0.22902169860286678,0.48110324027341556
2020-08-02,1,0.01,train,0.01,1.6417129404675996e-106,1.4438038786645656e-85,1.0073773606516126e-69,7.028718801420927e-54,1.302678279015021e-44,4.904109415114461e-38,6.181404323123238e-33,9.089105701157468e-29,3.0341454621085583e-25,3.421717361996706e-22,1.6845432157814933e-19,6.506291404465213e-15,6.341691864961014e-13,4.283410297041619e-11,2.1169976785762795e-09,7.993412055685029e-08,2.3874266567212726e-06,5.803747059645199e-05,0.0011779161033619308,0.021027526771537887,0.09379420566721604,0.2812921787464681
2020-08-09,1,0.0,train,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-08-16,1,0.01,train,0.0,1.6417129404675996e-106,1.4438038786645656e-85,1.0073773606516126e-69,7.028718801420927e-54,1.302678279015021e-44,4.904109415114461e-38,6.181404323123238e-33,9.089105701157468e-29,3.0341454621085583e-25,3.421717361996706e-22,1.6845432157814933e-19,6.506291404465213e-15,6.341691864961014e-13,4.283410297041619e-11,2.1169976785762795e-09,7.993412055685029e-08,2.3874266567212726e-06,5.803747059645199e-05,0.0011779161033619308,0.021027526771537887,0.09379420566721604,0.2812921787464681
2020-08-23,1,0.01,train,0.0,1.6417129404675996e-106,1.4438038786645656e-85,1.0073773606516126e-69,7.028718801420927e-54,1.302678279015021e-44,4.904109415114461e-38,6.181404323123238e-33,9.089105701157468e-29,3.0341454621085583e-25,3.421717361996706e-22,1.6845432157814933e-19,6.506291404465213e-15,6.341691864961014e-13,4.283410297041619e-11,2.1169976785762795e-09,7.993412055685029e-08,2.3874266567212726e-06,5.803747059645199e-05,0.0011779161033619308,0.021027526771537887,0.09379420566721604,0.2812921787464681
2020-08-30,1,0.0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-09-06,1,0.0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-09-13,1,0.0,train,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-09-20,1,0.0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-09-27,1,0.03,train,0.0,2.5343710566360905e-36,2.4281407698227276e-29,4.6398277196436626e-24,8.866043326452367e-19,1.0890559286204013e-15,1.694173340397028e-13,8.49441569020874e-12,2.0810292181304597e-10,3.1101637938609934e-09,3.237321731602773e-08,2.556222836866463e-07,8.640834184777339e-06,3.97683016313332e-05,0.00016199195014687646,0.0005949397646576047,0.0020009390676648843,0.0062554267934061885,0.018517674413477334,0.05364451303467596,0.16642727681711364,0.3353628113585348,0.6183799161012317
2020-10-04,1,0.0,train,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-10-11,1,0.0,train,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-10-18,1,0.0,train,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752073592643147e-276,3.222565370625257e-241,1.0722081217115942e-210,8.967251038931394e-184,6.624801413574586e-138,5.127304639600894e-118,1.0132917843706969e-99,8.811331874628746e-83,5.1899016283619393e-67,2.9316958734770645e-52,2.1108388821255076e-38,2.4518796616933596e-25,5.597197750728651e-13,4.845570846800484e-07,0.0015008996937648446
2020-10-25,1,0.02,train,0.02,7.136768682471026e-54,2.1164456092046366e-43,1.7678650217328944e-35,1.476695985700836e-27,6.357283744904533e-23,1.233482764451931e-19,4.3792182066135026e-17,5.310233117718296e-15,3.06811199631289e-13,1.0303269900922869e-11,2.2860940248951523e-10,4.4928280826605365e-08,4.43563629780894e-07,3.6454465098704732e-06,2.562910629396114e-05,0.00015752286731711995,0.0008619821993135058,0.004276202551840054,0.019789997630341206,0.0932467515034474,0.22902169860286678,0.48110324027341556
2020-11-01,1,0.02,train,0.0,7.136768682471026e-54,2.1164456092046366e-43,1.7678650217328944e-35,1.476695985700836e-27,6.357283744904533e-23,1.233482764451931e-19,4.3792182066135026e-17,5.310233117718296e-15,3.06811199631289e-13,1.0303269900922869e-11,2.2860940248951523e-10,4.4928280826605365e-08,4.43563629780894e-07,3.6454465098704732e-06,2.562910629396114e-05,0.00015752286731711995,0.0008619821993135058,0.004276202551840054,0.019789997630341206,0.0932467515034474,0.22902169860286678,0.48110324027341556
