date,week_ahead,point,mode,true,date_origin,q_1,q_2,q_5,q_10,q_15,q_20,q_25,q_30,q_35,q_40,q_45,q_55,q_60,q_65,q_70,q_75,q_80,q_85,q_90,q_95,q_97,q_99
2023-10-01,0,0.5004225429861024,train_seed42,0.17,2023-10-01,0.005597308168257087,0.013785973786004588,0.027465644176522835,0.05549605066592697,0.08479529181586018,0.11565093491229189,0.1483285156186936,0.18311847528812322,0.22036046466646572,0.2604665044916248,0.3039500620184782,0.4038774164512004,0.46234247945537155,0.5284870863184451,0.604687132051786,0.6946209313162094,0.8044424098023213,0.9456711967260967,1.144123295756633,1.4819639311184578,1.8182188455885133,2.260516668735359
2023-10-08,0,0.49345458245987084,train_seed42,0.2,2023-10-08,0.005220201709053532,0.013015995981173608,0.02616905226547631,0.05334913061057285,0.08193133492249464,0.11214413023645994,0.1442262570809595,0.17845265572223057,0.21515260353176294,0.2547303679017021,0.29769302793973385,0.39657765473946727,0.45450893515906954,0.5201020359762298,0.5957233435660662,0.6850377936990956,0.7941785824256425,0.9346290802019642,1.132129484670712,1.4686242039696833,1.803779491002053,2.2448807291603488
2023-10-15,0,0.4234177752532664,train_seed42,0.11,2023-10-15,0.002302270120818979,0.0066474912543001575,0.014905559360767389,0.03380645998949652,0.055181807918037375,0.07881650137664152,0.1047336119434032,0.13307691215659284,0.16408419610702304,0.1980888045064009,0.23553740965120185,0.3233451778468246,0.3755930761076168,0.4353089016176632,0.5047598672716453,0.5874705506870161,0.689355983044021,0.8215174210815949,1.0088960840684782,1.3311110995378772,1.6546355730436737,2.083121255316285
2023-10-22,0,0.32955983635177155,train_seed42,0.15,2023-10-22,0.00046261499701760284,0.0017986333492251302,0.005037589503603779,0.014210583837316371,0.026275921901089443,0.04093533096556299,0.058130439851105276,0.07793387218249763,0.1005196035159672,0.12616082667928424,0.15524424785909996,0.22605495972162498,0.2695152360791678,0.3201155194994225,0.3799790254842998,0.45242242439144037,0.5430340056866737,0.6623398284504667,0.8340770627828741,1.134367568710505,1.4401816613319063,1.8496234469490451
2023-10-29,0,0.25732976884543235,train_seed42,0.04,2023-10-29,6.313954195078187e-05,0.00035877639078676465,0.0013367006404138323,0.004997968558146332,0.010863722521738913,0.01894329304275857,0.02931479455047812,0.042116767085595926,0.05755215662932244,0.07590023166936952,0.09753709488357296,0.15287931560806373,0.1882197592760395,0.2303415089788231,0.28124882960250736,0.34407933546552144,0.42413328945385675,0.5314238178611437,0.6886101282127262,0.9686880929895808,1.2583673891709721,1.6506755327225242
2023-11-05,0,0.1279689838167566,train_seed42,0.09,2023-11-05,7.917782199058323e-09,2.603220544006625e-07,3.656026783848847e-06,5.1349807995809934e-05,0.00024094274184189825,0.0007219460895886904,0.0016927619160095535,0.0034011212489958725,0.006148022526632767,0.010296409512875035,0.016286718943419376,0.036114723033216105,0.05154878755777964,0.0722086420038549,0.09989253817416288,0.13737577231434914,0.18931989118171103,0.2645402382889396,0.3831153181155646,0.6105178624796314,0.8592646990775091,1.2093685855329643
2023-11-12,0,-0.016081176196021785,train_seed42,0.06,2023-11-12,0.0,0.0,0.0,0.0,0.0,0.0,5.643619442590991e-295,2.3798840204455943e-256,1.0802551476516808e-223,2.100298236686309e-195,1.882482476170996e-170,6.123670024345872e-128,1.661330800714235e-109,1.5051546386425614e-92,7.540960542639471e-77,3.1162564755442612e-62,1.4661597461541713e-48,1.0222709845801752e-35,1.3141086257145274e-23,3.739593216515482e-12,1.1905765467757711e-06,0.0020511462180325206
2023-11-19,0,-0.12913054633820997,train_seed42,0.03,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,5.643619442590991e-295,2.3798840204455943e-256,1.0802551476516808e-223,2.100298236686309e-195,1.882482476170996e-170,6.123670024345872e-128,1.661330800714235e-109,1.5051546386425614e-92,7.540960542639471e-77,3.1162564755442612e-62,1.4661597461541713e-48,1.0222709845801752e-35,1.3141086257145274e-23,3.739593216515482e-12,1.1905765467757711e-06,0.0020511462180325206
2023-11-26,0,-0.19739980934760948,train_seed42,0.1,2023-11-26,0.0,0.0,0.0,0.0,0.0,0.0,5.643619442590991e-295,2.3798840204455943e-256,1.0802551476516808e-223,2.100298236686309e-195,1.882482476170996e-170,6.123670024345872e-128,1.661330800714235e-109,1.5051546386425614e-92,7.540960542639471e-77,3.1162564755442612e-62,1.4661597461541713e-48,1.0222709845801752e-35,1.3141086257145274e-23,3.739593216515482e-12,1.1905765467757711e-06,0.0020511462180325206
2023-12-03,0,-0.1147761743075082,train_seed42,0.05,2023-12-03,0.0,0.0,0.0,0.0,0.0,0.0,5.643619442590991e-295,2.3798840204455943e-256,1.0802551476516808e-223,2.100298236686309e-195,1.882482476170996e-170,6.123670024345872e-128,1.661330800714235e-109,1.5051546386425614e-92,7.540960542639471e-77,3.1162564755442612e-62,1.4661597461541713e-48,1.0222709845801752e-35,1.3141086257145274e-23,3.739593216515482e-12,1.1905765467757711e-06,0.0020511462180325206
2023-12-10,0,-0.08220985105679368,train_seed42,0.08,2023-12-10,0.0,0.0,0.0,0.0,0.0,0.0,5.643619442590991e-295,2.3798840204455943e-256,1.0802551476516808e-223,2.100298236686309e-195,1.882482476170996e-170,6.123670024345872e-128,1.661330800714235e-109,1.5051546386425614e-92,7.540960542639471e-77,3.1162564755442612e-62,1.4661597461541713e-48,1.0222709845801752e-35,1.3141086257145274e-23,3.739593216515482e-12,1.1905765467757711e-06,0.0020511462180325206
