flu_season_year,flu_weekid,holiday_effect,date,rate.All,pos,ILI+,H1N1,H3N2,BIV,month,season,month_sin,month_cos,week_sin,week_cos,ILI_est,beta,gamma,xi,S,I,R,ILI_growth_rate,diff_spike,status,ili_status,SIR,ILI*beta,SIR_new,I_gr,SIR_gr,ILI_est_gr,beta_gr,beta_diff2,mean_2,max_2,min_2,avg_2,ILI,ILI_diff,diff_mean_4,diff_std_4,diff_max_4,seq_diff2,diff_mean_4_est,diff_std_4_est,diff_max_4_est,seq_diff2_est,beta_lag1,ILI_lag1,beta_lag2,ILI_lag2,beta_lag3,ILI_lag3,sin_week,cos_week,beta_lag1_gr,ILI_lag1_gr,time_idx,time_sin,time_cos,decay_distance
2008,22,0,2008-03-30,39.8372242450204,0.135166093928981,5.38464199417229,1.3689767781793962,1.1864465410888094,2.829218674904081,3,1,1.0,6.123233995736766e-17,0.48698882440436747,-0.8734082006171296,6.070340959943206,0.2125395389066848,0.24833810054412953,0.005312732286404012,77175.17436380005,480.66132718032657,22344.164309019518,-4.21695200681344,0,1,1,7884180.06926066,1.1444493266189502,16402.775974325064,-397.12094280593624,-6981959.071385021,-5.081780739891096,-0.007308516174640262,0.1250863611702644,7.493117997579006,9.60159400098573,0.2125395389066848,0.21984805508132507,7.493117997579006,-7.086801758078455,-4.892562549320773,4.762362303582603,-0.5040841318053992,5.739699502530032,-4.024035030711924,6.435667269561122,2.8749786163197726,4.783522228673355,0.21984805508132507,9.60159400098573,0.3522429324262297,19.5582455103292,0.3625786306137823,20.0623296421346,0.46472317204376906,-0.8854560256532096,-0.13239487734490465,-9.956651509343471,534,0.714062662929185,-0.7000817905148521,0.015625
2008,23,0,2008-04-06,45.5817672930828,0.0795795795795796,3.62737787767776,0.3422054601582789,0.8212931043798695,2.463879313139613,4,1,0.8660254037844387,-0.49999999999999983,0.3792254626529288,-0.9253043004739966,3.679621915954631,0.21720458704973788,0.24834001256321012,0.005311840058689447,77492.13993411699,289.3707235760953,22218.489342306853,-1.7572641164945297,0,1,1,4870586.234235519,0.7878831139943524,16831.648253990385,-191.29060360423125,-3013593.835025141,-2.390719043988575,0.004665048143053074,0.011973564317693336,4.506009935925022,5.38464199417229,0.2125395389066848,0.21720458704973788,4.506009935925022,-2.9871080616539842,-5.310289210883816,4.207615486930328,-1.7572641164945297,2.45968789031891,-5.77926758414804,3.78579148063067,-2.390719043988575,2.6910616959025213,0.2125395389066848,5.38464199417229,0.21984805508132507,9.60159400098573,0.3522429324262297,19.5582455103292,0.35460488704253584,-0.9350162426854147,-0.007308516174640262,-4.21695200681344,535,0.7109797355751019,-0.7032124967615111,0.0078125
2008,24,0,2008-04-13,39.9615754082613,0.0869565217391304,3.47491960071837,0.7722043557151924,1.06178098910839,1.6409342558947897,4,1,0.8660254037844387,-0.49999999999999983,0.26603684556667523,-0.9639628606958532,2.7842644098253775,0.23299387515699752,0.24833728764842394,0.005304168508435175,77745.94527655808,214.2469214841872,22039.80780195778,-0.15245827695938985,0,1,1,3880939.237512494,0.8096349836303796,18114.329067729133,-75.12380209190812,-989646.9967230246,-0.8953575061292534,0.01578928810725963,0.011124239964206556,3.5511487391980614,3.62737787767776,0.21720458704973788,0.23299387515699752,3.5511487391980614,-0.9548611967269602,-2.0422248000891225,2.0471759239014626,-0.15245827695938985,1.6048058395351399,-2.7892857633363075,2.121479777271992,-0.8953575061292534,1.4953615378593215,0.21720458704973788,3.62737787767776,0.2125395389066848,5.38464199417229,0.21984805508132507,9.60159400098573,0.23931566428755768,-0.970941817426052,0.004665048143053074,-1.7572641164945297,536,0.7078830822149784,-0.7063296269545983,0.00390625
2008,25,0,2008-04-20,46.1961503208066,0.0761014686248331,3.51559488422693,0.4317397226243578,1.2335420646410309,1.850313096961544,4,1,0.8660254037844387,-0.49999999999999983,0.14904226617617428,-0.9888308262251285,2.525761452659937,0.25548882590620603,0.24833621574128154,0.005297937530025488,77979.12315660932,189.45196998380646,21831.424873406926,0.04067528350855998,0,1,1,3774412.688432255,0.8981952093330027,19922.794620477558,-24.794951500380733,-106526.54908023914,-0.2585029571654407,0.022494950749208514,0.006705662641948884,3.4952572424726465,3.51559488422693,0.23299387515699752,0.25548882590620603,3.4952572424726465,-0.055891496725414935,-0.6230157033151228,0.9870231710273171,0.04067528350855998,0.19313356046794983,-1.1815265024277557,1.094534549961197,-0.2585029571654407,0.6368545489638127,0.23299387515699752,3.47491960071837,0.21720458704973788,3.62737787767776,0.2125395389066848,5.38464199417229,0.12053668025532308,-0.992708874098054,0.01578928810725963,-0.15245827695938985,537,0.7047727626320687,-0.7094331209155391,0.001953125
2008,26,0,2008-04-27,45.5404708712837,0.0723763570566948,3.29605338031004,0.549342230051673,1.5381582441446826,1.2085529061136826,4,1,0.8660254037844387,-0.49999999999999983,0.029915466169398428,-0.9995524322835033,2.5399076490319707,0.2751002953964725,0.2483333839690722,0.005292016807609137,78247.84865389357,186.89406277904828,21565.25728332749,-0.21954150391688998,0,1,1,4023082.7688568314,0.9067452585658338,21526.006278824596,-2.5579072047581803,248670.08042457653,0.014146196372033959,0.019611469490266487,-0.0028834812589420278,3.4058241322684815,3.51559488422693,0.25548882590620603,0.2751002953964725,3.4058241322684815,-0.089433110204165,-0.11044149912257624,0.1351008931480503,0.04067528350855998,-0.26021678742544996,-0.3799047556408861,0.46674730178195356,0.014146196372033959,0.27264915353747465,0.25548882590620603,3.51559488422693,0.23299387515699752,3.47491960071837,0.21720458704973788,3.62737787767776,-3.216245299353273e-16,-1.0,0.022494950749208514,0.04067528350855998,538,0.7016488368734654,-0.7125229187290141,0.0009765625
2008,27,0,2008-05-04,53.1238309016087,0.0443349753694581,2.35524373455408,0.5233874965675696,0.9813515560642008,0.8505046819223084,5,2,0.49999999999999994,-0.8660254037844387,-0.08963930890343337,-0.9959742939952391,2.3384784685613638,0.2831792341329949,0.24833172764287925,0.005293921768145111,78670.48655413398,171.13522007321424,21158.378225792676,-0.94080964575596,0,1,1,3812524.4427024904,0.6669561169475591,22277.848131269733,-15.758842705834041,-210558.326154341,-0.20142918047060698,0.008078938736522379,-0.011532530753744108,2.8256485574320562,3.29605338031004,0.2751002953964725,0.2831792341329949,2.8256485574320562,-0.5801755748364252,-0.37322528872143296,0.5084704473981615,0.04067528350855998,-0.7212681418390701,-0.14859531375467064,0.1437983078319514,0.014146196372033959,-0.21557537684264094,0.2751002953964725,3.29605338031004,0.25548882590620603,3.51559488422693,0.23299387515699752,3.47491960071837,-0.12053668025532283,-0.992708874098054,0.019611469490266487,-0.21954150391688998,539,0.6985113652489371,-0.715598960744121,0.00048828125
2008,28,0,2008-05-11,51.2963999253871,0.0434782608695652,2.23027825762552,0.1911667077964705,1.0832780108466815,0.955833538982368,5,2,0.49999999999999994,-0.8660254037844387,-0.20791169081775907,-0.9781476007338057,2.250306486890169,0.28943753355255747,0.24833216485731474,0.005297173050907631,79102.12162987885,163.6435129217187,20734.234857199415,-0.12496547692856019,0,1,1,3746638.3537663356,0.6455262380230258,22895.122983326542,-7.491707151495547,-65886.08893615473,-0.08817198167119455,0.006258299419562574,-0.0018206393169598045,2.2927609960897963,2.35524373455408,0.2831792341329949,0.28943753355255747,2.2927609960897963,-0.5328875613422599,-0.4284388755338064,0.446238737509211,-0.12496547692856019,0.8158441688273999,-0.09181832192325527,0.10783393539686724,0.014146196372033959,0.11325719879941243,0.2831792341329949,2.35524373455408,0.2751002953964725,3.29605338031004,0.25548882590620603,3.51559488422693,-0.23931566428755743,-0.9709418174260521,0.008078938736522379,-0.94080964575596,540,0.6953604083297669,-0.7186611875755222,0.000244140625
2008,29,0,2008-05-18,42.2675285927399,0.0400534045393858,1.69295842160507,0.3950236317078467,0.7900472634156979,0.5078875264815227,5,2,0.49999999999999994,-0.8660254037844387,-0.32320965745446,-0.9463273837991641,2.0330745742684604,0.29044367402171156,0.24833574800544195,0.005303076760432648,79601.58204037421,146.96185464846133,20251.456104977307,-0.5373198360204499,0,1,0,3397725.1520438595,0.4917090639369743,23119.775945746977,-16.68165827325737,-348913.20172247617,-0.21723191262170882,0.0010061404691540932,-0.005252158950408481,1.9616183396152913,2.23027825762552,0.28943753355255747,0.29044367402171156,1.9616183396152913,-0.331142656474505,-0.534364986234993,0.40793011080994607,-0.12496547692856019,-0.41235435909188967,-0.16894435825450285,0.0703957683393423,-0.08817198167119455,-0.12905993095051427,0.28943753355255747,2.23027825762552,0.2831792341329949,2.35524373455408,0.2751002953964725,3.29605338031004,-0.3546048870425356,-0.9350162426854148,0.006258299419562574,-0.12496547692856019,541,0.6921960269475803,-0.7217095401045941,0.0001220703125
2008,30,0,2008-05-25,43.7521280217909,0.053314121037464,2.33260624900039,0.2521736485405808,1.071738006297472,1.0086945941623278,5,2,0.49999999999999994,-0.8660254037844387,-0.4338837391175576,-0.9009688679024194,2.1910525057751578,0.29931881359200047,0.24833431912607098,0.0053023904848262405,79995.44866958098,159.17013559102307,19845.381194828093,0.6396478273953199,0,1,1,3811192.45426253,0.6981929350280831,23944.14278853875,12.208280942561743,413467.3022186705,0.15797793150669737,0.008875139570288904,0.00786899910113481,2.0127823353027265,2.33260624900039,0.29044367402171156,0.29931881359200047,2.0127823353027265,0.05116399568743524,-0.0075458285178996816,0.5972049485363552,0.6396478273953199,1.1769676634157697,-0.049141987595401414,0.1906255809457935,0.15797793150669737,0.3752098441284062,0.29044367402171156,1.69295842160507,0.28943753355255747,2.23027825762552,0.2831792341329949,2.35524373455408,-0.46472317204376806,-0.8854560256532101,0.0010061404691540932,-0.5373198360204499,542,0.6890182821931746,-0.7247439594805649,6.103515625e-05
2008,31,0,2008-06-01,37.8159367161875,0.0443213296398892,1.67605259683934,0.3142598619073744,0.4190131492098338,0.9427795857221272,6,2,1.2246467991473532e-16,-1.0,-0.5383506160906821,-0.8427209586540393,2.092494458593572,0.29915285274505715,0.24833360324323672,0.005301065091591626,80466.95955900094,151.2798453127131,19381.76059568634,-0.6565536521610498,0,1,0,3641596.4101942275,0.5013959156952498,24071.92050379628,-7.890290278309976,-169596.0440683025,-0.0985580471815859,-0.0001659608469433138,-0.009041100417232217,2.004329422919861,2.33260624900039,0.29915285274505715,0.29931881359200047,2.004329422919861,-0.008452912382865385,-0.18474188692872953,0.7164272304570641,0.6396478273953199,-1.2962014795563697,-0.05260400943219853,0.19177965734628385,0.15797793150669737,-0.25653597868828326,0.29931881359200047,2.33260624900039,0.29044367402171156,1.69295842160507,0.28943753355255747,2.23027825762552,-0.5680647467311556,-0.8229838658936565,0.008875139570288904,0.6396478273953199,543,0.685827235415335,-0.7277643871216554,3.0517578125e-05
