flu_season_year,flu_weekid,holiday_effect,date,rate.All,pos,ILI+,H1N1,H3N2,BIV,ILI_est,beta,gamma,xi,S,I,R,total_inf,ILI_growth_rate,diff_spike,status,ili_status,SIR,ILI*beta,SIR_new,I_gr,SIR_gr,ILI_est_gr,beta_gr,beta_diff2,mean_2,max_2,min_2,avg_2,ILI,ILI_diff,diff_mean_4,diff_std_4,diff_max_4,seq_diff2,diff_mean_4_est,diff_std_4_est,diff_max_4_est,seq_diff2_est,beta_lag1,ILI_lag1,beta_lag2,ILI_lag2,beta_lag3,ILI_lag3,sin_week,cos_week,beta_lag1_gr,ILI_lag1_gr,time_idx,time_sin,time_cos,decay_distance
2017,20,0,2017-03-19,58.0560991519896,0.0731941444684425,4.24936650860495,0.2647146349622718,3.552749048177911,0.4319028254647601,4.997935781440395,0.29242394149958584,0.2523916517078819,0.005331154684423586,84656.05405679578,354.5667814056151,14989.379161798819,603.8686051585008,-0.6750539907018398,0,1,1,8777462.710392527,1.2426165033225933,24755.456999090224,-28.12642574654626,-988255.659541525,-0.40674005679044,-0.008783046470662748,-0.005287039643385227,4.586893503955866,4.92442049930679,0.29242394149958584,0.3012069879702486,4.586893503955866,-0.39215565061434,-0.16477094470765272,0.4849153372138042,0.28999846710573074,-0.5657966801749996,-0.10410448383883164,0.26849921063741394,0.1055280400623193,-0.39563862200206135,0.3012069879702486,4.92442049930679,0.3047029947975261,5.03367780983363,0.3087102346045232,4.7436793427279,0.6631226582407952,-0.7485107481711012,-0.00349600682727752,-0.10925731052684018,1002,-0.9524051014478077,-0.30483523867196055,0.015625
2017,21,0,2017-03-26,55.6926330630948,0.0703296703296703,3.91684452311876,0.5032057199840048,2.9920340107157144,0.4216047924190287,4.53828810217921,0.28762218930916345,0.2523968490597774,0.005331203650833665,84691.012288744,323.1957696296427,14985.791941626347,534.5376154454841,-0.3325219854861903,0,1,1,7872730.396504732,1.126571396923024,24359.014369297813,-31.371011775972363,-904732.3138877954,-0.45964767926118544,-0.0048017521904223925,0.003981294280240355,4.083105515861851,4.24936650860495,0.28762218930916345,0.29242394149958584,4.083105515861851,-0.5037879880940155,-0.37227776223829306,0.2849857227357766,-0.10925731052684018,0.3425320052156495,-0.2924963902799999,0.24512679343777732,-0.011101434788378661,-0.05290762247074543,0.29242394149958584,4.24936650860495,0.3012069879702486,4.92442049930679,0.3047029947975261,5.03367780983363,0.5680647467311558,-0.8229838658936564,-0.008783046470662748,-0.6750539907018398,1003,-0.9537352996936044,-0.30064759789220125,0.0078125
2017,22,0,2017-04-02,44.5506397410205,0.0556365403304179,2.4786434646972,0.3788319705869081,1.6235655882296078,0.4762459058806848,3.553346915795339,0.2740448593941207,0.2523954399479439,0.005330993127191109,84878.36899664046,254.03574633131785,14867.59525702813,386.79107389680456,-1.4382010584215599,0,1,1,5908993.573960423,0.6792594997711005,23260.48069728663,-69.16002329832486,-1963736.8225443093,-0.9849411863838706,-0.013577329915042735,-0.008775577724620343,3.1977439939079764,3.91684452311876,0.2740448593941207,0.28762218930916345,3.1977439939079764,-0.8853615219538744,-0.8152590115365329,0.5660164652926127,-0.3325219854861903,-1.1056790729353696,-0.6171096408118305,0.31964799165240154,-0.40674005679044,-0.5252935071226852,0.28762218930916345,3.91684452311876,0.29242394149958584,4.24936650860495,0.3012069879702486,4.92442049930679,0.46472317204376906,-0.8854560256532096,-0.0048017521904223925,-0.3325219854861903,1004,-0.9550470853520518,-0.29645415288126864,0.00390625
2017,23,0,2017-04-09,56.9210866752911,0.0553379040156709,3.14989363090495,0.4878153853171325,2.146387695395404,0.5156905501924003,3.330681619199498,0.27774097358802324,0.2523956685440483,0.005329868935788726,84996.74869710312,237.52265765181969,14765.728645244983,371.47060403680484,0.6712501662077499,0,1,1,5607216.318043731,0.8748545237462544,23607.079734949966,-16.513088679498168,-301777.2559166914,-0.2226652965958409,0.0036961141939025333,0.01727344410894527,2.8142685478010714,3.14989363090495,0.2740448593941207,0.27774097358802324,2.8142685478010714,-0.383475446106905,-0.36649095923333636,1.0551357901501102,0.6712501662077499,2.10945122462931,-0.5557513874136308,0.3901193087744107,-0.2226652965958409,0.7622758897880297,0.2740448593941207,2.4786434646972,0.28762218930916345,3.91684452311876,0.29242394149958584,4.24936650860495,0.35460488704253584,-0.9350162426854147,-0.013577329915042735,-1.4382010584215599,1005,-0.9563404330981276,-0.292254984596817,0.001953125
2017,24,0,2017-04-16,39.1735980681513,0.0624609618988132,2.44682061637422,0.3670230924561299,1.5170287821520174,0.5627687417660694,2.9444952413079006,0.27748029971347576,0.2523958459453549,0.005331814802661193,85198.29067009864,210.53782996139415,14591.17149993993,330.225357236325,-0.7030730145307302,0,1,1,4977292.6742982585,0.67894451797663,23640.847230214797,-26.984827690425533,-629923.6437454727,-0.3861863778915975,-0.00026067387454747903,-0.003956788068450012,2.798357123639581,3.14989363090495,0.27748029971347576,0.27774097358802324,2.798357123639581,-0.015911424161490384,-0.4900079689148497,1.0707444384726428,0.6712501662077499,-1.3743231807384801,-0.5312642869571015,0.4013126372446437,-0.2226652965958409,-0.1635210812957566,0.27774097358802324,3.14989363090495,0.2740448593941207,2.4786434646972,0.28762218930916345,3.91684452311876,0.23931566428755768,-0.970941817426052,0.0036961141939025333,0.6712501662077499,1006,-0.9576153179627667,-0.28805017410699346,0.0009765625
2017,25,0,2017-04-23,31.5945716709075,0.0799838416481519,2.52705521746706,0.5360420158263453,1.557074426924144,0.4339387747165653,2.818178477872073,0.2799691670461572,0.2523944748362854,0.005331702863367012,85352.35236961328,201.32845240132826,14446.319177985439,322.01971617439176,0.08023460109284031,0,1,1,4810950.13411831,0.7074975443138986,23896.02699835073,-9.209377560065889,-166342.54017994832,-0.12631676343582754,0.0024888673326814437,0.0027495412072289227,2.486937916920636,2.52705521746706,0.27748029971347576,0.2799691670461572,2.486937916920636,-0.31141920671894496,0.016137250923283702,0.6894000319139469,0.6712501662077499,0.7833076156235705,-0.2450561459744205,0.1313737672877678,-0.12631676343582754,0.25986961445576995,0.27748029971347576,2.44682061637422,0.27774097358802324,3.14989363090495,0.2740448593941207,2.4786434646972,0.12053668025532308,-0.992708874098054,-0.00026067387454747903,-0.7030730145307302,1007,-0.958871715333345,-0.2838398025888697,0.00048828125
2017,26,0,2017-04-30,49.9258526940188,0.0990374873353597,4.94453100389092,1.6186699961586657,2.832672493277664,0.4931885144545911,3.7518236118620134,0.3003443565895498,0.25237643397316994,0.005321491827609708,85234.10653521398,264.88728164756753,14501.00618313851,481.0102738217328,2.41747578642386,0,1,1,6781003.922197097,1.485061983000699,25599.582886803983,63.55882924623927,1970053.7880787868,0.9336451339899403,0.02037518954339257,0.017886322210711125,3.735793110678986,4.94453100389092,0.2799691670461572,0.3003443565895498,3.735793110678986,1.24885519375835,0.598212457661987,1.6234783644098436,2.41747578642386,2.3372411853310195,0.14038066422083992,0.6991669638777366,0.9336451339899403,1.0599618974257679,0.2799691670461572,2.52705521746706,0.27748029971347576,2.44682061637422,0.27774097358802324,3.14989363090495,-3.216245299353273e-16,-1.0,0.0024888673326814437,0.08023460109284031,1008,-0.9601096009541531,-0.27962395132687906,0.000244140625
2017,27,0,2017-05-07,54.1897964578377,0.105314244115506,5.7069574527303,1.9067023747601213,3.129621828916616,0.6706332490535597,4.956320063977489,0.3164671692523927,0.2523695246761184,0.005316202100521374,85028.16255262452,348.5142440379464,14623.323203337626,695.4953362831312,0.7624264488393804,0,1,1,9378038.022983411,1.8060646701094039,26908.621909761383,83.62696239037888,2597034.1007863143,1.2044964521154755,0.016122812662842934,-0.004252376880549635,5.325744228310606,5.7069574527303,0.3003443565895498,0.3164671692523927,5.325744228310606,1.5899511176316201,1.0867122787853571,1.201892284786704,2.41747578642386,-1.6550493375844795,0.6706082742231976,0.7033187370379108,1.2044964521154755,0.2708513181255352,0.3003443565895498,4.94453100389092,0.2799691670461572,2.52705521746706,0.27748029971347576,2.44682061637422,-0.12053668025532283,-0.992708874098054,0.02037518954339257,2.41747578642386,1009,-0.9613289509268642,-0.275402701711248,0.0001220703125
2017,28,0,2017-05-14,50.7412821048236,0.118835698821265,6.02987571801365,1.5379844948779846,3.832755011045133,0.6591362120905627,6.039872342506905,0.322497899017045,0.2523692935898053,0.005315740686366293,84776.62688222557,425.8405591528087,14797.532558621597,875.4349849381425,0.32291826528334955,0,1,1,11642601.849492662,1.944622250393298,27340.284055269683,77.32631511486227,2264563.8265092503,1.0835522785294165,0.006030729764652298,-0.010092082898190635,5.868416585371971,6.02987571801365,0.3164671692523927,0.322497899017045,5.868416585371971,0.542672357061365,1.167606833515527,1.1045004121485904,2.41747578642386,-0.43950818355603083,1.073897954878279,0.13568350528567472,1.2044964521154755,-0.12094417358605902,0.3164671692523927,5.7069574527303,0.3003443565895498,4.94453100389092,0.2799691670461572,2.52705521746706,-0.23931566428755743,-0.9709418174260521,0.016122812662842934,0.7624264488393804,1010,-0.9625297417109979,-0.2711761352364172,6.103515625e-05
2017,29,0,2017-05-21,55.7218895542249,0.134218964727439,7.47893432862476,1.5953358209523831,5.373091044967635,0.5105074627047624,7.562693972305189,0.3285512788452901,0.2523657545687458,0.005317037366576824,84322.20919009799,531.0932238662969,15146.69758603567,1118.415217251591,1.44905861061111,0,1,1,14713496.78164052,2.4572134380696062,27704.169664466768,105.25266471348817,3070894.9321478587,1.5228216297982833,0.006053379828245109,2.2650063592810632e-05,6.754405023319201,7.47893432862476,0.322497899017045,0.3285512788452901,6.754405023319201,0.8859884379472298,0.8448011082446104,0.5675713239126242,1.44905861061111,1.1261403453277605,1.2702901201477266,0.2269052573345407,1.5228216297982833,0.4392693512688668,0.322497899017045,6.02987571801365,0.3164671692523927,5.7069574527303,0.3003443565895498,4.94453100389092,-0.3546048870425356,-0.9350162426854148,0.006030729764652298,0.32291826528334955,1011,-0.963711950124372,-0.2669443334994769,3.0517578125e-05
2017,30,0,2017-05-28,50.8134163486644,0.140072529465095,7.11756375872044,1.094123878767706,5.424551019995677,0.5988888599570612,8.053400978758427,0.322833899492571,0.25236470258333193,0.005321903621142655,83993.76874652907,566.2154561387098,15440.015797332115,1142.533666655756,-0.36137056990432015,0,1,1,15353518.63438747,2.2977908631147206,27116.035897519218,35.12223227241293,640021.8527469505,0.4907070064532384,-0.005717379352719099,-0.011770759180964208,7.298249043672596,7.47893432862476,0.322833899492571,0.3285512788452901,7.298249043672596,0.5438440203533954,0.4702021019967102,0.9141569071189581,1.44905861061111,-1.8104291805154302,1.032360304926981,0.5179581185306456,1.5228216297982833,-1.032114623345045,0.3285512788452901,7.47893432862476,0.322497899017045,6.02987571801365,0.3164671692523927,5.7069574527303,-0.46472317204376806,-0.8854560256532101,0.006053379828245109,1.44905861061111,1012,-0.9648755533435515,-0.26270737819858697,1.52587890625e-05
2017,31,0,2017-06-04,55.8375634517767,0.15583031336602,8.70118501028537,1.273634467989792,6.737169241889946,0.6903813004056794,9.215144530646981,0.3226016670242995,0.2523671927594796,0.005325816733279545,83420.89748863764,648.3429892341092,15930.759522128308,1287.3189097354425,1.5836212515649297,0,1,1,17448025.375669774,2.8070167894049067,26911.7205944977,82.12753309539937,2094506.741282303,1.161743551888554,-0.00023223246827153154,0.005485146884447567,7.9093743845029,8.70118501028537,0.3226016670242995,0.322833899492571,7.9093743845029,0.6111253408303039,0.8904364307572369,1.0861824668370346,1.5836212515649297,1.9449918214692499,1.05842406271336,0.5237569441672254,1.5228216297982833,0.6710365454353155,0.322833899492571,7.11756375872044,0.3285512788452901,7.47893432862476,0.322497899017045,6.02987571801365,-0.5680647467311556,-0.8229838658936566,-0.005717379352719099,-0.36137056990432015,1013,-0.9660205289042887,-0.258465351131401,7.62939453125e-06
2017,32,0,2017-06-11,44.280442804428,0.150583482944345,6.66790330380864,0.9539772237937804,5.366121883840024,0.3478041961748144,8.140133245360976,0.3028237785792062,0.25235871495879775,0.005321551427772345,83103.63684981946,576.4678397701724,16319.89531041023,1009.166289646183,-2.0332817064767292,0,1,1,14507249.761055946,2.0191996736601054,25165.75732453649,-71.87514946393674,-2940775.6146138273,-1.0750112852860045,-0.01977788844509326,-0.01954565597682173,7.684544157047,8.70118501028537,0.3028237785792062,0.3226016670242995,7.684544157047,-0.2248302274559002,-0.27034367493870953,1.8101688246343304,1.5836212515649297,-3.616902958041659,0.19247975768526407,1.1478121228392995,1.161743551888554,-2.2367548371745585,0.3226016670242995,8.70118501028537,0.322833899492571,7.11756375872044,0.3285512788452901,7.47893432862476,-0.663122658240795,-0.7485107481711013,-0.00023223246827153154,1.5836212515649297,1014,-0.9671468547019569,-0.25421833419348766,3.814697265625e-06
2017,33,0,2017-06-18,51.5069725596041,0.161210205463987,8.30344962916173,0.9303585018668628,6.931170838908099,0.441920288386755,8.370464570593771,0.3036460373918596,0.2523539698144462,0.005321132091410164,82676.86452187346,591.734016758696,16731.401461367954,1031.0890869157336,1.635546325353089,0,1,1,14855187.98236987,2.521309576577865,25104.502296050498,15.266176988523625,347938.2213139236,0.23033132523279498,0.0008222588126533537,0.020600147257746615,7.48567646648518,8.30344962916173,0.3028237785792062,0.3036460373918596,7.48567646648518,-0.19886769056182008,0.3952952901470936,2.1033696120082834,1.635546325353089,3.6688280318298183,0.10568786394511627,1.1235746725239937,1.161743551888554,1.3053426105187995,0.3028237785792062,6.66790330380864,0.3226016670242995,8.70118501028537,0.322833899492571,7.11756375872044,-0.7485107481711011,-0.6631226582407952,-0.01977788844509326,-2.0332817064767292,1015,-0.9682545089919785,-0.2499664093767454,1.9073486328125e-06
2017,34,0,2017-06-25,57.3065902578797,0.205584327854087,11.7813368397758,0.7484310369189404,10.581266384026426,0.4516394188303957,10.572016426759816,0.321443973433108,0.25234956879294274,0.005324521990360677,81842.15342743692,744.5132848712266,17413.333287691803,1413.324080426209,3.477887210614071,0,1,1,19586407.56954009,3.787039726131389,26307.666992037382,152.77926811253053,4731219.587170221,2.201551856166045,0.017797936041248408,0.016975677228595054,10.04239323446876,11.7813368397758,0.3036460373918596,0.321443973433108,10.04239323446876,2.5567167679835796,1.0267172764968073,2.805574863771323,3.477887210614071,1.842340885260982,0.45229063203761327,1.6495199166389658,2.201551856166045,1.97122053093325,0.3036460373918596,8.30344962916173,0.3028237785792062,6.66790330380864,0.3226016670242995,8.70118501028537,-0.8229838658936564,-0.5680647467311559,0.0008222588126533537,1.635546325353089,1016,-0.9693434703902417,-0.24570965876782827,9.5367431640625e-07
2017,35,0,2017-07-02,67.312234293812,0.312717591644481,21.0497197965699,1.0890162828611822,19.492012961591247,0.4686905521174662,17.39861882202039,0.3557182747946753,0.25233365272562314,0.005331053986829311,79866.5298310012,1217.1071728352513,18916.362996163425,2656.9000561154244,9.268382956794099,0,1,1,34577995.55643265,7.487770010947169,28409.98420532122,472.5938879640247,14991587.986892559,6.826602395260572,0.03427430136156734,0.01647636532031893,16.415528318172846,21.0497197965699,0.321443973433108,0.3557182747946753,16.415528318172846,6.373135083704087,4.793938830920417,3.98296907608511,9.268382956794099,5.790495746180028,3.0861618588864723,3.385941397899015,6.826602395260572,4.625050539094527,0.321443973433108,11.7813368397758,0.3036460373918596,8.30344962916173,0.3028237785792062,6.66790330380864,-0.8854560256532096,-0.4647231720437691,0.017797936041248408,3.477887210614071,1017,-0.9704137178735164,-0.24144816454655324,4.76837158203125e-07
2017,36,0,2017-07-09,59.8422496570645,0.35608646188851,21.309014951833,0.9433931767812836,19.70427398101944,0.6613477940322426,21.311643520841482,0.3554941684901959,0.25233280216143705,0.005324523073888317,77883.81612734543,1490.4039232371651,20625.779949417385,3076.066740517061,0.2592951552631,0,1,1,41265174.77562042,7.5752305516470235,27687.242453033974,273.29675040191387,6687179.219187774,3.9130246988210935,-0.00022410630447944335,-0.03449840766604678,21.179367374201444,21.309014951833,0.3554941684901959,0.3557182747946753,21.179367374201444,4.763839056028598,4.33518844089042,4.565319244422977,9.268382956794099,-9.009087801530999,4.313726316749238,2.3384170847504016,6.826602395260572,-2.9135776964394786,0.3557182747946753,21.0497197965699,0.321443973433108,11.7813368397758,0.3036460373918596,8.30344962916173,-0.9350162426854147,-0.3546048870425359,0.03427430136156734,9.268382956794099,1018,-0.9714652307798589,-0.2371820089843147,2.384185791015625e-07
2017,37,0,2017-07-16,65.4647295641519,0.405893676884348,26.5717197890331,1.0469703528696008,24.81707503098312,0.7076744051803797,26.216743125028323,0.36145211115587805,0.2523349260176886,0.005324488930739828,75329.13852040058,1830.9715509808348,22839.889928618624,3633.69380642064,5.262704837200101,0,1,1,49853466.62382616,9.604404214788437,27227.876149752366,340.5676277436696,8588291.848205738,4.905099604186841,0.00595794266568217,0.006182048970161613,23.940367370433044,26.5717197890331,0.3554941684901959,0.36145211115587805,23.940367370433044,2.7609999962316003,4.930127649752429,4.513742509617903,9.268382956794099,5.003409681937001,5.214908899422837,1.4812900113950132,6.826602395260572,0.9920749053657474,0.3554941684901959,21.309014951833,0.3557182747946753,21.0497197965699,0.321443973433108,11.7813368397758,-0.970941817426052,-0.23931566428755774,-0.00022410630447944335,0.2592951552631,1019,-0.9724979888090105,-0.2329112744425003,1.1920928955078125e-07
2017,38,0,2017-07-23,76.4009471191792,0.387483550226641,29.6041102304174,1.139478959812296,27.88372042834787,0.5809108422572454,29.70024834153548,0.362543692394625,0.25233715410789986,0.005325549960578653,72506.21331366389,2079.0916701451965,25414.695016190904,3843.6935908250225,3.032390441384301,0,1,1,54652397.24886559,10.732783432993017,26286.670296288023,248.12011916436177,4798930.6250394285,3.483505216507158,0.0010915812387469193,-0.004866361426935251,28.087915009725243,29.6041102304174,0.36145211115587805,0.362543692394625,28.087915009725243,4.147547639292199,2.8514634779491637,2.5066068770149665,5.262704837200101,-2.2303143958157996,4.100543173171698,0.7291124977929805,4.905099604186841,-1.4215943876796828,0.36145211115587805,26.5717197890331,0.3554941684901959,21.309014951833,0.3557182747946753,21.0497197965699,-0.992708874098054,-0.12053668025532357,0.00595794266568217,5.262704837200101,1020,-0.9735119720227898,-0.22863604337089755,5.960464477539063e-08
