YEAR,WEEK,flu_season_year,flu_weekid,holiday_effect,date,ILI+,ILI_weight,pos,ILI_est,beta,S,I,R
2008,29,2008,38,0,2008-07-20,0.0198800665004151,0.597893,0.0033250207813798,0.2537610023379141,0.24503169962869376,90190.48644778595,19.03719472114345,9790.476357492753
2008,30,2008,39,0,2008-07-27,0.0496321582115216,0.577222,0.0085984522785898,0.2730206081481938,0.24605238846814037,90528.7673844661,20.652638725158276,9450.579976808662
2008,31,2008,40,0,2008-08-03,0.0371458577777776,0.596987,0.0062222222222222,0.2879963195316245,0.24725117824753381,90836.68899818395,21.594048804119552,9141.716953011946
2008,32,2008,41,0,2008-08-10,0.0358672504537201,0.564653,0.0063520871143375,0.2950514719314651,0.24802069120056325,91137.58640393389,22.989217127004093,8839.424378939171
2008,33,2008,42,0,2008-08-17,0.0055620322886984,0.585682,0.0009496676163342,0.26928686628962045,0.24625521885218196,91460.23342843377,20.2019211486392,8519.5646504176
2008,34,2008,43,0,2008-08-24,0.0277422935779816,0.503985,0.0055045871559633,0.27708511937961816,0.24753204602465678,91752.43823204869,20.283107581169883,8227.278660370057
2008,35,2008,44,0,2008-08-31,0.0184161683713611,0.468139,0.003933910306845,0.27428515838920886,0.2482345667906109,92029.45042775768,20.60647106947995,7949.943101172737
2008,36,2008,45,0,2008-09-07,0.02588869760479,0.576455,0.0044910179640718,0.2895061500539441,0.24846621889661988,92304.9654314162,21.99808030363374,7673.036488280017
2008,37,2008,46,0,2008-09-14,0.047983169014084,0.681361,0.0070422535211267,0.3082453683585778,0.2502223284048983,92556.39434088572,22.862221013862495,7420.743438100192
2008,38,2008,47,0,2008-09-21,0.0842803817603388,0.794764,0.0106044538706256,0.3448182678790795,0.252891110174701,92792.26519036072,25.67939454917957,7182.055415089968
2008,39,2008,48,0,2008-09-28,0.0518536187157785,0.868116,0.0059731209556993,0.3520633899103249,0.2533186350812414,93032.09724995274,26.284670058130505,6941.618079989161
2008,40,2008,49,0,2008-10-05,0.0658237042406663,1.06828,0.0061616527727437,0.3733276078972652,0.2541421875827012,93258.40808912614,28.157776131275618,6713.434134742549
2008,41,2008,50,0,2008-10-12,0.0806328462073763,1.00756,0.0080027835768963,0.39881609438457466,0.2544105186225841,93463.64694234867,29.62493126454804,6506.728126386851
2008,42,2008,51,0,2008-10-19,0.123383598910452,0.979399,0.0125978890023833,0.4325370629085829,0.25552976781410186,93658.5395889047,31.61211499678339,6309.848296098521
2008,43,2008,52,0,2008-10-26,0.1864159289458352,1.04943,0.0177635410599883,0.479023170301771,0.2575190366978991,93835.61123607666,34.77731787182857,6129.611446051541
2008,44,2009,1,0,2008-11-02,0.1373307193229894,1.13218,0.0121297602256699,0.5016598567689775,0.2576055023488036,94008.17659840728,36.26339688658832,5955.560004706103
2008,45,2009,2,0,2008-11-09,0.1934057775637934,1.13156,0.0170919595570534,0.5349832376591755,0.25858764348411634,94167.82820016977,39.4315967638904,5792.740203066416
2008,46,2009,3,0,2008-11-16,0.1620434133091895,1.15469,0.0140334993209597,0.5492838852786387,0.25820170846864093,94329.02105786634,39.89439907223582,5631.084543061486
2008,47,2009,4,0,2008-11-23,0.2134971935007382,1.20448,0.017725258493353,0.5763393305428849,0.2584670386130289,94467.72954991469,41.812490473834465,5490.45795961142
2008,48,2009,5,0,2008-11-30,0.3067168941273777,1.36081,0.0225392886683209,0.622186057107309,0.2595102053369086,94594.01523467447,45.194908566222814,5360.789856759372
2008,49,2009,6,0,2008-12-07,0.2956572704537329,1.30322,0.0226866738120757,0.6610729481506472,0.260190002967541,94711.38435730727,48.302681823221924,5240.3129608694535
2008,50,2009,7,0,2008-12-14,0.4108959091668048,1.30204,0.0315578560694606,0.7309135330297818,0.26131704292114694,94811.09085777041,52.639285779301964,5136.269856450274
2008,51,2009,8,0,2008-12-21,0.6287058720837962,1.45109,0.0433264561180765,0.8360104830048227,0.26346304507150453,94887.4037619237,60.70400526519642,5051.892232811181
2008,52,2009,9,0,2008-12-28,0.8502602387663725,1.79927,0.047255844801857,0.9994049406665017,0.2661270436032078,94928.28545744916,72.25584001955286,4999.458702531239
2008,53,2009,10,1,2009-01-04,1.174589047330096,2.12134,0.0553701456310679,1.2241715894868141,0.2692537764594003,94928.6415458977,88.22540917210092,4983.133044930228
2009,1,2009,11,0,2009-01-11,1.241430769230769,1.47138,0.0843718664947715,1.439987937394514,0.2715628139117432,94914.83881871813,103.71684025347722,4981.444341028411
2009,2,2009,12,0,2009-01-18,1.755279485346675,1.61555,0.1086490350250178,1.7676225886261268,0.274481783711,94847.55414678846,127.34305070145925,5025.102802510054
2009,3,2009,13,0,2009-01-25,3.1354598388518182,1.95333,0.1605186957069117,2.460817985206721,0.28122729460949225,94639.17220603126,176.87993062266344,5183.947863345981
2009,4,2009,14,0,2009-02-01,5.0430607654997885,2.42907,0.207612821594264,3.8148809106967376,0.2955691148844131,94212.43637026797,274.33642626274946,5513.227203469398
2009,5,2009,15,0,2009-02-08,7.101000871273596,2.96686,0.2393439822328521,6.308898095039854,0.31005397521552436,93486.415464565,452.3962222485611,6061.188313186439
2009,6,2009,16,0,2009-02-15,9.030291371838308,3.57354,0.2526987629028445,9.069939603613491,0.31465691330373274,92565.78632317766,648.8414777868985,6785.372199035378
2009,7,2009,17,0,2009-02-22,8.352526948300824,3.36653,0.2481049314368452,9.769988406060067,0.2965284700056374,91755.09336904067,699.8814883933169,7545.025142566097
2009,8,2009,18,0,2009-03-01,8.088308092679648,3.2962,0.24538280725319,9.390632689384462,0.2806825480820581,91013.47797936146,677.4793976104443,8309.042623028223
2009,9,2009,19,0,2009-03-08,7.723913555150409,3.17227,0.2434822242479489,8.67559313963243,0.27048857820469335,90365.3142984763,628.8691020284115,9005.816599495283
2009,10,2009,20,0,2009-03-15,5.773964356435642,2.5804,0.2237623762376237,7.0017069577898035,0.25762936070144565,89976.43832604485,511.1681446315316,9512.393529323544
2009,11,2009,21,0,2009-03-22,4.991895062586925,2.42922,0.2054937413073713,5.781151386599804,0.2506822422775943,89685.522059354,425.2258103620998,9889.252130283938
2009,12,2009,22,0,2009-03-29,3.3311373008307226,1.99028,0.1673702846248127,4.376752708759093,0.24055628174540986,89555.65549980117,325.4153537074429,10118.929146491322
2009,13,2009,23,0,2009-04-05,2.38431943579093,1.72423,0.1382831429560401,3.2038783607882984,0.23339246999835025,89601.37941326333,239.23699000109852,10159.383596735644
2009,14,2009,24,0,2009-04-12,1.7089845927379774,1.60355,0.1065750736015701,2.351124539740245,0.2300228344800039,89759.55211678725,176.73725280581982,10063.71063040688
2009,15,2009,25,0,2009-04-19,0.9231589216944792,1.28418,0.0718870346598202,1.6547137604382465,0.22605172518385816,89985.19815038322,123.43969093784649,9891.362158678858
2009,16,2009,26,0,2009-04-26,0.9931187485186052,1.2932,0.0767954491585683,1.3308943025996203,0.22901324386597477,90186.63494880439,99.28425809269599,9714.080793102965
2009,17,2009,27,0,2009-05-03,3.415026776786454,2.74012,0.1246305554788277,1.5217669198118562,0.24315952186963155,90265.75433895536,112.26759262291834,9621.978068421668
2009,18,2009,28,0,2009-05-10,3.3410944833953646,2.22391,0.1502351481577656,1.9707772984369416,0.2627045848298462,90263.64114876259,143.13031447768716,9593.228536759772
2009,19,2009,29,0,2009-05-17,3.194950023781211,1.76657,0.1808561236623067,2.5592247046413483,0.27838036636763314,90232.95689410076,184.8356305796685,9582.207475319628
2009,20,2009,30,0,2009-05-24,5.147838338741076,1.92171,0.2678780012978585,4.164060112015764,0.30449723882625734,90039.71222532165,300.59689109373227,9659.690883584584
2009,21,2009,31,0,2009-05-31,6.232193502929615,1.8611,0.3348661277163836,6.107354838057947,0.31376497993143254,89604.46097550835,438.3575214491518,9957.181503042239
2009,22,2009,32,0,2009-06-07,6.64968252785361,1.68423,0.3948203349811849,7.213829909274327,0.3065752904171393,89121.96170001075,517.0184544350457,10361.01984555405
2009,23,2009,33,0,2009-06-14,7.238025795669234,1.7393,0.416145909024851,7.9384613623023395,0.3007153601291495,88607.80569754395,571.4924225183848,10820.701879937751
2009,24,2009,34,0,2009-06-21,7.8773565619742,1.83001,0.4304542905215928,8.534574748261422,0.29570151920408183,88037.53862711064,614.4660039359445,11347.99536895334
2009,25,2009,35,0,2009-06-28,5.7211616076586616,1.58128,0.3618057274903029,7.19524337470496,0.27769995654549856,87771.43550584426,522.262213617263,11706.302280538464
2009,26,2009,36,0,2009-07-05,4.7404792082836975,1.49172,0.3177861266379547,5.951864776398991,0.2619976413587189,87570.76114379699,436.0681555088537,11993.170700694149
2009,27,2009,37,0,2009-07-12,4.449778773452814,1.389,0.3203584430131616,5.038637459782979,0.2589155151661822,87404.45452482927,370.6101732977087,12224.93530187305
2009,28,2009,38,0,2009-07-19,3.709523878466558,1.34702,0.2753874388254486,4.2419786456849655,0.2547606556841125,87332.64478378868,313.0193487166067,12354.335867494754
2009,29,2009,39,0,2009-07-26,3.1463713162155904,1.16056,0.2711080268332176,3.6084070031514863,0.25404621872420063,87343.95313311736,265.95034899206996,12390.096517890548
2009,30,2009,40,0,2009-08-02,3.3304807273519166,1.2085,0.2755879790940767,3.38029519792755,0.2595990487196519,87329.54874130643,247.83258276432238,12422.618675929323
2009,31,2009,41,0,2009-08-09,2.7349802469135795,1.15544,0.23670465337132,3.0933847948954662,0.26187769468746186,87414.47628561995,226.56735897855071,12358.95635540162
2009,32,2009,42,0,2009-08-16,2.582399603359776,1.14518,0.2255016332244517,2.9441626782377877,0.2653429563870707,87508.13042651514,215.5422242679004,12276.327349217041
2009,33,2009,43,0,2009-08-23,3.572545036489052,1.4664,0.243626911926422,3.411824243399966,0.2791840060161961,87497.735012164,247.31779184143676,12254.947195994486
2009,34,2009,44,0,2009-08-30,5.242674209350291,2.38017,0.2202646957717428,4.538531451207529,0.2964573411401448,87312.52215314648,326.1517393398827,12361.326107513682
2009,35,2009,45,0,2009-09-06,7.681659125153752,3.44681,0.2228628536285363,6.582551897092785,0.3166604160935901,86875.03302488275,473.16318263059975,12651.80379248671
2009,36,2009,46,0,2009-09-13,9.730172126745432,4.05315,0.2400644468313641,9.319457646321911,0.32577725924942297,86138.27746705567,667.4066182123908,13194.315914731915
2009,37,2009,47,0,2009-09-20,10.917426261839104,4.26621,0.2559045677976261,11.482696241727808,0.32395342846124786,85248.07217645047,821.9299172962229,13929.997906253315
2009,38,2009,48,0,2009-09-27,11.379124019024973,4.21579,0.2699167657550535,12.429693798808517,0.3146191817944106,84370.57014696811,891.9150647793707,14737.514788252549
2009,39,2009,49,0,2009-10-04,15.625759841753675,4.8861,0.319800246449186,15.182874668951909,0.32080919499778565,83006.88604388916,1088.6650771682346,15904.44887894268
2009,40,2009,50,0,2009-10-11,20.35393980817348,6.06923,0.3353628023352794,19.282047659816225,0.3303306317898715,81060.40396128265,1380.4232691032823,17559.172769613986
2009,41,2009,51,0,2009-10-18,26.65913060851577,7.09467,0.3757627995173246,24.95440290568157,0.3408913401555949,78421.91431313165,1782.843968423429,19795.241718444922
2009,42,2009,52,0,2009-10-25,30.38198594141728,7.7151,0.3937989908285995,29.563463798863022,0.3450346058603554,75419.73899550548,2115.6315468952375,22464.62945759938
2009,43,2010,1,0,2009-11-01,26.863897423854247,7.55134,0.355750071164247,28.833112282018693,0.33699857985376797,72863.94090333486,2075.5364718565183,25060.522624808746
2009,44,2010,2,0,2009-11-08,20.63083641239093,6.67118,0.3092531817817978,23.971797732985728,0.32357241237374784,71157.60411329611,1747.783516274102,27094.612370429793
2009,45,2010,3,0,2009-11-15,14.375473324765924,5.20633,0.2761152928217367,17.964515964492428,0.31032331673808433,70292.54848872463,1326.5633477524993,28380.88816352291
2009,46,2010,4,0,2009-11-22,7.935124403828474,4.04477,0.1961823392635051,11.397719876928674,0.2875904347218945,70359.55406420268,855.810471802843,28784.635463994582
2009,47,2010,5,0,2009-11-29,5.092936726561911,3.49722,0.1456281482595293,6.96195578375948,0.2721497233545246,70832.13217059149,532.9933981492704,28634.87443125924
2009,48,2010,6,0,2009-12-06,2.888095248972132,2.69023,0.1073549566011877,4.16818615434882,0.2597492935629965,71545.48121167238,322.14385177230633,28132.374936555163
2009,49,2010,7,0,2009-12-13,1.8875333685322069,2.47119,0.0763815557902147,2.6077748771521634,0.2541774494307344,72316.65521629431,201.88451141996697,27481.460272285884
2009,50,2010,8,0,2009-12-20,1.576772898799312,2.44773,0.06441776253097,1.8204103143609842,0.2567530934974023,73122.03857054753,140.29108217157156,26737.670347280946
2009,51,2010,9,0,2009-12-27,1.3103878218510785,2.64594,0.0495244722802134,1.3963757076078545,0.2627235848429286,73936.60630778036,106.0728798529936,25957.320812366568
2009,52,2010,10,0,2010-01-03,1.2728850577103026,2.61567,0.0486638244774877,1.1784576662222195,0.26943520026392376,74753.51710528918,88.58664033664054,25157.896254374285
2010,1,2010,11,1,2010-01-10,0.7643807952622671,1.90712,0.040080372250423,0.9721712406264307,0.27277691499941464,75582.81516603916,72.76120635514015,24344.423627605724
2010,2,2010,12,0,2010-01-17,0.8896349365931677,1.86738,0.0476408088655318,0.9108958850698018,0.2784579454343904,76389.22865594308,67.5154557215375,23543.255888335454
2010,3,2010,13,0,2010-01-24,1.059404156825695,1.88072,0.0563297118564005,0.9193937787506514,0.2846769295405115,77146.92074544527,68.10962416369297,22784.96963039095
2010,4,2010,14,0,2010-01-31,1.005927715445213,1.96908,0.0510861780854619,0.9379382061505658,0.28969905951932107,77861.80699753182,69.3191308105301,22068.87387165773
2010,5,2010,15,0,2010-02-07,1.0898880868615797,2.11387,0.0515588984592988,0.9843900392743208,0.29361923941040297,78535.43604958353,71.68636941903313,21392.87758099741
2010,6,2010,16,0,2010-02-14,0.9553951722434856,2.09695,0.045561180392641,1.0171464177586156,0.2963864688343909,79179.91575087975,73.99533928188488,20746.088909838258
2010,7,2010,17,0,2010-02-21,0.9088668656716408,1.90294,0.0477611940298507,1.0478344409271683,0.29842668322041793,79810.57524722906,76.99886538316443,20112.425887387883
2010,8,2010,18,0,2010-02-28,1.068423804805548,1.96951,0.0542482041119643,1.135195768358995,0.3007941234027863,80403.34054122087,82.65313719470063,19514.00632158449
2010,9,2010,19,0,2010-03-07,1.1799918951290913,1.92331,0.0613521426670215,1.22897566153564,0.3027066146287231,80975.50123430451,89.25629492319804,18935.242470772362
2010,10,2010,20,0,2010-03-14,1.2539438016528917,1.89659,0.0661157024793388,1.347218229405316,0.30454830701624597,81514.67389093254,97.95181906827973,18387.374289999112
2010,11,2010,21,0,2010-03-21,0.9994906707787192,1.75181,0.0570547417116422,1.4056120734403328,0.30539572734154863,82040.31957474776,101.70780401792393,17857.972621234174
2010,12,2010,22,0,2010-03-28,0.6748850371418456,1.52632,0.0442164839051998,1.361187866588613,0.3038913744136225,82569.29322126257,98.31920215246589,17332.387576584937
2010,13,2010,23,0,2010-04-04,0.6500651162790683,1.49572,0.0434616850934044,1.3162413692584238,0.3022200769624192,83092.06948644634,95.63875560133953,16812.291757952295
2010,14,2010,24,0,2010-04-11,0.3371647582697201,1.22313,0.0275657336726039,1.1553181281275164,0.2986712681395296,83645.45792153983,83.45292968220491,16271.08914877805
2010,15,2010,25,0,2010-04-18,0.2415466666666665,1.17754,0.0205128205128205,1.0005156987497819,0.2952619340491222,84198.43878355692,73.04607974911384,15728.51513669414
2010,16,2010,26,0,2010-04-25,0.137119358288769,1.09112,0.012566844919786,0.8442508257318683,0.29169232188154365,84759.69652319876,61.22752894356803,15179.075947857851
2010,17,2010,27,0,2010-05-02,0.0795330054644806,1.11958,0.007103825136612,0.7008919532201772,0.2882673970613877,85282.67881383393,50.961940232792955,14666.35924593331
2010,18,2010,28,0,2010-05-09,0.0867572986846325,1.08169,0.0080205325633622,0.6140480660307035,0.286003812345102,85769.02045028137,44.086830965212776,14186.892718753366
2010,19,2010,29,0,2010-05-16,0.0700430992736073,1.12497,0.0062262193012798,0.5452240807806077,0.28438570140579683,86255.94923520662,39.04157826054691,13705.009186532909
2010,20,2010,30,0,2010-05-23,0.0548727178780562,1.06197,0.005167068549776,0.49670451073716976,0.2830247298597884,86734.49212344491,35.30425169019733,13230.203624864955
2010,21,2010,31,0,2010-05-30,0.0202508367422832,1.08909,0.0018594272963927,0.4193013113945382,0.2810281858689246,87216.17715776365,30.914452506739778,12752.908389729564
2010,22,2010,32,0,2010-06-06,0.0330786516853927,1.1776,0.0028089887640449,0.40925993088669343,0.2801059541547225,87655.67745739924,29.765742409501417,12314.556800191145
2010,23,2010,33,0,2010-06-13,0.0270438280166426,0.97493,0.0027739251040221,0.3932683310662124,0.27943245017146073,88082.25683273526,28.463583945067082,11889.27958331954
2010,24,2010,34,0,2010-06-20,0.0436998917855376,0.987132,0.0044269552385636,0.3933243588075353,0.2787862895657058,88486.60244762487,28.300300272214557,11485.097252102938
2010,25,2010,35,0,2010-06-27,0.040100291897332,0.995991,0.0040261701056869,0.3876803642418816,0.2784025737918186,88878.59970747617,27.7328409754702,11093.667451548226
2010,26,2010,36,0,2010-07-04,0.019884087912087,0.904726,0.0021978021978021,0.3672121780886156,0.2777570615708294,89255.74055910223,26.784852166728793,10717.474588731106
2010,27,2010,37,0,2010-07-11,0.0287874999999999,0.941927,0.0030562347188264,0.3683858199863114,0.2770062122166993,89618.47058122294,27.08139936074851,10354.448019416215
2010,28,2010,38,0,2010-07-18,0.0597812654320985,0.880415,0.0067901234567901,0.39342438209618863,0.27680910844635337,89959.83460721042,28.74154743604224,10011.423845353556
2010,29,2010,39,0,2010-07-25,0.0419733499377334,0.842615,0.0049813200498132,0.4006610666085446,0.27583703573919105,90291.96860255249,28.734368470987814,9679.297028976507
2010,30,2010,40,0,2010-08-01,0.1170983748517192,0.858382,0.0136417556346381,0.4437097005720812,0.27636876328880966,90592.21981135545,31.93283073294915,9375.847357911814
2010,31,2010,41,0,2010-08-08,0.0877715789473677,0.83383,0.0105263157894736,0.4641936361839176,0.2761816191621381,90893.59716119416,33.40957179972913,9072.993267006164
2010,32,2010,42,0,2010-08-15,0.1466328937947491,0.847437,0.0173031026252983,0.5028300182791683,0.27609604651713815,91179.50635462675,36.42647984814921,8784.067165525197
2010,33,2010,43,0,2010-08-22,0.0942859608938547,0.888273,0.0106145251396648,0.5171497404722374,0.27518238022146957,91460.20160840746,37.75863511805632,8502.039756474538
2010,34,2010,44,0,2010-08-29,0.1556425012709708,0.765372,0.0203355363497712,0.5613674937999007,0.27532310397008264,91716.39462575832,40.8529968992587,8242.752377342333
2010,35,2010,45,0,2010-09-05,0.1162759493670879,0.91858,0.0126582278481012,0.5709721956690337,0.27381134228435566,91966.08669645981,40.9344588302292,7992.9788447099545
2010,36,2010,46,0,2010-09-12,0.1563164383561635,1.01432,0.0154109589041095,0.5839675678989869,0.2734073066698534,92204.80631340835,42.0953795720873,7753.098307019428
2010,37,2010,47,0,2010-09-19,0.1876074870274275,1.01233,0.0185322461082283,0.6156236404971556,0.2725142523436688,92423.60419380479,44.36824260728626,7532.027563588116
2010,38,2010,48,0,2010-09-26,0.181302162162162,1.11803,0.0162162162162162,0.6276521664115815,0.2710236586534624,92642.04356992006,45.07819735405342,7312.878232725821
2010,39,2010,49,0,2010-10-03,0.1496733601070942,1.11806,0.0133868808567603,0.6118623284263939,0.26936171447380863,92853.29190587593,44.587832490141125,7102.120261633979
2010,40,2010,50,0,2010-10-10,0.2372861944444435,1.10939,0.0213888888888888,0.6383579418245237,0.2689285822280669,93051.81926938157,46.31975179866137,6901.860978819771
2010,41,2010,51,0,2010-10-17,0.3972952571143278,1.24341,0.0319520718921617,0.7165547080372754,0.26990662127108506,93219.99283815836,52.277013736149826,6727.730148105568
2010,42,2010,52,0,2010-10-24,0.4249979085603101,1.25726,0.0338035019455252,0.7947809951363337,0.2704022522132088,93368.27075009765,57.578544623610796,6574.150705278715
2010,43,2010,53,0,2010-10-31,0.492260471698113,1.25734,0.0391509433962264,0.8763758475220151,0.2708076394587837,93508.16903302545,63.49470145026328,6428.3362655244455
2010,44,2011,1,0,2010-11-07,0.7687338975694435,1.43414,0.0536024305555555,1.0206571766128254,0.2725309061999737,93612.40649934976,74.01559817552835,6313.577902474744
2010,45,2011,2,0,2010-11-14,0.988344801934164,1.51838,0.0650920587688302,1.2086492322310063,0.2740310902837302,93684.4548095016,86.81092958336323,6228.734260914972
2010,46,2011,3,0,2010-11-21,1.41103404446038,1.61617,0.0873072785944783,1.466006598837624,0.27617599664664594,93705.7690186263,106.20827221834647,6188.022709155492
2010,47,2011,4,0,2010-11-28,1.9560796313030897,1.84378,0.1060907283571299,1.8215268052694835,0.2788731162374635,93672.11187869869,130.75731961677354,6197.130801684592
2010,48,2011,5,0,2010-12-05,1.7239061924686192,1.72535,0.0999163179916318,2.071069457953677,0.2793581092007237,93644.47235024215,149.1608082227576,6206.366841535079
2010,49,2011,6,0,2010-12-12,2.4904745951894345,1.87923,0.1325263323376827,2.4920389306949935,0.28093622093071546,93534.39034465613,179.04607289608356,6286.563582447708
2010,50,2011,7,0,2010-12-19,4.405609724388974,2.3371,0.188507540301612,3.4173260088413895,0.28765581290203507,93233.84417949502,245.23052261985427,6520.9252978850145
2010,51,2011,8,0,2010-12-26,7.59946791483113,3.03533,0.250367107195301,5.740109623837611,0.3062984611958726,92557.70159954946,409.727840003744,7032.570560446731
2010,52,2011,9,0,2011-01-02,8.237643410852712,3.136,0.2626799557032115,8.098767285118312,0.31177574399297725,91781.0597688647,578.8847365694119,7640.055494565942
2011,1,2011,10,1,2011-01-09,6.376467847907289,2.53336,0.25170002873288,7.907227581896409,0.29376044324579503,91313.79172739944,566.673431692878,8119.534840907544
2011,2,2011,11,0,2011-01-16,8.529964592737977,2.91288,0.2928361138370952,9.057243777172486,0.29570603022742664,90531.29475581009,650.6209820771575,8818.0842621128
2011,3,2011,12,0,2011-01-23,11.5486027830487,3.44497,0.3352308665401644,11.506796156118758,0.3026057529425531,89430.3996809252,825.8218869829203,9743.778432091733
2011,4,2011,13,0,2011-01-30,14.291696486486488,4.16185,0.3433976833976834,14.24348946603151,0.3056781332441733,88013.58390205904,1021.0857817873251,10965.330316153686
2011,5,2011,14,0,2011-02-06,16.113448706306308,4.55159,0.354018018018018,16.54441142277536,0.30576476733852187,86426.21785601323,1185.6165592476586,12388.16558473898
2011,6,2011,15,0,2011-02-13,15.47689498190756,4.46504,0.3466238820236226,16.94378310356079,0.2994994268877557,84962.4269762278,1218.4042017027825,13819.168822069429
2011,7,2011,16,0,2011-02-20,15.86176930674959,4.55124,0.3485153344308274,16.835452766199662,0.2950104499329819,83484.81272955741,1215.785330033553,15299.401940409052
2011,8,2011,17,0,2011-02-27,12.646048958956964,4.0822,0.3097851393600745,14.527153951239823,0.28591978235127274,82517.95803323352,1057.3125394734054,16424.729427293198
2011,9,2011,18,0,2011-03-06,9.319286189376442,3.38812,0.2750577367205542,11.48709705945175,0.2751490422380186,81967.64548788255,844.225658873005,17188.128853244412
2011,10,2011,19,0,2011-03-13,7.1176496516129015,2.99142,0.2379354838709677,8.676374320312972,0.2640711155395578,81665.38536034375,642.699952775398,17691.914686880784
2011,11,2011,20,0,2011-03-20,5.305111561866125,2.61542,0.2028397565922921,6.358408453316314,0.25674590406475734,81600.26480951048,475.23476436889246,17924.500426120532
2011,12,2011,21,0,2011-03-27,3.3700990761577625,2.09065,0.1611986260807769,4.346767633839716,0.24547098019228827,81837.22545595802,327.1782540149004,17835.596290026973
2011,13,2011,22,0,2011-04-03,2.383465034473053,1.86146,0.1280427747291402,3.029405042297894,0.24179402650834095,82193.5601467905,228.86593168618703,17577.573921523235
2011,14,2011,23,0,2011-04-10,1.5836409813300407,1.61377,0.0981330041660237,2.1325145751035186,0.23932433106180273,82630.90746788349,161.35174018976562,17207.740791926728
2011,15,2011,24,0,2011-04-17,1.0129937666963482,1.42199,0.0712377560106856,1.5201253552766385,0.23835982539838244,83141.91275978669,114.6810031545781,16743.40623705876
2011,16,2011,25,0,2011-04-24,0.5909758724687627,1.3382,0.0441619991383024,1.0772663259943236,0.23747818603266926,83684.83228827688,81.59521963188702,16233.572492091178
2011,17,2011,26,0,2011-05-01,0.4013917253521126,1.19995,0.0334507042253521,0.8072181493515219,0.23813241947735975,84223.01871798532,61.416618736247955,15715.564663278523
2011,18,2011,27,0,2011-05-08,0.2195331210191074,1.14889,0.019108280254777,0.6101501672884259,0.2386031504984448,84763.84337488675,46.06104797631728,15190.09557713694
2011,19,2011,28,0,2011-05-15,0.1234785692448786,1.12194,0.0110058086212167,0.47119926585254335,0.23986657731456518,85290.33414268821,35.5877314642897,14674.078125847469
2011,20,2011,29,0,2011-05-22,0.0901108151997398,1.06712,0.0084443000974342,0.3886512730126903,0.241165051593648,85803.22177264825,29.28393310424625,14167.494294247435
2011,21,2011,30,0,2011-05-29,0.0699092051756007,1.05058,0.0066543438077634,0.33672968466778824,0.2425619327185741,86302.06283189906,25.154609294221913,13672.78255880662
2011,22,2011,31,0,2011-06-05,0.0613283783783781,1.15203,0.0053235053235053,0.30931999115067194,0.24407476661009964,86793.74653191745,23.634470144318165,13182.618997938256
2011,23,2011,32,0,2011-06-12,0.0257895086321376,0.970975,0.0026560424966799,0.2811049282109387,0.24460482001029832,87258.33047532341,20.88659514957801,12720.782929526948
2011,24,2011,33,0,2011-06-19,0.0381799288762437,0.894683,0.0042674253200568,0.2696801732701729,0.2463136535732505,87689.7973029225,20.394222658057515,12289.80847441935
2011,25,2011,34,0,2011-06-26,0.0214430096593797,0.843568,0.0025419420437214,0.26001706319763984,0.24750940250902662,88118.53558757386,19.678156268217823,11861.786256157824
2011,26,2011,35,0,2011-07-03,0.0209079230769225,0.815409,0.0025641025641025,0.2556079685286944,0.2478485655595652,88548.86662249065,19.86191318175036,11431.271464327474
2011,27,2011,36,0,2011-07-10,0.0274716955941247,0.823052,0.0033377837116154,0.26609250622386393,0.24878354745393372,88955.22296104963,20.303907836719347,11024.473131113511
2011,28,2011,37,0,2011-07-17,0.0404780999999999,0.674635,0.006,0.2844611614784089,0.250113190085615,89328.32376495095,21.121825212175626,10650.554409836855
2011,29,2011,38,0,2011-07-24,0.0421255333333329,0.631883,0.0066666666666666,0.2832540089612421,0.251034280419074,89690.28569016124,21.556116557752752,10288.158193280966
2011,30,2011,39,0,2011-07-31,0.0196331446059676,0.641513,0.0030604437643458,0.28170436543348687,0.25158631031139794,90039.12013819476,21.00288744727925,9939.876974357969
2011,31,2011,40,0,2011-08-07,0.0408119257703076,0.529813,0.0077030812324929,0.29212419295822106,0.2528841549052042,90374.61970270931,21.5099789609173,9603.870318329633
2011,32,2011,41,0,2011-08-14,0.0584309630146545,0.644089,0.0090718771807397,0.30673349752911566,0.25425097605751223,90704.91431905457,22.883396483870055,9272.202284461411
2011,33,2011,42,0,2011-08-21,0.070939495351925,0.667718,0.0106241699867197,0.33183916243416695,0.2555549713651824,90989.9194402356,24.77160847220839,8985.308951292187
2011,34,2011,43,0,2011-08-28,0.0703598592375365,0.705668,0.0099706744868035,0.35598377586904884,0.2563411070954588,91268.88153916349,25.37749142896708,8705.740969407609
2011,35,2011,44,0,2011-09-04,0.0626614285714278,0.804155,0.0077922077922077,0.36073973049763375,0.2567775338331608,91542.90840718207,27.105068126000226,8429.986524692098
2011,36,2011,45,0,2011-09-11,0.057400058365758,0.907804,0.0063229571984435,0.37110312937095075,0.25727220957053787,91822.85090335991,27.83278006485296,8149.316316575044
2011,37,2011,46,0,2011-09-18,0.0907848237317278,1.00555,0.0090283748925193,0.3970683293704908,0.2576355807152831,92080.41186412165,29.847665880036153,7889.740469998215
2011,38,2011,47,0,2011-09-25,0.0832933001531391,1.03601,0.0080398162327718,0.41123490909409915,0.25753542176420235,92333.202946548,29.948160108964633,7636.848893343202
