"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44th week, 2019",,,,,,"Data collected as of November 6, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1473189,298.46,126132,39.99,59095,18.74,279472,88.61,669022,212.12,43326,13.74,377988,119.84,93393,29.61,55472,17.59,93995,29.8,13431,4.26,291,0.42,19781,28.5,396,0.83,664,1.39,4311,9,81,0.17,4650,9.71
Hokkaido,60440,274.73,5272,38.2,2528,18.32,18509,134.12,16005,115.98,1780,12.9,15914,115.32,3501,25.37,1499,10.86,3166,22.94,315,2.28,6,0.21,537,19.18,12,0.55,11,0.5,484,22,5,0.23,325,14.77
Aomori,15140,232.92,816,19.43,368,8.76,2450,58.33,7150,170.24,479,11.4,4019,95.69,1421,33.83,727,17.31,757,18.02,356,8.48,5,0.45,162,14.73,2,0.33,2,0.33,206,34.33,-,-,69,11.5
Iwate,18180,279.69,1207,30.18,467,11.68,5184,129.6,6774,169.35,505,12.63,4172,104.3,956,23.9,727,18.18,868,21.7,284,7.1,-,-,284,20.29,10,0.53,8,0.42,113,5.95,2,0.11,246,12.95
Miyagi,30832,328,2360,40.69,799,13.78,7663,132.12,12145,209.4,1215,20.95,10035,173.02,2953,50.91,1233,21.26,1470,25.34,232,4,4,0.33,169,14.08,4,0.33,3,0.25,187,15.58,-,-,34,2.83
Akita,15066,284.26,727,21.38,217,6.38,1744,51.29,3878,114.06,219,6.44,2041,60.03,366,10.76,343,10.09,532,15.65,33,0.97,-,-,71,11.83,7,0.88,-,-,132,16.5,1,0.13,33,4.13
Yamagata,12898,286.62,1688,58.21,578,19.93,4665,160.86,6897,237.83,493,17,5558,191.66,1220,42.07,667,23,1355,46.72,62,2.14,-,-,134,19.14,3,0.3,8,0.8,73,7.3,-,-,76,7.6
Fukushima,29567,360.57,3117,62.34,1188,23.76,5213,104.26,6835,136.7,756,15.12,7730,154.6,1854,37.08,1313,26.26,1318,26.36,210,4.2,4,0.31,511,39.31,5,0.71,3,0.43,53,7.57,-,-,146,20.86
Ibaraki,37209,310.08,2066,27.55,1203,16.04,6158,82.11,12822,170.96,1184,15.79,8011,106.81,2236,29.81,961,12.81,2494,33.25,262,3.49,-,-,860,53.75,6,0.5,6,0.5,197,16.42,-,-,50,4.17
Tochigi,21874,291.65,1703,35.48,445,9.27,3063,63.81,4853,101.1,571,11.9,5576,116.17,1155,24.06,980,20.42,1538,32.04,172,3.58,2,0.17,198,16.5,2,0.29,5,0.71,77,11,-,-,49,7
Gunma,25852,300.6,1698,32.65,776,14.92,4066,78.19,10374,199.5,595,11.44,6486,124.73,1396,26.85,1080,20.77,1819,34.98,179,3.44,8,0.57,406,29,1,0.13,6,0.75,93,11.63,-,-,140,17.5
Saitama,94920,376.67,5426,33.91,3156,19.73,17349,108.43,42454,265.34,3150,19.69,24574,153.59,6295,39.34,3195,19.97,6027,37.67,824,5.15,59,1.51,992,25.44,6,0.55,29,2.64,91,8.27,1,0.09,122,11.09
Chiba,69273,328.31,3209,24.13,1786,13.43,15164,114.02,24876,187.04,2119,15.93,17387,130.73,4408,33.14,2200,16.54,3210,24.14,580,4.36,15,0.44,786,23.12,15,1.88,18,2.25,105,13.13,-,-,85,10.63
Tokyo,113518,279.6,8196,32.14,3412,13.38,22701,89.02,62562,245.34,4453,17.46,31258,122.58,5781,22.67,5018,19.68,10037,39.36,871,3.42,10,0.27,543,14.68,33,1.38,36,1.5,205,8.54,31,1.29,184,7.67
Kanagawa,106097,300.56,5307,23.38,2797,12.32,18209,80.22,43728,192.63,4206,18.53,27008,118.98,4385,19.32,3952,17.41,5814,25.61,1215,5.35,15,0.3,2522,50.44,8,0.73,22,2,80,7.27,-,-,119,10.82
Niigata,32602,362.24,4117,72.23,1778,31.19,9519,167,11482,201.44,991,17.39,9259,162.44,3032,53.19,1221,21.42,2507,43.98,262,4.6,22,2.2,190,19,11,0.85,8,0.62,112,8.62,3,0.23,51,3.92
Toyama,11073,230.69,1017,35.07,701,24.17,2309,79.62,7452,256.97,364,12.55,3429,118.24,1505,51.9,486,16.76,1044,36,46,1.59,13,1.86,81,11.57,5,1,4,0.8,15,3,-,-,18,3.6
Ishikawa,15852,330.25,1155,39.83,813,28.03,4281,147.62,6872,236.97,360,12.41,3966,136.76,1379,47.55,466,16.07,728,25.1,57,1.97,1,0.14,158,22.57,3,0.6,11,2.2,92,18.4,-,-,72,14.4
Fukui,10986,305.17,1151,52.32,777,35.32,2477,112.59,5833,265.14,379,17.23,4317,196.23,699,31.77,413,18.77,716,32.55,89,4.05,-,-,108,36,12,2,11,1.83,23,3.83,5,0.83,77,12.83
Yamanashi,11588,282.63,454,18.92,165,6.88,1099,45.79,3812,158.83,284,11.83,2854,118.92,798,33.25,253,10.54,364,15.17,95,3.96,4,0.44,294,32.67,8,0.8,13,1.3,76,7.6,-,-,57,5.7
Nagano,28604,332.6,1156,21.81,630,11.89,3492,65.89,12479,235.45,575,10.85,7276,137.28,2721,51.34,694,13.09,1769,33.38,119,2.25,4,0.4,127,12.7,8,0.73,11,1,78,7.09,-,-,239,21.73
Gifu,25754,299.47,1363,26.21,730,14.04,2076,39.92,6418,123.42,332,6.38,4457,85.71,1055,20.29,620,11.92,862,16.58,85,1.63,3,0.27,152,13.82,-,-,3,0.6,53,10.6,1,0.2,116,23.2
Shizuoka,41462,300.45,3003,33.74,1449,16.28,6102,68.56,19850,223.03,787,8.84,10460,117.53,2525,28.37,1202,13.51,2452,27.55,415,4.66,3,0.14,689,31.32,10,1,23,2.3,73,7.3,1,0.1,20,2
Aichi,74217,380.6,5288,29.05,2445,13.43,11702,64.3,31749,174.45,1580,8.68,18913,103.92,5248,28.84,2442,13.42,3919,21.53,540,2.97,6,0.17,583,16.66,16,1.14,39,2.79,209,14.93,1,0.07,378,27
Mie,17806,250.79,1955,44.43,696,15.82,3327,75.61,9776,222.18,417,9.48,5351,121.61,817,18.57,786,17.86,1404,31.91,103,2.34,1,0.08,34,2.83,11,1.22,24,2.67,56,6.22,2,0.22,84,9.33
Shiga,14109,271.33,772,24.9,659,21.26,1711,55.19,5844,188.52,335,10.81,3460,111.61,1138,36.71,347,11.19,1096,35.35,95,3.06,-,-,63,7.88,10,1.43,7,1,16,2.29,1,0.14,43,6.14
Kyoto,33116,264.93,1733,22.8,1272,16.74,4506,59.29,14863,195.57,817,10.75,6515,85.72,2519,33.14,947,12.46,1373,18.07,187,2.46,-,-,201,11.82,4,0.57,22,3.14,69,9.86,-,-,130,18.57
Osaka,73915,245.56,11285,57.28,4336,22.01,17964,91.19,44925,228.05,2481,12.59,20022,101.63,5930,30.1,3327,16.89,5603,28.44,732,3.72,17,0.33,759,14.88,14,0.88,24,1.5,90,5.63,-,-,381,23.81
Hyogo,49021,247.58,5876,45.91,2802,21.89,7841,61.26,32931,257.27,1654,12.92,16942,132.36,4291,33.52,1793,14.01,2578,20.14,341,2.66,12,0.35,983,28.91,32,2.29,49,3.5,110,7.86,1,0.07,236,16.86
Nara,11636,211.56,1808,53.18,709,20.85,2493,73.32,7328,215.53,340,10,3096,91.06,591,17.38,571,16.79,823,24.21,80,2.35,-,-,262,26.2,15,2.5,21,3.5,60,10,-,-,81,13.5
Wakayama,9119,186.1,1239,41.3,403,13.43,1135,37.83,5220,174,210,7,2595,86.5,931,31.03,437,14.57,746,24.87,82,2.73,15,3.75,76,19,7,0.64,13,1.18,90,8.18,2,0.18,98,8.91
Tottori,7366,254,798,42,617,32.47,3327,175.11,4762,250.63,245,12.89,2859,150.47,369,19.42,313,16.47,503,26.47,38,2,1,0.2,170,34,4,0.8,8,1.6,38,7.6,1,0.2,43,8.6
Shimane,7514,203.08,968,44,330,15,1520,69.09,5594,254.27,194,8.82,2617,118.95,218,9.91,492,22.36,191,8.68,59,2.68,-,-,24,8,7,0.88,24,3,31,3.88,2,0.25,26,3.25
Okayama,19799,235.7,1514,28.04,1032,19.11,3131,57.98,13465,249.35,481,8.91,6215,115.09,669,12.39,649,12.02,1276,23.63,170,3.15,12,1.09,253,23,9,1.8,4,0.8,20,4,1,0.2,46,9.2
Hiroshima,27080,239.65,3074,43.91,1660,23.71,5048,72.11,16279,232.56,632,9.03,5734,81.91,972,13.89,1062,15.17,1879,26.84,535,7.64,11,0.61,548,30.44,9,0.45,15,0.75,75,3.75,2,0.1,93,4.65
Yamaguchi,17800,269.7,3170,68.91,621,13.5,3462,75.26,8811,191.54,354,7.7,6316,137.3,895,19.46,946,20.57,1993,43.33,150,3.26,1,0.13,212,26.5,7,0.78,5,0.56,107,11.89,-,-,53,5.89
Tokushima,8165,220.68,1788,77.74,386,16.78,650,28.26,5433,236.22,199,8.65,1975,85.87,497,21.61,381,16.57,473,20.57,44,1.91,3,0.75,107,26.75,2,0.29,7,1,77,11,1,0.14,8,1.14
Kagawa,11376,242.04,1546,55.21,752,26.86,2054,73.36,7831,279.68,307,10.96,4380,156.43,908,32.43,626,22.36,1013,36.18,222,7.93,6,1.2,57,11.4,4,0.8,5,1,63,12.6,1,0.2,24,4.8
Ehime,15256,254.27,1900,51.35,700,18.92,4114,111.19,11935,322.57,432,11.68,4265,115.27,893,24.14,933,25.22,879,23.76,380,10.27,1,0.13,927,115.88,2,0.33,4,0.67,43,7.17,-,-,13,2.17
Kochi,13912,289.83,1235,41.17,710,23.67,2631,87.7,4765,158.83,330,11,2579,85.97,615,20.5,434,14.47,750,25,41,1.37,1,0.33,56,18.67,3,0.38,5,0.63,120,15,4,0.5,90,11.25
Fukuoka,68726,347.1,7726,64.38,3401,28.34,18043,150.36,33618,280.15,2503,20.86,18520,154.33,6627,55.23,3176,26.47,5085,42.38,1184,9.87,12,0.46,1269,48.81,29,1.93,27,1.8,97,6.47,2,0.13,95,6.33
Saga,10680,281.05,1298,56.43,733,31.87,1590,69.13,3366,146.35,362,15.74,2949,128.22,848,36.87,671,29.17,1019,44.3,41,1.78,1,0.33,159,53,6,1,10,1.67,34,5.67,-,-,62,10.33
Nagasaki,22286,322.99,2111,49.09,861,20.02,2913,67.74,5660,131.63,493,11.47,4202,97.72,1415,32.91,791,18.4,1117,25.98,159,3.7,5,0.63,205,25.63,8,0.67,26,2.17,90,7.5,-,-,59,4.92
Kumamoto,22243,281.56,2796,57.06,1060,21.63,4018,82,14245,290.71,566,11.55,5836,119.1,953,19.45,1424,29.06,2567,52.39,369,7.53,1,0.11,894,99.33,5,0.33,28,1.87,30,2,1,0.07,175,11.67
Oita,19735,340.26,1501,41.69,1047,29.08,2671,74.19,13473,374.25,631,17.53,3664,101.78,1074,29.83,902,25.06,1720,47.78,516,14.33,-,-,178,35.6,2,0.18,11,1,65,5.91,-,-,21,1.91
Miyazaki,18979,327.22,2928,83.66,1347,38.49,3998,114.23,10808,308.8,495,14.14,3970,113.43,1127,32.2,1125,32.14,2014,57.54,163,4.66,1,0.17,552,92,-,-,1,0.14,9,1.29,-,-,24,3.43
Kagoshima,27669,300.75,3051,56.5,2387,44.2,4357,80.69,16132,298.74,919,17.02,6894,127.67,1197,22.17,1066,19.74,2672,49.48,308,5.7,3,0.43,599,85.57,6,0.5,3,0.25,18,1.5,-,-,36,3
Okinawa,42877,752.23,2564,77.7,1366,41.39,1773,53.73,4658,141.15,552,16.73,2332,70.67,1010,30.61,581,17.61,455,13.79,129,3.91,3,0.38,636,79.5,13,1.86,41,5.86,76,10.86,9,1.29,23,3.29
