"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9th week, 2017",,,,,,"Data collected as of March 8, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tottori,4140,142.76,33,1.74,56,2.95,890,46.84,678,35.68,132,6.95,11,0.58,14,0.74,52,2.74,2,0.11,2,0.11,187,9.84,1,0.2,37,7.4,1,0.2,3,0.6,19,3.8,-,-,1,0.2
Shimane,5432,142.95,54,2.35,81,3.52,540,23.48,1174,51.04,75,3.26,47,2.04,95,4.13,101,4.39,5,0.22,1,0.04,269,11.7,-,-,1,0.33,-,-,5,0.63,29,3.63,-,-,-,-
Okayama,18617,221.63,131,2.43,257,4.76,392,7.26,2413,44.69,107,1.98,172,3.19,31,0.57,150,2.78,3,0.06,13,0.24,173,3.2,-,-,34,2.83,2,0.4,4,0.8,24,4.8,1,0.2,1,0.2
Hiroshima,23341,202.97,287,3.99,346,4.81,1119,15.54,2895,40.21,261,3.63,178,2.47,94,1.31,223,3.1,6,0.08,27,0.38,244,3.39,1,0.05,125,6.58,3,0.15,1,0.05,58,2.9,1,0.05,18,0.9
Yamaguchi,16808,247.18,255,5.31,227,4.73,795,16.56,1816,37.83,147,3.06,80,1.67,62,1.29,180,3.75,2,0.04,13,0.27,997,20.77,-,-,36,4,3,0.33,1,0.11,60,6.67,1,0.11,4,0.44
Tokushima,7224,195.24,172,7.48,81,3.52,264,11.48,1244,54.09,44,1.91,52,2.26,27,1.17,112,4.87,4,0.17,5,0.22,171,7.43,-,-,6,1.5,-,-,-,-,7,1,-,-,1,0.14
Kagawa,7762,165.15,108,3.86,107,3.82,557,19.89,1986,70.93,45,1.61,57,2.04,31,1.11,96,3.43,3,0.11,24,0.86,280,10,-,-,9,1.8,2,0.4,2,0.4,27,5.4,-,-,18,3.6
Ehime,13382,219.38,142,3.84,74,2,816,22.05,3358,90.76,119,3.22,62,1.68,99,2.68,186,5.03,2,0.05,14,0.38,607,16.41,-,-,90,11.25,1,0.17,1,0.17,23,3.83,-,-,-,-
Kochi,12374,257.79,158,5.27,55,1.83,530,17.67,1743,58.1,108,3.6,14,0.47,43,1.43,73,2.43,8,0.27,1,0.03,63,2.1,-,-,5,1.67,1,0.13,2,0.25,36,4.5,2,0.25,6,0.75
Fukuoka,56492,285.31,600,5,493,4.11,3270,27.25,10589,88.24,549,4.58,408,3.4,82,0.68,590,4.92,21,0.18,42,0.35,843,7.03,-,-,119,4.58,5,0.33,14,0.93,148,9.87,-,-,7,0.47
Saga,9433,241.87,152,6.61,133,5.78,410,17.83,1181,51.35,88,3.83,97,4.22,12,0.52,108,4.7,-,-,6,0.26,81,3.52,-,-,27,6.75,4,0.67,1,0.17,13,2.17,-,-,5,0.83
Nagasaki,15318,218.83,127,2.89,91,2.07,1362,30.95,2678,60.86,124,2.82,109,2.48,10,0.23,151,3.43,8,0.18,10,0.23,189,4.3,-,-,25,3.13,1,0.08,1,0.08,37,3.08,-,-,3,0.25
Kumamoto,17472,218.4,161,3.22,209,4.18,811,16.22,4975,99.5,259,5.18,266,5.32,23,0.46,278,5.56,-,-,115,2.3,429,8.58,1,0.11,121,13.44,2,0.13,4,0.27,45,3,-,-,15,1
Oita,15789,272.22,99,2.75,97,2.69,947,26.31,6101,169.47,184,5.11,13,0.36,5,0.14,182,5.06,4,0.11,6,0.17,154,4.28,-,-,32,6.4,-,-,-,-,36,3.27,-,-,16,1.45
Miyazaki,17044,288.88,212,5.89,216,6,619,17.19,3696,102.67,197,5.47,256,7.11,186,5.17,221,6.14,1,0.03,15,0.42,110,3.06,1,0.2,83,16.6,-,-,-,-,14,2,-,-,8,1.14
Kagoshima,21822,234.65,378,6.87,370,6.73,751,13.65,4678,85.05,265,4.82,252,4.58,24,0.44,170,3.09,1,0.02,36,0.65,1030,18.73,-,-,45,6.43,3,0.25,2,0.17,13,1.08,-,-,7,0.58
Okinawa,12251,211.22,107,3.15,102,3,320,9.41,1593,46.85,153,4.5,17,0.5,10,0.29,68,2,16,0.47,11,0.32,35,1.03,-,-,49,5.44,1,0.14,11,1.57,46,6.57,-,-,9,1.29
