"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48th week, 2020",,,,,,"Data collected as of December 2, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Fukui,4976,134.49,102,4.43,415,18.04,1500,65.22,3621,157.43,133,5.78,60,2.61,380,16.52,388,16.87,104,4.52,35,1.52,-,-,14,4.67,9,1.5,7,1.17,19,3.17,3,0.5,-,-
Yamanashi,4329,105.59,42,1.75,55,2.29,801,33.38,2193,91.38,158,6.58,41,1.71,86,3.58,274,11.42,28,1.17,41,1.71,1,0.11,168,18.67,7,0.7,6,0.6,46,4.6,1,0.1,-,-
Nagano,11117,129.27,344,6.49,154,2.91,2541,47.94,8081,152.47,494,9.32,127,2.4,581,10.96,897,16.92,307,5.79,90,1.7,1,0.1,75,7.5,6,0.55,10,0.91,38,3.45,-,-,16,1.45
Gifu,11490,133.6,180,3.46,374,7.19,1146,22.04,3372,64.85,159,3.06,109,2.1,180,3.46,634,12.19,23,0.44,53,1.02,1,0.09,50,4.55,-,-,-,-,41,8.2,-,-,4,0.8
Shizuoka,15960,114.82,268,3.01,728,8.18,4635,52.08,9767,109.74,600,6.74,251,2.82,350,3.93,1494,16.79,316,3.55,234,2.63,2,0.09,264,12,12,1.2,21,2.1,74,7.4,1,0.1,-,-
Aichi,31896,163.57,606,3.33,1231,6.76,8504,46.73,17627,96.85,982,5.4,497,2.73,824,4.53,2470,13.57,213,1.17,308,1.69,5,0.14,152,4.34,17,1.13,31,2.07,165,11,1,0.07,7,0.47
Mie,8506,119.8,291,6.61,550,12.5,1818,41.32,5081,115.48,370,8.41,101,2.3,463,10.52,897,20.39,66,1.5,63,1.43,-,-,31,2.82,13,1.44,11,1.22,65,7.22,-,-,1,0.11
Shiga,7157,125.56,80,2.35,208,6.12,1294,38.06,3221,94.74,206,6.06,130,3.82,156,4.59,479,14.09,246,7.24,62,1.82,1,0.13,11,1.38,15,2.14,6,0.86,40,5.71,-,-,2,0.29
Kyoto,15024,120.19,175,2.3,496,6.53,3517,46.28,6140,80.79,467,6.14,285,3.75,297,3.91,1047,13.78,340,4.47,99,1.3,-,-,97,5.71,3,0.5,8,1.33,87,14.5,-,-,-,-
Osaka,42920,143.55,1076,5.49,1829,9.33,8821,45.01,21579,110.1,1541,7.86,607,3.1,738,3.77,3533,18.03,1458,7.44,508,2.59,11,0.22,332,6.51,10,0.63,15,0.94,92,5.75,1,0.06,3,0.19
Hyogo,24346,122.96,619,4.84,1096,8.56,3902,30.48,16814,131.36,936,7.31,382,2.98,579,4.52,2036,15.91,898,7.02,274,2.14,10,0.29,454,12.97,42,3,33,2.36,125,8.93,1,0.07,7,0.5
Nara,5929,107.8,174,5.12,255,7.5,1284,37.76,3603,105.97,245,7.21,157,4.62,279,8.21,626,18.41,305,8.97,31,0.91,2,0.2,81,8.1,6,1,7,1.17,29,4.83,1,0.17,9,1.5
Wakayama,4324,88.24,315,10.86,258,8.9,949,32.72,2515,86.72,193,6.66,39,1.34,219,7.55,509,17.55,59,2.03,38,1.31,6,1.5,19,4.75,15,1.36,10,0.91,112,10.18,2,0.18,1,0.09
Tottori,3159,108.93,50,2.63,301,15.84,2893,152.26,2783,146.47,229,12.05,100,5.26,316,16.63,346,18.21,274,14.42,23,1.21,-,-,55,11,3,0.6,5,1,29,5.8,-,-,2,0.4
Shimane,3550,93.42,79,3.43,158,6.87,1014,44.09,3012,130.96,165,7.17,81,3.52,175,7.61,631,27.43,225,9.78,26,1.13,-,-,4,1.33,3,0.38,7,0.88,24,3,-,-,-,-
Okayama,12146,144.6,172,3.19,593,10.98,1487,27.54,8029,148.69,384,7.11,401,7.43,330,6.11,731,13.54,777,14.39,133,2.46,4,0.33,95,7.92,7,1.4,2,0.4,18,3.6,-,-,1,0.2
Hiroshima,10536,92.42,299,4.21,1154,16.25,3081,43.39,9631,135.65,538,7.58,619,8.72,346,4.87,1180,16.62,468,6.59,190,2.68,7,0.39,277,15.39,7,0.35,5,0.25,69,3.45,-,-,11,0.55
Yamaguchi,5478,81.76,581,12.63,343,7.46,2333,50.72,5661,123.07,305,6.63,271,5.89,359,7.8,1157,25.15,1264,27.48,87,1.89,-,-,89,9.89,2,0.22,5,0.56,64,7.11,-,-,14,1.56
Tokushima,3095,85.97,132,5.74,197,8.57,445,19.35,3132,136.17,181,7.87,64,2.78,114,4.96,466,20.26,59,2.57,45,1.96,-,-,28,7,3,0.5,3,0.5,42,7,-,-,1,0.17
Kagawa,5019,109.11,130,4.81,370,13.7,1107,41,5998,222.15,242,8.96,153,5.67,230,8.52,715,26.48,297,11,75,2.78,4,1,41,10.25,2,0.5,4,1,47,11.75,1,0.25,3,0.75
Ehime,8127,133.23,113,3.05,234,6.32,2927,79.11,6802,183.84,295,7.97,97,2.62,372,10.05,1057,28.57,138,3.73,272,7.35,5,0.63,360,45,2,0.33,1,0.17,29,4.83,-,-,7,1.17
Kochi,7097,154.28,176,6.29,288,10.29,1485,53.04,2351,83.96,232,8.29,864,30.86,238,8.5,490,17.5,300,10.71,95,3.39,-,-,13,4.33,2,0.25,2,0.25,94,11.75,1,0.13,7,0.88
Fukuoka,24825,126.02,649,5.45,1946,16.35,17418,146.37,23378,196.45,1952,16.4,1228,10.32,1088,9.14,3641,30.6,3791,31.86,460,3.87,3,0.12,254,10.16,21,1.4,21,1.4,98,6.53,-,-,2,0.13
Saga,4816,123.49,113,4.91,539,23.43,1999,86.91,2463,107.09,248,10.78,280,12.17,307,13.35,724,31.48,952,41.39,36,1.57,-,-,16,5.33,6,1,6,1,39,6.5,-,-,1,0.17
Nagasaki,9872,141.03,113,2.57,623,14.16,4183,95.07,4765,108.3,522,11.86,279,6.34,470,10.68,889,20.2,1547,35.16,98,2.23,2,0.25,59,7.38,10,0.83,5,0.42,114,9.5,-,-,3,0.25
Kumamoto,6618,82.73,173,3.46,703,14.06,2533,50.66,6775,135.5,636,12.72,893,17.86,805,16.1,1643,32.86,2062,41.24,149,2.98,-,-,304,38,6,0.4,8,0.53,40,2.67,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,333,9.25,1811,50.31,8847,245.75,510,14.17,192,5.33,543,15.08,1011,28.08,942,26.17,108,3,1,0.2,74,14.8,1,0.09,2,0.18,112,10.18,-,-,-,-
Miyazaki,8218,141.69,92,2.63,842,24.06,4197,119.91,8681,248.03,469,13.4,495,14.14,444,12.69,1286,36.74,748,21.37,132,3.77,-,-,138,23,4,0.57,1,0.14,7,1,-,-,3,0.43
Kagoshima,11153,122.56,2291,43.23,1799,33.94,3776,71.25,11208,211.47,682,12.87,1502,28.34,482,9.09,1256,23.7,1687,31.83,214,4.04,1,0.14,124,17.71,5,0.42,1,0.08,21,1.75,-,-,7,0.58
Okinawa,8189,143.67,1304,39.52,655,19.85,2203,66.76,2200,66.67,480,14.55,696,21.09,46,1.39,500,15.15,444,13.45,120,3.64,-,-,190,21.11,20,2.86,33,4.71,43,6.14,3,0.43,47,6.71
