"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14th week, 2021",,,,,,"Data collected as of April 14, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,626,0.13,18150,5.75,8286,2.62,30246,9.58,117549,37.23,5289,1.68,1336,0.42,678,0.21,16019,5.07,1176,0.37,1558,0.49,28,0.04,1679,2.41,89,0.19,126,0.26,225,0.47,8,0.02,30,0.06
Hokkaido,42,0.19,14,0.1,452,3.23,2397,17.12,2719,19.42,285,2.04,7,0.05,16,0.11,401,2.86,6,0.04,40,0.29,1,0.03,44,1.52,2,0.09,-,-,7,0.3,-,-,2,0.09
Aomori,4,0.06,182,4.33,97,2.31,243,5.79,1849,44.02,54,1.29,5,0.12,3,0.07,184,4.38,-,-,8,0.19,-,-,11,1,-,-,2,0.33,5,0.83,-,-,-,-
Iwate,3,0.05,647,16.18,75,1.88,844,21.1,1682,42.05,104,2.6,4,0.1,8,0.2,261,6.53,4,0.1,20,0.5,-,-,42,3,1,0.05,2,0.11,10,0.53,-,-,2,0.11
Miyagi,10,0.11,130,2.24,179,3.09,356,6.14,1928,33.24,170,2.93,15,0.26,10,0.17,354,6.1,1,0.02,41,0.71,-,-,12,1,1,0.08,-,-,15,1.25,-,-,1,0.08
Akita,-,-,43,1.26,48,1.41,274,8.06,742,21.82,70,2.06,6,0.18,9,0.26,104,3.06,2,0.06,4,0.12,-,-,7,1,-,-,-,-,-,-,-,-,2,0.25
Yamagata,66,1.47,14,0.48,134,4.62,532,18.34,1275,43.97,23,0.79,6,0.21,5,0.17,202,6.97,9,0.31,13,0.45,-,-,19,2.38,1,0.1,-,-,1,0.1,-,-,-,-
Fukushima,15,0.18,153,3.06,175,3.5,702,14.04,1581,31.62,75,1.5,10,0.2,10,0.2,375,7.5,3,0.06,18,0.36,1,0.08,56,4.31,3,0.43,-,-,1,0.14,-,-,-,-
Ibaraki,8,0.07,6,0.08,127,1.69,583,7.77,1675,22.33,95,1.27,20,0.27,12,0.16,243,3.24,31,0.41,28,0.37,-,-,64,3.76,-,-,2,0.17,26,2.17,-,-,-,-
Tochigi,6,0.08,119,2.48,63,1.31,264,5.5,1281,26.69,60,1.25,19,0.4,12,0.25,308,6.42,13,0.27,30,0.63,1,0.08,57,4.75,1,0.14,7,1,16,2.29,-,-,-,-
Gunma,5,0.06,2,0.04,113,2.09,325,6.02,1857,34.39,43,0.8,12,0.22,8,0.15,330,6.11,6,0.11,41,0.76,-,-,77,5.13,2,0.22,-,-,2,0.22,-,-,2,0.22
Saitama,19,0.08,27,0.17,414,2.6,1070,6.73,5354,33.67,301,1.89,31,0.19,41,0.26,947,5.96,28,0.18,121,0.76,5,0.13,77,1.97,4,0.36,8,0.73,5,0.45,-,-,2,0.18
Chiba,29,0.14,17,0.13,207,1.57,929,7.04,3072,23.27,278,2.11,21,0.16,31,0.23,572,4.33,8,0.06,85,0.64,1,0.03,105,3.18,4,0.44,6,0.67,6,0.67,-,-,2,0.22
Tokyo,29,0.07,248,0.96,334,1.3,1194,4.65,9836,38.27,342,1.33,71,0.28,92,0.36,1442,5.61,43,0.17,142,0.55,-,-,55,1.49,2,0.08,11,0.44,7,0.28,7,0.28,2,0.08
