"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33rd week, 2020",,,,,,"Data collected as of August 19, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Niigata,9882,109.8,408,7.16,1021,17.91,6529,114.54,3638,63.82,610,10.7,187,3.28,161,2.82,813,14.26,34,0.6,95,1.67,17,1.7,85,8.5,5,0.38,4,0.31,91,7,2,0.15,1,0.08
Toyama,3564,74.25,74,2.55,319,11,2899,99.97,3815,131.55,227,7.83,94,3.24,227,7.83,334,11.52,73,2.52,26,0.9,-,-,16,2.67,1,0.2,7,1.4,53,10.6,1,0.2,4,0.8
Ishikawa,6189,128.94,106,3.66,232,8,3302,113.86,3602,124.21,400,13.79,60,2.07,235,8.1,333,11.48,10,0.34,25,0.86,-,-,10,1.43,-,-,5,1,56,11.2,-,-,1,0.2
Fukui,4975,134.46,98,4.26,286,12.43,1309,56.91,2949,128.22,99,4.3,46,2,376,16.35,232,10.09,32,1.39,19,0.83,-,-,13,4.33,6,1,6,1,16,2.67,3,0.5,-,-
Yamanashi,4328,105.56,42,1.75,48,2,692,28.83,1687,70.29,129,5.38,30,1.25,80,3.33,174,7.25,8,0.33,31,1.29,1,0.11,139,15.44,6,0.6,3,0.3,41,4.1,1,0.1,-,-
Nagano,11116,129.26,343,6.47,116,2.19,2178,41.09,6347,119.75,370,6.98,103,1.94,572,10.79,583,11,212,4,62,1.17,1,0.1,58,5.8,5,0.45,6,0.55,30,2.73,-,-,16,1.45
Gifu,11481,133.5,177,3.4,244,4.69,879,16.9,2661,51.17,118,2.27,96,1.85,177,3.4,409,7.87,14,0.27,35,0.67,1,0.09,32,2.91,-,-,-,-,35,7,-,-,3,0.6
Shizuoka,15955,114.78,262,2.94,538,6.04,4061,45.63,7687,86.37,433,4.87,208,2.34,337,3.79,975,10.96,41,0.46,154,1.73,-,-,188,8.55,9,0.9,14,1.4,69,6.9,1,0.1,-,-
Aichi,31888,163.53,581,3.19,937,5.15,6808,37.41,13793,75.79,719,3.95,430,2.36,802,4.41,1528,8.4,130,0.71,201,1.1,4,0.11,98,2.8,13,0.87,26,1.73,161,10.73,1,0.07,6,0.4
Mie,8492,119.61,290,6.59,458,10.41,1603,36.43,3895,88.52,254,5.77,92,2.09,457,10.39,580,13.18,45,1.02,49,1.11,-,-,19,1.73,10,1.11,9,1,58,6.44,-,-,1,0.11
Shiga,7144,127.57,78,2.36,134,4.06,998,30.24,2459,74.52,131,3.97,99,3,150,4.55,305,9.24,115,3.48,42,1.27,1,0.13,6,0.75,11,1.57,5,0.71,37,5.29,-,-,2,0.29
Kyoto,15017,120.14,174,2.29,299,3.93,2844,37.42,4734,62.29,323,4.25,216,2.84,285,3.75,697,9.17,90,1.18,70,0.92,-,-,72,4.24,1,0.17,7,1.17,82,13.67,-,-,-,-
Osaka,42883,143.42,1037,5.29,1167,5.95,7322,37.36,15881,81.03,1147,5.85,446,2.28,722,3.68,2294,11.7,358,1.83,348,1.78,9,0.18,203,3.98,7,0.44,12,0.75,88,5.5,1,0.06,2,0.13
Hyogo,24343,122.94,600,4.69,754,5.89,3084,24.09,12697,99.2,672,5.25,236,1.84,552,4.31,1351,10.55,179,1.4,169,1.32,7,0.2,338,9.66,32,2.29,18,1.29,118,8.43,1,0.07,6,0.43
Nara,5928,107.78,174,5.12,177,5.21,1124,33.06,2763,81.26,149,4.38,133,3.91,275,8.09,406,11.94,50,1.47,21,0.62,2,0.2,59,5.9,5,0.83,4,0.67,29,4.83,1,0.17,8,1.33
Wakayama,4322,88.2,315,10.86,195,6.72,816,28.14,1904,65.66,116,4,33,1.14,214,7.38,325,11.21,28,0.97,15,0.52,5,1.25,9,2.25,11,1,9,0.82,95,8.64,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,251,13.21,2216,116.63,2307,121.42,186,9.79,38,2,314,16.53,223,11.74,58,3.05,15,0.79,-,-,49,9.8,3,0.6,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,75,3.26,117,5.09,839,36.48,2342,101.83,122,5.3,44,1.91,171,7.43,443,19.26,20,0.87,19,0.83,-,-,3,1,3,0.38,5,0.63,18,2.25,-,-,-,-
Okayama,12125,144.35,128,2.37,491,9.09,1266,23.44,6090,112.78,290,5.37,159,2.94,322,5.96,481,8.91,121,2.24,91,1.69,2,0.17,43,3.58,7,1.4,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10533,93.21,291,4.16,888,12.69,2518,35.97,7638,109.11,375,5.36,142,2.03,340,4.86,770,11,65,0.93,132,1.89,6,0.33,209,11.61,7,0.35,5,0.25,67,3.35,-,-,11,0.55
Yamaguchi,5478,81.76,498,10.83,276,6,1903,41.37,4523,98.33,242,5.26,198,4.3,354,7.7,799,17.37,262,5.7,64,1.39,-,-,59,6.56,-,-,4,0.44,55,6.11,-,-,13,1.44
Tokushima,3092,85.89,119,5.17,162,7.04,386,16.78,2421,105.26,143,6.22,55,2.39,111,4.83,317,13.78,10,0.43,29,1.26,-,-,18,4.5,3,0.5,1,0.17,38,6.33,-,-,1,0.17
Kagawa,5019,109.11,125,4.63,240,8.89,960,35.56,4773,176.78,183,6.78,69,2.56,224,8.3,475,17.59,61,2.26,41,1.52,3,0.75,18,4.5,2,0.5,4,1,46,11.5,1,0.25,3,0.75
Ehime,8121,133.13,112,3.03,177,4.78,2423,65.49,5283,142.78,213,5.76,75,2.03,362,9.78,711,19.22,26,0.7,234,6.32,4,0.5,262,32.75,1,0.17,1,0.17,29,4.83,-,-,6,1
Kochi,7096,154.26,174,6.21,203,7.25,1292,46.14,1851,66.11,153,5.46,330,11.79,228,8.14,322,11.5,44,1.57,76,2.71,-,-,10,3.33,2,0.25,1,0.13,79,9.88,-,-,7,0.88
Fukuoka,24825,126.02,638,5.36,1380,11.6,13837,116.28,15737,132.24,1596,13.41,934,7.85,1068,8.97,2364,19.87,2384,20.03,368,3.09,1,0.04,190,7.6,12,0.8,15,1,94,6.27,-,-,2,0.13
Saga,4816,123.49,89,3.87,418,18.17,1643,71.43,1838,79.91,210,9.13,260,11.3,301,13.09,482,20.96,542,23.57,24,1.04,-,-,12,4,6,1,5,0.83,24,4,-,-,1,0.17
Nagasaki,9860,140.86,88,2,515,11.7,3255,73.98,3911,88.89,431,9.8,246,5.59,455,10.34,585,13.3,1386,31.5,61,1.39,2,0.25,40,5,5,0.42,1,0.08,81,6.75,-,-,3,0.25
Kumamoto,6617,82.71,159,3.18,564,11.28,2140,42.8,5066,101.32,510,10.2,606,12.12,792,15.84,1106,22.12,1327,26.54,102,2.04,-,-,235,29.38,3,0.2,7,0.47,39,2.6,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,247,6.86,1530,42.5,6580,182.78,378,10.5,154,4.28,536,14.89,720,20,484,13.44,86,2.39,1,0.2,48,9.6,-,-,2,0.18,83,7.55,-,-,-,-
Miyazaki,8216,141.66,52,1.49,658,18.8,3155,90.14,6973,199.23,355,10.14,180,5.14,435,12.43,877,25.06,301,8.6,87,2.49,-,-,102,17,4,0.57,-,-,7,1,-,-,3,0.43
Kagoshima,11144,122.46,376,7.09,1500,28.3,3099,58.47,8856,167.09,479,9.04,697,13.15,466,8.79,869,16.4,1227,23.15,147,2.77,1,0.14,106,15.14,5,0.42,1,0.08,19,1.58,-,-,7,0.58
Okinawa,8168,143.3,95,2.88,485,14.7,1822,55.21,1822,55.21,412,12.48,135,4.09,39,1.18,356,10.79,266,8.06,64,1.94,-,-,155,17.22,16,2.29,22,3.14,42,6,2,0.29,44,6.29
