"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"48th week, 2019",,,,,,"Data collected as of December 4, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1530265,309.9,133354,42.27,65706,20.83,311240,98.65,722689,229.06,48897,15.5,392799,124.5,100523,31.86,60115,19.05,96026,30.44,14332,4.54,311,0.45,21378,30.8,430,0.9,737,1.54,5211,10.88,85,0.18,4668,9.75
Hokkaido,67839,308.36,6107,44.58,2837,20.71,20578,150.2,17050,124.45,2082,15.2,16432,119.94,3894,28.42,1621,11.83,3233,23.6,337,2.46,6,0.21,615,21.96,12,0.55,12,0.55,637,28.95,5,0.23,330,15
Aomori,17023,261.89,944,22.48,397,9.45,2662,63.38,7576,180.38,548,13.05,4486,106.81,1470,35,787,18.74,777,18.5,366,8.71,5,0.45,200,18.18,2,0.33,2,0.33,220,36.67,-,-,69,11.5
Iwate,18819,289.52,1413,35.33,492,12.3,5734,143.35,7492,187.3,570,14.25,4468,111.7,1027,25.68,804,20.1,927,23.18,289,7.23,-,-,299,21.36,10,0.53,9,0.47,133,7,2,0.11,246,12.95
Miyagi,32461,345.33,2494,43,975,16.81,8531,147.09,13000,224.14,1436,24.76,10609,182.91,3047,52.53,1328,22.9,1499,25.84,256,4.41,5,0.42,204,17,5,0.42,4,0.33,219,18.25,-,-,35,2.92
Akita,15762,297.4,906,26.65,229,6.74,1866,54.88,4092,120.35,266,7.82,2206,64.88,385,11.32,365,10.74,546,16.06,41,1.21,-,-,76,12.67,8,1,-,-,143,17.88,1,0.13,33,4.13
Yamagata,13563,301.4,1795,61.9,668,23.03,5323,183.55,7325,252.59,616,21.24,5663,195.28,1273,43.9,747,25.76,1412,48.69,63,2.17,-,-,148,21.14,3,0.3,8,0.8,82,8.2,-,-,76,7.6
Fukushima,30875,376.52,3297,65.94,1312,26.24,5905,118.1,7154,143.08,839,16.78,7858,157.16,2064,41.28,1412,28.24,1354,27.08,227,4.54,4,0.31,584,44.92,5,0.71,7,1,67,9.57,-,-,146,20.86
Ibaraki,38365,319.71,2131,28.41,1370,18.27,6851,91.35,13767,183.56,1351,18.01,8254,110.05,2361,31.48,1052,14.03,2521,33.61,283,3.77,-,-,929,58.06,7,0.58,6,0.5,220,18.33,-,-,50,4.17
Tochigi,22339,297.85,1815,37.81,484,10.08,3343,69.65,5353,111.52,635,13.23,5766,120.13,1208,25.17,1074,22.38,1562,32.54,188,3.92,2,0.17,212,17.67,2,0.29,6,0.86,88,12.57,-,-,49,7
Gunma,26262,305.37,1805,34.71,863,16.6,4513,86.79,11938,229.58,656,12.62,6675,128.37,1500,28.85,1168,22.46,1856,35.69,201,3.87,8,0.57,441,31.5,2,0.25,6,0.75,131,16.38,-,-,140,17.5
Saitama,97381,384.91,5664,35.4,3510,21.94,19540,122.13,45520,284.5,3608,22.55,25430,158.94,6534,40.84,3453,21.58,6101,38.13,879,5.49,63,1.62,1065,27.31,6,0.55,39,3.55,119,10.82,1,0.09,123,11.18
Chiba,71364,336.62,3316,24.93,1990,14.96,17087,128.47,26793,201.45,2355,17.71,18198,136.83,4606,34.63,2393,17.99,3273,24.61,632,4.75,15,0.44,867,25.5,15,1.88,18,2.25,132,16.5,-,-,85,10.63
Tokyo,118584,291.36,8447,33.13,3806,14.93,25413,99.66,67991,266.63,4975,19.51,33008,129.44,5954,23.35,5450,21.37,10212,40.05,938,3.68,10,0.27,590,15.95,37,1.54,40,1.67,289,12.04,34,1.42,187,7.79
Kanagawa,111375,314.62,5496,24.21,3069,13.52,20656,91,47527,209.37,4682,20.63,28330,124.8,4542,20.01,4254,18.74,5918,26.07,1269,5.59,16,0.32,2713,54.26,9,0.82,23,2.09,95,8.64,-,-,120,10.91
Niigata,33836,375.96,4419,77.53,2041,35.81,10629,186.47,12074,211.82,1138,19.96,10039,176.12,3108,54.53,1320,23.16,2584,45.33,275,4.82,23,2.3,209,20.9,13,1,8,0.62,127,9.77,3,0.23,51,3.92
Toyama,11978,249.54,1087,37.48,729,25.14,2615,90.17,8021,276.59,395,13.62,3678,126.83,1590,54.83,525,18.1,1131,39,52,1.79,13,1.86,85,12.14,6,1.2,4,0.8,23,4.6,-,-,18,3.6
Ishikawa,16841,350.85,1274,43.93,893,30.79,4613,159.07,7314,252.21,436,15.03,4126,142.28,1426,49.17,488,16.83,743,25.62,60,2.07,1,0.14,163,23.29,3,0.6,16,3.2,98,19.6,-,-,72,14.4
Fukui,11245,312.36,1192,54.18,871,39.59,2708,123.09,6431,292.32,402,18.27,4371,198.68,803,36.5,446,20.27,763,34.68,90,4.09,-,-,111,37,13,2.17,11,1.83,26,4.33,5,0.83,77,12.83
Yamanashi,11810,288.05,490,20.42,186,7.75,1210,50.42,4032,168,307,12.79,2882,120.08,829,34.54,276,11.5,368,15.33,97,4.04,5,0.56,361,40.11,8,0.8,13,1.3,99,9.9,-,-,57,5.7
Nagano,29330,341.05,1347,25.42,655,12.36,3957,74.66,13325,251.42,693,13.08,7554,142.53,2845,53.68,759,14.32,1794,33.85,123,2.32,5,0.5,134,13.4,10,0.91,11,1,85,7.73,-,-,240,21.82
Gifu,26426,307.28,1454,27.96,773,14.87,2237,43.02,6973,134.1,361,6.94,4671,89.83,1155,22.21,685,13.17,883,16.98,93,1.79,3,0.27,166,15.09,-,-,3,0.6,60,12,1,0.2,116,23.2
Shizuoka,42394,307.2,3141,35.29,1633,18.35,6872,77.21,21082,236.88,872,9.8,10822,121.6,2659,29.88,1288,14.47,2498,28.07,439,4.93,3,0.14,758,34.45,10,1,25,2.5,87,8.7,1,0.1,20,2
Aichi,76453,392.07,5761,31.65,2709,14.88,13271,72.92,33961,186.6,1805,9.92,19644,107.93,5802,31.88,2609,14.34,4028,22.13,566,3.11,7,0.2,620,17.71,17,1.21,42,3,253,18.07,1,0.07,378,27
Mie,18092,254.82,2116,48.09,852,19.36,3633,82.57,10327,234.7,467,10.61,5502,125.05,885,20.11,854,19.41,1436,32.64,108,2.45,2,0.17,48,4,13,1.44,25,2.78,65,7.22,2,0.22,84,9.33
Shiga,14508,279,835,26.94,693,22.35,1835,59.19,6207,200.23,384,12.39,3501,112.94,1224,39.48,364,11.74,1138,36.71,103,3.32,-,-,66,8.25,10,1.43,10,1.43,24,3.43,1,0.14,43,6.14
Kyoto,33814,270.51,1920,25.26,1398,18.39,5041,66.33,15757,207.33,999,13.14,6672,87.79,2646,34.82,1024,13.47,1404,18.47,193,2.54,-,-,211,12.41,4,0.57,24,3.43,87,12.43,-,-,130,18.57
Osaka,75278,250.09,11930,60.56,4662,23.66,19912,101.08,49130,249.39,2855,14.49,20410,103.6,6383,32.4,3606,18.3,5703,28.95,785,3.98,19,0.37,821,16.1,16,1,26,1.63,106,6.63,-,-,381,23.81
Hyogo,50103,253.05,6261,48.91,3181,24.85,8577,67.01,35913,280.57,1829,14.29,17131,133.84,4667,36.46,1950,15.23,2606,20.36,364,2.84,14,0.41,1073,31.56,34,2.43,62,4.43,139,9.93,1,0.07,236,16.86
Nara,11905,216.45,1913,56.26,746,21.94,2706,79.59,7987,234.91,364,10.71,3167,93.15,722,21.24,612,18,834,24.53,84,2.47,-,-,273,27.3,16,2.67,21,3.5,69,11.5,-,-,81,13.5
Wakayama,9415,192.14,1420,47.33,468,15.6,1231,41.03,5527,184.23,247,8.23,2725,90.83,1008,33.6,477,15.9,749,24.97,87,2.9,15,3.75,81,20.25,8,0.73,15,1.36,109,9.91,2,0.18,98,8.91
Tottori,7423,255.97,861,45.32,700,36.84,3626,190.84,5209,274.16,279,14.68,2873,151.21,424,22.32,332,17.47,523,27.53,39,2.05,1,0.2,175,35,4,0.8,9,1.8,51,10.2,1,0.2,43,8.6
Shimane,7626,206.11,1008,45.82,390,17.73,1647,74.86,6250,284.09,222,10.09,2649,120.41,269,12.23,535,24.32,204,9.27,69,3.14,-,-,25,8.33,8,1,27,3.38,33,4.13,2,0.25,26,3.25
Okayama,20119,239.51,1606,29.74,1125,20.83,3370,62.41,14433,267.28,542,10.04,6277,116.24,734,13.59,708,13.11,1298,24.04,180,3.33,14,1.27,272,24.73,13,2.6,7,1.4,25,5,1,0.2,46,9.2
Hiroshima,29136,257.84,3239,46.27,1881,26.87,5512,78.74,17524,250.34,692,9.89,5848,83.54,1092,15.6,1151,16.44,1905,27.21,566,8.09,12,0.67,594,33,9,0.45,15,0.75,86,4.3,2,0.1,93,4.65
Yamaguchi,18682,283.06,3357,72.98,703,15.28,3793,82.46,9461,205.67,406,8.83,6503,141.37,972,21.13,1044,22.7,2017,43.85,160,3.48,1,0.13,222,27.75,7,0.78,6,0.67,122,13.56,-,-,53,5.89
Tokushima,8277,223.7,1841,80.04,453,19.7,704,30.61,5778,251.22,224,9.74,2018,87.74,595,25.87,424,18.43,481,20.91,51,2.22,3,0.75,112,28,2,0.29,7,1,104,14.86,1,0.14,8,1.14
Kagawa,11491,244.49,1711,61.11,850,30.36,2267,80.96,8551,305.39,339,12.11,4446,158.79,1021,36.46,665,23.75,1046,37.36,232,8.29,6,1.2,71,14.2,4,0.8,6,1.2,90,18,1,0.2,24,4.8
Ehime,15583,259.72,1998,54,755,20.41,4456,120.43,12922,349.24,484,13.08,4471,120.84,1026,27.73,1017,27.49,886,23.95,462,12.49,1,0.13,975,121.88,2,0.33,6,1,51,8.5,-,-,13,2.17
Kochi,14008,291.83,1255,41.83,754,25.13,2941,98.03,4980,166,363,12.1,2656,88.53,717,23.9,475,15.83,760,25.33,46,1.53,1,0.33,60,20,2,0.25,5,0.63,135,16.88,4,0.5,92,11.5
Fukuoka,71976,363.52,7866,65.55,3819,31.83,20052,167.1,36441,303.68,2819,23.49,19465,162.21,7213,60.11,3446,28.72,5196,43.3,1269,10.58,14,0.54,1350,51.92,32,2.13,30,2,116,7.73,2,0.13,95,6.33
Saga,11019,289.97,1319,57.35,887,38.57,2034,88.43,3596,156.35,406,17.65,3269,142.13,959,41.7,722,31.39,1035,45,42,1.83,1,0.33,174,58,6,1,10,1.67,39,6.5,-,-,63,10.5
Nagasaki,23389,338.97,2126,49.44,1019,23.7,3269,76.02,6175,143.6,543,12.63,4662,108.42,1609,37.42,849,19.74,1128,26.23,175,4.07,5,0.63,223,27.88,9,0.75,28,2.33,98,8.17,-,-,59,4.92
Kumamoto,23453,296.87,2837,57.9,1193,24.35,4446,90.73,16377,334.22,613,12.51,6222,126.98,1286,26.24,1560,31.84,2648,54.04,380,7.76,1,0.11,945,105,5,0.33,29,1.93,37,2.47,2,0.13,175,11.67
Oita,20135,347.16,1520,42.22,1103,30.64,2974,82.61,14547,404.08,663,18.42,3753,104.25,1299,36.08,988,27.44,1747,48.53,538,14.94,-,-,184,36.8,2,0.18,11,1,72,6.55,-,-,21,1.91
Miyazaki,19660,338.97,2947,84.2,1493,42.66,4423,126.37,11658,333.09,553,15.8,4036,115.31,1280,36.57,1226,35.03,2053,58.66,171,4.89,1,0.17,577,96.17,-,-,1,0.14,12,1.71,-,-,27,3.86
Kagoshima,29154,316.89,3106,57.52,2630,48.7,4731,87.61,17247,319.39,970,17.96,6996,129.56,1386,25.67,1155,21.39,2758,51.07,320,5.93,3,0.43,616,88,6,0.5,3,0.25,20,1.67,-,-,36,3
Okinawa,43694,766.56,2567,77.79,1459,44.21,1946,58.97,4901,148.52,606,18.36,2377,72.03,1024,31.03,627,19,488,14.79,144,4.36,3,0.38,680,85,15,2.14,41,5.86,88,12.57,9,1.29,23,3.29
