"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5th week, 2017",,,,,,"Data collected as of February 8, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,655320,132.25,5970,1.89,4965,1.57,28400,8.99,97963,31,6255,1.98,2695,0.85,1487,0.47,5651,1.79,122,0.04,437,0.14,11148,3.53,32,0.05,1866,2.7,46,0.1,73,0.15,1450,3.06,39,0.08,168,0.35
Hokkaido,16562,73.28,391,2.75,269,1.89,2180,15.35,2116,14.9,464,3.27,33,0.23,51,0.36,177,1.25,6,0.04,11,0.08,353,2.49,2,0.07,60,2.07,1,0.04,1,0.04,44,1.91,-,-,6,0.26
Aomori,5732,89.56,40,0.98,77,1.88,275,6.71,1205,29.39,27,0.66,35,0.85,31,0.76,85,2.07,1,0.02,20,0.49,60,1.46,1,0.09,34,3.09,1,0.17,-,-,23,3.83,-,-,5,0.83
Iwate,5328,81.97,39,0.98,89,2.23,490,12.25,1290,32.25,45,1.13,7,0.18,10,0.25,83,2.08,-,-,2,0.05,89,2.23,2,0.14,17,1.21,1,0.05,-,-,38,2,-,-,4,0.21
Miyagi,12130,127.68,50,0.85,51,0.86,770,13.05,1123,19.03,172,2.92,7,0.12,12,0.2,121,2.05,1,0.02,6,0.1,61,1.03,-,-,13,1.08,1,0.08,-,-,42,3.5,-,-,2,0.17
Akita,5476,101.41,57,1.63,29,0.83,287,8.2,660,18.86,29,0.83,58,1.66,7,0.2,32,0.91,-,-,4,0.11,22,0.63,-,-,3,0.43,-,-,-,-,25,3.13,-,-,1,0.13
Yamagata,4608,96,24,0.8,37,1.23,628,20.93,698,23.27,70,2.33,16,0.53,8,0.27,87,2.9,2,0.07,13,0.43,146,4.87,-,-,5,0.63,1,0.1,-,-,29,2.9,-,-,2,0.2
Fukushima,8023,104.19,110,2.39,54,1.17,530,11.52,1123,24.41,118,2.57,10,0.22,89,1.93,104,2.26,2,0.04,3,0.07,46,1,-,-,29,2.42,-,-,-,-,27,3.86,-,-,20,2.86
Ibaraki,15083,125.69,63,0.84,69,0.92,772,10.29,2226,29.68,142,1.89,31,0.41,29,0.39,89,1.19,3,0.04,3,0.04,107,1.43,-,-,71,4.18,-,-,-,-,29,2.23,-,-,-,-
Tochigi,6629,87.22,30,0.63,35,0.73,318,6.63,754,15.71,69,1.44,8,0.17,6,0.13,100,2.08,-,-,1,0.02,43,0.9,-,-,66,5.5,-,-,-,-,24,3.43,2,0.29,1,0.14
Gunma,11550,121.58,58,1,88,1.52,652,11.24,1626,28.03,94,1.62,101,1.74,37,0.64,118,2.03,-,-,10,0.17,140,2.41,-,-,48,3.43,-,-,-,-,49,6.13,-,-,7,0.88
Saitama,43023,172.78,128,0.82,185,1.18,1776,11.31,4483,28.55,379,2.41,57,0.36,43,0.27,268,1.71,5,0.03,11,0.07,440,2.8,3,0.08,81,2.03,-,-,6,0.6,24,2.4,4,0.4,1,0.1
Chiba,35895,166.95,74,0.55,82,0.61,1734,12.84,3468,25.69,244,1.81,86,0.64,64,0.47,224,1.66,6,0.04,7,0.05,163,1.21,4,0.12,107,3.15,-,-,2,0.22,27,3,-,-,1,0.11
Tokyo,52707,127.62,140,0.54,291,1.11,2102,8.05,7597,29.11,436,1.67,87,0.33,166,0.64,503,1.93,8,0.03,9,0.03,410,1.57,-,-,69,1.82,4,0.16,1,0.04,46,1.84,12,0.48,11,0.44
Kanagawa,52128,150.66,133,0.62,152,0.71,1548,7.2,5178,24.08,443,2.06,72,0.33,83,0.39,394,1.83,2,0.01,10,0.05,695,3.23,3,0.06,313,6.39,2,0.2,2,0.2,21,2.1,-,-,22,2.2
Niigata,8657,94.1,131,2.26,201,3.47,662,11.41,3021,52.09,135,2.33,8,0.14,32,0.55,114,1.97,2,0.03,4,0.07,803,13.84,1,0.1,40,4,1,0.08,1,0.08,56,4.31,3,0.23,1,0.08
Toyama,4406,91.79,157,5.41,69,2.38,177,6.1,1218,42,46,1.59,37,1.28,2,0.07,42,1.45,2,0.07,4,0.14,244,8.41,1,0.14,41,5.86,-,-,-,-,14,2.8,-,-,3,0.6
