"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2022",,,,,,"Data collected as of November 30, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,4387,0.89,113371,36.08,22926,7.3,47268,15.04,541421,172.32,10928,3.48,153693,48.92,1750,0.56,43541,13.86,35975,11.45,4417,1.41,144,0.21,5760,8.31,279,0.58,385,0.81,333,0.7,29,0.06,91,0.19
Hokkaido,57,0.26,4529,32.58,1323,9.52,3235,23.27,10236,73.64,592,4.26,7797,56.09,41,0.29,978,7.04,2413,17.36,126,0.91,9,0.32,115,4.11,10,0.45,2,0.09,27,1.23,1,0.05,12,0.55
Aomori,6,0.09,641,15.63,140,3.41,159,3.88,4743,115.68,121,2.95,2044,49.85,36,0.88,515,12.56,329,8.02,51,1.24,-,-,55,5.5,1,0.17,5,0.83,52,8.67,-,-,1,0.17
Iwate,15,0.24,914,23.44,218,5.59,1071,27.46,6209,159.21,181,4.64,1643,42.13,36,0.92,692,17.74,330,8.46,77,1.97,-,-,113,8.69,6,0.32,7,0.37,12,0.63,-,-,2,0.11
Miyagi,91,0.96,1464,25.24,279,4.81,541,9.33,9906,170.79,239,4.12,5058,87.21,48,0.83,1057,18.22,820,14.14,72,1.24,1,0.08,79,6.58,5,0.42,2,0.17,29,2.42,-,-,1,0.08
Akita,3,0.06,730,22.12,130,3.94,515,15.61,2597,78.7,196,5.94,1554,47.09,6,0.18,256,7.76,129,3.91,15,0.45,3,0.43,25,3.57,3,0.38,-,-,4,0.5,1,0.13,2,0.25
Yamagata,8,0.18,1321,47.18,390,13.93,474,16.93,6186,220.93,112,4,2657,94.89,7,0.25,507,18.11,1332,47.57,29,1.04,-,-,78,9.75,3,0.3,-,-,5,0.5,-,-,2,0.2
Fukushima,11,0.13,1314,26.28,574,11.48,668,13.36,6668,133.36,225,4.5,3220,64.4,44,0.88,1117,22.34,456,9.12,55,1.1,2,0.15,161,12.38,2,0.29,7,1,5,0.71,-,-,3,0.43
Ibaraki,46,0.39,1651,22.01,411,5.48,1055,14.07,10296,137.28,199,2.65,2733,36.44,32,0.43,590,7.87,931,12.41,85,1.13,7,0.41,337,19.82,1,0.08,5,0.42,39,3.25,-,-,-,-
