"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36th week, 2016",,,,,,"Data collected as of September 14, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,18816,250.88,232,4.83,333,6.94,2982,62.13,4563,95.06,488,10.17,556,11.58,1220,25.42,905,18.85,12,0.25,1867,38.9,1049,21.85,5,0.42,340,28.33,5,0.71,19,2.71,144,20.57,4,0.57,34,4.86
Gunma,27285,290.27,509,8.93,662,11.61,5892,103.37,10260,180,707,12.4,164,2.88,1057,18.54,1023,17.95,94,1.65,2076,36.42,1049,18.4,2,0.14,377,26.93,3,0.38,5,0.63,293,36.63,1,0.13,69,8.63
Saitama,84829,340.68,1080,6.84,2449,15.5,15801,100.01,33561,212.41,3116,19.72,1622,10.27,1761,11.15,3113,19.7,56,0.35,6766,42.82,6496,41.11,36,0.9,891,22.28,4,0.4,21,2.1,206,20.6,18,1.8,44,4.4
Chiba,70911,334.49,931,6.95,1685,12.57,15398,114.91,24214,180.7,2180,16.27,2663,19.87,1797,13.41,2320,17.31,83,0.62,4709,35.14,4901,36.57,15,0.44,871,25.62,16,1.78,49,5.44,186,20.67,2,0.22,30,3.33
Tokyo,109200,265.69,2461,9.54,3745,14.52,23447,90.88,55796,216.26,3693,14.31,2967,11.5,2030,7.87,5156,19.98,108,0.42,11054,42.84,5616,21.77,9,0.24,859,22.61,30,1.2,52,2.08,517,20.68,28,1.12,91,3.64
Kanagawa,100397,300.59,1421,6.73,2681,12.71,15384,72.91,41179,195.16,3501,16.59,1922,9.11,1209,5.73,3930,18.63,72,0.34,9034,42.82,6648,31.51,40,0.82,2907,59.33,6,0.6,27,2.7,139,13.9,1,0.1,64,6.4
Niigata,35837,389.53,971,16.74,1601,27.6,6030,103.97,12890,222.24,802,13.83,313,5.4,617,10.64,1043,17.98,102,1.76,3490,60.17,3323,57.29,14,1.4,243,24.3,7,0.54,10,0.77,141,10.85,59,4.54,55,4.23
Toyama,14106,300.13,234,8.36,524,18.71,2849,101.75,5512,196.86,394,14.07,132,4.71,630,22.5,468,16.71,9,0.32,1008,36,1465,52.32,1,0.14,25,3.57,1,0.2,3,0.6,153,30.6,1,0.2,25,5
Ishikawa,16555,344.9,155,5.34,933,32.17,2552,88,4484,154.62,253,8.72,217,7.48,463,15.97,443,15.28,-,-,811,27.97,1943,67,-,-,60,8.57,5,1,12,2.4,191,38.2,-,-,29,5.8
Fukui,12538,391.81,131,5.95,816,37.09,2008,91.27,5081,230.95,300,13.64,75,3.41,606,27.55,365,16.59,25,1.14,682,31,312,14.18,1,0.33,14,4.67,6,1,7,1.17,109,18.17,4,0.67,35,5.83
Yamanashi,13237,330.93,116,4.83,314,13.08,2155,89.79,3767,156.96,253,10.54,219,9.13,507,21.13,275,11.46,24,1,953,39.71,223,9.29,3,0.33,97,10.78,4,0.4,16,1.6,107,10.7,3,0.3,27,2.7
Nagano,33245,386.57,415,7.83,398,7.51,4912,92.68,11123,209.87,616,11.62,391,7.38,1086,20.49,753,14.21,94,1.77,2135,40.28,1919,36.21,1,0.09,201,18.27,3,0.27,4,0.36,237,21.55,-,-,122,11.09
Gifu,31135,362.03,266,5.12,514,9.88,2478,47.65,6423,123.52,356,6.85,464,8.92,334,6.42,573,11.02,29,0.56,934,17.96,790,15.19,2,0.18,101,9.18,1,0.2,19,3.8,294,58.8,-,-,76,15.2
Shizuoka,43472,312.75,707,7.94,1260,14.16,11347,127.49,16435,184.66,1029,11.56,521,5.85,738,8.29,1338,15.03,36,0.4,3358,37.73,2634,29.6,7,0.33,315,15,5,0.5,21,2.1,359,35.9,38,3.8,22,2.2
Aichi,85356,437.72,1324,7.31,2009,11.1,12704,70.19,28802,159.13,1894,10.46,843,4.66,2582,14.27,2479,13.7,78,0.43,4775,26.38,3628,20.04,9,0.26,739,21.74,23,1.64,43,3.07,431,30.79,3,0.21,359,25.64
Mie,23444,325.61,616,13.69,877,19.49,2334,51.87,9655,214.56,453,10.07,192,4.27,1245,27.67,801,17.8,29,0.64,2200,48.89,437,9.71,8,0.67,68,5.67,9,1,27,3,165,18.33,16,1.78,21,2.33
Shiga,15398,296.12,220,6.88,366,11.44,1710,53.44,6954,217.31,557,17.41,314,9.81,212,6.63,452,14.13,8,0.25,1442,45.06,739,23.09,-,-,61,7.63,7,1,10,1.43,68,9.71,-,-,98,14
Kyoto,33849,275.2,332,4.49,796,10.76,3686,49.81,15404,208.16,827,11.18,1223,16.53,733,9.91,874,11.81,18,0.24,1742,23.54,2533,34.23,2,0.12,132,7.76,-,-,12,1.71,132,18.86,1,0.14,122,17.43
Osaka,90189,293.78,2691,13.46,3621,18.11,15716,78.58,43922,219.61,2881,14.41,1082,5.41,1807,9.04,3466,17.33,115,0.58,7946,39.73,8947,44.74,20,0.39,839,16.45,24,1.41,36,2.12,648,38.12,3,0.18,401,23.59
Hyogo,62097,313.62,1367,10.68,2282,17.83,7882,61.58,30200,235.94,1906,14.89,729,5.7,1505,11.76,1875,14.65,80,0.63,3841,30.01,4806,37.55,12,0.35,474,13.94,21,1.91,23,2.09,252,22.91,1,0.09,184,16.73
Nara,15260,282.59,392,11.53,560,16.47,2123,62.44,5895,173.38,338,9.94,125,3.68,781,22.97,654,19.24,9,0.26,1009,29.68,1697,49.91,3,0.33,158,17.56,10,1.67,7,1.17,172,28.67,1,0.17,99,16.5
Wakayama,11509,230.18,389,12.55,473,15.26,803,25.9,3711,119.71,334,10.77,72,2.32,760,24.52,530,17.1,9,0.29,1271,41,1046,33.74,4,1,32,8,2,0.18,21,1.91,100,9.09,3,0.27,94,8.55
Tottori,7794,268.76,94,4.95,502,26.42,3436,180.84,4100,215.79,165,8.68,163,8.58,554,29.16,309,16.26,15,0.79,826,43.47,276,14.53,10,2.5,167,41.75,4,0.8,10,2,120,24,1,0.2,134,26.8
Shimane,7691,202.39,271,11.78,1037,45.09,2025,88.04,6647,289,197,8.57,161,7,539,23.43,527,22.91,10,0.43,487,21.17,673,29.26,-,-,56,18.67,1,0.13,30,3.75,125,15.63,2,0.25,236,29.5
Okayama,22427,266.99,367,6.8,577,10.69,2034,37.67,11283,208.94,523,9.69,326,6.04,627,11.61,735,13.61,13,0.24,1610,29.81,2512,46.52,6,0.5,129,10.75,5,1,13,2.6,40,8,-,-,25,5
Hiroshima,35412,310.63,986,13.89,1619,22.8,5291,74.52,16776,236.28,930,13.1,234,3.3,1675,23.59,1068,15.04,91,1.28,1393,19.62,1763,24.83,8,0.44,515,28.61,7,0.33,8,0.38,273,13,3,0.14,381,18.14
Yamaguchi,24668,362.76,1126,23.46,626,13.04,4983,103.81,9901,206.27,457,9.52,269,5.6,1241,25.85,931,19.4,29,0.6,1033,21.52,1079,22.48,2,0.22,143,15.89,5,0.56,1,0.11,213,23.67,-,-,108,12
Tokushima,9421,254.62,673,29.26,374,16.26,916,39.83,6197,269.43,213,9.26,108,4.7,226,9.83,566,24.61,20,0.87,821,35.7,764,33.22,1,0.25,20,5,1,0.14,2,0.29,39,5.57,-,-,57,8.14
Kagawa,13096,278.64,224,8,605,21.61,1661,59.32,7002,250.07,251,8.96,307,10.96,496,17.71,500,17.86,31,1.11,1117,39.89,767,27.39,1,0.2,72,14.4,3,0.6,7,1.4,155,31,1,0.2,151,30.2
Ehime,21153,346.77,547,14.78,497,13.43,3928,106.16,10941,295.7,437,11.81,262,7.08,748,20.22,885,23.92,25,0.68,1714,46.32,495,13.38,4,0.5,531,66.38,3,0.5,4,0.67,90,15,-,-,80,13.33
Kochi,13657,333.1,551,22.04,306,12.24,1629,65.16,4089,163.56,250,10,256,10.24,220,8.8,322,12.88,72,2.88,703,28.12,574,22.96,-,-,10,5,7,1.17,29,4.83,175,29.17,22,3.67,199,33.17
Fukuoka,82154,414.92,3587,29.89,3155,26.29,13102,109.18,31970,266.42,2097,17.48,780,6.5,1956,16.3,3045,25.38,117,0.98,2827,23.56,5953,49.61,16,0.62,1053,40.5,22,1.57,95,6.79,902,64.43,1,0.07,25,1.79
Saga,12548,321.74,453,19.7,675,29.35,1495,65,3133,136.22,285,12.39,112,4.87,344,14.96,663,28.83,19,0.83,524,22.78,1969,85.61,-,-,102,25.5,2,0.33,13,2.17,137,22.83,-,-,61,10.17
Nagasaki,23943,347,795,18.07,688,15.64,3363,76.43,6515,148.07,610,13.86,187,4.25,394,8.95,706,16.05,9,0.2,374,8.5,1587,36.07,4,0.5,602,75.25,2,0.17,47,3.92,292,24.33,-,-,52,4.33
Kumamoto,22792,288.51,1159,23.65,720,14.69,2501,51.04,14370,293.27,475,9.69,553,11.29,1394,28.45,1257,25.65,14,0.29,1523,31.08,2974,60.69,2,0.22,611,67.89,7,0.47,62,4.13,238,15.87,2,0.13,175,11.67
Oita,19673,339.19,670,18.61,686,19.06,4466,124.06,14390,399.72,781,21.69,196,5.44,680,18.89,980,27.22,47,1.31,1507,41.86,547,15.19,4,0.8,116,23.2,-,-,-,-,235,21.36,2,0.18,19,1.73
Miyazaki,21044,356.68,1257,34.92,755,20.97,3142,87.28,11347,315.19,508,14.11,647,17.97,1186,32.94,1185,32.92,15,0.42,1457,40.47,3788,105.22,8,1.33,670,111.67,2,0.29,26,3.71,188,26.86,-,-,83,11.86
Kagoshima,35282,379.38,1788,32.51,1641,29.84,5619,102.16,14837,269.76,1120,20.36,2167,39.4,842,15.31,876,15.93,35,0.64,1073,19.51,3521,64.02,-,-,404,57.71,3,0.25,14,1.17,155,12.92,-,-,126,10.5
Okinawa,26242,452.45,1583,46.56,702,20.65,1163,34.21,4696,138.12,585,17.21,2308,67.88,127,3.74,308,9.06,177,5.21,308,9.06,1939,57.03,13,1.44,370,41.11,31,4.43,62,8.86,360,51.43,2,0.29,73,10.43
