"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32nd week, 2017",,,,,,"Data collected as of August 16, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,84856,339.42,1791,11.26,3221,20.26,15387,96.77,32909,206.97,2340,14.72,8284,52.1,500,3.14,2742,17.25,27,0.17,2052,12.91,2311,14.53,49,1.26,986,25.28,9,0.9,19,1.9,87,8.7,10,1,111,11.1
Chiba,68610,323.63,957,7.14,2235,16.68,13685,102.13,22588,168.57,1668,12.45,5163,38.53,270,2.01,1959,14.62,37,0.28,3031,22.62,1147,8.56,21,0.62,931,27.38,16,1.78,21,2.33,123,13.67,1,0.11,101,11.22
Tokyo,107610,261.82,3103,11.93,4557,17.53,18938,72.84,53835,207.06,3033,11.67,16303,62.7,895,3.44,4508,17.34,62,0.24,3562,13.7,2132,8.2,6,0.16,687,18.08,24,0.96,23,0.92,139,5.56,31,1.24,229,9.16
Kanagawa,97696,285.66,2762,12.85,2688,12.5,15875,73.84,38690,179.95,3041,14.14,13038,60.64,520,2.42,3482,16.2,27,0.13,3320,15.44,3075,14.3,27,0.54,2358,47.16,6,0.6,20,2,79,7.9,-,-,213,21.3
Niigata,26046,289.4,1107,19.42,1373,24.09,4649,81.56,11601,203.53,635,11.14,5237,91.88,222,3.89,783,13.74,35,0.61,743,13.04,3353,58.82,12,1.2,250,25,7,0.54,10,0.77,154,11.85,24,1.85,79,6.08
Toyama,10672,227.06,566,20.21,508,18.14,1655,59.11,6044,215.86,251,8.96,2223,79.39,23,0.82,352,12.57,2,0.07,317,11.32,1047,37.39,5,0.71,240,34.29,2,0.4,4,0.8,49,9.8,2,0.4,58,11.6
Ishikawa,15982,332.96,265,9.14,653,22.52,2353,81.14,7482,258,378,13.03,2683,92.52,89,3.07,402,13.86,6,0.21,359,12.38,161,5.55,-,-,120,17.14,1,0.2,8,1.6,101,20.2,-,-,86,17.2
Fukui,11649,364.03,171,7.77,358,16.27,1798,81.73,6078,276.27,269,12.23,2609,118.59,17,0.77,240,10.91,15,0.68,314,14.27,265,12.05,-,-,11,5.5,13,2.17,6,1,52,8.67,2,0.33,70,11.67
Yamanashi,10611,258.8,38,1.58,751,31.29,1979,82.46,4089,170.38,170,7.08,1507,62.79,49,2.04,226,9.42,2,0.08,220,9.17,489,20.38,1,0.11,233,25.89,4,0.4,7,0.7,106,10.6,2,0.2,55,5.5
Nagano,27781,323.03,288,5.43,278,5.25,3891,73.42,11559,218.09,602,11.36,2409,45.45,145,2.74,542,10.23,25,0.47,584,11.02,3346,63.13,9,0.9,111,11.1,2,0.18,2,0.18,146,13.27,-,-,141,12.82
Gifu,22508,261.72,329,6.33,642,12.35,1783,34.29,6034,116.04,362,6.96,2594,49.88,52,1,485,9.33,12,0.23,403,7.75,1184,22.77,-,-,131,13.1,1,0.2,10,2,123,24.6,-,-,89,17.8
Shizuoka,38747,278.76,682,7.66,1271,14.28,7656,86.02,16626,186.81,775,8.71,5526,62.09,218,2.45,1048,11.78,16,0.18,761,8.55,1177,13.22,10,0.48,363,17.29,10,1,26,2.6,122,12.2,33,3.3,74,7.4
Aichi,65921,338.06,1534,8.43,2345,12.88,10237,56.25,26697,146.69,1802,9.9,12369,67.96,252,1.38,1993,10.95,27,0.15,1816,9.98,1742,9.57,6,0.17,476,13.6,10,0.67,23,1.53,228,15.2,6,0.4,196,13.07
Mie,19244,267.28,619,13.76,1105,24.56,2305,51.22,7815,173.67,431,9.58,4291,95.36,96,2.13,708,15.73,16,0.36,1098,24.4,504,11.2,6,0.5,40,3.33,17,1.89,22,2.44,83,9.22,10,1.11,19,2.11
Shiga,12065,232.02,199,6.42,431,13.9,1169,37.71,5597,180.55,470,15.16,3093,99.77,17,0.55,401,12.94,5,0.16,683,22.03,586,18.9,1,0.13,45,5.63,5,0.71,12,1.71,40,5.71,1,0.14,16,2.29
Kyoto,27844,224.55,352,4.69,1239,16.52,3798,50.64,12522,166.96,492,6.56,4729,63.05,68,0.91,827,11.03,17,0.23,727,9.69,936,12.48,3,0.18,196,11.53,3,0.43,4,0.57,51,7.29,-,-,67,9.57
Osaka,67291,219.19,3493,17.55,3616,18.17,14157,71.14,36235,182.09,2423,12.18,18447,92.7,285,1.43,2969,14.92,69,0.35,3355,16.86,4021,20.21,29,0.56,593,11.4,14,0.88,26,1.63,220,13.75,2,0.13,230,14.38
Hyogo,45022,227.38,1298,10.14,2762,21.58,6299,49.21,28118,219.67,1354,10.58,12774,99.8,470,3.67,1624,12.69,35,0.27,2325,18.16,2768,21.63,10,0.29,519,15.26,19,1.46,26,2,120,9.23,6,0.46,158,12.15
Nara,10264,190.07,617,18.15,860,25.29,2401,70.62,5046,148.41,358,10.53,2219,65.26,69,2.03,509,14.97,8,0.24,379,11.15,712,20.94,1,0.1,172,17.2,11,1.83,21,3.5,94,15.67,1,0.17,52,8.67
Wakayama,8421,171.86,457,15.23,343,11.43,729,24.3,4226,140.87,311,10.37,2073,69.1,31,1.03,409,13.63,10,0.33,415,13.83,1602,53.4,12,3,71,17.75,4,0.36,18,1.64,65,5.91,5,0.45,67,6.09
Tottori,5980,206.21,254,13.37,327,17.21,3650,192.11,3154,166,326,17.16,1593,83.84,29,1.53,233,12.26,17,0.89,518,27.26,775,40.79,2,0.4,123,24.6,6,1.2,21,4.2,44,8.8,-,-,74,14.8
Shimane,7313,192.45,87,3.78,302,13.13,1982,86.17,3938,171.22,186,8.09,1180,51.3,212,9.22,463,20.13,9,0.39,287,12.48,1004,43.65,-,-,1,0.33,1,0.13,11,1.38,57,7.13,-,-,47,5.88
Okayama,22067,265.87,196,3.7,774,14.6,1873,35.34,10247,193.34,458,8.64,3814,71.96,80,1.51,737,13.91,11,0.21,888,16.75,628,11.85,10,0.83,286,23.83,2,0.4,4,0.8,45,9,1,0.2,36,7.2
Hiroshima,26965,236.54,697,9.82,1398,19.69,5445,76.69,11790,166.06,706,9.94,5927,83.48,206,2.9,896,12.62,35,0.49,716,10.08,820,11.55,6,0.32,510,26.84,5,0.25,5,0.25,110,5.5,1,0.05,108,5.4
Yamaguchi,19655,289.04,898,18.71,772,16.08,3483,72.56,6814,141.96,406,8.46,3789,78.94,131,2.73,817,17.02,27,0.56,1821,37.94,2423,50.48,-,-,226,25.11,5,0.56,2,0.22,104,11.56,1,0.11,88,9.78
Tokushima,8464,228.76,381,16.57,420,18.26,1477,64.22,4212,183.13,153,6.65,1188,51.65,75,3.26,506,22,7,0.3,540,23.48,544,23.65,1,0.33,22,7.33,-,-,1,0.17,10,1.67,-,-,12,2
Kagawa,9072,193.02,297,10.61,492,17.57,2003,71.54,7030,251.07,187,6.68,2635,94.11,62,2.21,446,15.93,15,0.54,603,21.54,819,29.25,2,0.4,72,14.4,3,0.6,5,1,70,14,-,-,154,30.8
Ehime,16508,270.62,587,15.86,489,13.22,3381,91.38,9526,257.46,362,9.78,3315,89.59,251,6.78,770,20.81,9,0.24,520,14.05,1990,53.78,-,-,460,57.5,2,0.33,1,0.17,50,8.33,-,-,31,5.17
Kochi,14638,304.96,295,9.83,262,8.73,1822,60.73,3869,128.97,410,13.67,2910,97,106,3.53,357,11.9,20,0.67,427,14.23,166,5.53,-,-,11,3.67,2,0.25,7,0.88,69,8.63,6,0.75,86,10.75
Fukuoka,72108,364.18,2340,19.5,2142,17.85,14046,117.05,31207,260.06,2050,17.08,9698,80.82,275,2.29,2524,21.03,86,0.72,5979,49.83,2546,21.22,-,-,503,19.35,29,1.93,25,1.67,318,21.2,-,-,52,3.47
Saga,12743,335.34,261,11.86,522,23.73,1476,67.09,3694,167.91,355,16.14,2410,109.55,41,1.86,521,23.68,7,0.32,924,42,176,8,-,-,50,16.67,5,0.83,8,1.33,33,5.5,1,0.17,124,20.67
Nagasaki,22473,321.04,518,11.77,378,8.59,4335,98.52,6166,140.14,353,8.02,2808,63.82,28,0.64,622,14.14,16,0.36,834,18.95,674,15.32,5,0.63,68,8.5,1,0.08,20,1.67,86,7.17,-,-,125,10.42
Kumamoto,24160,302,387,7.74,830,16.6,3525,70.5,12841,256.82,660,13.2,4462,89.24,84,1.68,1120,22.4,9,0.18,2086,41.72,927,18.54,5,0.56,386,42.89,15,1,24,1.6,79,5.27,-,-,124,8.27
Oita,20041,345.53,252,7,490,13.61,4037,112.14,14488,402.44,537,14.92,3843,106.75,32,0.89,829,23.03,19,0.53,1486,41.28,661,18.36,-,-,107,21.4,1,0.09,1,0.09,88,8,1,0.09,44,4
Miyazaki,23049,397.4,570,16.29,843,24.09,2772,79.2,10702,305.77,661,18.89,4722,134.91,292,8.34,975,27.86,8,0.23,1459,41.69,291,8.31,2,0.4,338,67.6,-,-,1,0.14,22,3.14,-,-,114,16.29
Kagoshima,27561,299.58,1494,27.67,2262,41.89,3292,60.96,15015,278.06,692,12.81,3285,60.83,86,1.59,705,13.06,10,0.19,1334,24.7,3019,55.91,1,0.14,270,38.57,7,0.58,10,0.83,29,2.42,-,-,109,9.08
Okinawa,25927,454.86,1993,58.62,782,23,1116,32.82,4823,141.85,531,15.62,611,17.97,40,1.18,314,9.24,83,2.44,244,7.18,150,4.41,9,1,353,39.22,14,2,54,7.71,128,18.29,1,0.14,86,12.29
