"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15th week, 2021",,,,,,"Data collected as of April 21, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,6,0.08,149,3.1,68,1.42,286,5.96,1378,28.71,65,1.35,19,0.4,14,0.29,329,6.85,13,0.27,31,0.65,1,0.08,62,5.17,1,0.14,8,1.14,16,2.29,-,-,-,-
Gunma,5,0.06,4,0.07,116,2.15,348,6.44,2048,37.93,51,0.94,13,0.24,8,0.15,341,6.31,6,0.11,43,0.8,-,-,83,5.53,2,0.22,-,-,2,0.22,-,-,2,0.22
Saitama,21,0.08,30,0.19,430,2.7,1145,7.2,5736,36.08,318,2,36,0.23,44,0.28,1030,6.48,28,0.18,132,0.83,7,0.18,86,2.21,5,0.45,8,0.73,5,0.45,-,-,2,0.18
Chiba,31,0.15,24,0.18,215,1.63,999,7.57,3353,25.4,298,2.26,27,0.2,33,0.25,633,4.8,8,0.06,93,0.7,1,0.03,113,3.42,4,0.44,6,0.67,6,0.67,-,-,2,0.22
Tokyo,29,0.07,324,1.26,349,1.36,1275,4.96,10690,41.6,355,1.38,71,0.28,95,0.37,1563,6.08,45,0.18,155,0.6,-,-,65,1.76,2,0.08,11,0.44,7,0.28,7,0.28,2,0.08
Kanagawa,21,0.06,134,0.6,217,0.96,1382,6.14,6697,29.76,368,1.64,31,0.14,71,0.32,1166,5.18,29,0.13,134,0.6,5,0.1,226,4.52,2,0.2,2,0.2,2,0.2,-,-,1,0.1
Niigata,15,0.17,1,0.02,377,6.73,1604,28.64,1635,29.2,165,2.95,11,0.2,19,0.34,337,6.02,8,0.14,48,0.86,9,0.9,8,0.8,4,0.31,6,0.46,12,0.92,-,-,-,-
Toyama,5,0.1,356,12.28,152,5.24,570,19.66,959,33.07,36,1.24,8,0.28,11,0.38,159,5.48,15,0.52,10,0.34,-,-,1,0.14,1,0.2,1,0.2,7,1.4,-,-,-,-
Ishikawa,-,-,96,3.31,219,7.55,407,14.03,1302,44.9,104,3.59,1,0.03,3,0.1,182,6.28,-,-,12,0.41,-,-,6,0.86,-,-,-,-,7,1.4,-,-,1,0.2
Fukui,-,-,4,0.17,129,5.61,306,13.3,1825,79.35,33,1.43,-,-,2,0.09,117,5.09,5,0.22,10,0.43,-,-,4,1.33,5,0.83,-,-,1,0.17,-,-,-,-
Yamanashi,-,-,3,0.13,10,0.42,119,4.96,584,24.33,26,1.08,-,-,8,0.33,78,3.25,2,0.08,12,0.5,-,-,21,2.33,-,-,2,0.2,3,0.3,-,-,-,-
Nagano,7,0.08,1,0.02,65,1.2,374,6.93,1925,35.65,115,2.13,10,0.19,11,0.2,254,4.7,28,0.52,22,0.41,1,0.09,12,1.09,3,0.3,4,0.4,-,-,-,-,1,0.1
Gifu,25,0.29,11,0.21,101,1.94,234,4.5,698,13.42,35,0.67,5,0.1,16,0.31,184,3.54,5,0.1,12,0.23,1,0.09,9,0.82,-,-,-,-,3,0.6,-,-,1,0.2
Shizuoka,7,0.05,467,5.31,259,2.94,563,6.4,3471,39.44,125,1.42,11,0.13,14,0.16,417,4.74,7,0.08,52,0.59,-,-,18,0.82,6,0.6,5,0.5,1,0.1,-,-,-,-
Aichi,27,0.14,479,2.63,321,1.76,1168,6.42,5014,27.55,180,0.99,32,0.18,23,0.13,746,4.1,15,0.08,73,0.4,-,-,40,1.14,-,-,12,0.8,1,0.07,-,-,1,0.07
Mie,15,0.22,18,0.41,87,1.98,188,4.27,2179,49.52,77,1.75,5,0.11,6,0.14,244,5.55,7,0.16,13,0.3,-,-,4,0.33,-,-,1,0.11,6,0.67,-,-,-,-
Shiga,23,0.38,31,0.89,88,2.51,289,8.26,1096,31.31,43,1.23,13,0.37,5,0.14,160,4.57,19,0.54,17,0.49,-,-,3,0.38,6,0.86,-,-,-,-,-,-,-,-
Kyoto,61,0.49,166,2.18,115,1.51,667,8.78,2667,35.09,116,1.53,24,0.32,9,0.12,282,3.71,36,0.47,28,0.37,-,-,13,0.72,1,0.14,-,-,2,0.29,-,-,-,-
Osaka,50,0.17,3106,15.85,502,2.56,1595,8.14,9287,47.38,338,1.72,47,0.24,48,0.24,986,5.03,73,0.37,100,0.51,1,0.02,74,1.42,2,0.13,5,0.31,1,0.06,-,-,1,0.06
Hyogo,21,0.11,740,5.78,323,2.52,885,6.91,6583,51.43,173,1.35,25,0.2,30,0.23,619,4.84,25,0.2,81,0.63,-,-,88,2.51,3,0.21,18,1.29,5,0.36,1,0.07,2,0.14
Nara,1,0.02,88,2.59,152,4.47,230,6.76,1147,33.74,32,0.94,2,0.06,3,0.09,178,5.24,7,0.21,14,0.41,1,0.1,27,2.7,1,0.17,1,0.17,1,0.17,-,-,1,0.17
Wakayama,1,0.02,6,0.2,63,2.1,330,11,1354,45.13,48,1.6,1,0.03,5,0.17,143,4.77,4,0.13,13,0.43,-,-,11,2.75,10,0.91,2,0.18,8,0.73,-,-,-,-
Tottori,1,0.03,4,0.21,75,3.95,791,41.63,699,36.79,47,2.47,19,1,7,0.37,104,5.47,4,0.21,3,0.16,-,-,7,1.4,2,0.4,-,-,-,-,-,-,-,-
Shimane,14,0.37,2,0.09,61,2.65,171,7.43,2110,91.74,87,3.78,78,3.39,2,0.09,159,6.91,6,0.26,2,0.09,-,-,-,-,5,0.63,7,0.88,1,0.13,-,-,-,-
Okayama,35,0.42,15,0.28,145,2.69,301,5.57,2930,54.26,67,1.24,30,0.56,8,0.15,248,4.59,18,0.33,30,0.56,-,-,12,1,2,0.4,1,0.2,2,0.4,-,-,-,-
Hiroshima,15,0.13,299,4.21,195,2.75,449,6.32,5065,71.34,125,1.76,113,1.59,13,0.18,327,4.61,48,0.68,31,0.44,-,-,67,3.53,1,0.05,2,0.1,10,0.48,-,-,1,0.05
Yamaguchi,7,0.1,226,4.91,93,2.02,516,11.22,2363,51.37,64,1.39,9,0.2,12,0.26,333,7.24,5,0.11,24,0.52,-,-,19,2.11,-,-,1,0.11,7,0.78,-,-,-,-
Tokushima,3,0.08,17,0.74,57,2.48,101,4.39,759,33,28,1.22,-,-,2,0.09,134,5.83,20,0.87,5,0.22,-,-,5,1.25,-,-,2,0.29,1,0.14,-,-,-,-
Kagawa,2,0.04,5,0.18,147,5.25,212,7.57,1665,59.46,43,1.54,25,0.89,8,0.29,161,5.75,295,10.54,26,0.93,-,-,10,2,-,-,3,0.6,-,-,-,-,-,-
Ehime,8,0.13,2,0.06,123,3.42,359,9.97,2882,80.06,38,1.06,26,0.72,13,0.36,295,8.19,94,2.61,24,0.67,1,0.13,92,11.5,-,-,3,0.5,-,-,-,-,1,0.17
Kochi,2,0.04,1,0.04,49,1.75,106,3.79,765,27.32,67,2.39,75,2.68,20,0.71,133,4.75,149,5.32,8,0.29,-,-,5,1.67,-,-,1,0.13,4,0.5,-,-,2,0.25
Fukuoka,5,0.03,4970,41.42,603,5.03,4203,35.03,5794,48.28,264,2.2,63,0.53,35,0.29,1012,8.43,40,0.33,99,0.83,1,0.04,95,3.65,8,0.57,3,0.21,2,0.14,-,-,-,-
Saga,-,-,1085,47.17,130,5.65,456,19.83,464,20.17,54,2.35,28,1.22,5,0.22,252,10.96,9,0.39,5,0.22,-,-,5,1.25,2,0.33,1,0.17,5,0.83,-,-,-,-
Nagasaki,6,0.09,1800,41.86,163,3.79,958,22.28,1397,32.49,118,2.74,50,1.16,7,0.16,244,5.67,4,0.09,24,0.56,-,-,6,0.75,4,0.33,3,0.25,24,2,-,-,1,0.08
Kumamoto,2,0.03,2117,42.34,169,3.38,366,7.32,2415,48.3,91,1.82,127,2.54,16,0.32,499,9.98,45,0.9,25,0.5,-,-,70,7.78,-,-,5,0.33,2,0.13,-,-,1,0.07
Oita,2,0.03,47,1.31,111,3.08,271,7.53,2575,71.53,137,3.81,4,0.11,8,0.22,267,7.42,11,0.31,24,0.67,-,-,11,2.2,-,-,-,-,12,1.09,-,-,-,-
Miyazaki,1,0.02,2267,62.97,197,5.47,776,21.56,3635,100.97,67,1.86,134,3.72,9,0.25,334,9.28,20,0.56,21,0.58,-,-,47,7.83,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,834,15.44,494,9.15,704,13.04,5306,98.26,144,2.67,79,1.46,14,0.26,266,4.93,13,0.24,36,0.67,-,-,38,5.43,-,-,1,0.08,-,-,-,-,1,0.08
Okinawa,9,0.16,268,7.88,211,6.21,413,12.15,590,17.35,143,4.21,71,2.09,-,-,116,3.41,32,0.94,21,0.62,1,0.11,67,7.44,8,1.14,3,0.43,-,-,-,-,1,0.14
