"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45th week, 2019",,,,,,"Data collected as of November 13, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1478299,299.49,128253,40.66,60352,19.14,285131,90.4,679076,215.31,44368,14.07,382348,121.23,95111,30.16,56518,17.92,94671,30.02,13649,4.33,295,0.43,20200,29.11,405,0.85,685,1.43,4525,9.45,81,0.17,4653,9.71
Hokkaido,60891,276.78,5467,39.62,2576,18.67,18897,136.93,16230,117.61,1846,13.38,16073,116.47,3605,26.12,1535,11.12,3193,23.14,322,2.33,6,0.21,554,19.79,13,0.59,11,0.5,525,23.86,5,0.23,325,14.77
Aomori,15301,235.4,851,20.26,372,8.86,2483,59.12,7212,171.71,485,11.55,4136,98.48,1425,33.93,737,17.55,767,18.26,358,8.52,5,0.45,172,15.64,2,0.33,2,0.33,212,35.33,-,-,69,11.5
Iwate,18267,281.03,1256,31.4,471,11.78,5284,132.1,6917,172.93,517,12.93,4268,106.7,983,24.58,742,18.55,890,22.25,286,7.15,-,-,287,20.5,10,0.53,8,0.42,120,6.32,2,0.11,246,12.95
Miyagi,30907,328.8,2401,41.4,835,14.4,7835,135.09,12271,211.57,1253,21.6,10200,175.86,2971,51.22,1255,21.64,1480,25.52,235,4.05,5,0.42,177,14.75,4,0.33,3,0.25,189,15.75,-,-,35,2.92
Akita,15102,284.94,777,22.85,218,6.41,1761,51.79,3928,115.53,224,6.59,2084,61.29,379,11.15,346,10.18,535,15.74,34,1,-,-,73,12.17,8,1,-,-,137,17.13,1,0.13,33,4.13
Yamagata,12935,287.44,1720,59.31,592,20.41,4800,165.52,7004,241.52,508,17.52,5584,192.55,1238,42.69,690,23.79,1373,47.34,62,2.14,-,-,137,19.57,3,0.3,8,0.8,73,7.3,-,-,76,7.6
Fukushima,29663,361.74,3166,63.32,1207,24.14,5351,107.02,6910,138.2,783,15.66,7767,155.34,1889,37.78,1337,26.74,1325,26.5,210,4.2,4,0.31,527,40.54,5,0.71,6,0.86,56,8,-,-,146,20.86
Ibaraki,37344,311.2,2089,27.85,1230,16.4,6274,83.65,12994,173.25,1209,16.12,8087,107.83,2260,30.13,978,13.04,2501,33.35,266,3.55,-,-,869,54.31,6,0.5,6,0.5,202,16.83,-,-,50,4.17
