"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15th week, 2016",,,,,,"Data collected as of April 20, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,18265,240.33,115,2.4,84,1.75,1305,27.19,2748,57.25,222,4.63,14,0.29,404,8.42,321,6.69,5,0.1,4,0.08,407,8.48,1,0.08,123,10.25,-,-,5,0.71,68,9.71,2,0.29,15,2.14
Gunma,26553,282.48,184,3.23,210,3.68,2866,50.28,4849,85.07,316,5.54,16,0.28,350,6.14,337,5.91,25,0.44,11,0.19,254,4.46,-,-,112,8,1,0.13,2,0.25,96,12,-,-,32,4
Saitama,83383,332.2,472,2.99,658,4.16,6893,43.63,16320,103.29,1452,9.19,80,0.51,1166,7.38,994,6.29,14,0.09,36,0.23,2287,14.47,13,0.33,349,8.73,2,0.2,2,0.2,81,8.1,10,1,21,2.1
Chiba,69480,326.2,331,2.47,434,3.24,6752,50.39,12481,93.14,1005,7.5,77,0.57,1060,7.91,741,5.53,22,0.16,28,0.21,2312,17.25,4,0.12,286,8.67,5,0.56,23,2.56,63,7,2,0.22,13,1.44
Tokyo,106790,257.95,829,3.19,795,3.06,10530,40.5,27206,104.64,1689,6.5,138,0.53,1063,4.09,1654,6.36,34,0.13,49,0.19,2014,7.75,3,0.08,282,7.42,11,0.46,11,0.46,206,8.58,15,0.63,59,2.46
Kanagawa,98623,289.22,573,2.7,561,2.65,6609,31.17,21174,99.88,1614,7.61,71,0.33,599,2.83,1321,6.23,18,0.08,27,0.13,1879,8.86,16,0.33,835,17.4,2,0.2,15,1.5,46,4.6,1,0.1,38,3.8
Niigata,33188,356.86,300,5.17,592,10.21,3111,53.64,5314,91.62,404,6.97,30,0.52,213,3.67,337,5.81,26,0.45,5,0.09,1031,17.78,8,0.8,119,11.9,3,0.23,3,0.23,61,4.69,29,2.23,18,1.38
Toyama,13719,291.89,70,2.5,224,8,1802,64.36,2993,106.89,231,8.25,51,1.82,271,9.68,165,5.89,3,0.11,20,0.71,300,10.71,-,-,16,2.29,-,-,2,0.4,71,14.2,1,0.2,10,2
Ishikawa,16126,335.96,29,1,393,13.55,1313,45.28,2189,75.48,132,4.55,12,0.41,248,8.55,129,4.45,-,-,-,-,1125,38.79,-,-,33,4.71,1,0.2,3,0.6,82,16.4,-,-,14,2.8
Fukui,12093,377.91,88,4,191,8.68,1144,52,2044,92.91,144,6.55,9,0.41,385,17.5,142,6.45,6,0.27,9,0.41,82,3.73,1,0.33,10,3.33,1,0.17,7,1.17,26,4.33,-,-,14,2.33
Yamanashi,12999,324.98,92,3.83,52,2.17,1216,50.67,1966,81.92,67,2.79,3,0.13,148,6.17,90,3.75,2,0.08,2,0.08,50,2.08,-,-,57,6.33,3,0.3,4,0.4,49,4.9,1,0.1,13,1.3
Nagano,31666,368.21,369,6.96,133,2.51,1799,33.94,5012,94.57,214,4.04,15,0.28,411,7.75,262,4.94,10,0.19,4,0.08,643,12.13,-,-,40,3.64,-,-,1,0.09,98,8.91,-,-,52,4.73
Gifu,30546,351.1,205,3.87,205,3.87,1138,21.47,3227,60.89,149,2.81,27,0.51,191,3.6,188,3.55,15,0.28,5,0.09,197,3.72,1,0.09,36,3.27,1,0.2,11,2.2,79,15.8,-,-,32,6.4
Shizuoka,42691,307.13,473,5.31,368,4.13,6512,73.17,8866,99.62,450,5.06,19,0.21,447,5.02,420,4.72,13,0.15,11,0.12,1168,13.12,1,0.05,101,4.81,2,0.2,5,0.5,136,13.6,25,2.5,9,0.9
Aichi,84108,431.32,1000,5.52,576,3.18,5873,32.45,15068,83.25,818,4.52,73,0.4,1234,6.82,878,4.85,25,0.14,18,0.1,1029,5.69,5,0.15,199,5.85,5,0.36,7,0.5,157,11.21,-,-,234,16.71
Mie,22890,317.92,371,8.24,215,4.78,1028,22.84,5069,112.64,239,5.31,11,0.24,455,10.11,291,6.47,1,0.02,4,0.09,160,3.56,1,0.08,26,2.17,3,0.33,7,0.78,78,8.67,7,0.78,9,1
Shiga,15089,284.7,179,5.59,83,2.59,640,20,3662,114.44,294,9.19,33,1.03,106,3.31,158,4.94,-,-,4,0.13,191,5.97,-,-,18,2.25,3,0.43,2,0.29,25,3.57,-,-,62,8.86
Kyoto,33095,269.07,195,2.64,278,3.76,1685,22.77,7202,97.32,350,4.73,20,0.27,384,5.19,281,3.8,5,0.07,28,0.38,960,12.97,1,0.06,56,3.29,-,-,3,0.43,73,10.43,-,-,94,13.43
Osaka,88950,289.74,1406,7.03,1031,5.16,6459,32.3,20291,101.46,1214,6.07,61,0.31,1210,6.05,1161,5.81,37,0.19,77,0.39,2331,11.66,8,0.16,215,4.22,8,0.47,8,0.47,237,13.94,-,-,273,16.06
Hyogo,61109,308.63,949,7.36,936,7.26,3808,29.52,13609,105.5,864,6.7,33,0.26,823,6.38,571,4.43,12,0.09,19,0.15,1583,12.27,6,0.17,198,5.66,8,0.73,5,0.45,60,5.45,1,0.09,144,13.09
Nara,15045,278.61,266,7.82,175,5.15,928,27.29,2971,87.38,134,3.94,3,0.09,323,9.5,223,6.56,3,0.09,5,0.15,659,19.38,1,0.11,43,4.78,4,0.67,3,0.5,76,12.67,-,-,81,13.5
Wakayama,11370,227.4,295,9.52,157,5.06,389,12.55,1790,57.74,145,4.68,3,0.1,512,16.52,177,5.71,2,0.06,2,0.06,191,6.16,4,1,24,6,-,-,4,0.36,31,2.82,1,0.09,80,7.27
Tottori,7363,253.9,58,3.05,270,14.21,1994,104.95,1865,98.16,60,3.16,9,0.47,331,17.42,103,5.42,4,0.21,5,0.26,23,1.21,5,1.67,57,19,1,0.2,1,0.2,54,10.8,1,0.2,112,22.4
Shimane,7320,192.63,204,8.87,361,15.7,1097,47.7,3791,164.83,84,3.65,26,1.13,132,5.74,172,7.48,-,-,41,1.78,193,8.39,-,-,11,3.67,1,0.13,7,0.88,48,6,2,0.25,180,22.5
Okayama,22033,262.3,268,4.96,195,3.61,1027,19.02,5517,102.17,224,4.15,21,0.39,309,5.72,221,4.09,3,0.06,13,0.24,1001,18.54,3,0.25,91,7.58,3,0.6,3,0.6,21,4.2,-,-,20,4
Hiroshima,34893,306.08,425,5.99,439,6.18,2286,32.2,8542,120.31,349,4.92,34,0.48,911,12.83,381,5.37,23,0.32,43,0.61,695,9.79,4,0.21,192,10.11,2,0.1,1,0.05,105,5,1,0.05,253,12.05
Yamaguchi,24327,357.75,761,15.85,234,4.88,2288,47.67,5194,108.21,190,3.96,45,0.94,569,11.85,346,7.21,10,0.21,32,0.67,511,10.65,-,-,85,9.44,1,0.11,-,-,59,6.56,-,-,78,8.67
Tokushima,9263,250.35,540,23.48,192,8.35,429,18.65,3178,138.17,90,3.91,4,0.17,101,4.39,193,8.39,3,0.13,3,0.13,135,5.87,1,0.25,10,2.5,1,0.14,-,-,14,2,-,-,52,7.43
Kagawa,12834,273.06,161,5.75,280,10,568,20.29,3739,133.54,104,3.71,2,0.07,208,7.43,163,5.82,8,0.29,7,0.25,156,5.57,1,0.2,25,5,1,0.2,1,0.2,36,7.2,1,0.2,122,24.4
Ehime,20676,338.95,456,12.32,135,3.65,1788,48.32,5967,161.27,132,3.57,23,0.62,322,8.7,333,9,8,0.22,15,0.41,119,3.22,1,0.13,235,29.38,1,0.17,3,0.5,17,2.83,-,-,68,11.33
Kochi,14619,304.56,530,17.67,40,1.33,1113,37.1,3011,100.37,106,3.53,11,0.37,88,2.93,121,4.03,32,1.07,9,0.3,234,7.8,-,-,5,1.67,-,-,2,0.25,63,7.88,23,2.88,205,25.63
Fukuoka,80263,405.37,1797,14.98,1084,9.03,6031,50.26,15110,125.92,1042,8.68,59,0.49,1150,9.58,1107,9.23,38,0.32,28,0.23,2317,19.31,12,0.46,508,19.54,12,0.86,19,1.36,302,21.57,-,-,16,1.14
Saga,12098,310.21,354,15.39,236,10.26,661,28.74,1633,71,130,5.65,15,0.65,261,11.35,236,10.26,4,0.17,3,0.13,950,41.3,-,-,64,16,-,-,3,0.5,57,9.5,-,-,47,7.83
Nagasaki,23014,333.54,561,12.75,213,4.84,1790,40.68,2997,68.11,292,6.64,25,0.57,291,6.61,209,4.75,5,0.11,18,0.41,701,15.93,1,0.13,204,25.5,2,0.17,14,1.17,87,7.25,-,-,27,2.25
Kumamoto,22286,282.1,741,15.12,366,7.47,1182,24.12,8223,167.82,201,4.1,45,0.92,1081,22.06,417,8.51,8,0.16,49,1,1143,23.33,-,-,384,42.67,2,0.13,24,1.6,79,5.27,2,0.13,154,10.27
Oita,18894,325.76,559,15.53,246,6.83,2113,58.69,6602,183.39,360,10,16,0.44,589,16.36,323,8.97,15,0.42,4,0.11,187,5.19,2,0.4,63,12.6,-,-,-,-,59,5.36,-,-,16,1.45
Miyazaki,20561,348.49,691,19.19,305,8.47,1424,39.56,5840,162.22,177,4.92,43,1.19,446,12.39,443,12.31,5,0.14,13,0.36,1597,44.36,5,0.83,358,59.67,1,0.14,10,1.43,27,3.86,-,-,60,8.57
Kagoshima,33305,358.12,1045,19,632,11.49,3295,59.91,7900,143.64,560,10.18,29,0.53,514,9.35,312,5.67,15,0.27,37,0.67,1204,21.89,-,-,75,10.71,2,0.17,2,0.17,34,2.83,-,-,81,6.75
Okinawa,24010,413.97,487,14.32,111,3.26,636,18.71,1820,53.53,303,8.91,49,1.44,71,2.09,97,2.85,71,2.09,28,0.82,1225,36.03,7,0.78,118,13.11,9,1.29,9,1.29,107,15.29,1,0.14,36,5.14
