"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"21st week, 2020",,,,,,"Data collected as of May 27, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Aichi,31888,163.53,567,3.12,794,4.36,5404,29.69,10467,57.51,581,3.19,277,1.52,758,4.16,797,4.38,39,0.21,104,0.57,2,0.06,82,2.34,8,0.53,18,1.2,155,10.33,1,0.07,4,0.27
Mie,8492,119.61,290,6.59,369,8.39,1403,31.89,2943,66.89,177,4.02,60,1.36,441,10.02,282,6.41,10,0.23,31,0.7,-,-,14,1.27,6,0.67,5,0.56,50,5.56,-,-,1,0.11
Shiga,7141,132.24,74,2.31,101,3.16,815,25.47,1723,53.84,82,2.56,40,1.25,141,4.41,168,5.25,17,0.53,19,0.59,1,0.13,5,0.63,5,0.71,4,0.57,34,4.86,-,-,2,0.29
Kyoto,15014,120.11,174,2.29,231,3.04,2228,29.32,3543,46.62,265,3.49,110,1.45,280,3.68,341,4.49,12,0.16,36,0.47,-,-,46,2.71,1,0.17,3,0.5,79,13.17,-,-,-,-
Osaka,42872,143.38,1010,5.15,872,4.45,6205,31.66,11801,60.21,927,4.73,247,1.26,694,3.54,1114,5.68,84,0.43,198,1.01,6,0.12,146,2.86,5,0.31,7,0.44,81,5.06,1,0.06,1,0.06
Hyogo,24340,122.93,591,4.62,636,4.97,2549,19.91,9130,71.33,544,4.25,78,0.61,518,4.05,663,5.18,44,0.34,98,0.77,6,0.17,263,7.51,21,1.5,7,0.5,107,7.64,1,0.07,6,0.43
Nara,5928,107.78,173,5.09,144,4.24,947,27.85,2128,62.59,125,3.68,80,2.35,269,7.91,196,5.76,18,0.53,12,0.35,1,0.1,32,3.2,3,0.5,3,0.5,26,4.33,1,0.17,6,1
Wakayama,4322,88.2,313,10.43,161,5.37,672,22.4,1440,48,87,2.9,17,0.57,208,6.93,161,5.37,5,0.17,10,0.33,5,1.25,6,1.5,11,1,6,0.55,65,5.91,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,145,7.63,1635,86.05,1726,90.84,140,7.37,18,0.95,298,15.68,106,5.58,15,0.79,10,0.53,-,-,46,9.2,2,0.4,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,66,2.87,83,3.61,689,29.96,1682,73.13,101,4.39,17,0.74,167,7.26,233,10.13,6,0.26,12,0.52,-,-,3,1,2,0.25,3,0.38,16,2,-,-,-,-
Okayama,12123,144.32,106,1.96,362,6.7,1040,19.26,4546,84.19,217,4.02,46,0.85,305,5.65,238,4.41,12,0.22,64,1.19,2,0.17,26,2.17,6,1.2,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10531,93.19,289,4.13,681,9.73,1989,28.41,5711,81.59,294,4.2,82,1.17,330,4.71,381,5.44,27,0.39,88,1.26,3,0.17,160,8.89,3,0.15,3,0.15,60,3,-,-,11,0.55
Yamaguchi,5478,81.76,456,9.91,209,4.54,1468,31.91,3510,76.3,203,4.41,117,2.54,340,7.39,447,9.72,31,0.67,44,0.96,-,-,39,4.33,-,-,4,0.44,47,5.22,-,-,13,1.44
Tokushima,3092,90.94,104,4.95,99,4.71,291,13.86,1918,91.33,106,5.05,24,1.14,105,5,144,6.86,-,-,11,0.52,-,-,15,5,2,0.33,-,-,34,5.67,-,-,1,0.17
Kagawa,5017,109.07,123,4.56,180,6.67,846,31.33,3734,138.3,154,5.7,30,1.11,216,8,230,8.52,16,0.59,19,0.7,2,0.5,10,2.5,1,0.25,3,0.75,42,10.5,-,-,3,0.75
Ehime,8119,133.1,109,2.95,128,3.46,1974,53.35,4006,108.27,164,4.43,57,1.54,341,9.22,363,9.81,9,0.24,196,5.3,-,-,181,22.63,-,-,1,0.17,27,4.5,-,-,5,0.83
Kochi,7096,150.98,172,5.93,109,3.76,1115,38.45,1421,49,100,3.45,154,5.31,191,6.59,179,6.17,12,0.41,58,2,-,-,8,2.67,1,0.13,-,-,61,7.63,-,-,5,0.63
Fukuoka,24821,125.99,620,5.21,1052,8.84,10440,87.73,11537,96.95,1398,11.75,560,4.71,1049,8.82,1234,10.37,146,1.23,263,2.21,1,0.04,160,6.4,8,0.53,12,0.8,81,5.4,-,-,1,0.07
Saga,4816,123.49,75,3.26,307,13.35,1296,56.35,1566,68.09,183,7.96,212,9.22,291,12.65,251,10.91,48,2.09,9,0.39,-,-,10,3.33,5,0.83,4,0.67,21,3.5,-,-,1,0.17
Nagasaki,9858,140.83,85,1.93,439,9.98,2285,51.93,3361,76.39,336,7.64,179,4.07,430,9.77,297,6.75,22,0.5,34,0.77,2,0.25,36,4.5,2,0.17,1,0.08,76,6.33,-,-,3,0.25
Kumamoto,6617,82.71,158,3.16,420,8.4,1784,35.68,3639,72.78,411,8.22,387,7.74,775,15.5,555,11.1,87,1.74,62,1.24,-,-,157,19.63,1,0.07,2,0.13,37,2.47,1,0.07,4,0.27
Oita,6906,119.07,120,3.33,180,5,1253,34.81,4837,134.36,290,8.06,89,2.47,529,14.69,364,10.11,22,0.61,65,1.81,1,0.2,34,6.8,-,-,1,0.09,57,5.18,-,-,-,-
Miyazaki,8216,141.66,51,1.46,423,12.09,2118,60.51,5293,151.23,269,7.69,104,2.97,419,11.97,501,14.31,25,0.71,41,1.17,-,-,68,11.33,4,0.57,-,-,6,0.86,-,-,3,0.43
Kagoshima,11143,122.45,272,5.13,1087,20.51,2335,44.06,6962,131.36,366,6.91,311,5.87,451,8.51,468,8.83,36,0.68,80,1.51,1,0.14,87,12.43,3,0.25,-,-,14,1.17,-,-,7,0.58
Okinawa,8151,143,24,0.73,191,5.79,1375,41.67,1394,42.24,372,11.27,69,2.09,30,0.91,163,4.94,79,2.39,38,1.15,-,-,126,14,10,1.43,12,1.71,40,5.71,2,0.29,44,6.29
