"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"53rd week, 2015",,,,,,"Data collected as of January 7, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,14047,184.83,1877,39.1,386,8.04,4470,93.13,7209,150.19,828,17.25,6429,133.94,1795,37.4,1404,29.25,51,1.06,462,9.63,904,18.83,6,0.5,336,28,4,0.57,23,3.29,149,21.29,5,0.71,50,7.14
Gunma,19777,203.89,1706,28.92,811,13.75,8713,147.68,18288,309.97,966,16.37,8504,144.14,1842,31.22,1586,26.88,63,1.07,1215,20.59,1110,18.81,1,0.08,1185,91.15,6,0.75,9,1.13,190,23.75,-,-,191,23.88
Saitama,42038,170.19,4583,29.19,4386,27.94,23146,147.43,55019,350.44,5031,32.04,23462,149.44,8712,55.49,4818,30.69,93,0.59,4572,29.12,6381,40.64,43,1.08,1638,40.95,9,0.9,46,4.6,269,26.9,22,2.2,114,11.4
Chiba,48909,231.8,2485,18.68,3543,26.64,18745,140.94,36639,275.48,3271,24.59,12805,96.28,5332,40.09,3358,25.25,136,1.02,4558,34.27,4328,32.54,17,0.52,1415,42.88,19,2.38,52,6.5,125,15.63,19,2.38,53,6.63
Tokyo,59434,145.32,7197,27.9,5384,20.87,35032,135.78,91041,352.87,6762,26.21,32599,126.35,10170,39.42,7815,30.29,300,1.16,7200,27.91,4882,18.92,14,0.37,1256,33.05,43,1.79,73,3.04,764,31.83,60,2.5,99,4.13
Kanagawa,54844,170.32,3898,19.11,3789,18.57,22627,110.92,65671,321.92,6773,33.2,26783,131.29,6470,31.72,5985,29.34,104,0.51,5716,28.02,3264,16,77,1.67,2322,50.48,18,1.8,31,3.1,288,28.8,1,0.1,140,14
Niigata,27180,289.15,3017,51.14,3251,55.1,10195,172.8,16799,284.73,1777,30.12,11372,192.75,1383,23.44,1778,30.14,70,1.19,1769,29.98,1130,19.15,22,2.2,331,33.1,6,0.46,3,0.23,175,13.46,114,8.77,54,4.15
Toyama,11567,240.98,1162,40.07,826,28.48,3833,132.17,10351,356.93,940,32.41,3367,116.1,221,7.62,631,21.76,8,0.28,1133,39.07,461,15.9,3,0.43,75,10.71,2,0.4,-,-,336,67.2,-,-,33,6.6
Ishikawa,13537,282.02,1180,40.69,908,31.31,5128,176.83,10323,355.97,667,23,3150,108.62,911,31.41,710,24.48,7,0.24,564,19.45,2301,79.34,-,-,97,13.86,1,0.2,5,1,237,47.4,-,-,76,15.2
Fukui,11287,352.72,1330,60.45,640,29.09,3021,137.32,10682,485.55,349,15.86,3384,153.82,416,18.91,549,24.95,25,1.14,643,29.23,631,28.68,1,0.33,34,11.33,17,2.83,17,2.83,52,8.67,-,-,107,17.83
Yamanashi,8805,220.13,544,22.67,196,8.17,2827,117.79,6026,251.08,358,14.92,1766,73.58,732,30.5,421,17.54,4,0.17,950,39.58,95,3.96,1,0.11,196,21.78,7,0.7,58,5.8,120,12,3,0.3,68,6.8
Nagano,22579,262.55,2211,41.72,589,11.11,6893,130.06,15683,295.91,1051,19.83,7497,141.45,2198,41.47,1115,21.04,65,1.23,1950,36.79,701,13.23,3,0.3,210,21,5,0.45,6,0.55,301,27.36,-,-,83,7.55
Gifu,22227,258.45,1644,31.62,928,17.85,2826,54.35,10855,208.75,616,11.85,2262,43.5,1507,28.98,1006,19.35,39,0.75,1834,35.27,261,5.02,1,0.1,99,9.9,2,0.4,14,2.8,267,53.4,-,-,78,15.6
Shizuoka,33909,245.72,2646,30.07,2086,23.7,17894,203.34,25690,291.93,1815,20.63,7976,90.64,2630,29.89,2059,23.4,68,0.77,3034,34.48,1985,22.56,12,0.57,383,18.24,11,1.1,23,2.3,322,32.2,46,4.6,56,5.6
Aichi,65243,334.58,4995,27.6,3220,17.79,19776,109.26,48962,270.51,3344,18.48,12243,67.64,4085,22.57,4037,22.3,141,0.78,7725,42.68,2829,15.63,30,0.88,525,15.44,20,1.43,24,1.71,402,28.71,-,-,186,13.29
Mie,17460,242.5,1914,42.53,1076,23.91,3933,87.4,13150,292.22,840,18.67,4067,90.38,912,20.27,1331,29.58,46,1.02,3487,77.49,225,5,10,0.83,75,6.25,16,1.78,19,2.11,184,20.44,4,0.44,12,1.33
Shiga,13812,265.62,939,30.29,563,18.16,2898,93.48,9544,307.87,959,30.94,3784,122.06,1531,49.39,669,21.58,19,0.61,1371,44.23,424,13.68,-,-,87,10.88,9,1.29,15,2.14,113,16.14,1,0.14,47,6.71
Kyoto,22095,182.6,1585,21.71,1309,17.93,5110,70,19370,265.34,1278,17.51,9184,125.81,1524,20.88,1328,18.19,28,0.38,1037,14.21,1326,18.16,4,0.24,306,18,3,0.5,10,1.67,84,14,8,1.33,100,16.67
Osaka,53616,174.64,10587,53.2,4640,23.32,23073,115.94,63520,319.2,5523,27.75,27495,138.17,5405,27.16,5483,27.55,219,1.1,5096,25.61,3756,18.87,42,0.82,1053,20.65,16,0.94,35,2.06,639,37.59,9,0.53,293,17.24
Hyogo,43693,220.67,5112,39.94,3402,26.58,13444,105.03,49311,385.24,3258,25.45,18344,143.31,2867,22.4,3040,23.75,132,1.03,2883,22.52,2624,20.5,19,0.54,1473,42.09,17,1.42,36,3,165,13.75,1,0.08,83,6.92
Nara,8080,149.63,1815,53.38,658,19.35,2786,81.94,7781,228.85,519,15.26,4274,125.71,529,15.56,775,22.79,11,0.32,685,20.15,380,11.18,5,0.56,139,15.44,9,1.5,6,1,135,22.5,1,0.17,122,20.33
Wakayama,9439,192.63,1314,43.8,576,19.2,1628,54.27,5480,182.67,507,16.9,3632,121.07,697,23.23,682,22.73,9,0.3,1410,47,161,5.37,3,0.75,71,17.75,10,0.91,7,0.64,108,9.82,3,0.27,82,7.45
Tottori,7399,255.14,1096,57.68,686,36.11,5407,284.58,6841,360.05,243,12.79,2001,105.32,263,13.84,468,24.63,38,2,392,20.63,174,9.16,-,-,212,70.67,4,0.8,16,3.2,54,10.8,-,-,106,21.2
Shimane,8467,222.82,1251,54.39,839,36.48,3678,159.91,7695,334.57,428,18.61,2680,116.52,109,4.74,735,31.96,5,0.22,245,10.65,426,18.52,2,0.67,73,24.33,6,0.75,44,5.5,85,10.63,1,0.13,76,9.5
Okayama,25844,311.37,1259,23.31,581,10.76,3207,59.39,18612,344.67,1007,18.65,4820,89.26,661,12.24,1054,19.52,35,0.65,1328,24.59,1469,27.2,7,0.58,297,24.75,2,0.4,9,1.8,40,8,2,0.4,43,8.6
Hiroshima,30182,264.75,2939,41.39,1798,25.32,9576,134.87,26094,367.52,1338,18.85,6278,88.42,1237,17.42,1745,24.58,93,1.31,2143,30.18,3290,46.34,15,0.83,889,49.39,6,0.29,33,1.57,300,14.29,7,0.33,140,6.67
Yamaguchi,22741,334.43,3013,64.11,623,13.26,8227,175.04,16239,345.51,1150,24.47,6073,129.21,830,17.66,1643,34.96,20,0.43,1190,25.32,504,10.72,1,0.11,304,33.78,3,0.33,2,0.22,140,15.56,-,-,46,5.11
Tokushima,8574,231.73,1679,73,453,19.7,1418,61.65,7411,322.22,544,23.65,4191,182.22,197,8.57,862,37.48,17,0.74,428,18.61,179,7.78,-,-,23,5.75,3,0.43,3,0.43,43,6.14,-,-,40,5.71
Kagawa,10143,215.81,1732,61.86,692,24.71,2055,73.39,7987,285.25,468,16.71,4573,163.32,583,20.82,784,28,37,1.32,940,33.57,314,11.21,7,1.4,92,18.4,3,0.6,10,2,208,41.6,8,1.6,71,14.2
Ehime,14845,243.36,2209,59.7,421,11.38,6051,163.54,16172,437.08,657,17.76,3236,87.46,457,12.35,1324,35.78,21,0.57,2353,63.59,734,19.84,2,0.25,709,88.63,3,0.5,3,0.5,45,7.5,-,-,17,2.83
Kochi,15392,320.67,1156,38.53,165,5.5,2934,97.8,6475,215.83,559,18.63,2479,82.63,218,7.27,655,21.83,27,0.9,967,32.23,778,25.93,-,-,16,5.33,12,1.5,15,1.88,311,38.88,60,7.5,88,11
Fukuoka,67150,339.14,6672,55.6,3932,32.77,20723,172.69,49167,409.73,3815,31.79,17326,144.38,5264,43.87,4924,41.03,143,1.19,7005,58.38,6617,55.14,43,1.65,2050,78.85,32,2.29,100,7.14,496,35.43,3,0.21,30,2.14
Saga,12819,337.34,944,41.04,464,20.17,2259,98.22,6515,283.26,615,26.74,3337,145.09,907,39.43,869,37.78,8,0.35,1128,49.04,2561,111.35,-,-,69,17.25,8,1.33,20,3.33,189,31.5,-,-,93,15.5
Nagasaki,22041,319.43,1472,33.45,539,12.25,5752,130.73,12733,289.39,763,17.34,4268,97,1530,34.77,1024,23.27,12,0.27,670,15.23,2481,56.39,21,2.63,599,74.88,7,0.58,39,3.25,272,22.67,-,-,86,7.17
Kumamoto,26253,328.16,1961,39.22,936,18.72,3519,70.38,23847,476.94,1022,20.44,6576,131.52,1565,31.3,1961,39.22,24,0.48,2023,40.46,1688,33.76,1,0.11,1509,167.67,6,0.4,56,3.73,217,14.47,-,-,105,7
Oita,22865,394.22,1289,35.81,774,21.5,5430,150.83,23965,665.69,1505,41.81,5503,152.86,2855,79.31,1646,45.72,53,1.47,2246,62.39,960,26.67,1,0.2,303,60.6,1,0.09,7,0.64,126,11.45,-,-,53,4.82
Miyazaki,25693,435.47,2569,71.36,1346,37.39,4096,113.78,18303,508.42,1371,38.08,5845,162.36,542,15.06,1854,51.5,16,0.44,2108,58.56,1045,29.03,5,0.83,921,153.5,1,0.14,14,2,36,5.14,1,0.14,35,5
Kagoshima,32928,354.06,2173,39.51,2004,36.44,9684,176.07,25084,456.07,1477,26.85,6661,121.11,2465,44.82,1511,27.47,84,1.53,1999,36.35,1072,19.49,1,0.14,372,53.14,6,0.5,8,0.67,84,7,-,-,30,2.5
Okinawa,31238,538.59,1863,54.79,912,26.82,2018,59.35,5263,154.79,1061,31.21,2387,70.21,352,10.35,632,18.59,198,5.82,414,12.18,4647,136.68,30,3,429,42.9,42,6,102,14.57,200,28.57,7,1,80,11.43
