"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12th week, 2021",,,,,,"Data collected as of March 31, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,-,-,-,-,182,6.28,353,12.17,1019,35.14,92,3.17,1,0.03,1,0.03,152,5.24,-,-,11,0.38,-,-,5,0.71,-,-,-,-,7,1.4,-,-,-,-
Fukui,-,-,1,0.04,107,4.65,254,11.04,1348,58.61,27,1.17,-,-,2,0.09,100,4.35,5,0.22,10,0.43,-,-,4,1.33,3,0.5,-,-,1,0.17,-,-,-,-
Yamanashi,-,-,-,-,7,0.29,106,4.42,471,19.63,26,1.08,-,-,6,0.25,63,2.63,2,0.08,11,0.46,-,-,19,2.11,-,-,2,0.2,3,0.3,-,-,-,-
Nagano,6,0.07,1,0.02,46,0.85,321,5.94,1460,27.04,63,1.17,8,0.15,11,0.2,207,3.83,22,0.41,18,0.33,1,0.09,10,0.91,3,0.3,4,0.4,-,-,-,-,1,0.1
Gifu,20,0.23,2,0.04,87,1.64,183,3.45,508,9.58,29,0.55,5,0.09,11,0.21,150,2.83,1,0.02,12,0.23,1,0.09,9,0.82,-,-,-,-,3,0.6,-,-,1,0.2
Shizuoka,7,0.05,233,2.65,229,2.6,461,5.24,2870,32.61,94,1.07,9,0.1,10,0.11,326,3.7,6,0.07,41,0.47,-,-,14,0.64,4,0.4,2,0.2,1,0.1,-,-,-,-
Aichi,23,0.12,249,1.37,285,1.57,973,5.35,3953,21.72,139,0.76,27,0.15,18,0.1,562,3.09,4,0.02,57,0.31,-,-,29,0.83,-,-,10,0.67,1,0.07,-,-,1,0.07
Mie,13,0.19,8,0.18,71,1.61,161,3.66,1785,40.57,67,1.52,4,0.09,5,0.11,193,4.39,3,0.07,12,0.27,-,-,4,0.33,-,-,1,0.11,5,0.56,-,-,-,-
Shiga,22,0.37,3,0.09,67,1.91,228,6.51,883,25.23,29,0.83,11,0.31,4,0.11,126,3.6,15,0.43,15,0.43,-,-,2,0.25,3,0.43,-,-,-,-,-,-,-,-
Kyoto,58,0.46,45,0.58,100,1.3,548,7.12,2183,28.35,81,1.05,21,0.27,7,0.09,222,2.88,31,0.4,22,0.29,-,-,10,0.56,1,0.14,-,-,2,0.29,-,-,-,-
Osaka,45,0.15,1700,8.67,394,2.01,1267,6.46,7368,37.59,282,1.44,37,0.19,34,0.17,793,4.05,58,0.3,79,0.4,1,0.02,63,1.21,1,0.06,5,0.31,-,-,-,-,1,0.06
Hyogo,19,0.1,429,3.35,262,2.05,710,5.55,5106,39.89,158,1.23,18,0.14,23,0.18,479,3.74,19,0.15,65,0.51,-,-,75,2.14,2,0.14,15,1.07,4,0.29,1,0.07,1,0.07
Nara,1,0.02,32,0.94,113,3.32,183,5.38,834,24.53,30,0.88,2,0.06,1,0.03,140,4.12,6,0.18,11,0.32,1,0.1,23,2.3,1,0.17,1,0.17,1,0.17,-,-,1,0.17
Wakayama,-,-,-,-,55,1.83,279,9.3,1212,40.4,37,1.23,1,0.03,3,0.1,107,3.57,4,0.13,9,0.3,-,-,10,2.5,9,0.82,1,0.09,8,0.73,-,-,-,-
Tottori,1,0.03,4,0.21,63,3.32,675,35.53,459,24.16,41,2.16,19,1,5,0.26,87,4.58,4,0.21,2,0.11,-,-,6,1.2,2,0.4,-,-,-,-,-,-,-,-
Shimane,14,0.37,2,0.09,52,2.26,143,6.22,1696,73.74,82,3.57,78,3.39,1,0.04,130,5.65,6,0.26,1,0.04,-,-,-,-,4,0.5,7,0.88,1,0.13,-,-,-,-
Okayama,35,0.42,6,0.11,128,2.37,242,4.48,2135,39.54,54,1,26,0.48,5,0.09,196,3.63,15,0.28,27,0.5,-,-,10,0.83,2,0.4,1,0.2,2,0.4,-,-,-,-
Hiroshima,15,0.13,116,1.63,166,2.34,353,4.97,3779,53.23,100,1.41,111,1.56,8,0.11,270,3.8,46,0.65,21,0.3,-,-,47,2.47,1,0.05,-,-,9,0.43,-,-,1,0.05
Yamaguchi,3,0.04,82,1.78,72,1.57,428,9.3,1883,40.93,56,1.22,5,0.11,7,0.15,268,5.83,4,0.09,16,0.35,-,-,18,2,-,-,1,0.11,6,0.67,-,-,-,-
Tokushima,2,0.06,13,0.57,51,2.22,87,3.78,632,27.48,22,0.96,-,-,2,0.09,96,4.17,19,0.83,4,0.17,-,-,4,1,-,-,1,0.14,1,0.14,-,-,-,-
Kagawa,2,0.04,3,0.11,118,4.21,185,6.61,1324,47.29,35,1.25,24,0.86,5,0.18,124,4.43,228,8.14,19,0.68,-,-,10,2,-,-,3,0.6,-,-,-,-,-,-
Ehime,7,0.12,1,0.03,99,2.75,292,8.11,1980,55,34,0.94,24,0.67,11,0.31,222,6.17,80,2.22,16,0.44,1,0.13,83,10.38,-,-,1,0.17,-,-,-,-,1,0.17
Kochi,2,0.04,-,-,38,1.36,91,3.25,499,17.82,58,2.07,71,2.54,17,0.61,103,3.68,114,4.07,5,0.18,-,-,4,1.33,-,-,-,-,3,0.38,-,-,2,0.25
Fukuoka,5,0.03,3180,26.5,507,4.23,3464,28.87,4892,40.77,203,1.69,48,0.4,28,0.23,771,6.43,36,0.3,76,0.63,-,-,81,3.12,2,0.14,3,0.21,2,0.14,-,-,-,-
Saga,-,-,619,26.91,107,4.65,349,15.17,419,18.22,47,2.04,28,1.22,2,0.09,193,8.39,7,0.3,5,0.22,-,-,4,1,2,0.33,1,0.17,4,0.67,-,-,-,-
Nagasaki,5,0.07,1252,29.12,131,3.05,797,18.53,1216,28.28,92,2.14,37,0.86,6,0.14,202,4.7,2,0.05,22,0.51,-,-,5,0.63,3,0.25,3,0.25,18,1.5,-,-,1,0.08
Kumamoto,2,0.03,1424,28.48,137,2.74,301,6.02,2163,43.26,66,1.32,106,2.12,12,0.24,386,7.72,36,0.72,22,0.44,-,-,53,5.89,-,-,3,0.2,2,0.13,-,-,1,0.07
Oita,2,0.03,7,0.19,96,2.67,219,6.08,2146,59.61,118,3.28,4,0.11,3,0.08,206,5.72,11,0.31,21,0.58,-,-,9,1.8,-,-,-,-,11,1,-,-,-,-
Miyazaki,1,0.02,1469,40.81,173,4.81,630,17.5,3155,87.64,50,1.39,132,3.67,7,0.19,268,7.44,19,0.53,15,0.42,-,-,38,6.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,4,0.04,769,14.24,401,7.43,584,10.81,4600,85.19,107,1.98,73,1.35,11,0.2,201,3.72,13,0.24,30,0.56,-,-,29,4.14,-,-,-,-,-,-,-,-,1,0.08
Okinawa,8,0.14,248,7.29,183,5.38,293,8.62,485,14.26,123,3.62,68,2,-,-,82,2.41,28,0.82,16,0.47,1,0.11,54,6,5,0.71,1,0.14,-,-,-,-,-,-
