"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42nd week, 2016",,,,,,"Data collected as of October 26, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,18913,252.17,869,18.1,350,7.29,3199,66.65,5032,104.83,547,11.4,837,17.44,1292,26.92,1042,21.71,13,0.27,2126,44.29,1202,25.04,6,0.5,445,37.08,5,0.71,20,2.86,189,27,5,0.71,35,5
Gunma,27363,291.1,1239,21.74,707,12.4,6583,115.49,11297,198.19,776,13.61,430,7.54,1113,19.53,1159,20.33,103,1.81,2467,43.28,1371,24.05,2,0.14,476,34,3,0.38,7,0.88,434,54.25,1,0.13,71,8.88
Saitama,85003,341.38,2982,18.87,2655,16.8,17308,109.54,37083,234.7,3463,21.92,2913,18.44,1833,11.6,3607,22.83,63,0.4,7557,47.83,7422,46.97,40,1,1057,26.43,5,0.5,25,2.5,308,30.8,25,2.5,48,4.8
Chiba,71190,335.8,2331,17.4,1782,13.3,17243,128.68,26445,197.35,2384,17.79,4555,33.99,1874,13.99,2658,19.84,104,0.78,5413,40.4,5367,40.05,16,0.48,993,30.09,18,2,60,6.67,267,29.67,3,0.33,30,3.33
Tokyo,109667,266.83,5899,22.78,4133,15.96,25789,99.57,62510,241.35,4171,16.1,5387,20.8,2152,8.31,6028,23.27,136,0.53,12747,49.22,6887,26.59,11,0.29,1006,26.47,37,1.48,67,2.68,728,29.12,37,1.48,94,3.76
Kanagawa,100801,302.71,3443,16.32,2908,13.78,17050,80.81,46071,218.35,3897,18.47,3608,17.1,1297,6.15,4603,21.82,90,0.43,10090,47.82,7988,37.86,59,1.2,3374,68.86,7,0.7,41,4.1,198,19.8,1,0.1,64,6.4
Niigata,35875,389.95,2533,43.67,1689,29.12,6472,111.59,13690,236.03,886,15.28,455,7.84,704,12.14,1208,20.83,135,2.33,3972,68.48,4579,78.95,14,1.4,272,27.2,7,0.54,10,0.77,207,15.92,68,5.23,56,4.31
Toyama,14131,300.66,618,22.07,559,19.96,2968,106,6097,217.75,436,15.57,160,5.71,647,23.11,520,18.57,20,0.71,1165,41.61,2053,73.32,1,0.14,30,4.29,1,0.2,4,0.8,186,37.2,2,0.4,25,5
Ishikawa,16594,345.71,808,27.86,983,33.9,2838,97.86,5119,176.52,319,11,418,14.41,467,16.1,525,18.1,1,0.03,929,32.03,2137,73.69,-,-,75,10.71,6,1.2,12,2.4,256,51.2,-,-,29,5.8
Fukui,12570,392.81,447,20.32,916,41.64,2127,96.68,5644,256.55,340,15.45,106,4.82,611,27.77,408,18.55,30,1.36,764,34.73,424,19.27,1,0.33,15,5,10,1.67,7,1.17,149,24.83,4,0.67,36,6
Yamanashi,13249,331.23,343,14.29,327,13.63,2319,96.63,4121,171.71,288,12,336,14,520,21.67,319,13.29,27,1.13,1083,45.13,320,13.33,3,0.33,126,14,4,0.4,20,2,159,15.9,3,0.3,27,2.7
Nagano,33266,386.81,688,12.98,427,8.06,5339,100.74,11970,225.85,684,12.91,650,12.26,1127,21.26,851,16.06,114,2.15,2710,51.13,2382,44.94,2,0.18,358,32.55,3,0.27,4,0.36,304,27.64,-,-,122,11.09
Gifu,31208,362.88,542,10.42,588,11.31,2673,51.4,7090,136.35,431,8.29,746,14.35,352,6.77,656,12.62,33,0.63,1097,21.1,1124,21.62,2,0.18,222,20.18,1,0.2,23,4.6,428,85.6,-,-,76,15.2
Shizuoka,43589,313.59,1501,16.87,1398,15.71,12640,142.02,18181,204.28,1111,12.48,1006,11.3,759,8.53,1535,17.25,40,0.45,3654,41.06,3082,34.63,8,0.38,411,19.57,5,0.5,25,2.5,439,43.9,40,4,22,2.2
Aichi,85579,438.87,2753,15.21,2230,12.32,14146,78.15,31874,176.1,2156,11.91,1626,8.98,2703,14.93,2882,15.92,89,0.49,5493,30.35,4393,24.27,11,0.32,956,28.12,27,1.93,45,3.21,586,41.86,4,0.29,359,25.64
Mie,23466,325.92,1150,25.56,944,20.98,2568,57.07,10792,239.82,506,11.24,283,6.29,1350,30,939,20.87,34,0.76,2317,51.49,528,11.73,10,0.83,82,6.83,11,1.22,31,3.44,210,23.33,16,1.78,21,2.33
Shiga,15424,296.62,314,10.13,388,12.52,1850,59.68,7584,244.65,614,19.81,446,14.39,223,7.19,523,16.87,11,0.35,1529,49.32,957,30.87,-,-,64,8,9,1.29,14,2,82,11.71,-,-,98,14
Kyoto,33876,275.41,780,10.4,997,13.29,4110,54.8,16980,226.4,960,12.8,1583,21.11,752,10.03,1018,13.57,21,0.28,1877,25.03,3023,40.31,3,0.18,171,10.06,1,0.14,14,2,162,23.14,1,0.14,122,17.43
Osaka,90341,294.27,5266,26.33,4108,20.54,17612,88.06,48298,241.49,3217,16.09,1875,9.38,1897,9.49,4035,20.18,142,0.71,8379,41.9,11310,56.55,26,0.51,1166,22.86,29,1.71,50,2.94,835,49.12,4,0.24,403,23.71
Hyogo,62165,312.39,2311,17.91,2562,19.86,8559,66.35,33767,261.76,2147,16.64,1033,8.01,1586,12.29,2216,17.18,89,0.69,4124,31.97,6036,46.79,13,0.38,561,16.5,16,1.45,31,2.82,351,31.91,1,0.09,185,16.82
Nara,15285,283.06,764,22.47,609,17.91,2310,67.94,6472,190.35,393,11.56,228,6.71,818,24.06,754,22.18,10,0.29,1069,31.44,2030,59.71,4,0.44,246,27.33,13,2.17,11,1.83,232,38.67,1,0.17,99,16.5
Wakayama,11536,230.72,630,20.32,511,16.48,845,27.26,4126,133.1,376,12.13,96,3.1,789,25.45,607,19.58,16,0.52,1326,42.77,1338,43.16,5,1.25,44,11,3,0.27,26,2.36,139,12.64,4,0.36,94,8.55
Tottori,7801,269,317,16.68,528,27.79,3780,198.95,4583,241.21,189,9.95,193,10.16,568,29.89,369,19.42,18,0.95,858,45.16,385,20.26,12,3,223,55.75,5,1,12,2.4,146,29.2,2,0.4,135,27
Shimane,7704,202.74,616,26.78,1080,46.96,2264,98.43,7640,332.17,225,9.78,361,15.7,612,26.61,621,27,13,0.57,516,22.43,855,37.17,-,-,71,23.67,2,0.25,37,4.63,153,19.13,2,0.25,236,29.5
Okayama,22443,267.18,841,15.57,655,12.13,2298,42.56,12933,239.5,602,11.15,485,8.98,661,12.24,838,15.52,17,0.31,1669,30.91,2781,51.5,7,0.58,165,13.75,5,1,14,2.8,48,9.6,1,0.2,25,5
Hiroshima,35609,312.36,1566,22.06,1832,25.8,5923,83.42,19235,270.92,1048,14.76,472,6.65,1765,24.86,1269,17.87,106,1.49,1556,21.92,2119,29.85,8,0.44,635,35.28,8,0.38,10,0.48,344,16.38,3,0.14,381,18.14
Yamaguchi,24748,363.94,1711,35.65,723,15.06,5552,115.67,11099,231.23,505,10.52,345,7.19,1380,28.75,1083,22.56,32,0.67,1269,26.44,1400,29.17,2,0.22,166,18.44,8,0.89,2,0.22,278,30.89,-,-,108,12
Tokushima,9425,254.73,1141,49.61,383,16.65,1032,44.87,6920,300.87,233,10.13,200,8.7,248,10.78,661,28.74,25,1.09,853,37.09,1086,47.22,1,0.25,22,5.5,1,0.14,2,0.29,48,6.86,-,-,58,8.29
Kagawa,13125,279.26,521,18.61,642,22.93,1895,67.68,7849,280.32,302,10.79,354,12.64,530,18.93,578,20.64,33,1.18,1164,41.57,989,35.32,4,0.8,78,15.6,4,0.8,10,2,199,39.8,2,0.4,151,30.2
Ehime,21182,347.25,976,26.38,563,15.22,4448,120.22,12179,329.16,507,13.7,656,17.73,812,21.95,1004,27.14,31,0.84,1862,50.32,685,18.51,5,0.63,667,83.38,3,0.5,4,0.67,118,19.67,-,-,80,13.33
Kochi,1,0.08,260,32.5,330,41.25,273,34.13,907,113.38,128,16,90,11.25,81,10.13,136,17,29,3.63,181,22.63,226,28.25,-,-,6,0,6,3,9,4.5,105,52.5,2,1,5,2.5
Fukuoka,82532,416.83,4696,39.13,3532,29.43,14921,124.34,36029,300.24,2396,19.97,1955,16.29,2007,16.73,3580,29.83,144,1.2,3289,27.41,6712,55.93,19,0.73,1196,46,26,1.86,117,8.36,1097,78.36,1,0.07,27,1.93
Saga,12594,322.92,603,26.22,736,32,1666,72.43,3463,150.57,301,13.09,212,9.22,365,15.87,746,32.43,20,0.87,625,27.17,2151,93.52,-,-,129,32.25,2,0.33,15,2.5,160,26.67,-,-,61,10.17
Nagasaki,23981,347.55,1027,23.34,769,17.48,3613,82.11,7364,167.36,664,15.09,348,7.91,406,9.23,831,18.89,10,0.23,489,11.11,2038,46.32,4,0.5,760,95,2,0.17,53,4.42,365,30.42,-,-,53,4.42
Kumamoto,22810,288.73,1759,35.9,807,16.47,2805,57.24,16542,337.59,576,11.76,1074,21.92,1418,28.94,1480,30.2,16,0.33,1728,35.27,3684,75.18,3,0.33,739,82.11,10,0.67,78,5.2,299,19.93,2,0.13,176,11.73
Oita,19713,339.88,1054,29.28,750,20.83,4983,138.42,15996,444.33,876,24.33,349,9.69,688,19.11,1150,31.94,51,1.42,1728,48,686,19.06,4,0.8,131,26.2,-,-,1,0.09,272,24.73,2,0.18,20,1.82
Miyazaki,21050,356.78,1766,49.06,851,23.64,3375,93.75,12597,349.92,597,16.58,1307,36.31,1388,38.56,1369,38.03,16,0.44,1666,46.28,4102,113.94,8,1.6,782,156.4,2,0.29,28,4,248,35.43,-,-,84,12
Kagoshima,35437,381.04,1956,35.56,1771,32.2,6093,110.78,16886,307.02,1191,21.65,2870,52.18,884,16.07,1030,18.73,44,0.8,1355,24.64,4206,76.47,-,-,461,65.86,3,0.25,17,1.42,206,17.17,-,-,126,10.5
Okinawa,28345,488.71,1625,47.79,848,24.94,1305,38.38,5437,159.91,651,19.15,2554,75.12,131,3.85,395,11.62,197,5.79,345,10.15,2029,59.68,18,2,445,49.44,37,5.29,75,10.71,404,57.71,2,0.29,75,10.71
