"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22nd week, 2015",,,,,,"Data collected as of June 3, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,13423,279.65,170,5.86,316,10.9,3172,109.38,5599,193.07,421,14.52,52,1.79,579,19.97,261,9,1,0.03,16,0.55,523,18.03,-,-,29,4.14,1,0.2,-,-,93,18.6,-,-,71,14.2
Fukui,11152,348.5,232,10.55,289,13.14,1544,70.18,5759,261.77,206,9.36,529,24.05,44,2,233,10.59,4,0.18,12,0.55,378,17.18,-,-,18,6,6,1,6,1,7,1.17,-,-,95,15.83
Yamanashi,8716,217.9,99,4.13,70,2.92,1106,46.08,3221,134.21,162,6.75,68,2.83,103,4.29,150,6.25,2,0.08,7,0.29,22,0.92,-,-,50,5.56,2,0.2,5,0.5,20,2,-,-,68,6.8
Nagano,22258,258.81,345,6.51,172,3.25,2721,51.34,8379,158.09,496,9.36,112,2.11,513,9.68,411,7.75,21,0.4,21,0.4,51,0.96,1,0.1,76,7.6,-,-,5,0.45,118,10.73,-,-,74,6.73
Gifu,21841,253.97,267,5.13,396,7.62,1212,23.31,5418,104.19,319,6.13,163,3.13,282,5.42,387,7.44,6,0.12,336,6.46,59,1.13,-,-,47,4.27,1,0.2,-,-,23,4.6,-,-,67,13.4
Shizuoka,33420,242.17,574,6.52,610,6.93,6471,73.53,11860,134.77,856,9.73,477,5.42,939,10.67,736,8.36,10,0.11,149,1.69,265,3.01,3,0.14,121,5.76,2,0.2,8,0.8,73,7.3,26,2.6,55,5.5
Aichi,64202,329.24,864,4.77,1349,7.45,7949,43.92,23887,131.97,1350,7.46,1007,5.56,671,3.71,1542,8.52,35,0.19,485,2.68,950,5.25,10,0.29,165,4.85,7,0.5,1,0.07,71,5.07,-,-,147,10.5
Mie,17187,238.71,282,6.27,530,11.78,2173,48.29,6345,141,313,6.96,570,12.67,271,6.02,474,10.53,13,0.29,135,3,60,1.33,2,0.17,24,2,8,0.89,6,0.67,49,5.44,-,-,11,1.22
Shiga,13604,256.68,235,7.34,199,6.22,1412,44.13,4333,135.41,347,10.84,518,16.19,603,18.84,258,8.06,2,0.06,129,4.03,189,5.91,-,-,24,3,4,0.57,4,0.57,18,2.57,-,-,36,5.14
Kyoto,21677,177.68,258,3.53,501,6.86,2319,31.77,8752,119.89,504,6.9,1126,15.42,497,6.81,541,7.41,4,0.05,68,0.93,278,3.81,1,0.06,85,5,3,0.5,2,0.33,6,1,-,-,93,15.5
Osaka,52651,171.5,2832,14.23,1462,7.35,10696,53.75,29287,147.17,2435,12.24,5530,27.79,1478,7.43,2151,10.81,65,0.33,288,1.45,980,4.92,18,0.35,255,5,4,0.24,13,0.76,116,6.82,1,0.06,235,13.82
Hyogo,42917,216.75,1416,11.06,1217,9.51,5723,44.71,21903,171.12,1454,11.36,3455,26.99,816,6.38,1195,9.34,39,0.3,184,1.44,748,5.84,7,0.2,406,11.6,10,0.91,13,1.18,37,3.36,-,-,46,4.18
Nara,7959,147.39,382,11.24,206,6.06,1294,38.06,3787,111.38,283,8.32,763,22.44,106,3.12,266,7.82,4,0.12,19,0.56,103,3.03,2,0.22,66,7.33,6,1,2,0.33,10,1.67,-,-,98,16.33
Wakayama,9293,185.86,581,18.74,147,4.74,754,24.32,2687,86.68,260,8.39,658,21.23,78,2.52,257,8.29,4,0.13,40,1.29,42,1.35,2,0.5,25,6.25,6,0.55,2,0.18,44,4,1,0.09,73,6.64
Tottori,7306,251.93,65,3.42,140,7.37,2463,129.63,3056,160.84,128,6.74,565,29.74,56,2.95,190,10,21,1.11,34,1.79,76,4,-,-,5,1.67,1,0.2,-,-,4,0.8,-,-,94,18.8
Shimane,8391,220.82,226,9.83,283,12.3,1997,86.83,3319,144.3,219,9.52,1000,43.48,36,1.57,295,12.83,-,-,20,0.87,186,8.09,1,0.33,3,1,2,0.25,16,2,37,4.63,1,0.13,70,8.75
Okayama,25510,303.69,270,5,233,4.31,1670,30.93,8681,160.76,500,9.26,630,11.67,115,2.13,422,7.81,13,0.24,54,1,306,5.67,5,0.42,64,5.33,2,0.4,-,-,2,0.4,-,-,25,5
Hiroshima,29681,260.36,469,6.61,775,10.92,4420,62.25,12421,174.94,661,9.31,642,9.04,71,1,683,9.62,24,0.34,50,0.7,882,12.42,7,0.37,222,11.68,1,0.05,12,0.57,71,3.38,4,0.19,102,4.86
Yamaguchi,22590,332.21,739,15.72,246,5.23,3620,77.02,8154,173.49,778,16.55,613,13.04,114,2.43,706,15.02,5,0.11,61,1.3,57,1.21,-,-,40,4.44,-,-,-,-,30,3.33,-,-,37,4.11
Tokushima,8433,227.92,442,19.22,180,7.83,702,30.52,3354,145.83,238,10.35,833,36.22,14,0.61,339,14.74,6,0.26,23,1,14,0.61,-,-,7,1.75,2,0.29,2,0.29,20,2.86,-,-,28,4
Kagawa,10066,214.17,339,12.11,204,7.29,1054,37.64,4120,147.14,187,6.68,903,32.25,109,3.89,313,11.18,4,0.14,56,2,67,2.39,3,0.6,17,3.4,1,0.2,5,1,64,12.8,1,0.2,54,10.8
Ehime,14668,240.46,638,17.24,139,3.76,2458,66.43,7470,201.89,285,7.7,303,8.19,65,1.76,495,13.38,3,0.08,234,6.32,299,8.08,1,0.13,281,35.13,1,0.17,2,0.33,3,0.5,-,-,11,1.83
Kochi,15254,317.79,386,12.87,55,1.83,1303,43.43,3514,117.13,264,8.8,697,23.23,40,1.33,261,8.7,8,0.27,26,0.87,415,13.83,-,-,5,1.67,6,0.75,7,0.88,83,10.38,19,2.38,51,6.38
Fukuoka,66200,334.34,2131,17.76,1182,9.85,10157,84.64,24443,203.69,1905,15.88,4189,34.91,2038,16.98,1964,16.37,62,0.52,594,4.95,1746,14.55,11,0.42,304,11.69,15,1,12,0.8,35,2.33,-,-,29,1.93
Saga,12751,335.55,406,17.65,185,8.04,1173,51,3719,161.7,372,16.17,1105,48.04,209,9.09,356,15.48,5,0.22,28,1.22,732,31.83,-,-,12,3,2,0.33,4,0.67,43,7.17,-,-,83,13.83
Nagasaki,21753,310.76,665,15.11,228,5.18,2243,50.98,6608,150.18,375,8.52,1676,38.09,324,7.36,453,10.3,5,0.11,135,3.07,572,13,13,1.63,68,8.5,2,0.17,5,0.42,75,6.25,-,-,84,7
Kumamoto,26053,325.66,677,13.54,379,7.58,1462,29.24,11534,230.68,651,13.02,1879,37.58,107,2.14,830,16.6,11,0.22,253,5.06,406,8.12,-,-,237,26.33,2,0.13,12,0.8,30,2,-,-,74,4.93
Oita,22646,390.45,431,11.97,268,7.44,2024,56.22,10712,297.56,777,21.58,1196,33.22,522,14.5,651,18.08,23,0.64,126,3.5,380,10.56,-,-,165,33,-,-,3,0.27,28,2.55,-,-,48,4.36
Miyazaki,25532,432.75,1119,31.08,629,17.47,1633,45.36,8244,229,652,18.11,570,15.83,34,0.94,738,20.5,9,0.25,302,8.39,89,2.47,4,0.67,254,42.33,-,-,4,0.57,-,-,-,-,26,3.71
Kagoshima,32192,346.15,873,15.87,746,13.56,4710,85.64,11853,215.51,744,13.53,1237,22.49,538,9.78,552,10.04,31,0.56,176,3.2,224,4.07,1,0.14,79,11.29,2,0.17,2,0.17,1,0.08,-,-,26,2.17
Okinawa,26582,458.31,782,23,270,7.94,1026,30.18,2111,62.09,715,21.03,1522,44.76,108,3.18,273,8.03,71,2.09,110,3.24,2093,61.56,8,0.8,180,18,19,2.71,58,8.29,48,6.86,2,0.29,70,10
