"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32nd week, 2019",,,,,,"Data collected as of August 14, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Chiba,67840,321.52,1489,11.2,1370,10.3,12040,90.53,21072,158.44,1762,13.25,14032,105.5,3643,27.39,1628,12.24,2165,16.28,434,3.26,11,0.32,489,14.38,14,1.75,16,2,45,5.63,-,-,82,10.25
Tokyo,110046,271.05,3719,14.58,2550,10,18135,71.12,52605,206.29,3641,14.28,23641,92.71,5189,20.35,3691,14.47,6734,26.41,632,2.48,5,0.14,378,10.22,27,1.13,23,0.96,88,3.67,23,0.96,183,7.63
Kanagawa,103759,293.93,2202,9.74,1931,8.54,14439,63.89,36830,162.96,3381,14.96,19957,88.31,3823,16.92,2962,13.11,4264,18.87,984,4.35,11,0.22,1793,35.86,6,0.55,10,0.91,41,3.73,-,-,116,10.55
Niigata,31840,353.78,1693,29.7,1402,24.6,7540,132.28,10064,176.56,781,13.7,6484,113.75,2841,49.84,897,15.74,1615,28.33,199,3.49,17,1.7,136,13.6,8,0.62,5,0.38,82,6.31,3,0.23,48,3.69
Toyama,10871,226.48,335,11.55,621,21.41,1919,66.17,6136,211.59,315,10.86,2720,93.79,1142,39.38,359,12.38,664,22.9,38,1.31,12,1.71,72,10.29,4,0.8,3,0.6,5,1,-,-,18,3.6
Ishikawa,15381,320.44,385,13.28,704,24.28,3498,120.62,5566,191.93,236,8.14,3266,112.62,1228,42.34,331,11.41,547,18.86,36,1.24,1,0.14,94,13.43,3,0.6,8,1.6,64,12.8,-,-,71,14.2
Fukui,10862,301.72,667,30.32,562,25.55,2011,91.41,4812,218.73,295,13.41,3453,156.95,366,16.64,305,13.86,561,25.5,74,3.36,-,-,87,29,9,1.5,7,1.17,18,3,4,0.67,77,12.83
Yamanashi,11295,275.49,91,3.79,123,5.13,951,39.63,3208,133.67,253,10.54,1993,83.04,699,29.13,185,7.71,198,8.25,78,3.25,4,0.44,147,16.33,6,0.6,10,1,58,5.8,-,-,57,5.7
Nagano,28454,330.86,499,9.42,498,9.4,2757,52.02,10577,199.57,453,8.55,4312,81.36,2184,41.21,525,9.91,963,18.17,94,1.77,3,0.3,73,7.3,6,0.55,8,0.73,58,5.27,-,-,233,21.18
Gifu,25575,297.38,415,7.98,567,10.9,1647,31.67,5259,101.13,282,5.42,3610,69.42,687,13.21,474,9.12,623,11.98,67,1.29,3,0.3,95,9.5,-,-,1,0.2,18,3.6,1,0.2,115,23
Shizuoka,40806,295.7,808,9.08,940,10.56,4708,52.9,16553,185.99,589,6.62,7845,88.15,2017,22.66,888,9.98,1832,20.58,319,3.58,1,0.05,371,16.86,7,0.7,17,1.7,35,3.5,1,0.1,20,2
Aichi,73216,377.4,1912,10.51,1851,10.17,9237,50.75,26344,144.75,1251,6.87,15620,85.82,3433,18.86,1835,10.08,3027,16.63,404,2.22,6,0.17,381,10.89,11,0.79,23,1.64,106,7.57,1,0.07,377,26.93
Mie,17462,245.94,764,17.36,532,12.09,2706,61.5,8215,186.7,334,7.59,4443,100.98,517,11.75,565,12.84,1140,25.91,84,1.91,1,0.08,15,1.25,9,1,19,2.11,45,5,2,0.22,84,9.33
Shiga,14008,269.38,248,8,549,17.71,1406,45.35,4807,155.06,237,7.65,3069,99,718,23.16,254,8.19,688,22.19,63,2.03,-,-,41,5.13,7,1,2,0.29,4,0.57,1,0.14,42,6
Kyoto,32475,259.8,538,7.08,891,11.72,3398,44.71,12654,166.5,612,8.05,5581,73.43,1878,24.71,681,8.96,987,12.99,132,1.74,-,-,129,7.59,4,0.57,19,2.71,36,5.14,-,-,130,18.57
Osaka,73059,242.72,4606,23.38,3347,16.99,14469,73.45,37005,187.84,1903,9.66,17525,88.96,4379,22.23,2429,12.33,4123,20.93,524,2.66,13,0.25,519,9.98,14,0.88,12,0.75,43,2.69,-,-,379,23.69
Hyogo,48550,245.2,2178,17.02,2062,16.11,6284,49.09,26973,210.73,1277,9.98,14441,112.82,2929,22.88,1312,10.25,2023,15.8,238,1.86,12,0.35,678,19.94,28,2,21,1.5,68,4.86,1,0.07,236,16.86
Nara,11501,209.11,502,14.76,542,15.94,1983,58.32,6100,179.41,297,8.74,2687,79.03,370,10.88,418,12.29,603,17.74,57,1.68,-,-,203,20.3,11,1.83,8,1.33,43,7.17,-,-,79,13.17
Wakayama,9007,187.65,814,28.07,285,9.83,904,31.17,4365,150.52,151,5.21,2039,70.31,652,22.48,328,11.31,643,22.17,62,2.14,15,5,57,19,4,0.36,9,0.82,51,4.64,1,0.09,96,8.73
Tottori,7310,252.07,244,12.84,413,21.74,2544,133.89,4095,215.53,205,10.79,2559,134.68,236,12.42,232,12.21,370,19.47,28,1.47,1,0.2,110,22,4,0.8,3,0.6,19,3.8,-,-,43,8.6
Shimane,7436,200.97,203,9.23,258,11.73,1256,57.09,4216,191.64,166,7.55,2269,103.14,106,4.82,366,16.64,117,5.32,47,2.14,-,-,8,2.67,2,0.25,5,0.63,19,2.38,2,0.25,26,3.25
Okayama,19622,233.6,378,7,742,13.74,2614,48.41,10906,201.96,389,7.2,4895,90.65,373,6.91,477,8.83,1027,19.02,126,2.33,10,0.83,198,16.5,6,1.2,2,0.4,13,2.6,1,0.2,46,9.2
Hiroshima,26466,236.3,892,12.74,1262,18.03,4228,60.4,13436,191.94,487,6.96,4831,69.01,694,9.91,769,10.99,1347,19.24,435,6.21,5,0.28,374,20.78,6,0.3,7,0.35,47,2.35,-,-,93,4.65
Yamaguchi,17407,263.74,1480,32.17,455,9.89,2781,60.46,7277,158.2,264,5.74,5040,109.57,653,14.2,695,15.11,1529,33.24,121,2.63,1,0.11,140,15.56,5,0.56,2,0.22,73,8.11,-,-,53,5.89
Tokushima,8131,219.76,762,33.13,277,12.04,534,23.22,4675,203.26,134,5.83,1581,68.74,214,9.3,286,12.43,304,13.22,33,1.43,3,0.75,85,21.25,1,0.14,6,0.86,21,3,1,0.14,6,0.86
Kagawa,11249,239.34,282,10.07,457,16.32,1655,59.11,6494,231.93,247,8.82,3616,129.14,532,19,474,16.93,774,27.64,172,6.14,5,1,32,6.4,3,0.6,3,0.6,21,4.2,1,0.2,21,4.2
Ehime,14843,243.33,430,11.62,505,13.65,3397,91.81,9962,269.24,355,9.59,3569,96.46,558,15.08,724,19.57,663,17.92,193,5.22,1,0.13,761,95.13,1,0.17,2,0.33,24,4,-,-,13,2.17
Kochi,13747,286.4,485,16.17,381,12.7,2133,71.1,4106,136.87,244,8.13,2202,73.4,376,12.53,313,10.43,522,17.4,30,1,1,0.33,45,15,2,0.25,1,0.13,85,10.63,4,0.5,88,11
Fukuoka,65947,333.07,3161,26.34,2393,19.94,13691,114.09,26864,223.87,1968,16.4,15220,126.83,4625,38.54,2326,19.38,3690,30.75,848,7.07,11,0.42,891,34.27,22,1.47,12,0.8,45,3,-,-,95,6.33
Saga,10113,266.13,348,15.13,473,20.57,1172,50.96,2923,127.09,280,12.17,2576,112,594,25.83,509,22.13,749,32.57,27,1.17,1,0.33,76,25.33,2,0.33,5,0.83,19,3.17,-,-,61,10.17
Nagasaki,21629,313.46,554,12.88,622,14.47,2162,50.28,4660,108.37,386,8.98,3140,73.02,848,19.72,576,13.4,779,18.12,126,2.93,5,0.63,153,19.13,5,0.42,16,1.33,38,3.17,-,-,54,4.5
Kumamoto,21753,278.88,851,17.73,729,15.19,3046,63.46,10789,224.77,457,9.52,4697,97.85,542,11.29,1076,22.42,1648,34.33,212,4.42,1,0.13,610,76.25,5,0.36,22,1.57,21,1.5,1,0.07,175,12.5
Oita,19262,332.1,462,12.83,764,21.22,2170,60.28,10399,288.86,442,12.28,3013,83.69,434,12.06,653,18.14,969,26.92,451,12.53,-,-,146,29.2,2,0.18,9,0.82,49,4.45,-,-,21,1.91
Miyazaki,18289,315.33,1017,29.06,934,26.69,3227,92.2,8625,246.43,424,12.11,3591,102.6,803,22.94,829,23.69,1291,36.89,136,3.89,1,0.17,411,68.5,-,-,-,-,1,0.14,-,-,24,3.43
Kagoshima,25835,283.9,1274,24.04,1827,34.47,3494,65.92,13158,248.26,789,14.89,6033,113.83,595,11.23,780,14.72,1385,26.13,219,4.13,3,0.43,432,61.71,4,0.33,2,0.17,12,1,-,-,36,3
Okinawa,25967,455.56,2343,71,795,24.09,1473,44.64,3820,115.76,436,13.21,1500,45.45,901,27.3,440,13.33,338,10.24,93,2.82,2,0.25,428,53.5,11,1.57,32,4.57,47,6.71,8,1.14,23,3.29
