"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23rd week, 2016",,,,,,"Data collected as of June 15, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,18775,250.33,121,2.52,186,3.88,2181,45.44,3635,75.73,341,7.1,31,0.65,727,15.15,558,11.63,8,0.17,12,0.25,640,13.33,3,0.25,201,16.75,4,0.57,7,1,80,11.43,4,0.57,32,4.57
Gunma,27273,290.14,186,3.26,378,6.63,4196,73.61,7576,132.91,481,8.44,26,0.46,676,11.86,635,11.14,43,0.75,39,0.68,455,7.98,-,-,222,15.86,2,0.25,3,0.38,145,18.13,-,-,64,8
Saitama,84779,337.76,526,3.33,1384,8.76,11176,70.73,24168,152.96,2188,13.85,192,1.22,1440,9.11,1933,12.23,34,0.22,152,0.96,3805,24.08,25,0.63,536,13.4,3,0.3,8,0.8,107,10.7,11,1.1,41,4.1
Chiba,70839,332.58,374,2.79,1001,7.47,10497,78.34,18121,135.23,1486,11.09,169,1.26,1407,10.5,1410,10.52,37,0.28,87,0.65,3428,25.58,11,0.33,474,14.36,12,1.33,31,3.44,86,9.56,2,0.22,27,3
Tokyo,109065,264.08,989,3.82,2059,7.95,16607,64.12,40073,154.72,2551,9.85,384,1.48,1507,5.82,3150,12.16,57,0.22,304,1.17,3097,11.96,4,0.11,475,12.5,17,0.68,21,0.84,256,10.24,21,0.84,87,3.48
Kanagawa,100262,294.89,649,3.05,1396,6.55,10583,49.69,30273,142.13,2417,11.35,203,0.95,813,3.82,2385,11.2,44,0.21,210,0.99,3309,15.54,29,0.59,1543,31.49,3,0.3,20,2,72,7.2,1,0.1,58,5.8
Niigata,35809,385.04,364,6.28,1068,18.41,4741,81.74,9924,171.1,619,10.67,54,0.93,358,6.17,573,9.88,42,0.72,28,0.48,1558,26.86,12,1.2,167,16.7,3,0.23,5,0.38,80,6.15,42,3.23,52,4
Toyama,14098,299.96,89,3.18,369,13.18,2431,86.82,4146,148.07,300,10.71,58,2.07,452,16.14,291,10.39,5,0.18,25,0.89,614,21.93,-,-,18,2.57,-,-,2,0.4,91,18.2,1,0.2,23,4.6
Ishikawa,16544,344.67,32,1.1,671,23.14,1947,67.14,3233,111.48,180,6.21,19,0.66,371,12.79,251,8.66,-,-,10,0.34,1524,52.55,-,-,38,5.43,3,0.6,7,1.4,116,23.2,-,-,28,5.6
Fukui,12537,391.78,92,4.18,397,18.05,1594,72.45,3661,166.41,225,10.23,19,0.86,527,23.95,229,10.41,13,0.59,17,0.77,130,5.91,1,0.33,13,4.33,2,0.33,7,1.17,45,7.5,3,0.5,34,5.67
Yamanashi,13231,330.78,96,4,142,5.92,1702,70.92,2798,116.58,158,6.58,18,0.75,300,12.5,171,7.13,6,0.25,5,0.21,80,3.33,1,0.11,83,9.22,3,0.3,7,0.7,66,6.6,3,0.3,25,2.5
Nagano,33232,386.42,378,7.13,225,4.25,3331,62.85,8229,155.26,400,7.55,29,0.55,677,12.77,450,8.49,54,1.02,35,0.66,1020,19.25,-,-,60,5.45,2,0.18,1,0.09,132,12,-,-,117,10.64
Gifu,31125,357.76,214,4.04,311,5.87,1752,33.06,4808,90.72,217,4.09,62,1.17,262,4.94,332,6.26,21,0.4,16,0.3,318,6,1,0.09,45,4.09,1,0.2,12,2.4,125,25,-,-,75,15
Shizuoka,43420,312.37,524,5.89,672,7.55,8565,96.24,12247,137.61,751,8.44,53,0.6,604,6.79,775,8.71,24,0.27,62,0.7,1721,19.34,3,0.14,154,7.33,3,0.3,10,1,191,19.1,32,3.2,21,2.1
Aichi,85284,437.35,1104,6.1,1108,6.12,9159,50.6,21430,118.4,1279,7.07,149,0.82,1781,9.84,1491,8.24,48,0.27,154,0.85,1902,10.51,6,0.18,330,9.71,10,0.71,20,1.43,226,16.14,1,0.07,355,25.36
Mie,23436,325.5,404,8.98,518,11.51,1727,38.38,7343,163.18,335,7.44,35,0.78,825,18.33,498,11.07,12,0.27,79,1.76,274,6.09,4,0.33,48,4,3,0.33,10,1.11,109,12.11,9,1,20,2.22
Shiga,15396,290.49,180,5.63,193,6.03,1125,35.16,5333,166.66,432,13.5,81,2.53,156,4.88,289,9.03,2,0.06,136,4.25,345,10.78,-,-,32,4,5,0.71,3,0.43,37,5.29,-,-,98,14
Kyoto,33833,275.07,219,2.96,470,6.35,2611,35.28,11357,153.47,542,7.32,150,2.03,555,7.5,492,6.65,11,0.15,258,3.49,1457,19.69,1,0.06,83,4.88,-,-,5,0.71,93,13.29,-,-,119,17
Osaka,90113,293.53,1565,7.86,2129,10.7,10745,53.99,32243,162.03,2017,10.14,276,1.39,1519,7.63,2073,10.42,55,0.28,751,3.77,4154,20.87,14,0.27,405,7.94,11,0.65,15,0.88,337,19.82,2,0.12,393,23.12
Hyogo,62062,311.87,1016,7.88,1417,10.98,5747,44.55,21194,164.29,1350,10.47,119,0.92,1152,8.93,1068,8.28,36,0.28,150,1.16,2536,19.66,11,0.31,291,8.31,13,1.18,12,1.09,107,9.73,1,0.09,178,16.18
Nara,15258,282.56,281,8.26,371,10.91,1466,43.12,4310,126.76,226,6.65,20,0.59,452,13.29,381,11.21,5,0.15,51,1.5,999,29.38,1,0.11,69,7.67,5,0.83,3,0.5,110,18.33,-,-,98,16.33
Wakayama,11504,230.08,327,10.55,291,9.39,601,19.39,2736,88.26,219,7.06,9,0.29,633,20.42,304,9.81,3,0.1,69,2.23,360,11.61,4,1,28,7,1,0.09,7,0.64,50,4.55,1,0.09,94,8.55
Tottori,7778,268.21,58,3.05,404,21.26,2661,140.05,2971,156.37,106,5.58,51,2.68,463,24.37,186,9.79,8,0.42,125,6.58,38,2,8,2.67,112,37.33,2,0.4,4,0.8,76,15.2,1,0.2,130,26
Shimane,7682,202.16,213,9.26,736,32,1511,65.7,5092,221.39,141,6.13,75,3.26,304,13.22,316,13.74,1,0.04,171,7.43,321,13.96,-,-,34,11.33,1,0.13,13,1.63,71,8.88,2,0.25,234,29.25
Okayama,22407,266.75,297,5.5,380,7.04,1515,28.06,8076,149.56,325,6.02,73,1.35,472,8.74,393,7.28,5,0.09,190,3.52,1605,29.72,4,0.33,114,9.5,4,0.8,7,1.4,25,5,-,-,25,5
Hiroshima,35401,310.54,520,7.32,875,12.32,3581,50.44,12506,176.14,559,7.87,80,1.13,1247,17.56,666,9.38,34,0.48,507,7.14,1022,14.39,5,0.28,319,17.72,4,0.19,2,0.1,155,7.38,3,0.14,371,17.67
Yamaguchi,24667,362.75,799,16.65,364,7.58,3453,71.94,7184,149.67,324,6.75,86,1.79,847,17.65,569,11.85,15,0.31,277,5.77,744,15.5,2,0.22,106,11.78,3,0.33,-,-,92,10.22,-,-,105,11.67
Tokushima,9409,254.3,563,24.48,294,12.78,656,28.52,4110,178.7,136,5.91,15,0.65,162,7.04,330,14.35,5,0.22,47,2.04,309,13.43,1,0.25,15,3.75,1,0.14,1,0.14,17,2.43,-,-,56,8
Kagawa,13089,278.49,164,5.86,423,15.11,1096,39.14,5138,183.5,167,5.96,140,5,379,13.54,284,10.14,16,0.57,311,11.11,299,10.68,1,0.2,37,7.4,2,0.4,5,1,58,11.6,1,0.2,150,30
Ehime,21143,346.61,468,12.65,256,6.92,2706,73.14,7909,213.76,277,7.49,44,1.19,466,12.59,537,14.51,17,0.46,68,1.84,193,5.22,2,0.25,341,42.63,1,0.17,3,0.5,38,6.33,-,-,78,13
Kochi,14926,310.96,576,19.2,93,3.1,1546,51.53,3992,133.07,155,5.17,51,1.7,162,5.4,212,7.07,48,1.6,49,1.63,400,13.33,-,-,11,3.67,2,0.25,9,1.13,113,14.13,25,3.13,229,28.63
Fukuoka,82107,414.68,2274,18.95,1819,15.16,9181,76.51,22592,188.27,1542,12.85,220,1.83,1561,13.01,1904,15.87,65,0.54,640,5.33,3520,29.33,12,0.46,654,25.15,14,1,48,3.43,451,32.21,1,0.07,25,1.79
Saga,12534,321.38,392,17.04,541,23.52,1103,47.96,2516,109.39,188,8.17,36,1.57,318,13.83,411,17.87,10,0.43,154,6.7,1330,57.83,-,-,72,18,1,0.17,4,0.67,82,13.67,-,-,60,10
Nagasaki,23938,346.93,601,13.66,367,8.34,2578,58.59,4558,103.59,447,10.16,68,1.55,349,7.93,405,9.2,6,0.14,89,2.02,986,22.41,3,0.38,351,43.88,2,0.17,23,1.92,140,11.67,-,-,50,4.17
Kumamoto,22778,288.33,790,16.12,516,10.53,1659,33.86,10467,213.61,321,6.55,133,2.71,1270,25.92,740,15.1,13,0.27,178,3.63,1634,33.35,-,-,490,54.44,3,0.2,32,2.13,108,7.2,2,0.13,169,11.27
Oita,19627,338.4,610,16.94,419,11.64,3167,87.97,10010,278.06,588,16.33,69,1.92,645,17.92,584,16.22,26,0.72,136,3.78,328,9.11,2,0.4,88,17.6,-,-,-,-,96,8.73,-,-,18,1.64
Miyazaki,21039,356.59,773,21.47,513,14.25,2262,62.83,8502,236.17,318,8.83,132,3.67,666,18.5,746,20.72,8,0.22,78,2.17,2580,71.67,8,1.33,489,81.5,2,0.29,18,2.57,76,10.86,-,-,83,11.86
Kagoshima,35105,377.47,1248,22.69,1098,19.96,4329,78.71,11217,203.95,850,15.45,200,3.64,631,11.47,555,10.09,20,0.36,95,1.73,1985,36.09,-,-,140,20,3,0.25,4,0.33,70,5.83,-,-,125,10.42
Okinawa,25651,442.26,1047,30.79,255,7.5,869,25.56,2842,83.59,426,12.53,684,20.12,101,2.97,175,5.15,115,3.38,88,2.59,1611,47.38,7,0.78,177,19.67,21,3,36,5.14,189,27,1,0.14,50,7.14
