"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2nd week, 2017",,,,,,"Data collected as of January 18, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,1636,21.53,14,0.29,14,0.29,101,2.1,330,6.88,30,0.63,4,0.08,2,0.04,36,0.75,-,-,1,0.02,13,0.27,-,-,34,2.83,-,-,-,-,10,1.43,2,0.29,-,-
Gunma,2730,28.74,20,0.34,28,0.48,200,3.45,696,12,47,0.81,27,0.47,13,0.22,49,0.84,-,-,5,0.09,70,1.21,-,-,27,1.93,-,-,-,-,19,2.38,-,-,-,-
Saitama,8319,33.96,54,0.35,63,0.41,493,3.18,1708,11.02,187,1.21,25,0.16,19,0.12,97,0.63,1,0.01,4,0.03,206,1.33,2,0.05,29,0.74,-,-,1,0.1,11,1.1,2,0.2,-,-
Chiba,6963,32.39,35,0.26,27,0.2,474,3.51,1393,10.32,119,0.88,29,0.21,26,0.19,79,0.59,2,0.01,2,0.01,76,0.56,2,0.06,46,1.35,-,-,1,0.11,11,1.22,-,-,-,-
Tokyo,10065,24.43,42,0.16,123,0.47,579,2.23,2750,10.58,215,0.83,45,0.17,75,0.29,170,0.65,1,0,3,0.01,194,0.75,-,-,29,0.76,-,-,1,0.04,19,0.76,3,0.12,1,0.04
Kanagawa,8792,25.71,54,0.25,67,0.32,371,1.75,1946,9.18,215,1.01,34,0.16,24,0.11,150,0.71,1,0,7,0.03,337,1.59,-,-,133,2.83,1,0.1,2,0.2,8,0.8,-,-,8,0.8
Niigata,1685,18.32,65,1.12,72,1.24,168,2.9,930,16.03,60,1.03,2,0.03,10,0.17,49,0.84,-,-,3,0.05,410,7.07,1,0.1,18,1.8,-,-,-,-,22,1.69,1,0.08,1,0.08
Toyama,818,17.04,54,1.86,35,1.21,48,1.66,490,16.9,18,0.62,7,0.24,1,0.03,14,0.48,-,-,1,0.03,123,4.24,-,-,2,0.29,-,-,-,-,6,1.2,-,-,1,0.2
Ishikawa,1040,21.67,3,0.1,18,0.62,99,3.41,471,16.24,17,0.59,4,0.14,2,0.07,18,0.62,-,-,1,0.03,13,0.45,-,-,2,0.29,-,-,-,-,14,2.8,-,-,-,-
Fukui,1062,33.19,15,0.68,18,0.82,77,3.5,627,28.5,22,1,2,0.09,1,0.05,11,0.5,1,0.05,-,-,21,0.95,-,-,-,-,-,-,1,0.17,7,1.17,-,-,-,-
Yamanashi,1137,27.73,10,0.42,20,0.83,56,2.33,544,22.67,15,0.63,8,0.33,3,0.13,10,0.42,-,-,1,0.04,50,2.08,1,0.11,10,1.11,1,0.1,-,-,24,2.4,-,-,-,-
Nagano,2322,27,57,1.08,5,0.09,153,2.89,921,17.38,29,0.55,26,0.49,9,0.17,19,0.36,-,-,2,0.04,255,4.81,-,-,9,0.82,-,-,-,-,14,1.27,-,-,-,-
Gifu,3556,40.87,32,0.6,21,0.4,58,1.09,447,8.43,36,0.68,6,0.11,-,-,17,0.32,2,0.04,-,-,101,1.91,-,-,5,0.45,-,-,1,0.2,22,4.4,-,-,4,0.8
Shizuoka,4251,30.58,71,0.8,47,0.53,237,2.66,963,10.82,58,0.65,21,0.24,10,0.11,48,0.54,-,-,3,0.03,110,1.24,2,0.1,15,0.71,-,-,1,0.1,20,2,2,0.2,1,0.1
Aichi,8382,42.98,135,0.74,93,0.51,358,1.97,1534,8.43,129,0.71,55,0.3,14,0.08,81,0.45,-,-,3,0.02,149,0.82,-,-,23,0.66,1,0.07,-,-,43,2.87,-,-,-,-
Mie,2199,30.54,74,1.64,60,1.33,51,1.13,470,10.44,26,0.58,12,0.27,11,0.24,19,0.42,-,-,1,0.02,33,0.73,-,-,2,0.17,1,0.11,3,0.33,9,1,2,0.22,-,-
Shiga,1638,30.91,32,1,3,0.09,25,0.78,392,12.25,42,1.31,7,0.22,1,0.03,22,0.69,-,-,3,0.09,44,1.38,-,-,3,0.38,-,-,-,-,8,1.14,-,-,-,-
Kyoto,3153,25.22,25,0.33,54,0.71,125,1.64,627,8.25,41,0.54,10,0.13,6,0.08,23,0.3,1,0.01,1,0.01,107,1.41,1,0.06,9,0.5,-,-,2,0.29,13,1.86,-,-,-,-
Osaka,6314,20.57,279,1.4,147,0.74,398,2,1742,8.75,195,0.98,60,0.3,9,0.05,133,0.67,1,0.01,19,0.1,494,2.48,2,0.04,28,0.54,2,0.12,-,-,29,1.71,-,-,-,-
Hyogo,3888,19.64,160,1.25,86,0.67,204,1.59,1402,10.95,125,0.98,25,0.2,22,0.17,61,0.48,1,0.01,3,0.02,282,2.2,-,-,23,0.66,1,0.09,3,0.27,13,1.18,-,-,-,-
Nara,970,17.96,54,1.59,12,0.35,58,1.71,187,5.5,23,0.68,7,0.21,1,0.03,24,0.71,-,-,1,0.03,74,2.18,-,-,15,1.5,1,0.17,2,0.33,8,1.33,-,-,-,-
Wakayama,784,15.68,51,1.65,17,0.55,16,0.52,257,8.29,35,1.13,5,0.16,6,0.19,20,0.65,-,-,2,0.06,149,4.81,1,0.25,2,0.5,-,-,1,0.09,9,0.82,1,0.09,-,-
Tottori,454,15.66,18,0.95,13,0.68,124,6.53,157,8.26,28,1.47,3,0.16,1,0.05,6,0.32,-,-,-,-,55,2.89,-,-,4,0.8,-,-,1,0.2,3,0.6,-,-,-,-
Shimane,544,14.32,21,0.91,14,0.61,69,3,303,13.17,29,1.26,21,0.91,23,1,14,0.61,2,0.09,-,-,70,3.04,-,-,1,0.33,-,-,3,0.38,14,1.75,-,-,-,-
Okayama,2338,27.83,42,0.78,33,0.61,63,1.17,763,14.13,24,0.44,41,0.76,7,0.13,31,0.57,1,0.02,3,0.06,61,1.13,-,-,10,0.83,-,-,-,-,9,1.8,-,-,1,0.2
Hiroshima,3201,27.83,69,0.96,77,1.07,167,2.32,785,10.9,91,1.26,35,0.49,35,0.49,43,0.6,2,0.03,5,0.07,73,1.01,1,0.05,34,1.79,1,0.05,-,-,22,1.1,-,-,3,0.15
Yamaguchi,1302,19.15,74,1.54,41,0.85,105,2.19,446,9.29,50,1.04,12,0.25,16,0.33,41,0.85,-,-,4,0.08,279,5.81,-,-,13,1.44,-,-,-,-,19,2.11,-,-,1,0.11
Tokushima,904,24.43,61,2.65,18,0.78,31,1.35,353,15.35,20,0.87,20,0.87,8,0.35,30,1.3,1,0.04,3,0.13,44,1.91,-,-,1,0.25,-,-,-,-,4,0.57,-,-,1,0.14
Kagawa,1166,24.81,30,1.07,34,1.21,48,1.71,454,16.21,9,0.32,12,0.43,10,0.36,18,0.64,-,-,8,0.29,91,3.25,-,-,4,0.8,-,-,-,-,8,1.6,-,-,3,0.6
Ehime,1614,26.46,39,1.05,12,0.32,94,2.54,826,22.32,23,0.62,21,0.57,24,0.65,37,1,-,-,3,0.08,120,3.24,-,-,23,2.88,1,0.17,-,-,9,1.5,-,-,-,-
Kochi,1174,24.46,47,1.57,10,0.33,70,2.33,351,11.7,49,1.63,4,0.13,6,0.2,17,0.57,2,0.07,-,-,16,0.53,-,-,1,0.33,1,0.13,-,-,11,1.38,-,-,2,0.25
Fukuoka,5169,26.11,189,1.58,103,0.86,473,3.94,2172,18.1,169,1.41,88,0.73,17,0.14,114,0.95,5,0.04,14,0.12,235,1.96,-,-,35,1.35,1,0.07,2,0.13,48,3.2,-,-,-,-
Saga,753,19.31,49,2.13,28,1.22,74,3.22,249,10.83,15,0.65,23,1,4,0.17,17,0.74,-,-,-,-,27,1.17,-,-,14,3.5,1,0.17,-,-,8,1.33,-,-,-,-
Nagasaki,1120,16,43,0.98,17,0.39,209,4.75,407,9.25,49,1.11,33,0.75,1,0.02,31,0.7,2,0.05,5,0.11,69,1.57,-,-,9,1.13,-,-,-,-,8,0.67,-,-,1,0.08
Kumamoto,1615,20.19,53,1.06,40,0.8,113,2.26,1167,23.34,100,2,45,0.9,8,0.16,66,1.32,-,-,29,0.58,140,2.8,1,0.11,35,3.89,1,0.07,-,-,15,1,-,-,2,0.13
Oita,1603,27.64,37,1.03,22,0.61,147,4.08,1201,33.36,64,1.78,4,0.11,-,-,37,1.03,-,-,3,0.08,27,0.75,-,-,9,1.8,-,-,-,-,9,0.82,-,-,2,0.18
Miyazaki,1559,26.42,46,1.28,36,1,102,2.83,979,27.19,71,1.97,43,1.19,49,1.36,39,1.08,-,-,7,0.19,27,0.75,1,0.2,19,3.8,-,-,-,-,5,0.71,-,-,-,-
Kagoshima,1567,16.85,67,1.22,78,1.42,134,2.44,1015,18.45,67,1.22,53,0.96,7,0.13,34,0.62,1,0.02,8,0.15,247,4.49,-,-,6,0.86,-,-,-,-,4,0.33,-,-,-,-
Okinawa,2022,34.86,14,0.41,18,0.53,59,1.74,479,14.09,27,0.79,2,0.06,4,0.12,22,0.65,5,0.15,3,0.09,11,0.32,-,-,17,1.89,-,-,3,0.43,10,1.43,-,-,-,-
