"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33rd week, 2017",,,,,,"Data collected as of August 23, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,17684,232.68,331,6.9,642,13.38,2170,45.21,4272,89,575,11.98,1863,38.81,68,1.42,787,16.4,2,0.04,302,6.29,425,8.85,-,-,357,29.75,4,0.57,6,0.86,83,11.86,2,0.29,89,12.71
Gunma,23704,252.17,384,6.74,753,13.21,5447,95.56,11345,199.04,512,8.98,2799,49.11,314,5.51,907,15.91,2,0.04,1134,19.89,1375,24.12,2,0.15,336,25.85,1,0.13,5,0.63,186,23.25,-,-,314,39.25
Saitama,84866,338.11,2128,13.38,3344,21.03,15541,97.74,33302,209.45,2379,14.96,9707,61.05,518,3.26,2802,17.62,29,0.18,2268,14.26,2339,14.71,50,1.28,1053,27,9,0.9,22,2.2,88,8.8,10,1,111,11.1
Chiba,68637,322.24,1096,8.18,2324,17.34,13857,103.41,22877,170.72,1692,12.63,6015,44.89,274,2.04,2006,14.97,38,0.28,3316,24.75,1173,8.75,22,0.65,950,27.94,19,2.11,22,2.44,133,14.78,1,0.11,102,11.33
Tokyo,107640,262.54,3557,13.73,4688,18.1,19141,73.9,54484,210.36,3083,11.9,18148,70.07,905,3.49,4602,17.77,63,0.24,3869,14.94,2165,8.36,7,0.18,708,18.63,26,1.04,23,0.92,142,5.68,31,1.24,231,9.24
Kanagawa,97714,286.55,3147,14.71,2751,12.86,16088,75.18,39194,183.15,3075,14.37,14690,68.64,539,2.52,3568,16.67,29,0.14,3642,17.02,3121,14.58,28,0.56,2413,48.26,6,0.6,21,2.1,79,7.9,-,-,213,21.3
Niigata,26080,289.78,1349,23.67,1404,24.63,4694,82.35,11693,205.14,649,11.39,5954,104.46,226,3.96,804,14.11,38,0.67,860,15.09,3426,60.11,12,1.2,265,26.5,7,0.54,11,0.85,156,12,25,1.92,79,6.08
Toyama,10673,222.35,615,21.21,518,17.86,1674,57.72,6152,212.14,255,8.79,2383,82.17,23,0.79,361,12.45,2,0.07,343,11.83,1051,36.24,5,0.71,241,34.43,2,0.4,4,0.8,50,10,4,0.8,58,11.6
Ishikawa,15984,333,334,11.52,665,22.93,2378,82,7548,260.28,393,13.55,2849,98.24,92,3.17,415,14.31,6,0.21,385,13.28,166,5.72,-,-,127,18.14,1,0.2,8,1.6,105,21,-,-,86,17.2
Fukui,11650,364.06,239,10.86,362,16.45,1831,83.23,6144,279.27,272,12.36,2774,126.09,17,0.77,252,11.45,17,0.77,345,15.68,270,12.27,1,0.33,11,3.67,14,2.33,6,1,52,8.67,2,0.33,70,11.67
Yamanashi,10613,258.85,52,2.17,769,32.04,1993,83.04,4142,172.58,170,7.08,1647,68.63,49,2.04,232,9.67,2,0.08,241,10.04,499,20.79,1,0.11,242,26.89,5,0.5,7,0.7,108,10.8,2,0.2,55,5.5
Nagano,27782,323.05,312,5.89,287,5.42,3944,74.42,11697,220.7,618,11.66,3223,60.81,145,2.74,560,10.57,27,0.51,687,12.96,3437,64.85,9,0.9,117,11.7,2,0.18,2,0.18,146,13.27,-,-,141,12.82
Gifu,22523,261.9,420,8.08,662,12.73,1809,34.79,6120,117.69,371,7.13,2919,56.13,54,1.04,497,9.56,12,0.23,424,8.15,1209,23.25,-,-,150,13.64,1,0.2,11,2.2,129,25.8,-,-,89,17.8
Shizuoka,38759,278.84,836,9.39,1320,14.83,7720,86.74,16928,190.2,788,8.85,6322,71.03,226,2.54,1061,11.92,16,0.18,841,9.45,1205,13.54,10,0.48,380,18.1,10,1,27,2.7,126,12.6,35,3.5,74,7.4
Aichi,65932,338.11,1803,9.91,2396,13.16,10388,57.08,27105,148.93,1840,10.11,13448,73.89,266,1.46,2037,11.19,31,0.17,1964,10.79,1773,9.74,6,0.17,497,14.2,10,0.67,23,1.53,236,15.73,6,0.4,197,13.13
Mie,19246,267.31,725,16.11,1143,25.4,2349,52.2,7972,177.16,440,9.78,4515,100.33,97,2.16,729,16.2,17,0.38,1164,25.87,517,11.49,6,0.5,41,3.42,17,1.89,22,2.44,85,9.44,10,1.11,19,2.11
Shiga,12070,232.12,229,7.39,444,14.32,1202,38.77,5713,184.29,492,15.87,3207,103.45,18,0.58,415,13.39,6,0.19,720,23.23,601,19.39,1,0.13,48,6,5,0.71,12,1.71,41,5.86,1,0.14,16,2.29
Kyoto,27850,224.6,397,5.29,1260,16.8,3857,51.43,12693,169.24,506,6.75,4817,64.23,69,0.92,845,11.27,18,0.24,759,10.12,951,12.68,5,0.29,205,12.06,3,0.43,4,0.57,51,7.29,-,-,67,9.57
Osaka,67319,219.28,4029,20.25,3702,18.6,14366,72.19,36821,185.03,2482,12.47,19063,95.79,286,1.44,3059,15.37,71,0.36,3538,17.78,4085,20.53,29,0.56,635,12.21,14,0.88,32,2,223,13.94,2,0.13,230,14.38
Hyogo,45032,227.43,1438,11.23,2809,21.95,6416,50.13,28601,223.45,1393,10.88,13258,103.58,478,3.73,1679,13.12,37,0.29,2492,19.47,2814,21.98,10,0.29,530,15.14,20,1.54,30,2.31,126,9.69,6,0.46,158,12.15
Nara,10266,190.11,687,20.21,872,25.65,2438,71.71,5153,151.56,366,10.76,2387,70.21,71,2.09,525,15.44,8,0.24,424,12.47,728,21.41,1,0.1,178,17.8,12,2,21,3.5,94,15.67,1,0.17,52,8.67
Wakayama,8421,171.86,501,16.7,352,11.73,752,25.07,4285,142.83,319,10.63,2140,71.33,31,1.03,425,14.17,10,0.33,432,14.4,1624,54.13,12,3,75,18.75,4,0.36,18,1.64,68,6.18,5,0.45,67,6.09
Tottori,5987,206.45,303,15.95,337,17.74,3691,194.26,3214,169.16,334,17.58,1633,85.95,29,1.53,245,12.89,17,0.89,527,27.74,789,41.53,2,0.4,130,26,6,1.2,21,4.2,46,9.2,-,-,74,14.8
Shimane,7329,198.08,101,4.59,307,13.95,2007,91.23,4023,182.86,189,8.59,1259,57.23,212,9.64,471,21.41,9,0.41,309,14.05,1036,47.09,-,-,1,0.33,1,0.13,12,1.5,57,7.13,-,-,47,5.88
Okayama,22080,262.86,235,4.35,786,14.56,1910,35.37,10546,195.3,466,8.63,4031,74.65,80,1.48,752,13.93,11,0.2,937,17.35,641,11.87,10,0.83,293,24.42,2,0.4,4,0.8,45,9,1,0.2,36,7.2
Hiroshima,26971,236.59,781,11,1421,20.01,5516,77.69,12051,169.73,731,10.3,6090,85.77,209,2.94,933,13.14,36,0.51,763,10.75,838,11.8,6,0.32,530,27.89,6,0.3,5,0.25,114,5.7,1,0.05,108,5.4
Yamaguchi,19657,289.07,1023,21.31,787,16.4,3521,73.35,6934,144.46,425,8.85,3977,82.85,132,2.75,834,17.38,27,0.56,1913,39.85,2469,51.44,-,-,244,27.11,5,0.56,2,0.22,105,11.67,1,0.11,88,9.78
Tokushima,8467,228.84,443,19.26,442,19.22,1498,65.13,4322,187.91,158,6.87,1290,56.09,75,3.26,520,22.61,7,0.3,570,24.78,557,24.22,1,0.25,22,5.5,-,-,1,0.17,10,1.67,-,-,12,2
Kagawa,9073,193.04,336,12,505,18.04,2027,72.39,7131,254.68,192,6.86,2722,97.21,63,2.25,465,16.61,15,0.54,625,22.32,846,30.21,2,0.4,79,15.8,3,0.6,5,1,72,14.4,-,-,154,30.8
Ehime,16520,270.82,709,19.16,504,13.62,3468,93.73,9726,262.86,371,10.03,3495,94.46,252,6.81,794,21.46,9,0.24,541,14.62,2036,55.03,-,-,494,61.75,2,0.33,1,0.17,52,8.67,-,-,31,5.17
Kochi,14642,305.04,326,10.87,271,9.03,1847,61.57,3954,131.8,415,13.83,2945,98.17,107,3.57,366,12.2,21,0.7,438,14.6,168,5.6,-,-,11,3.67,2,0.25,7,0.88,70,8.75,6,0.75,86,10.75
Fukuoka,72122,364.25,2760,23,2214,18.45,14271,118.93,31868,265.57,2110,17.58,10172,84.77,280,2.33,2618,21.82,87,0.73,6189,51.58,2591,21.59,-,-,542,20.85,33,2.2,26,1.73,323,21.53,-,-,52,3.47
Saga,12744,335.37,272,12.36,526,23.91,1490,67.73,3722,169.18,362,16.45,2464,112,41,1.86,536,24.36,7,0.32,948,43.09,178,8.09,-,-,54,18,5,0.83,8,1.33,33,5.5,1,0.17,124,20.67
Nagasaki,22491,321.3,608,13.82,387,8.8,4370,99.32,6254,142.14,361,8.2,2873,65.3,28,0.64,645,14.66,16,0.36,882,20.05,696,15.82,6,0.75,71,8.88,1,0.08,22,1.83,86,7.17,-,-,125,10.42
Kumamoto,24181,302.26,446,8.92,881,17.62,3555,71.1,13045,260.9,679,13.58,4626,92.52,85,1.7,1140,22.8,9,0.18,2210,44.2,942,18.84,5,0.56,395,43.89,15,1,28,1.87,82,5.47,-,-,124,8.27
Oita,20047,345.64,309,8.58,510,14.17,4100,113.89,14723,408.97,547,15.19,4082,113.39,32,0.89,849,23.58,19,0.53,1576,43.78,712,19.78,-,-,111,22.2,1,0.09,1,0.09,90,8.18,1,0.09,44,4
Miyazaki,23051,397.43,641,18.31,873,24.94,2811,80.31,10959,313.11,681,19.46,4872,139.2,295,8.43,998,28.51,8,0.23,1598,45.66,306,8.74,2,0.4,354,70.8,-,-,1,0.14,24,3.43,1,0.14,114,16.29
Kagoshima,27567,299.64,1655,30.65,2341,43.35,3337,61.8,15290,283.15,712,13.19,3462,64.11,86,1.59,728,13.48,11,0.2,1415,26.2,3145,58.24,1,0.14,284,40.57,7,0.58,10,0.83,29,2.42,-,-,109,9.08
Okinawa,26201,459.67,2033,59.79,847,24.91,1139,33.5,4976,146.35,541,15.91,734,21.59,44,1.29,326,9.59,85,2.5,260,7.65,153,4.5,9,1,401,44.56,14,2,56,8,130,18.57,1,0.14,86,12.29
