"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2022",,,,,,"Data collected as of May 18, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,515,0.1,12965,4.13,7575,2.41,18386,5.85,260272,82.86,4382,1.4,8575,2.73,779,0.25,16981,5.41,1603,0.51,1528,0.49,55,0.08,1949,2.82,106,0.22,119,0.25,107,0.22,15,0.03,58,0.12
Hokkaido,15,0.07,1051,7.62,436,3.16,1281,9.28,3696,26.78,245,1.78,68,0.49,14,0.1,392,2.84,19,0.14,43,0.31,5,0.18,38,1.36,4,0.18,-,-,10,0.45,1,0.05,6,0.27
Aomori,1,0.02,2,0.05,59,1.44,92,2.24,2389,58.27,54,1.32,113,2.76,8,0.2,222,5.41,2,0.05,19,0.46,-,-,14,1.27,1,0.17,1,0.17,13,2.17,-,-,1,0.17
Iwate,2,0.03,385,9.87,105,2.69,418,10.72,2817,72.23,91,2.33,26,0.67,17,0.44,275,7.05,35,0.9,22,0.56,-,-,31,2.21,2,0.11,2,0.11,3,0.16,-,-,2,0.11
Miyagi,14,0.15,90,1.58,90,1.58,285,5,5199,91.21,109,1.91,75,1.32,22,0.39,402,7.05,63,1.11,24,0.42,1,0.08,31,2.58,3,0.25,-,-,3,0.25,-,-,1,0.08
Akita,2,0.04,70,2.06,58,1.71,228,6.71,1505,44.26,110,3.24,6,0.18,1,0.03,93,2.74,1,0.03,3,0.09,1,0.14,5,0.71,1,0.13,-,-,1,0.13,-,-,1,0.13
Yamagata,3,0.07,3,0.1,143,4.93,234,8.07,3995,137.76,43,1.48,26,0.9,6,0.21,217,7.48,29,1,9,0.31,-,-,42,5.25,-,-,-,-,-,-,-,-,1,0.1
Fukushima,6,0.07,72,1.44,235,4.7,277,5.54,4074,81.48,100,2,115,2.3,29,0.58,438,8.76,26,0.52,19,0.38,-,-,45,3.46,1,0.14,3,0.43,1,0.14,-,-,1,0.14
Ibaraki,16,0.13,58,0.77,110,1.47,361,4.81,5104,68.05,85,1.13,94,1.25,8,0.11,213,2.84,13,0.17,38,0.51,-,-,100,5.88,1,0.08,1,0.08,17,1.42,-,-,-,-
Tochigi,8,0.11,153,3.19,41,0.85,262,5.46,2156,44.92,31,0.65,227,4.73,12,0.25,323,6.73,18,0.38,21,0.44,-,-,41,3.42,4,0.57,2,0.29,-,-,-,-,-,-
Gunma,3,0.03,67,1.24,106,1.96,171,3.17,5622,104.11,72,1.33,175,3.24,20,0.37,339,6.28,28,0.52,39,0.72,1,0.08,50,3.85,1,0.11,-,-,-,-,-,-,-,-
Saitama,20,0.08,86,0.54,232,1.47,385,2.44,15110,95.63,239,1.51,197,1.25,55,0.35,884,5.59,46,0.29,102,0.65,9,0.23,113,2.9,1,0.09,11,1,1,0.09,-,-,-,-
Chiba,24,0.12,17,0.13,151,1.18,619,4.84,10757,84.04,174,1.36,145,1.13,27,0.21,690,5.39,33,0.26,89,0.7,2,0.06,66,2.06,5,0.56,3,0.33,3,0.33,-,-,-,-
Tokyo,25,0.06,125,0.49,234,0.92,652,2.56,24444,95.86,290,1.14,402,1.58,69,0.27,1342,5.26,82,0.32,151,0.59,-,-,100,2.7,6,0.24,6,0.24,2,0.08,11,0.44,4,0.16
