"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11th week, 2016",,,,,,"Data collected as of March 23, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,16402,218.69,109,2.32,65,1.38,1051,22.36,2367,50.36,169,3.6,11,0.23,325,6.91,220,4.68,2,0.04,4,0.09,308,6.55,-,-,105,8.75,-,-,3,0.43,55,7.86,2,0.29,11,1.57
Gunma,24221,254.96,182,3.14,175,3.02,2283,39.36,3844,66.28,229,3.95,9,0.16,259,4.47,245,4.22,12,0.21,8,0.14,178,3.07,-,-,81,5.79,1,0.13,2,0.25,82,10.25,-,-,21,2.63
Saitama,76527,304.89,437,2.77,538,3.41,5522,34.95,13626,86.24,1117,7.07,61,0.39,1026,6.49,683,4.32,8,0.05,24,0.15,1685,10.66,9,0.23,276,6.9,2,0.2,1,0.1,63,6.3,9,0.9,10,1
Chiba,63394,297.62,306,2.28,356,2.66,5380,40.15,10063,75.1,834,6.22,70,0.52,868,6.48,551,4.11,16,0.12,25,0.19,1710,12.76,3,0.09,217,6.78,4,0.44,14,1.56,56,6.22,2,0.22,6,0.67
Tokyo,96342,232.71,740,2.85,632,2.43,8195,31.52,21780,83.77,1334,5.13,97,0.37,890,3.42,1207,4.64,25,0.1,38,0.15,1568,6.03,1,0.03,211,5.55,4,0.16,9,0.36,178,7.12,14,0.56,36,1.44
Kanagawa,91255,268.4,511,2.42,447,2.12,5197,24.63,17103,81.06,1256,5.95,48,0.23,501,2.37,929,4.4,14,0.07,19,0.09,1323,6.27,12,0.26,583,12.4,2,0.2,10,1,39,3.9,-,-,24,2.4
Niigata,26628,283.28,277,4.69,514,8.71,2471,41.88,3919,66.42,293,4.97,24,0.41,161,2.73,237,4.02,21,0.36,2,0.03,760,12.88,6,0.6,97,9.7,2,0.15,3,0.23,53,4.08,24,1.85,9,0.69
Toyama,11589,241.44,61,2.1,194,6.69,1461,50.38,2423,83.55,203,7,51,1.76,221,7.62,124,4.28,3,0.1,13,0.45,220,7.59,-,-,15,2.14,-,-,1,0.2,55,11,-,-,5,1
Ishikawa,13493,281.1,24,0.83,342,11.79,1035,35.69,1698,58.55,103,3.55,10,0.34,164,5.66,90,3.1,-,-,-,-,864,29.79,-,-,25,3.57,-,-,2,0.4,68,13.6,-,-,4,0.8
Fukui,9749,304.66,81,3.68,166,7.55,964,43.82,1388,63.09,112,5.09,6,0.27,314,14.27,105,4.77,4,0.18,1,0.05,49,2.23,1,0.33,9,3,1,0.17,7,1.17,18,3,-,-,3,0.5
Yamanashi,11831,295.78,89,3.71,40,1.67,1030,42.92,1612,67.17,43,1.79,2,0.08,118,4.92,58,2.42,2,0.08,2,0.08,40,1.67,-,-,44,4.89,2,0.2,4,0.4,44,4.4,1,0.1,12,1.2
Nagano,27112,315.26,358,6.75,121,2.28,1380,26.04,4010,75.66,152,2.87,13,0.25,344,6.49,178,3.36,6,0.11,3,0.06,522,9.85,-,-,34,3.09,-,-,1,0.09,78,7.09,-,-,19,1.73
Gifu,26896,309.15,188,3.55,172,3.25,881,16.62,2519,47.53,112,2.11,27,0.51,162,3.06,135,2.55,10,0.19,3,0.06,136,2.57,-,-,25,2.27,-,-,7,1.4,62,12.4,-,-,16,3.2
Shizuoka,38817,279.26,422,4.74,297,3.34,5682,63.84,7119,79.99,349,3.92,17,0.19,358,4.02,299,3.36,10,0.11,3,0.03,872,9.8,-,-,74,3.36,2,0.2,5,0.5,100,10,19,1.9,5,0.5
Aichi,75949,389.48,915,5.06,458,2.53,4835,26.71,11891,65.7,612,3.38,68,0.38,1073,5.93,641,3.54,21,0.12,14,0.08,705,3.9,5,0.15,142,4.18,4,0.29,2,0.14,130,9.29,-,-,114,8.14
Mie,20089,279.01,345,7.67,163,3.62,807,17.93,3929,87.31,186,4.13,10,0.22,336,7.47,194,4.31,1,0.02,4,0.09,109,2.42,1,0.08,16,1.33,3,0.33,4,0.44,68,7.56,6,0.67,3,0.33
Shiga,12747,240.51,177,5.53,62,1.94,490,15.31,2789,87.16,228,7.13,31,0.97,83,2.59,106,3.31,-,-,3,0.09,141,4.41,-,-,13,1.63,1,0.14,2,0.29,19,2.71,-,-,39,5.57
Kyoto,29286,240.05,173,2.34,226,3.05,1378,18.62,5442,73.54,269,3.64,17,0.23,339,4.58,198,2.68,4,0.05,22,0.3,697,9.42,1,0.06,43,2.53,-,-,1,0.14,63,9,-,-,63,9
Osaka,81575,265.72,1281,6.41,838,4.19,5109,25.55,14398,71.99,958,4.79,48,0.24,1016,5.08,829,4.15,23,0.12,57,0.29,1644,8.22,4,0.08,181,3.48,6,0.35,4,0.24,192,11.29,-,-,151,8.88
Hyogo,54505,273.89,890,6.9,764,5.92,3141,24.35,10292,79.78,705,5.47,31,0.24,670,5.19,404,3.13,9,0.07,13,0.1,1125,8.72,4,0.11,157,4.49,4,0.36,1,0.09,43,3.91,1,0.09,100,9.09
Nara,13464,249.33,248,7.29,146,4.29,737,21.68,2256,66.35,108,3.18,3,0.09,274,8.06,167,4.91,3,0.09,2,0.06,413,12.15,-,-,33,3.67,3,0.5,3,0.5,67,11.17,-,-,60,10
Wakayama,10185,203.7,272,8.77,139,4.48,296,9.55,1280,41.29,107,3.45,1,0.03,457,14.74,115,3.71,-,-,2,0.06,132,4.26,4,1,20,5,-,-,3,0.27,25,2.27,-,-,53,4.82
Tottori,6069,209.28,55,2.89,221,11.63,1585,83.42,1465,77.11,34,1.79,4,0.21,266,14,78,4.11,1,0.05,1,0.05,17,0.89,-,-,33,11,1,0.2,1,0.2,48,9.6,1,0.2,92,18.4
Shimane,6086,160.16,185,8.04,296,12.87,946,41.13,2864,124.52,68,2.96,13,0.57,85,3.7,119,5.17,-,-,26,1.13,158,6.87,-,-,9,3,1,0.13,6,0.75,45,5.63,2,0.25,72,9
Okayama,19838,236.17,246,4.56,127,2.35,849,15.72,4388,81.26,170,3.15,16,0.3,239,4.43,151,2.8,2,0.04,9,0.17,764,14.15,2,0.17,82,6.83,3,0.6,3,0.6,16,3.2,-,-,16,3.2
Hiroshima,31689,277.97,373,5.25,313,4.41,1809,25.48,6300,88.73,269,3.79,17,0.24,766,10.79,259,3.65,16,0.23,28,0.39,505,7.11,4,0.21,151,7.95,2,0.1,1,0.05,94,4.48,1,0.05,158,7.52
Yamaguchi,21750,315.22,681,14.19,193,4.02,1856,38.67,4146,86.38,152,3.17,43,0.9,452,9.42,250,5.21,9,0.19,8,0.17,364,7.58,-,-,78,8.67,-,-,-,-,43,4.78,-,-,43,4.78
Tokushima,7920,208.42,505,21.96,152,6.61,345,15,2561,111.35,79,3.43,4,0.17,74,3.22,135,5.87,1,0.04,2,0.09,84,3.65,-,-,8,2,1,0.14,-,-,10,1.43,-,-,46,6.57
Kagawa,11393,242.4,153,5.46,237,8.46,422,15.07,2970,106.07,76,2.71,1,0.04,172,6.14,118,4.21,7,0.25,5,0.18,104,3.71,-,-,19,3.8,1,0.2,-,-,28,5.6,-,-,80,16
Ehime,17113,280.54,432,11.68,107,2.89,1443,39,4864,131.46,97,2.62,13,0.35,256,6.92,248,6.7,6,0.16,11,0.3,96,2.59,1,0.13,169,21.13,1,0.17,3,0.5,14,2.33,-,-,44,7.33
Kochi,11979,249.56,447,14.9,26,0.87,875,29.17,2413,80.43,80,2.67,7,0.23,68,2.27,94,3.13,26,0.87,3,0.1,188,6.27,-,-,3,1,-,-,2,0.25,51,6.38,19,2.38,159,19.88
Fukuoka,70311,356.91,1400,11.76,880,7.39,4705,39.54,11526,96.86,856,7.19,47,0.39,920,7.73,834,7.01,20,0.17,16,0.13,1735,14.58,12,0.46,454,17.46,8,0.57,15,1.07,233,16.64,-,-,10,0.71
Saga,10312,264.41,268,11.65,179,7.78,528,22.96,1114,48.43,97,4.22,10,0.43,220,9.57,168,7.3,3,0.13,2,0.09,779,33.87,-,-,61,15.25,-,-,1,0.17,46,7.67,-,-,17,2.83
Nagasaki,19784,282.63,499,11.34,160,3.64,1429,32.48,2266,51.5,236,5.36,22,0.5,256,5.82,146,3.32,4,0.09,5,0.11,556,12.64,-,-,168,21,1,0.08,11,0.92,66,5.5,-,-,16,1.33
Kumamoto,18980,237.25,704,14.08,268,5.36,923,18.46,6722,134.44,157,3.14,35,0.7,923,18.46,300,6,7,0.14,30,0.6,801,16.02,-,-,290,32.22,2,0.13,21,1.4,68,4.53,2,0.13,109,7.27
Oita,16834,290.24,459,12.75,204,5.67,1715,47.64,5069,140.81,256,7.11,15,0.42,519,14.42,229,6.36,15,0.42,1,0.03,120,3.33,1,0.2,45,9,-,-,-,-,46,4.18,-,-,10,0.91
Miyazaki,18112,306.98,599,16.64,238,6.61,1136,31.56,4397,122.14,132,3.67,24,0.67,379,10.53,315,8.75,4,0.11,8,0.22,1164,32.33,5,0.83,254,42.33,1,0.14,8,1.14,25,3.57,-,-,44,6.29
Kagoshima,27927,300.29,873,15.87,524,9.53,2628,47.78,5805,105.55,435,7.91,23,0.42,445,8.09,237,4.31,15,0.27,26,0.47,841,15.29,-,-,59,8.43,1,0.08,1,0.08,27,2.25,-,-,36,3
Okinawa,20686,362.91,250,7.58,83,2.52,488,14.79,1436,43.52,213,6.45,14,0.42,47,1.42,67,2.03,62,1.88,15,0.45,943,28.58,7,0.78,89,9.89,8,1.14,4,0.57,79,11.29,1,0.14,15,2.14
