"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28th week, 2017",,,,,,"Data collected as of July 19, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Wakayama,8416,171.76,300,10,324,10.8,667,22.23,3968,132.27,273,9.1,1194,39.8,31,1.03,361,12.03,9,0.3,254,8.47,1476,49.2,12,3,65,16.25,3,0.27,16,1.45,54,4.91,5,0.45,67,6.09
Tottori,5979,206.17,73,3.84,293,15.42,3416,179.79,2843,149.63,311,16.37,1177,61.95,29,1.53,207,10.89,12,0.63,406,21.37,732,38.53,2,0.4,106,21.2,4,0.8,20,4,39,7.8,-,-,74,14.8
Shimane,7263,191.13,73,3.17,287,12.48,1823,79.26,3537,153.78,176,7.65,478,20.78,209,9.09,406,17.65,9,0.39,136,5.91,908,39.48,-,-,1,0.33,1,0.13,10,1.25,54,6.75,-,-,47,5.88
Okayama,22046,262.45,190,3.52,726,13.44,1679,31.09,9056,167.7,376,6.96,2018,37.37,79,1.46,639,11.83,6,0.11,486,9,560,10.37,10,0.83,241,20.08,2,0.4,4,0.8,40,8,1,0.2,36,7.2
Hiroshima,26934,236.26,478,6.73,1282,18.06,5004,70.48,10756,151.49,643,9.06,4062,57.21,201,2.83,782,11.01,30,0.42,388,5.46,774,10.9,3,0.16,447,23.53,5,0.25,2,0.1,104,5.2,1,0.05,108,5.4
Yamaguchi,19643,288.87,547,11.4,712,14.83,3201,66.69,6284,130.92,386,8.04,2055,42.81,126,2.63,728,15.17,23,0.48,834,17.38,2283,47.56,-,-,175,19.44,5,0.56,2,0.22,103,11.44,1,0.11,88,9.78
Tokushima,8436,228,285,12.39,347,15.09,1342,58.35,3700,160.87,130,5.65,480,20.87,65,2.83,425,18.48,7,0.3,255,11.09,507,22.04,1,0.25,15,3.75,-,-,1,0.17,10,1.67,-,-,12,2
Kagawa,9067,192.91,252,9,439,15.68,1849,66.04,6570,234.64,170,6.07,1878,67.07,56,2,391,13.96,14,0.5,421,15.04,717,25.61,2,0.4,47,9.4,3,0.6,4,0.8,57,11.4,-,-,153,30.6
Ehime,16500,270.49,230,6.22,365,9.86,3004,81.19,8765,236.89,328,8.86,1892,51.14,240,6.49,686,18.54,8,0.22,246,6.65,1770,47.84,-,-,357,44.63,2,0.33,1,0.17,49,8.17,-,-,31,5.17
Kochi,14630,304.79,228,7.6,217,7.23,1682,56.07,3615,120.5,375,12.5,2379,79.3,94,3.13,318,10.6,19,0.63,348,11.6,158,5.27,-,-,11,3.67,2,0.25,7,0.88,68,8.5,6,0.75,86,10.75
Fukuoka,72030,363.79,1340,11.17,1940,16.17,12924,107.7,28919,240.99,1918,15.98,6251,52.09,254,2.12,2253,18.78,74,0.62,4118,34.32,2316,19.3,-,-,404,15.54,17,1.13,18,1.2,288,19.2,-,-,51,3.4
Saga,12740,335.26,223,10.14,457,20.77,1382,62.82,3547,161.23,318,14.45,1775,80.68,34,1.55,464,21.09,3,0.14,451,20.5,169,7.68,-,-,45,15,5,0.83,6,1,32,5.33,1,0.17,124,20.67
Nagasaki,22452,320.74,269,6.11,353,8.02,4045,91.93,5792,131.64,333,7.57,1856,42.18,28,0.64,548,12.45,15,0.34,390,8.86,579,13.16,5,0.63,65,8.13,1,0.08,11,0.92,76,6.33,-,-,119,9.92
Kumamoto,24122,301.53,251,5.02,704,14.08,3330,66.6,11915,238.3,622,12.44,2929,58.58,80,1.6,998,19.96,8,0.16,1165,23.3,874,17.48,3,0.33,314,34.89,15,1,21,1.4,76,5.07,-,-,122,8.13
Oita,19967,344.26,146,4.06,428,11.89,3696,102.67,13309,369.69,490,13.61,1772,49.22,30,0.83,740,20.56,15,0.42,743,20.64,541,15.03,-,-,98,19.6,1,0.09,1,0.09,79,7.18,1,0.09,43,3.91
Miyazaki,23042,397.28,435,12.43,728,20.8,2519,71.97,9645,275.57,578,16.51,3325,95,285,8.14,843,24.09,4,0.11,590,16.86,256,7.31,2,0.4,285,57,-,-,1,0.14,21,3,-,-,114,16.29
Kagoshima,27385,297.66,1000,18.52,1951,36.13,2945,54.54,13839,256.28,634,11.74,2267,41.98,80,1.48,622,11.52,8,0.15,713,13.2,2653,49.13,-,-,235,33.57,7,0.58,8,0.67,28,2.33,-,-,109,9.08
Okinawa,23802,417.58,1698,49.94,571,16.79,1002,29.47,4154,122.18,491,14.44,370,10.88,39,1.15,271,7.97,75,2.21,195,5.74,134,3.94,6,0.67,210,23.33,10,1.43,48,6.86,120,17.14,-,-,85,12.14
