"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5th week, 2022",,,,,,"Data collected as of February 9, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Yamanashi,-,-,8,0.33,1,0.04,13,0.54,540,22.5,6,0.25,20,0.83,-,-,21,0.88,-,-,4,0.17,-,-,5,0.56,-,-,-,-,-,-,-,-,-,-
Nagano,6,0.07,22,0.41,12,0.22,74,1.37,1224,22.67,37,0.69,65,1.2,4,0.07,46,0.85,25,0.46,5,0.09,-,-,5,0.45,1,0.09,1,0.09,-,-,-,-,2,0.18
Gifu,9,0.1,18,0.34,56,1.06,56,1.06,927,17.49,9,0.17,37,0.7,-,-,60,1.13,4,0.08,5,0.09,-,-,1,0.09,-,-,1,0.2,-,-,-,-,-,-
Shizuoka,12,0.09,44,0.49,90,1.01,160,1.8,3667,41.2,44,0.49,58,0.65,9,0.1,112,1.26,20,0.22,17,0.19,-,-,24,1.09,2,0.2,2,0.2,-,-,-,-,-,-
Aichi,12,0.06,177,0.97,89,0.49,347,1.91,4643,25.51,45,0.25,93,0.51,7,0.04,183,1.01,21,0.12,19,0.1,-,-,16,0.46,1,0.07,3,0.2,-,-,-,-,-,-
Mie,1,0.01,-,-,33,0.75,43,0.98,1888,42.91,22,0.5,73,1.66,1,0.02,64,1.45,11,0.25,4,0.09,1,0.08,6,0.5,1,0.11,-,-,-,-,-,-,-,-
Shiga,6,0.1,8,0.22,14,0.39,70,1.94,930,25.83,18,0.5,32,0.89,1,0.03,59,1.64,10,0.28,2,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kyoto,22,0.18,30,0.4,67,0.89,92,1.23,1977,26.36,20,0.27,64,0.85,2,0.03,44,0.59,5,0.07,8,0.11,-,-,3,0.18,-,-,-,-,-,-,-,-,-,-
Osaka,30,0.1,290,1.47,148,0.75,270,1.37,6002,30.47,86,0.44,146,0.74,8,0.04,206,1.05,26,0.13,24,0.12,3,0.06,22,0.42,-,-,-,-,-,-,-,-,1,0.06
Hyogo,8,0.04,68,0.54,90,0.71,190,1.5,5529,43.54,43,0.34,104,0.82,16,0.13,149,1.17,12,0.09,11,0.09,-,-,26,0.74,1,0.07,4,0.29,-,-,-,-,2,0.14
Nara,-,-,29,0.85,25,0.74,72,2.12,1143,33.62,6,0.18,39,1.15,-,-,44,1.29,6,0.18,-,-,-,-,6,0.6,-,-,-,-,1,0.17,-,-,-,-
Wakayama,-,-,9,0.3,30,1,57,1.9,886,29.53,22,0.73,54,1.8,-,-,45,1.5,11,0.37,3,0.1,-,-,4,1,-,-,-,-,1,0.09,-,-,-,-
Tottori,1,0.03,4,0.21,31,1.63,230,12.11,427,22.47,10,0.53,153,8.05,1,0.05,21,1.11,24,1.26,1,0.05,-,-,4,0.8,1,0.2,2,0.4,-,-,-,-,-,-
Shimane,-,-,-,-,15,0.65,37,1.61,478,20.78,6,0.26,268,11.65,-,-,45,1.96,11,0.48,1,0.04,-,-,1,0.33,-,-,-,-,-,-,-,-,-,-
Okayama,11,0.13,52,0.96,49,0.91,32,0.59,1957,36.24,34,0.63,72,1.33,4,0.07,69,1.28,3,0.06,5,0.09,1,0.08,2,0.17,-,-,-,-,-,-,-,-,-,-
Hiroshima,8,0.07,237,3.34,93,1.31,68,0.96,2362,33.27,23,0.32,303,4.27,3,0.04,74,1.04,34,0.48,4,0.06,-,-,20,1.05,-,-,1,0.05,-,-,-,-,-,-
Yamaguchi,5,0.07,71,1.54,42,0.91,135,2.93,1218,26.48,13,0.28,51,1.11,3,0.07,64,1.39,11,0.24,5,0.11,-,-,6,0.67,-,-,-,-,-,-,-,-,-,-
Tokushima,-,-,3,0.13,40,1.74,15,0.65,645,28.04,9,0.39,67,2.91,-,-,34,1.48,2,0.09,-,-,-,-,2,0.5,-,-,-,-,-,-,-,-,-,-
Kagawa,-,-,2,0.07,27,0.96,40,1.43,1337,47.75,24,0.86,63,2.25,1,0.04,41,1.46,8,0.29,7,0.25,-,-,3,0.6,-,-,-,-,-,-,-,-,1,0.2
Ehime,2,0.03,16,0.43,31,0.84,119,3.22,1621,43.81,15,0.41,43,1.16,2,0.05,64,1.73,6,0.16,4,0.11,-,-,28,3.5,-,-,-,-,-,-,-,-,2,0.33
Kochi,9,0.2,1,0.04,27,0.96,58,2.07,746,26.64,15,0.54,3,0.11,3,0.11,44,1.57,1,0.04,2,0.07,-,-,3,1,-,-,-,-,-,-,-,-,2,0.25
Fukuoka,4,0.02,1114,9.28,201,1.68,820,6.83,5296,44.13,69,0.58,124,1.03,5,0.04,279,2.33,7,0.06,19,0.16,2,0.08,22,0.85,-,-,4,0.27,-,-,-,-,-,-
Saga,-,-,165,7.17,43,1.87,69,3,1098,47.74,19,0.83,64,2.78,3,0.13,65,2.83,4,0.17,2,0.09,-,-,6,1.5,-,-,1,0.17,-,-,-,-,1,0.17
Nagasaki,4,0.06,645,14.66,80,1.82,373,8.48,1234,28.05,29,0.66,33,0.75,1,0.02,61,1.39,4,0.09,3,0.07,2,0.25,18,2.25,5,0.42,-,-,-,-,-,-,3,0.25
Kumamoto,2,0.03,582,11.88,39,0.8,41,0.84,2306,47.06,32,0.65,115,2.35,2,0.04,116,2.37,52,1.06,-,-,-,-,23,2.56,1,0.07,-,-,-,-,-,-,-,-
Oita,6,0.1,68,1.89,36,1,44,1.22,2600,72.22,29,0.81,107,2.97,3,0.08,89,2.47,5,0.14,4,0.11,-,-,7,1.4,-,-,1,0.09,1,0.09,-,-,-,-
Miyazaki,7,0.12,518,14.39,78,2.17,297,8.25,1876,52.11,44,1.22,74,2.06,3,0.08,90,2.5,9,0.25,8,0.22,-,-,17,2.83,-,-,-,-,-,-,-,-,-,-
Kagoshima,10,0.11,460,8.68,193,3.64,188,3.55,2408,45.43,30,0.57,520,9.81,5,0.09,101,1.91,49,0.92,12,0.23,-,-,5,0.71,1,0.09,1,0.09,-,-,-,-,1,0.09
Okinawa,2,0.04,148,4.48,41,1.24,111,3.36,236,7.15,20,0.61,188,5.7,-,-,33,1,22,0.67,4,0.12,-,-,8,0.89,2,0.29,-,-,1,0.14,-,-,-,-
