"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14th week, 2020",,,,,,"Data collected as of April 8, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kyoto,14980,119.84,169,2.22,216,2.84,1863,24.51,3101,40.8,237,3.12,81,1.07,240,3.16,213,2.8,9,0.12,25,0.33,-,-,37,2.18,1,0.14,3,0.43,69,9.86,-,-,-,-
Osaka,42813,142.71,944,4.79,776,3.94,5585,28.35,10281,52.19,798,4.05,188,0.95,638,3.24,698,3.54,50,0.25,122,0.62,5,0.1,118,2.31,3,0.19,6,0.38,71,4.44,1,0.06,1,0.06
Hyogo,24305,122.75,567,4.43,574,4.48,2304,18,8101,63.29,464,3.63,51,0.4,460,3.59,435,3.4,26,0.2,68,0.53,3,0.09,218,6.23,18,1.29,7,0.5,97,6.93,1,0.07,6,0.43
Nara,5923,107.69,169,4.97,111,3.26,804,23.65,1891,55.62,122,3.59,54,1.59,245,7.21,126,3.71,2,0.06,9,0.26,1,0.1,24,2.4,1,0.17,3,0.5,26,4.33,1,0.17,6,1
Wakayama,4315,88.06,297,9.9,133,4.43,555,18.5,1235,41.17,74,2.47,15,0.5,193,6.43,89,2.97,2,0.07,8,0.27,4,1,6,1.5,7,0.64,1,0.09,54,4.91,1,0.09,-,-
Tottori,3148,108.55,43,2.26,98,5.16,1257,66.16,1429,75.21,98,5.16,14,0.74,270,14.21,65,3.42,13,0.68,6,0.32,-,-,44,8.8,2,0.4,2,0.4,27,5.4,-,-,-,-
Shimane,3546,93.32,55,2.39,58,2.52,564,24.52,1290,56.09,90,3.91,12,0.52,150,6.52,130,5.65,4,0.17,9,0.39,-,-,2,0.67,1,0.13,2,0.25,13,1.63,-,-,-,-
Okayama,12093,143.96,102,1.89,327,6.06,864,16,3858,71.44,194,3.59,22,0.41,249,4.61,139,2.57,9,0.17,32,0.59,2,0.17,23,1.92,3,0.6,1,0.2,14,2.8,-,-,1,0.2
Hiroshima,10525,93.14,268,3.83,589,8.41,1664,23.77,4901,70.01,255,3.64,71,1.01,278,3.97,251,3.59,19,0.27,56,0.8,2,0.11,119,6.61,2,0.1,-,-,51,2.55,-,-,7,0.35
Yamaguchi,5476,81.73,430,9.35,184,4,1210,26.3,2936,63.83,171,3.72,102,2.22,285,6.2,277,6.02,22,0.48,24,0.52,-,-,28,3.11,-,-,3,0.33,35,3.89,-,-,10,1.11
Tokushima,3090,83.51,93,4.04,86,3.74,232,10.09,1702,74,88,3.83,20,0.87,99,4.3,94,4.09,-,-,8,0.35,-,-,13,3.25,2,0.33,-,-,31,5.17,-,-,1,0.17
Kagawa,5006,106.51,111,3.96,147,5.25,772,27.57,3352,119.71,132,4.71,25,0.89,198,7.07,142,5.07,13,0.46,11,0.39,1,0.2,5,1,1,0.2,3,0.6,33,6.6,-,-,2,0.4
Ehime,8108,132.92,94,2.54,108,2.92,1682,45.46,3422,92.49,126,3.41,55,1.49,282,7.62,222,6,8,0.22,170,4.59,-,-,140,17.5,-,-,-,-,27,4.5,-,-,4,0.67
Kochi,7095,147.81,159,5.3,79,2.63,968,32.27,1230,41,73,2.43,122,4.07,158,5.27,100,3.33,8,0.27,42,1.4,-,-,6,2,1,0.13,-,-,35,4.38,-,-,5,0.63
Fukuoka,24804,125.27,545,4.54,913,7.61,9158,76.32,9974,83.12,1181,9.84,505,4.21,979,8.16,766,6.38,89,0.74,191,1.59,1,0.04,146,5.62,3,0.2,7,0.47,67,4.47,-,-,1,0.07
Saga,4814,123.44,62,2.7,236,10.26,1053,45.78,1383,60.13,157,6.83,192,8.35,259,11.26,134,5.83,13,0.57,4,0.17,-,-,8,2.67,4,0.67,4,0.67,16,2.67,-,-,1,0.17
Nagasaki,9847,140.67,75,1.7,340,7.73,1663,37.8,3083,70.07,284,6.45,155,3.52,360,8.18,183,4.16,11,0.25,26,0.59,2,0.25,35,4.38,1,0.08,1,0.08,60,5,-,-,3,0.25
Kumamoto,6613,82.66,146,2.92,336,6.72,1511,30.22,3128,62.56,316,6.32,319,6.38,726,14.52,324,6.48,73,1.46,38,0.76,-,-,124,15.5,1,0.07,1,0.07,31,2.07,1,0.07,4,0.27
Oita,6906,119.07,112,3.11,156,4.33,1043,28.97,4158,115.5,256,7.11,76,2.11,459,12.75,236,6.56,8,0.22,45,1.25,1,0.2,22,4.4,-,-,1,0.09,35,3.18,-,-,-,-
Miyazaki,8214,141.62,48,1.37,312,8.91,1687,48.2,4527,129.34,235,6.71,83,2.37,374,10.69,286,8.17,15,0.43,23,0.66,-,-,57,9.5,3,0.43,-,-,5,0.71,-,-,3,0.43
Kagoshima,11138,122.4,217,4.09,863,16.28,1890,35.66,5680,107.17,297,5.6,214,4.04,376,7.09,294,5.55,23,0.43,52,0.98,1,0.14,70,10,2,0.17,-,-,12,1,-,-,2,0.17
Okinawa,8116,142.39,17,0.52,169,5.12,1217,36.88,1225,37.12,324,9.82,59,1.79,29,0.88,115,3.48,61,1.85,31,0.94,-,-,113,12.56,6,0.86,10,1.43,37,5.29,2,0.29,43,6.14
