"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7th week, 2016",,,,,,"Data collected as of February 24, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,9818,129.18,102,2.13,42,0.88,713,14.85,1836,38.25,103,2.15,8,0.17,227,4.73,148,3.08,2,0.04,3,0.06,195,4.06,-,-,90,7.5,-,-,2,0.29,40,5.71,1,0.14,3,0.43
Gunma,13642,143.6,159,2.74,134,2.31,1608,27.72,2816,48.55,158,2.72,6,0.1,181,3.12,172,2.97,10,0.17,8,0.14,121,2.09,-,-,59,4.21,-,-,1,0.13,58,7.25,-,-,15,1.88
Saitama,47037,187.4,390,2.47,370,2.34,3415,21.61,10023,63.44,791,5.01,43,0.27,817,5.17,442,2.8,7,0.04,13,0.08,1099,6.96,5,0.13,182,4.55,2,0.2,1,0.1,41,4.1,8,0.8,5,0.5
Chiba,39018,182.33,272,2.03,275,2.05,3448,25.73,7170,53.51,575,4.29,32,0.24,635,4.74,387,2.89,9,0.07,8,0.06,1072,8,1,0.03,153,4.78,4,0.44,5,0.56,40,4.44,2,0.22,2,0.22
Tokyo,61913,149.55,625,2.39,449,1.72,5163,19.78,14908,57.12,1015,3.89,76,0.29,653,2.5,749,2.87,15,0.06,16,0.06,1086,4.16,-,-,152,4,2,0.08,5,0.2,144,5.76,6,0.24,21,0.84
Kanagawa,61323,179.83,393,1.85,331,1.56,3422,16.14,11953,56.38,917,4.33,32,0.15,356,1.68,607,2.86,8,0.04,11,0.05,873,4.12,7,0.15,410,8.54,2,0.2,5,0.5,29,2.9,-,-,11,1.1
Niigata,18178,193.38,228,3.86,362,6.14,1563,26.49,2505,42.46,199,3.37,20,0.34,93,1.58,142,2.41,14,0.24,2,0.03,445,7.54,2,0.2,64,6.4,-,-,-,-,39,3,10,0.77,7,0.54
Toyama,5849,121.85,50,1.72,120,4.14,892,30.76,1802,62.14,138,4.76,46,1.59,130,4.48,76,2.62,3,0.1,11,0.38,133,4.59,-,-,11,1.57,-,-,-,-,40,8,-,-,3,0.6
Ishikawa,5933,123.6,22,0.76,274,9.45,721,24.86,1141,39.34,72,2.48,5,0.17,76,2.62,64,2.21,-,-,-,-,637,21.97,-,-,21,3,-,-,2,0.4,36,7.2,-,-,1,0.2
Fukui,4756,148.63,77,3.5,109,4.95,694,31.55,936,42.55,88,4,4,0.18,181,8.23,72,3.27,3,0.14,1,0.05,38,1.73,1,0.33,2,0.67,1,0.17,4,0.67,14,2.33,-,-,1,0.17
Yamanashi,6556,163.9,71,2.96,35,1.46,607,25.29,1238,51.58,34,1.42,2,0.08,86,3.58,36,1.5,-,-,2,0.08,26,1.08,-,-,31,3.44,2,0.2,3,0.3,33,3.3,-,-,5,0.5
Nagano,13889,161.5,331,6.25,98,1.85,849,16.02,2962,55.89,82,1.55,8,0.15,257,4.85,110,2.08,4,0.08,2,0.04,354,6.68,-,-,31,2.82,-,-,1,0.09,52,4.73,-,-,10,0.91
Gifu,14474,166.37,154,2.91,130,2.45,602,11.36,1741,32.85,89,1.68,26,0.49,125,2.36,88,1.66,7,0.13,3,0.06,96,1.81,-,-,17,1.55,-,-,6,1.2,46,9.2,-,-,4,0.8
Shizuoka,20953,150.74,368,4.13,223,2.51,3934,44.2,5341,60.01,273,3.07,12,0.13,239,2.69,196,2.2,8,0.09,3,0.03,569,6.39,-,-,55,2.5,2,0.2,5,0.5,48,4.8,11,1.1,3,0.3
Aichi,40172,206.01,783,4.33,330,1.82,3268,18.06,8206,45.34,430,2.38,56,0.31,837,4.62,437,2.41,15,0.08,12,0.07,445,2.46,3,0.09,76,2.24,4,0.29,1,0.07,99,7.07,-,-,29,2.07
Mie,9591,133.21,296,6.58,121,2.69,525,11.67,2793,62.07,142,3.16,2,0.04,237,5.27,132,2.93,-,-,2,0.04,79,1.76,-,-,13,1.08,2,0.22,3,0.33,46,5.11,2,0.22,2,0.22
Shiga,6677,125.98,169,5.28,40,1.25,300,9.38,1825,57.03,162,5.06,25,0.78,54,1.69,65,2.03,-,-,2,0.06,86,2.69,-,-,10,1.25,-,-,1,0.14,14,2,-,-,17,2.43
Kyoto,15100,123.77,144,1.95,165,2.23,872,11.78,3571,48.26,179,2.42,12,0.16,255,3.45,122,1.65,4,0.05,11,0.15,446,6.03,1,0.06,31,1.82,-,-,-,-,39,5.57,-,-,24,3.43
Osaka,45038,146.7,1086,5.43,614,3.07,3332,16.66,8616,43.08,705,3.53,36,0.18,743,3.72,549,2.75,12,0.06,40,0.2,998,4.99,2,0.04,136,2.62,2,0.12,2,0.12,134,7.88,-,-,58,3.41
Hyogo,27769,139.54,805,6.24,504,3.91,2014,15.61,6724,52.12,565,4.38,26,0.2,444,3.44,276,2.14,6,0.05,11,0.09,700,5.43,1,0.03,102,2.91,1,0.09,1,0.09,32,2.91,-,-,50,4.55
Nara,6406,118.63,218,6.41,111,3.26,441,12.97,1540,45.29,72,2.12,3,0.09,209,6.15,105,3.09,3,0.09,2,0.06,205,6.03,-,-,22,2.44,3,0.5,1,0.17,58,9.67,-,-,36,6
Wakayama,4622,92.44,246,7.94,99,3.19,216,6.97,684,22.06,65,2.1,-,-,365,11.77,76,2.45,-,-,2,0.06,86,2.77,2,0.5,13,3.25,-,-,1,0.09,19,1.73,-,-,24,2.18
Tottori,2245,77.41,50,2.63,152,8,1016,53.47,977,51.42,19,1,4,0.21,196,10.32,56,2.95,1,0.05,-,-,14,0.74,-,-,14,4.67,1,0.2,1,0.2,38,7.6,1,0.2,69,13.8
Shimane,2438,64.16,161,7,181,7.87,614,26.7,1636,71.13,40,1.74,7,0.3,45,1.96,87,3.78,-,-,12,0.52,103,4.48,-,-,8,2.67,1,0.13,4,0.5,30,3.75,2,0.25,25,3.13
Okayama,10197,121.39,188,3.48,92,1.7,529,9.8,2977,55.13,133,2.46,12,0.22,155,2.87,104,1.93,2,0.04,4,0.07,529,9.8,2,0.17,67,5.58,1,0.2,2,0.4,12,2.4,-,-,15,3
Hiroshima,17991,157.82,283,3.99,212,2.99,1135,15.99,3808,53.63,206,2.9,14,0.2,537,7.56,172,2.42,11,0.15,10,0.14,350,4.93,2,0.11,113,5.95,3,0.14,-,-,69,3.29,-,-,70,3.33
Yamaguchi,11339,164.33,513,10.69,120,2.5,1218,25.38,2632,54.83,107,2.23,42,0.88,328,6.83,169,3.52,5,0.1,7,0.15,232,4.83,-,-,68,7.56,-,-,-,-,20,2.22,-,-,23,2.56
Tokushima,3495,91.97,424,18.43,78,3.39,227,9.87,1772,77.04,55,2.39,3,0.13,51,2.22,86,3.74,1,0.04,2,0.09,54,2.35,-,-,6,1.5,1,0.14,-,-,7,1,-,-,34,4.86
Kagawa,5633,119.85,144,5.14,161,5.75,284,10.14,1845,65.89,55,1.96,-,-,121,4.32,82,2.93,4,0.14,2,0.07,69,2.46,-,-,11,2.2,1,0.2,-,-,22,4.4,-,-,46,9.2
Ehime,5527,90.61,353,9.54,87,2.35,955,25.81,3361,90.84,73,1.97,11,0.3,173,4.68,175,4.73,3,0.08,9,0.24,72,1.95,1,0.13,109,13.63,-,-,2,0.33,7,1.17,-,-,14,2.33
Kochi,3938,82.04,312,10.4,18,0.6,546,18.2,1607,53.57,58,1.93,6,0.2,45,1.5,65,2.17,15,0.5,2,0.07,134,4.47,-,-,2,0.67,-,-,2,0.25,40,5,14,1.75,66,8.25
Fukuoka,37594,189.87,947,7.89,609,5.08,2897,24.14,7157,59.64,615,5.13,34,0.28,648,5.4,564,4.7,13,0.11,9,0.08,1205,10.04,7,0.27,327,12.58,2,0.14,12,0.86,152,10.86,-,-,9,0.64
Saga,5676,145.54,192,8.35,111,4.83,347,15.09,648,28.17,77,3.35,8,0.35,170,7.39,114,4.96,-,-,2,0.09,528,22.96,-,-,43,10.75,-,-,1,0.17,27,4.5,-,-,11,1.83
Nagasaki,11537,164.81,370,8.41,98,2.23,947,21.52,1456,33.09,178,4.05,19,0.43,182,4.14,89,2.02,1,0.02,5,0.11,382,8.68,-,-,119,14.88,1,0.08,8,0.67,48,4,-,-,7,0.58
Kumamoto,9389,117.36,541,10.82,185,3.7,642,12.84,4453,89.06,104,2.08,28,0.56,666,13.32,201,4.02,4,0.08,19,0.38,504,10.08,-,-,194,21.56,1,0.07,12,0.8,36,2.4,2,0.13,60,4
Oita,9056,156.14,253,7.03,153,4.25,1160,32.22,3083,85.64,174,4.83,10,0.28,417,11.58,153,4.25,9,0.25,1,0.03,68,1.89,-,-,31,6.2,-,-,-,-,27,2.45,-,-,-,-
Miyazaki,8184,138.71,418,11.61,174,4.83,771,21.42,2782,77.28,103,2.86,18,0.5,272,7.56,216,6,4,0.11,7,0.19,761,21.14,4,0.67,171,28.5,-,-,4,0.57,18,2.57,-,-,18,2.57
Kagoshima,12752,137.12,582,10.58,370,6.73,1671,30.38,3867,70.31,254,4.62,11,0.2,322,5.85,166,3.02,10,0.18,22,0.4,425,7.73,-,-,47,6.71,-,-,1,0.08,12,1,-,-,14,1.17
Okinawa,12174,209.9,101,2.97,54,1.59,267,7.85,1057,31.09,133,3.91,11,0.32,24,0.71,47,1.38,44,1.29,10,0.29,607,17.85,6,0.67,62,6.89,6,0.86,2,0.29,49,7,1,0.14,7,1
