"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43rd week, 2019",,,,,,"Data collected as of October 30, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,21822,290.96,1646,34.29,438,9.13,2999,62.48,4789,99.77,548,11.42,5524,115.08,1143,23.81,960,20,1523,31.73,166,3.46,2,0.17,195,16.25,2,0.29,5,0.71,77,11,-,-,49,7
Gunma,25832,300.37,1652,31.77,763,14.67,3954,76.04,10122,194.65,579,11.13,6392,122.92,1372,26.38,1048,20.15,1804,34.69,173,3.33,7,0.5,394,28.14,1,0.13,6,0.75,80,10,-,-,140,17.5
Saitama,94759,374.54,5316,33.23,3094,19.34,16917,105.73,41884,261.78,3083,19.27,24247,151.54,6224,38.9,3133,19.58,6004,37.53,811,5.07,59,1.51,975,25,6,0.55,29,2.64,84,7.64,1,0.09,122,11.09
Chiba,69073,327.36,3174,23.86,1731,13.02,14732,110.77,24538,184.5,2068,15.55,17143,128.89,4341,32.64,2164,16.27,3165,23.8,577,4.34,15,0.44,767,22.56,15,1.88,18,2.25,101,12.63,-,-,85,10.63
Tokyo,113059,278.47,8124,31.86,3335,13.08,22120,86.75,61576,241.47,4349,17.05,30752,120.6,5733,22.48,4914,19.27,9959,39.05,849,3.33,10,0.27,531,14.35,33,1.38,35,1.46,191,7.96,30,1.25,184,7.67
Kanagawa,105671,299.35,5226,23.02,2727,12.01,17781,78.33,43034,189.58,4105,18.08,26558,117,4347,19.15,3875,17.07,5782,25.47,1196,5.27,15,0.3,2465,49.3,8,0.73,22,2,79,7.18,-,-,119,10.82
Niigata,32500,361.11,4023,70.58,1716,30.11,9300,163.16,11356,199.23,965,16.93,9019,158.23,3021,53,1193,20.93,2465,43.25,255,4.47,22,2.2,188,18.8,11,0.85,8,0.62,107,8.23,3,0.23,51,3.92
Toyama,11051,230.23,985,33.97,693,23.9,2265,78.1,7341,253.14,356,12.28,3348,115.45,1482,51.1,477,16.45,989,34.1,46,1.59,13,1.86,81,11.57,5,1,4,0.8,15,3,-,-,18,3.6
Ishikawa,15826,329.71,1124,38.76,810,27.93,4204,144.97,6776,233.66,345,11.9,3903,134.59,1367,47.14,455,15.69,715,24.66,54,1.86,1,0.14,156,22.29,3,0.6,11,2.2,90,18,-,-,72,14.4
Fukui,10979,304.97,1135,51.59,762,34.64,2430,110.45,5710,259.55,374,17,4300,195.45,682,31,407,18.5,698,31.73,88,4,-,-,106,35.33,12,2,11,1.83,22,3.67,5,0.83,77,12.83
Yamanashi,11570,282.2,441,18.38,163,6.79,1076,44.83,3759,156.63,279,11.63,2843,118.46,791,32.96,244,10.17,359,14.96,95,3.96,4,0.44,268,29.78,8,0.8,12,1.2,74,7.4,-,-,57,5.7
Nagano,28569,332.2,1121,21.15,618,11.66,3389,63.94,12308,232.23,560,10.57,7195,135.75,2691,50.77,678,12.79,1762,33.25,118,2.23,4,0.4,126,12.6,8,0.73,11,1,77,7,-,-,239,21.73
Gifu,25731,299.2,1321,25.4,714,13.73,2035,39.13,6313,121.4,330,6.35,4410,84.81,1031,19.83,606,11.65,852,16.38,84,1.62,3,0.27,149,13.55,-,-,3,0.6,47,9.4,1,0.2,116,23.2
Shizuoka,41302,299.29,2920,32.81,1423,15.99,5946,66.81,19573,219.92,775,8.71,10343,116.21,2490,27.98,1177,13.22,2432,27.33,408,4.58,3,0.14,663,30.14,9,0.9,21,2.1,70,7,1,0.1,20,2
Aichi,74103,380.02,5108,28.07,2390,13.13,11419,62.74,31274,171.84,1548,8.51,18665,102.55,5084,27.93,2391,13.14,3880,21.32,528,2.9,6,0.17,570,16.29,16,1.14,39,2.79,203,14.5,1,0.07,378,27
Mie,17790,250.56,1890,42.95,674,15.32,3252,73.91,9627,218.8,412,9.36,5305,120.57,789,17.93,768,17.45,1389,31.57,103,2.34,1,0.08,28,2.33,10,1.11,24,2.67,53,5.89,2,0.22,84,9.33
Shiga,14103,271.21,748,24.13,657,21.19,1675,54.03,5763,185.9,325,10.48,3443,111.06,1110,35.81,343,11.06,1074,34.65,95,3.06,-,-,63,7.88,10,1.43,7,1,14,2,1,0.14,43,6.14
Kyoto,33068,264.54,1681,22.12,1255,16.51,4406,57.97,14676,193.11,796,10.47,6452,84.89,2483,32.67,922,12.13,1361,17.91,186,2.45,-,-,193,11.35,4,0.57,22,3.14,67,9.57,-,-,130,18.57
Osaka,73809,245.21,10987,55.77,4269,21.67,17569,89.18,44217,224.45,2432,12.35,19869,100.86,5789,29.39,3267,16.58,5567,28.26,721,3.66,17,0.33,745,14.33,14,0.88,22,1.38,87,5.44,-,-,381,23.81
Hyogo,48973,247.34,5742,44.86,2734,21.36,7638,59.67,32324,252.53,1623,12.68,16890,131.95,4150,32.42,1751,13.68,2561,20.01,332,2.59,12,0.35,955,28.09,31,2.21,45,3.21,102,7.29,1,0.07,236,16.86
Nara,11617,211.22,1755,51.62,694,20.41,2452,72.12,7177,211.09,336,9.88,3072,90.35,567,16.68,560,16.47,820,24.12,77,2.26,-,-,258,25.8,15,2.5,21,3.5,60,10,-,-,81,13.5
Wakayama,9112,185.96,1183,39.43,396,13.2,1114,37.13,5158,171.93,205,6.83,2560,85.33,907,30.23,432,14.4,746,24.87,80,2.67,15,3.75,74,18.5,6,0.55,13,1.18,81,7.36,2,0.18,98,8.91
Tottori,7364,253.93,763,40.16,599,31.53,3265,171.84,4675,246.05,240,12.63,2856,150.32,363,19.11,307,16.16,497,26.16,36,1.89,1,0.2,164,32.8,4,0.8,8,1.6,37,7.4,1,0.2,43,8.6
Shimane,7502,202.76,943,42.86,322,14.64,1494,67.91,5428,246.73,194,8.82,2614,118.82,209,9.5,479,21.77,184,8.36,58,2.64,-,-,24,8,6,0.75,24,3,29,3.63,2,0.25,26,3.25
Okayama,19783,235.51,1465,27.13,1014,18.78,3092,57.26,13240,245.19,470,8.7,6197,114.76,656,12.15,641,11.87,1272,23.56,168,3.11,12,1.09,251,22.82,9,1.8,4,0.8,20,4,1,0.2,46,9.2
Hiroshima,26916,238.19,3004,42.91,1621,23.16,4959,70.84,16019,228.84,618,8.83,5694,81.34,943,13.47,1037,14.81,1865,26.64,529,7.56,10,0.56,539,29.94,9,0.45,13,0.65,75,3.75,2,0.1,93,4.65
Yamaguchi,17754,269,3104,67.48,596,12.96,3378,73.43,8667,188.41,342,7.43,6274,136.39,880,19.13,928,20.17,1981,43.07,149,3.24,1,0.13,207,25.88,7,0.78,4,0.44,105,11.67,-,-,53,5.89
Tokushima,8162,220.59,1762,76.61,372,16.17,633,27.52,5377,233.78,195,8.48,1963,85.35,460,20,368,16,471,20.48,43,1.87,3,0.75,107,26.75,2,0.29,7,1,73,10.43,1,0.14,8,1.14
Kagawa,11357,241.64,1478,52.79,730,26.07,2005,71.61,7695,274.82,302,10.79,4357,155.61,880,31.43,612,21.86,999,35.68,219,7.82,6,1.2,56,11.2,4,0.8,5,1,58,11.6,1,0.2,24,4.8
Ehime,15199,253.32,1856,50.16,689,18.62,4039,109.16,11772,318.16,421,11.38,4209,113.76,864,23.35,908,24.54,875,23.65,359,9.7,1,0.13,913,114.13,2,0.33,4,0.67,41,6.83,-,-,13,2.17
Kochi,13904,289.67,1226,40.87,708,23.6,2567,85.57,4713,157.1,322,10.73,2555,85.17,583,19.43,424,14.13,750,25,40,1.33,1,0.33,56,18.67,3,0.38,4,0.5,117,14.63,4,0.5,90,11.25
Fukuoka,68292,344.91,7627,63.56,3328,27.73,17615,146.79,33048,275.4,2438,20.32,18268,152.23,6484,54.03,3113,25.94,5017,41.81,1160,9.67,12,0.46,1236,47.54,29,1.93,27,1.8,94,6.27,2,0.13,95,6.33
Saga,10625,279.61,1281,55.7,715,31.09,1508,65.57,3330,144.78,356,15.48,2877,125.09,814,35.39,661,28.74,1000,43.48,39,1.7,1,0.33,157,52.33,6,1,9,1.5,34,5.67,-,-,62,10.33
Nagasaki,22237,322.28,2097,48.77,833,19.37,2835,65.93,5528,128.56,478,11.12,4087,95.05,1381,32.12,765,17.79,1112,25.86,158,3.67,5,0.63,204,25.5,6,0.5,26,2.17,87,7.25,-,-,59,4.92
Kumamoto,22126,280.08,2768,56.49,1028,20.98,3927,80.14,13886,283.39,561,11.45,5724,116.82,888,18.12,1394,28.45,2544,51.92,363,7.41,1,0.11,881,97.89,5,0.33,27,1.8,30,2,1,0.07,175,11.67
Oita,19713,339.88,1483,41.19,1035,28.75,2601,72.25,13210,366.94,619,17.19,3621,100.58,1001,27.81,888,24.67,1707,47.42,514,14.28,-,-,178,35.6,2,0.18,11,1,65,5.91,-,-,21,1.91
Miyazaki,18880,325.52,2922,83.49,1319,37.69,3916,111.89,10630,303.71,490,14,3961,113.17,1095,31.29,1096,31.31,1999,57.11,157,4.49,1,0.17,547,91.17,-,-,1,0.14,9,1.29,-,-,24,3.43
Kagoshima,27420,298.04,3002,55.59,2353,43.57,4284,79.33,15853,293.57,910,16.85,6835,126.57,1148,21.26,1042,19.3,2621,48.54,306,5.67,3,0.43,586,83.71,6,0.5,3,0.25,17,1.42,-,-,36,3
Okinawa,42475,745.18,2550,77.27,1342,40.67,1730,52.42,4597,139.3,539,16.33,2316,70.18,1005,30.45,571,17.3,443,13.42,125,3.79,3,0.38,626,78.25,13,1.86,41,5.86,74,10.57,9,1.29,23,3.29
