"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44th week, 2022",,,,,,"Data collected as of November 9, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,2880,0.59,106509,33.94,22088,7.04,43615,13.9,512271,163.25,9790,3.12,148118,47.2,1672,0.53,41054,13.08,34199,10.9,4072,1.3,143,0.21,5341,7.72,260,0.55,358,0.75,295,0.62,26,0.05,87,0.18
Hokkaido,44,0.2,4181,30.08,1276,9.18,3044,21.9,9907,71.27,529,3.81,7741,55.69,40,0.29,934,6.72,2393,17.22,120,0.86,9,0.32,102,3.64,10,0.45,1,0.05,24,1.09,1,0.05,10,0.45
Aomori,5,0.08,530,12.93,138,3.37,155,3.78,4574,111.56,115,2.8,1969,48.02,35,0.85,489,11.93,326,7.95,44,1.07,-,-,53,5.3,1,0.17,3,0.5,43,7.17,-,-,1,0.17
Iwate,9,0.15,769,19.72,215,5.51,1018,26.1,5818,149.18,165,4.23,1606,41.18,36,0.92,651,16.69,325,8.33,73,1.87,-,-,105,7.5,6,0.32,6,0.32,12,0.63,-,-,2,0.11
Miyagi,41,0.46,945,17.5,257,4.76,504,9.33,9344,173.04,211,3.91,4682,86.7,43,0.8,986,18.26,779,14.43,67,1.24,1,0.09,75,6.82,5,0.45,2,0.18,20,1.82,-,-,1,0.09
Akita,2,0.04,676,20.48,126,3.82,482,14.61,2516,76.24,187,5.67,1551,47,5,0.15,240,7.27,128,3.88,14,0.42,3,0.43,25,3.57,2,0.25,-,-,4,0.5,-,-,2,0.25
Yamagata,5,0.11,1012,36.14,383,13.68,452,16.14,5985,213.75,105,3.75,2645,94.46,7,0.25,477,17.04,1330,47.5,26,0.93,-,-,74,9.25,2,0.2,-,-,5,0.5,-,-,2,0.2
Fukushima,8,0.1,967,19.34,554,11.08,637,12.74,6472,129.44,204,4.08,3192,63.84,43,0.86,1054,21.08,455,9.1,52,1.04,2,0.15,148,11.38,2,0.29,6,0.86,4,0.57,-,-,2,0.29
Ibaraki,33,0.28,1484,19.79,396,5.28,992,13.23,9758,130.11,182,2.43,2715,36.2,31,0.41,556,7.41,919,12.25,80,1.07,7,0.41,313,18.41,1,0.08,5,0.42,36,3,-,-,-,-
Tochigi,18,0.24,1607,33.48,136,2.83,651,13.56,3718,77.46,91,1.9,2382,49.63,30,0.63,790,16.46,186,3.88,44,0.92,-,-,125,10.42,8,1.14,4,0.57,-,-,-,-,2,0.29
Gunma,6,0.07,946,17.85,303,5.72,332,6.26,9752,184,166,3.13,3258,61.47,32,0.6,840,15.85,752,14.19,87,1.64,1,0.08,98,7.54,4,0.44,2,0.22,1,0.11,-,-,-,-
Saitama,82,0.33,4049,25.63,841,5.32,1523,9.64,32025,202.69,589,3.73,11178,70.75,117,0.74,2100,13.29,2108,13.34,279,1.77,32,0.82,335,8.59,6,0.55,22,2,6,0.55,-,-,2,0.18
Chiba,72,0.35,3072,24,525,4.1,1454,11.36,21026,164.27,420,3.28,9188,71.78,78,0.61,1631,12.74,1695,13.24,267,2.09,8,0.24,253,7.67,12,1.33,13,1.44,3,0.33,-,-,-,-
Tokyo,186,0.46,6997,27.33,1121,4.38,1655,6.46,48969,191.29,729,2.85,16379,63.98,143,0.56,3363,13.14,4299,16.79,409,1.6,1,0.03,256,6.92,16,0.64,15,0.6,4,0.16,20,0.8,4,0.16
Kanagawa,166,0.48,4997,22.61,756,3.42,2075,9.39,33990,153.8,622,2.81,13486,61.02,143,0.65,2650,11.99,2843,12.86,317,1.43,9,0.18,757,15.14,7,0.64,29,2.64,6,0.55,1,0.09,5,0.45
Niigata,13,0.16,612,10.93,736,13.14,2263,40.41,6332,113.07,226,4.04,5322,95.04,46,0.82,825,14.73,1660,29.64,108,1.93,10,1.11,42,4.67,5,0.42,5,0.42,5,0.42,-,-,1,0.08
Toyama,2,0.04,1022,35.24,388,13.38,402,13.86,6070,209.31,107,3.69,1452,50.07,16,0.55,324,11.17,368,12.69,13,0.45,-,-,25,3.57,2,0.4,1,0.2,4,0.8,-,-,1,0.2
Ishikawa,9,0.19,867,29.9,328,11.31,307,10.59,6077,209.55,135,4.66,1275,43.97,13,0.45,350,12.07,204,7.03,15,0.52,-,-,25,3.57,3,0.6,8,1.6,8,1.6,-,-,2,0.4
Fukui,3,0.08,913,39.7,239,10.39,398,17.3,5043,219.26,47,2.04,1642,71.39,37,1.61,297,12.91,202,8.78,19,0.83,-,-,10,3.33,4,0.67,1,0.17,6,1,-,-,-,-
Yamanashi,5,0.13,430,18.7,20,0.87,37,1.61,3099,134.74,57,2.48,800,34.78,8,0.35,202,8.78,309,13.43,17,0.74,-,-,47,5.22,2,0.2,5,0.5,4,0.4,-,-,1,0.1
Nagano,90,1.05,846,15.96,185,3.49,254,4.79,9108,171.85,217,4.09,3127,59,21,0.4,569,10.74,664,12.53,51,0.96,1,0.09,59,5.36,2,0.18,4,0.36,4,0.36,-,-,3,0.27
Gifu,34,0.4,2533,48.71,370,7.12,356,6.85,5813,111.79,84,1.62,1871,35.98,7,0.13,475,9.13,146,2.81,34,0.65,1,0.09,28,2.55,2,0.4,1,0.2,2,0.4,-,-,-,-
Shizuoka,29,0.21,2074,23.3,597,6.71,715,8.03,14671,164.84,226,2.54,5020,56.4,58,0.65,1071,12.03,1539,17.29,139,1.56,2,0.09,129,5.86,18,1.8,13,1.3,8,0.8,-,-,-,-
Aichi,178,0.91,7763,42.65,653,3.59,2382,13.09,25433,139.74,389,2.14,8699,47.8,53,0.29,1562,8.58,1608,8.84,200,1.1,2,0.06,118,3.37,17,1.13,18,1.2,-,-,1,0.07,1,0.07
Mie,39,0.56,3772,85.73,322,7.32,385,8.75,7793,177.11,152,3.45,1573,35.75,12,0.27,511,11.61,513,11.66,27,0.61,1,0.09,19,1.73,4,0.44,17,1.89,2,0.22,-,-,-,-
Shiga,31,0.53,936,26,178,4.94,401,11.14,4674,129.83,169,4.69,1497,41.58,7,0.19,417,11.58,303,8.42,41,1.14,-,-,16,2,4,0.57,3,0.43,2,0.29,-,-,1,0.14
Kyoto,119,0.96,2647,35.29,792,10.56,1301,17.35,8462,112.83,177,2.36,2004,26.72,29,0.39,589,7.85,323,4.31,66,0.88,1,0.06,54,3.18,2,0.33,3,0.5,1,0.17,3,0.5,1,0.17
Osaka,587,1.96,12049,61.47,1974,10.07,2671,13.63,29151,148.73,550,2.81,5257,26.82,92,0.47,2228,11.37,1442,7.36,301,1.54,11,0.22,269,5.27,5,0.31,16,1,3,0.19,-,-,3,0.19
Hyogo,157,0.79,6213,48.54,876,6.84,1398,10.92,24988,195.22,338,2.64,3122,24.39,78,0.61,1406,10.98,806,6.3,165,1.29,7,0.2,266,7.6,10,0.71,24,1.71,1,0.07,-,-,3,0.21
Nara,23,0.43,1612,48.85,209,6.33,190,5.76,5141,155.79,81,2.45,857,25.97,7,0.21,427,12.94,169,5.12,26,0.79,-,-,81,8.1,3,0.5,2,0.33,1,0.17,-,-,-,-
Wakayama,15,0.31,1043,35.97,220,7.59,250,8.62,3555,122.59,74,2.55,508,17.52,8,0.28,384,13.24,109,3.76,26,0.9,1,0.25,24,6,5,0.5,8,0.8,23,2.3,-,-,1,0.1
Tottori,5,0.18,833,43.84,193,10.16,1331,70.05,2934,154.42,37,1.95,528,27.79,9,0.47,242,12.74,160,8.42,5,0.26,-,-,35,8.75,4,0.8,7,1.4,-,-,-,-,1,0.2
Shimane,3,0.08,997,45.32,150,6.82,191,8.68,4203,191.05,83,3.77,1001,45.5,3,0.14,419,19.05,75,3.41,21,0.95,-,-,3,1,14,1.75,7,0.88,-,-,-,-,1,0.13
Okayama,74,0.88,1143,21.17,291,5.39,270,5,9849,182.39,154,2.85,868,16.07,36,0.67,664,12.3,238,4.41,99,1.83,4,0.33,46,3.83,9,1.8,2,0.4,4,0.8,-,-,-,-
Hiroshima,32,0.28,2735,38.52,776,10.93,633,8.92,12909,181.82,161,2.27,2555,35.99,34,0.48,799,11.25,646,9.1,80,1.13,3,0.16,201,10.58,2,0.1,5,0.25,3,0.15,-,-,2,0.1
Yamaguchi,14,0.21,2429,53.98,291,6.47,1050,23.33,7228,160.62,121,2.69,672,14.93,18,0.4,695,15.44,520,11.56,46,1.02,-,-,80,8.89,1,0.11,1,0.11,8,0.89,-,-,-,-
Tokushima,4,0.11,1074,46.7,198,8.61,92,4,3385,147.17,53,2.3,320,13.91,4,0.17,349,15.17,60,2.61,15,0.65,-,-,7,1.75,4,0.67,4,0.67,2,0.33,-,-,-,-
Kagawa,5,0.11,835,29.82,267,9.54,192,6.86,6189,221.04,91,3.25,322,11.5,16,0.57,493,17.61,66,2.36,50,1.79,1,0.2,25,5,1,0.2,2,0.4,1,0.2,-,-,1,0.2
Ehime,36,0.6,2121,58.92,237,6.58,603,16.75,9380,260.56,119,3.31,721,20.03,23,0.64,723,20.08,125,3.47,60,1.67,-,-,236,33.71,1,0.17,1,0.17,1,0.17,-,-,4,0.67
Kochi,18,0.4,953,35.3,292,10.81,277,10.26,3023,111.96,111,4.11,307,11.37,23,0.85,394,14.59,103,3.81,21,0.78,-,-,16,5.33,5,0.63,1,0.13,8,1,-,-,9,1.13
Fukuoka,227,1.15,5963,49.69,1301,10.84,4766,39.72,27550,229.58,480,4,3020,25.17,59,0.49,2585,21.54,1335,11.13,193,1.61,5,0.19,142,5.46,8,0.53,16,1.07,2,0.13,-,-,-,-
Saga,18,0.47,1045,47.5,309,14.05,348,15.82,3418,155.36,74,3.36,532,24.18,10,0.45,608,27.64,126,5.73,18,0.82,1,0.25,15,3.75,5,0.83,7,1.17,3,0.5,-,-,4,0.67
Nagasaki,13,0.19,1429,33.23,371,8.63,2232,51.91,5177,120.4,114,2.65,1523,35.42,31,0.72,628,14.6,186,4.33,44,1.02,11,1.57,85,12.14,14,1.17,6,0.5,4,0.33,-,-,4,0.33
Kumamoto,46,0.59,1265,25.82,338,6.9,354,7.22,10945,223.37,213,4.35,1497,30.55,38,0.78,1217,24.84,483,9.86,44,0.9,-,-,143,15.89,4,0.27,12,0.8,2,0.13,-,-,5,0.33
Oita,24,0.41,1979,54.97,308,8.56,477,13.25,12861,357.25,151,4.19,1397,38.81,26,0.72,736,20.44,295,8.19,64,1.78,-,-,47,9.4,1,0.09,1,0.09,12,1.09,-,-,-,-
Miyazaki,20,0.35,2039,56.64,403,11.19,681,18.92,8742,242.83,166,4.61,1241,34.47,19,0.53,881,24.47,142,3.94,40,1.11,4,0.67,103,17.17,-,-,1,0.14,-,-,-,-,-,-
Kagoshima,31,0.34,1158,21.85,1037,19.57,666,12.57,12571,237.19,175,3.3,2976,56.15,35,0.66,892,16.83,526,9.92,92,1.74,-,-,95,13.57,3,0.27,9,0.82,-,-,-,-,4,0.36
Okinawa,299,5.34,947,28.7,212,6.42,768,23.27,2643,80.09,143,4.33,2640,80,13,0.39,331,10.03,210,6.36,53,1.61,4,0.44,131,14.56,14,2,39,5.57,3,0.43,-,-,1,0.14
