"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8th week, 2019",,,,,,"Data collected as of February 27, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Chiba,62840,297.82,184,1.4,210,1.6,2761,21.08,6722,51.31,394,3.01,85,0.65,923,7.05,287,2.19,11,0.08,60,0.46,4,0.12,134,3.94,3,0.33,4,0.44,14,1.56,-,-,8,0.89
Tokyo,101072,249.56,376,1.49,338,1.34,3992,15.78,14112,55.78,808,3.19,211,0.83,2485,9.82,646,2.55,25,0.1,108,0.43,1,0.03,89,2.41,8,0.32,6,0.24,21,0.84,4,0.16,35,1.4
Kanagawa,97035,271.81,349,1.54,246,1.09,3039,13.45,10614,46.96,680,3.01,196,0.87,1509,6.68,501,2.22,4,0.02,167,0.74,1,0.02,435,8.7,2,0.18,1,0.09,14,1.27,-,-,6,0.55
Niigata,27387,304.3,230,4.04,357,6.26,1784,31.3,1554,27.26,194,3.4,58,1.02,980,17.19,165,2.89,2,0.04,45,0.79,5,0.5,40,4,1,0.08,-,-,41,3.15,3,0.23,1,0.08
Toyama,9579,199.56,80,2.76,137,4.72,417,14.38,1608,55.45,93,3.21,63,2.17,152,5.24,70,2.41,20,0.69,5,0.17,1,0.14,19,2.71,2,0.4,-,-,2,0.4,-,-,-,-
Ishikawa,13249,276.02,104,3.59,173,5.97,1266,43.66,1296,44.69,48,1.66,29,1,303,10.45,73,2.52,-,-,7,0.24,-,-,23,3.29,1,0.2,1,0.2,18,3.6,-,-,1,0.2
Fukui,9395,268.43,127,5.77,130,5.91,436,19.82,1362,61.91,64,2.91,14,0.64,46,2.09,41,1.86,2,0.09,23,1.05,-,-,40,13.33,1,0.17,3,0.5,-,-,-,-,-,-
Yamanashi,10420,254.15,43,1.79,11,0.46,220,9.17,964,40.17,43,1.79,25,1.04,168,7,40,1.67,1,0.04,35,1.46,-,-,29,3.22,2,0.2,3,0.3,30,3,-,-,2,0.2
Nagano,24853,285.67,176,3.26,88,1.63,619,11.46,2440,45.19,103,1.91,26,0.48,190,3.52,77,1.43,15,0.28,29,0.54,-,-,22,2,2,0.18,-,-,29,2.64,-,-,5,0.45
Gifu,23226,270.07,100,1.92,119,2.29,388,7.46,1166,22.42,47,0.9,25,0.48,91,1.75,90,1.73,4,0.08,1,0.02,2,0.18,28,2.55,-,-,-,-,8,1.6,-,-,4,0.8
Shizuoka,37972,273.18,110,1.24,132,1.48,1097,12.33,4591,51.58,116,1.3,37,0.42,349,3.92,147,1.65,3,0.03,86,0.97,-,-,95,4.32,-,-,4,0.4,9,0.9,1,0.1,1,0.1
Aichi,67247,344.86,461,2.53,273,1.5,2165,11.9,6293,34.58,363,1.99,51,0.28,462,2.54,337,1.85,15,0.08,72,0.4,-,-,89,2.54,2,0.13,4,0.27,24,1.6,-,-,26,1.73
Mie,15901,220.85,221,4.91,119,2.64,695,15.44,2016,44.8,121,2.69,26,0.58,76,1.69,123,2.73,4,0.09,14,0.31,-,-,5,0.42,3,0.33,7,0.78,14,1.56,1,0.11,7,0.78
Shiga,12838,246.88,66,2.13,25,0.81,308,9.94,1274,41.1,53,1.71,9,0.29,27,0.87,39,1.26,8,0.26,20,0.65,-,-,10,1.25,2,0.29,1,0.14,-,-,-,-,2,0.29
Kyoto,28855,230.84,118,1.55,130,1.71,783,10.3,3421,45.01,127,1.67,59,0.78,340,4.47,119,1.57,7,0.09,37,0.49,-,-,28,1.65,-,-,-,-,12,1.71,-,-,5,0.71
Osaka,65799,217.88,1036,5.21,579,2.91,3093,15.54,10072,50.61,538,2.7,221,1.11,667,3.35,430,2.16,35,0.18,119,0.6,-,-,119,2.29,6,0.35,1,0.06,18,1.06,-,-,74,4.35
Hyogo,44279,223.63,683,5.29,376,2.91,1402,10.87,7203,55.84,311,2.41,159,1.23,535,4.15,216,1.67,11,0.09,47,0.36,6,0.18,155,4.56,8,0.57,5,0.36,16,1.14,-,-,23,1.64
Nara,10374,188.62,98,2.88,105,3.09,460,13.53,1723,50.68,79,2.32,47,1.38,29,0.85,80,2.35,7,0.21,10,0.29,-,-,48,4.8,2,0.33,1,0.17,12,2,-,-,3,0.5
Wakayama,8523,173.94,174,5.8,70,2.33,187,6.23,1086,36.2,51,1.7,23,0.77,137,4.57,64,2.13,3,0.1,9,0.3,6,1.5,25,6.25,1,0.09,4,0.36,17,1.55,1,0.09,4,0.36
Tottori,5980,206.21,58,3.05,42,2.21,762,40.11,1337,70.37,44,2.32,71,3.74,10,0.53,40,2.11,3,0.16,8,0.42,1,0.2,58,11.6,1,0.2,-,-,1,0.2,-,-,1,0.2
Shimane,6123,161.13,97,4.22,72,3.13,373,16.22,1527,66.39,81,3.52,94,4.09,8,0.35,57,2.48,5,0.22,17,0.74,-,-,2,0.67,-,-,1,0.13,1,0.13,-,-,1,0.13
Okayama,17684,210.52,114,2.11,107,1.98,746,13.81,3828,70.89,87,1.61,36,0.67,69,1.28,88,1.63,1,0.02,28,0.52,-,-,67,5.58,1,0.2,1,0.2,2,0.4,-,-,3,0.6
Hiroshima,23199,203.5,270,3.8,220,3.1,1140,16.06,4308,60.68,155,2.18,52,0.73,134,1.89,140,1.97,9,0.13,82,1.15,1,0.05,81,4.26,2,0.1,4,0.19,15,0.71,-,-,14,0.67
Yamaguchi,15096,225.31,366,7.79,98,2.09,893,19,2128,45.28,60,1.28,53,1.13,136,2.89,134,2.85,12,0.26,41,0.87,-,-,63,7,2,0.22,-,-,9,1,-,-,14,1.56
Tokushima,7295,197.16,204,8.87,29,1.26,145,6.3,1662,72.26,26,1.13,54,2.35,27,1.17,52,2.26,-,-,5,0.22,-,-,15,3.75,-,-,-,-,2,0.29,-,-,1,0.14
Kagawa,9520,202.55,95,3.39,115,4.11,436,15.57,1854,66.21,46,1.64,5,0.18,86,3.07,87,3.11,5,0.18,35,1.25,3,0.6,9,1.8,1,0.2,1,0.2,7,1.4,1,0.2,3,0.6
Ehime,12340,202.3,101,2.73,90,2.43,917,24.78,3367,91,103,2.78,16,0.43,85,2.3,143,3.86,6,0.16,23,0.62,-,-,210,26.25,-,-,1,0.17,7,1.17,-,-,2,0.33
Kochi,13225,275.52,75,2.5,37,1.23,405,13.5,1167,38.9,58,1.93,12,0.4,80,2.67,53,1.77,4,0.13,4,0.13,-,-,10,3.33,-,-,-,-,20,2.5,1,0.13,8,1
Fukuoka,60740,306.77,687,5.73,534,4.45,3355,27.96,6746,56.22,474,3.95,270,2.25,817,6.81,470,3.92,30,0.25,213,1.78,2,0.08,243,9.35,3,0.2,6,0.4,20,1.33,-,-,22,1.47
Saga,9016,231.18,68,2.96,62,2.7,294,12.78,722,31.39,85,3.7,112,4.87,140,6.09,97,4.22,9,0.39,6,0.26,-,-,4,1,1,0.17,-,-,7,1.17,-,-,6,1
Nagasaki,18780,268.29,90,2.05,215,4.89,585,13.3,1117,25.39,121,2.75,91,2.07,88,2,122,2.77,-,-,22,0.5,2,0.25,84,10.5,3,0.25,5,0.42,9,0.75,-,-,2,0.17
Kumamoto,20109,251.36,258,5.16,204,4.08,807,16.14,3066,61.32,146,2.92,90,1.8,68,1.36,222,4.44,16,0.32,44,0.88,-,-,149,16.56,1,0.07,2,0.13,8,0.53,-,-,8,0.53
Oita,17325,298.71,116,3.22,174,4.83,531,14.75,2894,80.39,118,3.28,39,1.08,43,1.19,124,3.44,2,0.06,160,4.44,-,-,50,10,1,0.09,-,-,11,1,-,-,1,0.09
Miyazaki,16134,278.17,84,2.33,193,5.36,753,20.92,3031,84.19,162,4.5,41,1.14,221,6.14,161,4.47,13,0.36,27,0.75,-,-,199,33.17,-,-,-,-,-,-,-,-,3,0.43
Kagoshima,23970,260.54,191,3.54,435,8.06,1121,20.76,3714,68.78,274,5.07,65,1.2,72,1.33,161,2.98,9,0.17,53,0.98,1,0.14,108,15.43,1,0.08,-,-,2,0.17,-,-,2,0.17
Okinawa,17008,293.24,47,1.38,46,1.35,422,12.41,739,21.74,146,4.29,102,3,307,9.03,90,2.65,8,0.24,23,0.68,-,-,60,6.67,8,1.14,6,0.86,8,1.14,1,0.14,3,0.43
