"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11th week, 2017",,,,,,"Data collected as of March 22, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,14460,190.26,69,1.44,99,2.06,699,14.56,1613,33.6,169,3.52,11,0.23,18,0.38,213,4.44,-,-,2,0.04,86,1.79,-,-,95,7.92,1,0.14,1,0.14,49,7,2,0.29,14,2
Gunma,20271,213.38,87,1.5,180,3.1,1620,27.93,3661,63.12,196,3.38,181,3.12,76,1.31,253,4.36,-,-,22,0.38,367,6.33,-,-,87,6.21,-,-,1,0.13,90,11.25,-,-,59,7.38
Saitama,74213,296.85,244,1.54,406,2.57,4479,28.35,10175,64.4,828,5.24,114,0.72,89,0.56,623,3.94,9,0.06,25,0.16,895,5.66,13,0.33,174,4.46,1,0.1,9,0.9,42,4.2,6,0.6,24,2.4
Chiba,60047,280.59,164,1.22,251,1.87,4801,35.83,7928,59.16,544,4.06,105,0.78,115,0.86,513,3.83,10,0.07,11,0.08,351,2.62,9,0.26,255,7.5,1,0.11,9,1,54,6,-,-,14,1.56
Tokyo,92947,224.51,306,1.17,649,2.49,5348,20.49,18261,69.97,901,3.45,182,0.7,301,1.15,1234,4.73,16,0.06,18,0.07,820,3.14,3,0.08,124,3.26,7,0.28,3,0.12,82,3.28,14,0.56,86,3.44
Kanagawa,86125,248.2,249,1.16,350,1.63,4092,19.03,12715,59.14,950,4.42,109,0.51,173,0.8,951,4.42,4,0.02,19,0.09,1343,6.25,7,0.14,665,13.57,3,0.3,5,0.5,40,4,-,-,102,10.2
Niigata,19762,214.8,203,3.5,405,6.98,1844,31.79,5311,91.57,231,3.98,26,0.45,85,1.47,239,4.12,5,0.09,9,0.16,1504,25.93,1,0.1,82,8.2,3,0.23,2,0.15,84,6.46,7,0.54,10,0.77
Toyama,9412,196.08,279,9.62,144,4.97,520,17.93,2216,76.41,80,2.76,55,1.9,6,0.21,86,2.97,2,0.07,10,0.34,472,16.28,3,0.43,84,12,1,0.2,-,-,26,5.2,-,-,13,2.6
Ishikawa,13400,279.17,50,1.72,200,6.9,857,29.55,3050,105.17,132,4.55,17,0.59,9,0.31,106,3.66,2,0.07,4,0.14,44,1.52,-,-,4,0.57,-,-,-,-,47,9.4,-,-,13,2.6
Fukui,9567,298.97,60,2.73,115,5.23,505,22.95,2099,95.41,87,3.95,14,0.64,7,0.32,74,3.36,1,0.05,2,0.09,118,5.36,-,-,6,2,3,0.5,3,0.5,34,5.67,-,-,-,-
Yamanashi,9779,238.51,22,0.92,133,5.54,655,27.29,1968,82,59,2.46,42,1.75,19,0.79,52,2.17,1,0.04,3,0.13,220,9.17,1,0.11,26,2.89,3,0.3,1,0.1,71,7.1,2,0.2,14,1.4
Nagano,24141,280.71,166,3.13,32,0.6,1084,20.45,4579,86.4,167,3.15,66,1.25,55,1.04,158,2.98,2,0.04,7,0.13,1136,21.43,3,0.27,45,4.09,1,0.09,1,0.09,68,6.18,-,-,16,1.45
Gifu,20150,231.61,136,2.57,174,3.28,440,8.3,2233,42.13,161,3.04,57,1.08,19,0.36,149,2.81,4,0.08,-,-,459,8.66,-,-,22,2,-,-,4,0.8,71,14.2,-,-,37,7.4
Shizuoka,34445,247.81,204,2.29,349,3.92,2608,29.3,4874,54.76,228,2.56,84,0.94,34,0.38,267,3,6,0.07,6,0.07,409,4.6,6,0.29,78,3.71,2,0.2,5,0.5,58,5.8,17,1.7,16,1.6
Aichi,60209,308.76,466,2.56,548,3.01,2955,16.24,8447,46.41,467,2.57,237,1.3,78,0.43,553,3.04,9,0.05,19,0.1,638,3.51,3,0.09,90,2.57,3,0.2,10,0.67,124,8.27,1,0.07,35,2.33
Mie,17572,244.06,296,6.58,306,6.8,693,15.4,1900,42.22,139,3.09,96,2.13,58,1.29,208,4.62,4,0.09,3,0.07,127,2.82,2,0.17,9,0.75,6,0.67,12,1.33,40,4.44,7,0.78,4,0.44
Shiga,10886,209.35,125,4.03,86,2.77,305,9.84,1957,63.13,122,3.94,61,1.97,9,0.29,105,3.39,3,0.1,24,0.77,225,7.26,-,-,15,1.88,1,0.14,5,0.71,29,4.14,-,-,5,0.71
Kyoto,24879,200.64,88,1.17,297,3.96,907,12.09,3543,47.24,174,2.32,99,1.32,30,0.4,218,2.91,9,0.12,25,0.33,369,4.92,1,0.06,55,3.24,2,0.29,3,0.43,39,5.57,-,-,14,2
Osaka,62334,203.04,1152,5.79,838,4.21,3721,18.7,10033,50.42,803,4.04,445,2.24,66,0.33,799,4.02,8,0.04,80,0.4,1987,9.98,4,0.08,151,2.9,6,0.35,6,0.35,115,6.76,-,-,54,3.18
Hyogo,40771,205.91,620,4.84,633,4.95,1757,13.73,8406,65.67,461,3.6,165,1.29,103,0.8,461,3.6,6,0.05,15,0.12,1152,9,-,-,115,3.29,4,0.31,5,0.38,76,5.85,-,-,15,1.15
Nara,9526,176.41,283,8.32,133,3.91,716,21.06,1115,32.79,79,2.32,62,1.82,16,0.47,155,4.56,1,0.03,7,0.21,346,10.18,-,-,48,4.8,3,0.5,7,1.17,47,7.83,1,0.17,5,0.83
Wakayama,7742,154.84,150,4.84,130,4.19,147,4.74,1559,50.29,99,3.19,16,0.52,22,0.71,124,4,5,0.16,9,0.29,698,22.52,2,0.5,4,1,2,0.18,5,0.45,25,2.27,3,0.27,14,1.27
Tottori,4858,167.52,35,1.84,77,4.05,1156,60.84,855,45,159,8.37,11,0.58,17,0.89,73,3.84,2,0.11,2,0.11,272,14.32,1,0.2,41,8.2,1,0.2,3,0.6,24,4.8,-,-,13,2.6
Shimane,6140,161.58,58,2.52,104,4.52,694,30.17,1373,59.7,87,3.78,50,2.17,111,4.83,129,5.61,5,0.22,1,0.04,352,15.3,-,-,1,0.33,-,-,5,0.63,30,3.75,-,-,1,0.13
Okayama,20087,239.13,145,2.69,316,5.85,526,9.74,2831,52.43,122,2.26,206,3.81,38,0.7,193,3.57,3,0.06,19,0.35,210,3.89,6,0.5,43,3.58,2,0.4,4,0.8,24,4.8,1,0.2,1,0.2
Hiroshima,24820,215.83,320,4.44,432,6,1479,20.54,3624,50.33,292,4.06,204,2.83,119,1.65,278,3.86,8,0.11,30,0.42,282,3.92,1,0.05,140,7.37,3,0.15,1,0.05,65,3.25,1,0.05,40,2
Yamaguchi,17919,263.51,295,6.15,284,5.92,1043,21.73,2172,45.25,166,3.46,88,1.83,72,1.5,232,4.83,3,0.06,13,0.27,1210,25.21,-,-,44,4.89,3,0.33,1,0.11,70,7.78,1,0.11,10,1.11
Tokushima,7704,208.22,184,8,97,4.22,367,15.96,1449,63,55,2.39,53,2.3,30,1.3,133,5.78,4,0.17,5,0.22,212,9.22,1,0.25,6,1.5,-,-,-,-,7,1.17,-,-,3,0.5
Kagawa,8264,175.83,125,4.46,127,4.54,710,25.36,2468,88.14,57,2.04,74,2.64,34,1.21,115,4.11,3,0.11,26,0.93,340,12.14,-,-,11,2.2,3,0.6,2,0.4,34,6.8,-,-,28,5.6
Ehime,14748,241.77,149,4.03,93,2.51,1028,27.78,3992,107.89,141,3.81,65,1.76,121,3.27,239,6.46,2,0.05,16,0.43,777,21,-,-,108,13.5,1,0.17,1,0.17,28,4.67,-,-,3,0.5
Kochi,13397,279.1,170,5.67,62,2.07,689,22.97,2012,67.07,121,4.03,15,0.5,47,1.57,91,3.03,12,0.4,2,0.07,76,2.53,-,-,6,2,1,0.13,2,0.25,40,5,5,0.63,8,1
Fukuoka,62423,315.27,703,5.86,603,5.03,4211,35.09,12753,106.28,692,5.77,481,4.01,97,0.81,750,6.25,29,0.24,49,0.41,992,8.27,-,-,144,5.54,5,0.33,14,0.93,170,11.33,-,-,13,0.87
Saga,10878,278.92,159,6.91,162,7.04,505,21.96,1586,68.96,119,5.17,97,4.22,13,0.57,140,6.09,1,0.04,8,0.35,108,4.7,-,-,28,7,4,0.67,3,0.5,15,2.5,-,-,26,4.33
Nagasaki,17995,257.07,150,3.41,116,2.64,1678,38.14,3054,69.41,139,3.16,131,2.98,16,0.36,184,4.18,11,0.25,12,0.27,228,5.18,1,0.13,28,3.5,1,0.08,1,0.08,40,3.33,-,-,4,0.33
Kumamoto,19640,245.5,185,3.7,252,5.04,1014,20.28,5604,112.08,311,6.22,287,5.74,30,0.6,334,6.68,-,-,129,2.58,490,9.8,1,0.11,141,15.67,3,0.2,4,0.27,50,3.33,-,-,20,1.33
Oita,17232,297.1,105,2.92,122,3.39,1161,32.25,6849,190.25,223,6.19,15,0.42,9,0.25,239,6.64,7,0.19,8,0.22,190,5.28,-,-,38,7.6,-,-,-,-,41,3.73,-,-,21,1.91
Miyazaki,19199,325.41,271,7.53,272,7.56,803,22.31,4347,120.75,226,6.28,318,8.83,205,5.69,276,7.67,2,0.06,20,0.56,128,3.56,1,0.2,99,19.8,-,-,-,-,15,2.14,-,-,20,2.86
Kagoshima,23776,255.66,493,8.96,485,8.82,945,17.18,5720,104,307,5.58,284,5.16,30,0.55,206,3.75,2,0.04,41,0.75,1192,21.67,-,-,47,6.71,3,0.25,2,0.17,16,1.33,-,-,25,2.08
Okinawa,14848,256,164,4.82,123,3.62,403,11.85,1938,57,223,6.56,20,0.59,13,0.38,85,2.5,25,0.74,16,0.47,42,1.24,-,-,57,6.33,2,0.29,15,2.14,53,7.57,-,-,22,3.14
