"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2020",,,,,,"Data collected as of May 13, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Nara,5928,107.78,173,5.09,139,4.09,934,27.47,2063,60.68,124,3.65,76,2.24,266,7.82,177,5.21,17,0.5,11,0.32,1,0.1,30,3,3,0.5,3,0.5,26,4.33,1,0.17,6,1
Wakayama,4322,88.2,313,10.43,151,5.03,646,21.53,1385,46.17,83,2.77,17,0.57,207,6.9,142,4.73,4,0.13,9,0.3,5,1.25,6,1.5,11,1,6,0.55,65,5.91,1,0.09,1,0.09
Tottori,3159,108.93,49,2.58,134,7.05,1550,81.58,1652,86.95,131,6.89,14,0.74,293,15.42,89,4.68,15,0.79,9,0.47,-,-,46,9.2,2,0.4,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,65,2.83,76,3.3,667,29,1588,69.04,98,4.26,15,0.65,165,7.17,198,8.61,6,0.26,11,0.48,-,-,2,0.67,1,0.13,3,0.38,16,2,-,-,-,-
Okayama,12123,144.32,106,1.96,355,6.57,1001,18.54,4379,81.09,211,3.91,34,0.63,290,5.37,202,3.74,10,0.19,56,1.04,2,0.17,26,2.17,6,1.2,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10531,93.19,289,4.13,664,9.49,1940,27.71,5531,79.01,282,4.03,77,1.1,316,4.51,343,4.9,24,0.34,82,1.17,3,0.17,153,8.5,2,0.1,1,0.05,59,2.95,-,-,11,0.55
Yamaguchi,5478,81.76,456,9.91,205,4.46,1422,30.91,3369,73.24,193,4.2,110,2.39,335,7.28,396,8.61,29,0.63,40,0.87,-,-,36,4,-,-,3,0.33,46,5.11,-,-,13,1.44
Tokushima,3092,88.34,102,4.86,96,4.57,271,12.9,1852,88.19,99,4.71,22,1.05,103,4.9,126,6,-,-,11,0.52,-,-,14,4.67,2,0.33,-,-,33,5.5,-,-,1,0.17
Kagawa,5015,109.02,123,4.56,170,6.3,830,30.74,3645,135,148,5.48,28,1.04,212,7.85,194,7.19,14,0.52,18,0.67,2,0.5,9,2.25,1,0.25,3,0.75,42,10.5,-,-,3,0.75
Ehime,8119,133.1,109,2.95,125,3.38,1892,51.14,3872,104.65,157,4.24,57,1.54,330,8.92,318,8.59,8,0.22,192,5.19,-,-,165,20.63,-,-,1,0.17,27,4.5,-,-,4,0.67
Kochi,7096,150.98,172,5.93,100,3.45,1092,37.66,1358,46.83,96,3.31,143,4.93,185,6.38,159,5.48,10,0.34,52,1.79,-,-,7,2.33,1,0.13,-,-,49,6.13,-,-,5,0.63
Fukuoka,24821,125.99,618,5.19,1034,8.69,10164,85.41,11113,93.39,1372,11.53,548,4.61,1041,8.75,1077,9.05,141,1.18,247,2.08,1,0.04,156,6.24,8,0.53,12,0.8,80,5.33,-,-,1,0.07
Saga,4816,123.49,75,3.26,292,12.7,1239,53.87,1522,66.17,180,7.83,209,9.09,286,12.43,216,9.39,48,2.09,8,0.35,-,-,10,3.33,5,0.83,4,0.67,20,3.33,-,-,1,0.17
Nagasaki,9857,140.81,85,1.93,415,9.43,2132,48.45,3298,74.95,323,7.34,173,3.93,421,9.57,266,6.05,20,0.45,32,0.73,2,0.25,36,4.5,2,0.17,1,0.08,74,6.17,-,-,3,0.25
Kumamoto,6615,82.69,158,3.16,407,8.14,1724,34.48,3486,69.72,383,7.66,377,7.54,767,15.34,481,9.62,81,1.62,55,1.1,-,-,147,18.38,1,0.07,1,0.07,36,2.4,1,0.07,4,0.27
Oita,6906,119.07,119,3.31,173,4.81,1187,32.97,4635,128.75,282,7.83,84,2.33,516,14.33,321,8.92,17,0.47,60,1.67,1,0.2,29,5.8,-,-,1,0.09,52,4.73,-,-,-,-
Miyazaki,8216,141.66,51,1.46,391,11.17,2021,57.74,5055,144.43,260,7.43,92,2.63,414,11.83,435,12.43,18,0.51,33,0.94,-,-,68,11.33,4,0.57,-,-,6,0.86,-,-,3,0.43
Kagoshima,11143,122.45,268,5.06,1021,19.26,2213,41.75,6637,125.23,349,6.58,290,5.47,434,8.19,415,7.83,33,0.62,67,1.26,1,0.14,83,11.86,3,0.25,-,-,14,1.17,-,-,7,0.58
Okinawa,8151,143,24,0.73,187,5.67,1340,40.61,1356,41.09,352,10.67,64,1.94,30,0.91,146,4.42,77,2.33,33,1,-,-,124,13.78,8,1.14,11,1.57,40,5.71,2,0.29,44,6.29
