"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27th week, 2022",,,,,,"Data collected as of July 13, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,609,0.12,26632,8.47,16795,5.34,27078,8.62,390783,124.33,6418,2.04,21898,6.97,1087,0.35,27104,8.62,4613,1.47,2489,0.79,83,0.12,3037,4.39,150,0.31,206,0.43,175,0.37,17,0.04,67,0.14
Hokkaido,15,0.07,1598,11.58,942,6.83,1930,13.99,7720,55.94,337,2.44,288,2.09,20,0.14,593,4.3,69,0.5,67,0.49,5,0.18,51,1.82,4,0.18,-,-,16,0.73,1,0.05,6,0.27
Aomori,2,0.03,3,0.07,119,2.9,137,3.34,3566,86.98,78,1.9,143,3.49,12,0.29,329,8.02,11,0.27,28,0.68,-,-,33,3,1,0.17,1,0.17,24,4,-,-,1,0.17
Iwate,4,0.06,388,9.95,169,4.33,529,13.56,4339,111.26,117,3,40,1.03,30,0.77,425,10.9,46,1.18,35,0.9,-,-,60,4.29,5,0.26,4,0.21,8,0.42,-,-,2,0.11
Miyagi,15,0.16,106,1.86,202,3.54,398,6.98,7780,136.49,147,2.58,179,3.14,24,0.42,668,11.72,77,1.35,43,0.75,1,0.08,50,4.17,3,0.25,-,-,5,0.42,-,-,1,0.08
Akita,2,0.04,259,7.62,109,3.21,296,8.71,2076,61.06,136,4,100,2.94,1,0.03,155,4.56,10,0.29,7,0.21,2,0.29,12,1.71,2,0.25,-,-,4,0.5,-,-,2,0.25
Yamagata,5,0.11,4,0.14,299,10.68,345,12.32,5244,187.29,63,2.25,40,1.43,7,0.25,318,11.36,49,1.75,13,0.46,-,-,55,6.88,-,-,-,-,1,0.1,-,-,1,0.1
Fukushima,7,0.08,197,3.94,396,7.92,425,8.5,5362,107.24,145,2.9,181,3.62,33,0.66,690,13.8,37,0.74,27,0.54,-,-,78,6,1,0.14,3,0.43,2,0.29,-,-,1,0.14
Ibaraki,16,0.13,76,1.01,298,3.97,596,7.95,7366,98.21,119,1.59,538,7.17,23,0.31,371,4.95,202,2.69,52,0.69,2,0.12,161,9.47,1,0.08,2,0.17,21,1.75,-,-,-,-
Tochigi,9,0.12,214,4.46,102,2.13,449,9.35,3028,63.08,51,1.06,387,8.06,24,0.5,519,10.81,41,0.85,34,0.71,-,-,67,5.58,6,0.86,3,0.43,-,-,-,-,1,0.14
Gunma,3,0.03,69,1.3,216,4.08,233,4.4,7636,144.08,116,2.19,637,12.02,26,0.49,537,10.13,101,1.91,55,1.04,1,0.08,59,4.54,1,0.11,1,0.11,1,0.11,-,-,-,-
Saitama,22,0.09,567,3.59,614,3.89,604,3.82,23531,148.93,392,2.48,1025,6.49,80,0.51,1422,9,241,1.53,154,0.97,20,0.51,196,5.03,2,0.18,15,1.36,3,0.27,-,-,1,0.09
Chiba,25,0.12,368,2.88,390,3.05,914,7.14,16226,126.77,262,2.05,1777,13.88,36,0.28,1108,8.66,403,3.15,153,1.2,5,0.16,118,3.69,7,0.78,6,0.67,3,0.33,-,-,-,-
Tokyo,29,0.07,880,3.44,813,3.18,1035,4.04,37553,146.69,447,1.75,1741,6.8,97,0.38,2273,8.88,533,2.08,246,0.96,-,-,154,4.16,9,0.38,7,0.29,2,0.08,13,0.54,4,0.17
Kanagawa,35,0.1,922,4.15,540,2.43,1167,5.26,26283,118.39,405,1.82,1269,5.72,83,0.37,1751,7.89,307,1.38,203,0.91,6,0.12,397,7.94,3,0.27,16,1.45,6,0.55,1,0.09,3,0.27
Niigata,7,0.08,37,0.66,661,11.8,1515,27.05,4713,84.16,155,2.77,1031,18.41,21,0.38,568,10.14,326,5.82,68,1.21,7,0.7,28,2.8,4,0.33,2,0.17,5,0.42,-,-,1,0.08
Toyama,1,0.02,647,22.31,329,11.34,322,11.1,4791,165.21,68,2.34,339,11.69,10,0.34,217,7.48,96,3.31,10,0.34,-,-,17,2.43,2,0.4,-,-,1,0.2,-,-,-,-
Ishikawa,5,0.1,50,1.72,280,9.66,216,7.45,4680,161.38,99,3.41,62,2.14,9,0.31,231,7.97,20,0.69,12,0.41,-,-,14,2,3,0.6,6,1.2,7,1.4,-,-,1,0.2
Fukui,1,0.03,351,15.26,180,7.83,239,10.39,3522,153.13,32,1.39,1133,49.26,33,1.43,179,7.78,144,6.26,15,0.65,-,-,6,2,3,0.5,1,0.17,5,0.83,-,-,-,-
Yamanashi,2,0.05,14,0.58,9,0.38,27,1.13,2247,93.63,44,1.83,83,3.46,5,0.21,139,5.79,48,2,14,0.58,-,-,18,2,1,0.1,3,0.3,2,0.2,-,-,1,0.1
Nagano,27,0.31,85,1.57,121,2.24,197,3.65,7093,131.35,134,2.48,218,4.04,20,0.37,386,7.15,104,1.93,31,0.57,-,-,26,2.36,2,0.18,4,0.36,-,-,-,-,3,0.27
Gifu,15,0.17,1122,21.58,243,4.67,199,3.83,4589,88.25,59,1.13,84,1.62,2,0.04,283,5.44,15,0.29,20,0.38,-,-,17,1.55,-,-,1,0.2,1,0.2,-,-,-,-
Shizuoka,15,0.11,334,3.8,441,5.01,425,4.83,11556,131.32,137,1.56,355,4.03,53,0.6,726,8.25,165,1.88,85,0.97,1,0.05,82,3.73,9,0.9,10,1,4,0.4,-,-,-,-
Aichi,50,0.26,3456,18.99,481,2.64,1513,8.31,19523,107.27,230,1.26,373,2.05,31,0.17,1050,5.77,112,0.62,122,0.67,1,0.03,79,2.26,11,0.73,9,0.6,-,-,-,-,1,0.07
Mie,9,0.13,716,16.27,262,5.95,259,5.89,5872,133.45,102,2.32,219,4.98,10,0.23,356,8.09,30,0.68,11,0.25,1,0.08,9,0.75,3,0.33,8,0.89,2,0.22,-,-,-,-
Shiga,13,0.22,141,3.92,137,3.81,253,7.03,3561,98.92,124,3.44,185,5.14,3,0.08,284,7.89,67,1.86,23,0.64,-,-,8,1,3,0.43,1,0.14,1,0.14,-,-,1,0.14
Kyoto,31,0.25,450,6,581,7.75,484,6.45,6474,86.32,107,1.43,233,3.11,25,0.33,389,5.19,54,0.72,45,0.6,-,-,34,1.89,2,0.33,2,0.33,-,-,2,0.33,1,0.17
Osaka,68,0.23,2825,14.41,1514,7.72,1523,7.77,21700,110.71,347,1.77,493,2.52,55,0.28,1452,7.41,130,0.66,157,0.8,9,0.18,137,2.69,-,-,7,0.44,-,-,-,-,2,0.13
Hyogo,22,0.11,849,6.63,677,5.29,805,6.29,18531,144.77,200,1.56,395,3.09,57,0.45,931,7.27,77,0.6,98,0.77,-,-,160,4.57,5,0.36,13,0.93,-,-,-,-,2,0.14
Nara,1,0.02,214,6.29,166,4.88,145,4.26,3915,115.15,47,1.38,99,2.91,3,0.09,275,8.09,24,0.71,19,0.56,-,-,48,4.8,-,-,2,0.33,1,0.17,-,-,-,-
Wakayama,1,0.02,92,3.07,162,5.4,181,6.03,2747,91.57,55,1.83,76,2.53,3,0.1,260,8.67,15,0.5,20,0.67,-,-,21,5.25,2,0.18,6,0.55,18,1.64,-,-,1,0.09
Tottori,2,0.07,46,2.42,154,8.11,952,50.11,2168,114.11,23,1.21,352,18.53,7,0.37,168,8.84,46,2.42,3,0.16,-,-,22,4.4,3,0.6,5,1,-,-,-,-,-,-
Shimane,-,-,528,24,118,5.36,149,6.77,2913,132.41,59,2.68,572,26,3,0.14,291,13.23,31,1.41,13,0.59,-,-,1,0.33,7,0.88,5,0.63,-,-,-,-,1,0.13
Okayama,38,0.45,153,2.83,221,4.09,195,3.61,7082,131.15,119,2.2,200,3.7,17,0.31,419,7.76,42,0.78,60,1.11,3,0.25,14,1.17,5,1,1,0.2,3,0.6,-,-,-,-
Hiroshima,12,0.11,638,8.99,561,7.9,352,4.96,9368,131.94,99,1.39,918,12.93,17,0.24,509,7.17,157,2.21,48,0.68,3,0.16,121,6.37,2,0.1,1,0.05,2,0.1,-,-,2,0.1
Yamaguchi,6,0.09,259,5.76,236,5.24,760,16.89,5787,128.6,84,1.87,122,2.71,12,0.27,449,9.98,116,2.58,35,0.78,-,-,54,6,-,-,-,-,6,0.67,-,-,-,-
Tokushima,1,0.03,33,1.43,158,6.87,78,3.39,2377,103.35,33,1.43,83,3.61,3,0.13,215,9.35,6,0.26,11,0.48,-,-,2,0.5,3,0.43,2,0.29,2,0.29,-,-,-,-
Kagawa,1,0.02,3,0.11,196,7,159,5.68,4727,168.82,62,2.21,93,3.32,15,0.54,311,11.11,14,0.5,29,1.04,-,-,13,2.6,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,13,0.22,558,15.5,182,5.06,422,11.72,7172,199.22,75,2.08,65,1.81,16,0.44,468,13,11,0.31,40,1.11,-,-,144,20.57,1,0.17,-,-,-,-,-,-,3,0.5
Kochi,9,0.2,11,0.39,211,7.54,206,7.36,2362,84.36,63,2.25,28,1,9,0.32,258,9.21,11,0.39,19,0.68,-,-,11,3.67,4,0.5,-,-,5,0.63,-,-,7,0.88
Fukuoka,15,0.08,2282,19.02,1006,8.38,3068,25.57,20822,173.52,346,2.88,662,5.52,37,0.31,1724,14.37,96,0.8,126,1.05,4,0.15,87,3.35,3,0.2,10,0.67,2,0.13,-,-,-,-
Saga,2,0.05,327,14.86,255,11.59,250,11.36,2759,125.41,66,3,181,8.23,9,0.41,400,18.18,10,0.45,9,0.41,1,0.25,14,3.5,2,0.33,6,1,1,0.17,-,-,4,0.67
Nagasaki,6,0.09,1002,23.3,311,7.23,1141,26.53,4016,93.4,76,1.77,201,4.67,25,0.58,412,9.58,26,0.6,28,0.65,8,1.14,55,7.86,11,0.92,3,0.25,1,0.08,-,-,4,0.33
Kumamoto,5,0.06,874,17.84,229,4.67,196,4,8154,166.41,145,2.96,342,6.98,23,0.47,787,16.06,107,2.18,29,0.59,-,-,74,8.22,1,0.07,8,0.53,2,0.13,-,-,4,0.27
Oita,7,0.12,370,10.28,199,5.53,227,6.31,9490,263.61,95,2.64,479,13.31,20,0.56,473,13.14,55,1.53,43,1.19,-,-,28,5.6,-,-,1,0.09,4,0.36,-,-,-,-
Miyazaki,14,0.24,1604,44.56,293,8.14,560,15.56,6541,181.69,105,2.92,341,9.47,12,0.33,558,15.5,44,1.22,33,0.92,-,-,65,10.83,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,724,13.92,871,16.75,518,9.96,10286,197.81,119,2.29,1650,31.73,16,0.31,568,10.92,191,3.67,62,1.19,-,-,66,9.43,2,0.18,8,0.73,-,-,-,-,3,0.27
Okinawa,10,0.18,186,5.64,141,4.27,484,14.67,1535,46.52,94,2.85,1886,57.15,10,0.3,209,6.33,96,2.91,34,1.03,3,0.33,71,7.89,10,1.43,22,3.14,3,0.43,-,-,1,0.14
