"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11th week, 2022",,,,,,"Data collected as of March 23, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,421,0.09,9950,3.18,5041,1.61,12428,3.97,175908,56.18,2640,0.84,6159,1.97,444,0.14,8761,2.8,1220,0.39,831,0.27,34,0.05,1148,1.66,62,0.13,66,0.14,50,0.11,6,0.01,40,0.08
Hokkaido,9,0.04,772,5.55,287,2.06,849,6.11,1767,12.71,174,1.25,58,0.42,9,0.06,229,1.65,17,0.12,28,0.2,3,0.11,26,0.93,3,0.13,-,-,4,0.17,1,0.04,6,0.26
Aomori,1,0.02,2,0.05,40,0.98,74,1.8,1648,40.2,38,0.93,109,2.66,5,0.12,111,2.71,1,0.02,14,0.34,-,-,12,1.09,-,-,-,-,5,0.83,-,-,1,0.17
Iwate,2,0.03,358,9.18,75,1.92,317,8.13,1942,49.79,60,1.54,19,0.49,9,0.23,148,3.79,35,0.9,10,0.26,-,-,10,0.71,1,0.05,1,0.05,3,0.16,-,-,2,0.11
Miyagi,13,0.14,79,1.36,80,1.38,186,3.21,3782,65.21,78,1.34,59,1.02,15,0.26,215,3.71,53,0.91,15,0.26,1,0.08,19,1.58,2,0.17,-,-,2,0.17,-,-,-,-
Akita,2,0.04,21,0.62,45,1.32,159,4.68,1093,32.15,66,1.94,5,0.15,1,0.03,49,1.44,1,0.03,1,0.03,-,-,2,0.29,-,-,-,-,1,0.13,-,-,-,-
Yamagata,3,0.07,2,0.07,84,2.9,170,5.86,2841,97.97,30,1.03,23,0.79,4,0.14,109,3.76,27,0.93,5,0.17,-,-,23,2.88,-,-,-,-,-,-,-,-,1,0.1
Fukushima,5,0.06,61,1.22,167,3.34,218,4.36,2692,53.84,51,1.02,111,2.22,17,0.34,250,5,25,0.5,10,0.2,-,-,36,2.77,1,0.14,2,0.29,1,0.14,-,-,-,-
Ibaraki,14,0.12,33,0.44,86,1.15,228,3.04,3568,47.57,45,0.6,46,0.61,4,0.05,120,1.6,10,0.13,22,0.29,-,-,55,3.24,1,0.08,-,-,15,1.25,-,-,-,-
Tochigi,7,0.09,93,1.94,30,0.63,153,3.19,1561,32.52,17,0.35,174,3.63,5,0.1,195,4.06,10,0.21,7,0.15,-,-,25,2.08,2,0.29,-,-,-,-,-,-,-,-
Gunma,1,0.01,63,1.17,78,1.44,102,1.89,3719,68.87,42,0.78,91,1.69,8,0.15,192,3.56,22,0.41,24,0.44,1,0.08,37,2.85,1,0.11,-,-,-,-,-,-,-,-
Saitama,11,0.04,65,0.41,174,1.1,272,1.72,10585,66.99,150,0.95,139,0.88,33,0.21,497,3.15,39,0.25,59,0.37,5,0.13,70,1.79,1,0.09,5,0.45,-,-,-,-,-,-
