"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20th week, 2020",,,,,,"Data collected as of May 20, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tokyo,33386,81.83,528,2.06,786,3.07,9790,38.24,21540,84.14,1585,6.19,354,1.38,321,1.25,1516,5.92,164,0.64,233,0.91,3,0.08,134,3.62,11,0.46,15,0.63,139,5.79,19,0.79,2,0.08
Kanagawa,29720,84.91,506,2.25,585,2.6,8534,37.93,14887,66.16,1303,5.79,271,1.2,326,1.45,1109,4.93,34,0.15,202,0.9,2,0.04,568,11.36,5,0.45,4,0.36,42,3.82,-,-,3,0.27
Niigata,9882,109.8,392,6.88,700,12.28,5482,96.18,2867,50.3,506,8.88,88,1.54,139,2.44,383,6.72,14,0.25,55,0.96,15,1.5,69,6.9,3,0.23,3,0.23,76,5.85,-,-,1,0.08
Toyama,3562,74.21,72,2.48,270,9.31,2604,89.79,2804,96.69,201,6.93,75,2.59,215,7.41,164,5.66,37,1.28,15,0.52,-,-,14,2.33,-,-,5,1,45,9,-,-,4,0.8
Ishikawa,6189,128.94,104,3.59,175,6.03,2997,103.34,2853,98.38,382,13.17,49,1.69,225,7.76,132,4.55,5,0.17,18,0.62,-,-,10,1.43,-,-,3,0.6,45,9,-,-,-,-
Fukui,4975,134.46,98,4.26,241,10.48,1109,48.22,2397,104.22,84,3.65,18,0.78,363,15.78,110,4.78,13,0.57,7,0.3,-,-,7,2.33,3,0.5,6,1,15,2.5,1,0.17,-,-
Yamanashi,4328,105.56,42,1.75,39,1.63,581,24.21,1235,51.46,96,4,6,0.25,77,3.21,72,3,3,0.13,11,0.46,-,-,107,11.89,2,0.2,1,0.1,35,3.5,1,0.1,-,-
Nagano,11116,129.26,340,6.42,88,1.66,1691,31.91,4677,88.25,298,5.62,57,1.08,540,10.19,277,5.23,54,1.02,28,0.53,1,0.1,46,4.6,2,0.18,1,0.09,28,2.55,-,-,16,1.45
Gifu,11478,133.47,163,3.13,203,3.9,690,13.27,2135,41.06,90,1.73,50,0.96,174,3.35,197,3.79,6,0.12,16,0.31,1,0.09,21,1.91,-,-,-,-,35,7,-,-,3,0.6
Shizuoka,15950,114.75,259,2.91,432,4.85,3450,38.76,5627,63.22,346,3.89,94,1.06,311,3.49,423,4.75,8,0.09,84,0.94,-,-,145,6.59,4,0.4,11,1.1,59,5.9,1,0.1,-,-
Aichi,31888,163.53,567,3.12,786,4.32,5309,29.17,10316,56.68,569,3.13,272,1.49,755,4.15,750,4.12,38,0.21,96,0.53,2,0.06,81,2.31,8,0.53,18,1.2,155,10.33,1,0.07,4,0.27
Mie,8492,119.61,289,6.57,359,8.16,1383,31.43,2895,65.8,172,3.91,59,1.34,435,9.89,270,6.14,9,0.2,30,0.68,-,-,14,1.27,5,0.56,4,0.44,46,5.11,-,-,1,0.11
Shiga,7141,140.02,73,2.43,99,3.3,791,26.37,1662,55.4,79,2.63,36,1.2,140,4.67,138,4.6,17,0.57,16,0.53,1,0.14,5,0.71,4,0.67,4,0.67,33,5.5,-,-,2,0.33
Kyoto,15014,120.11,174,2.29,231,3.04,2195,28.88,3479,45.78,264,3.47,103,1.36,276,3.63,318,4.18,11,0.14,34,0.45,-,-,45,2.65,1,0.17,3,0.5,78,13,-,-,-,-
Osaka,42870,143.38,1010,5.15,863,4.4,6152,31.39,11567,59.02,914,4.66,242,1.23,692,3.53,1048,5.35,75,0.38,185,0.94,6,0.12,145,2.84,5,0.31,6,0.38,80,5,1,0.06,1,0.06
Hyogo,24339,122.92,591,4.62,634,4.95,2523,19.71,8936,69.81,532,4.16,69,0.54,516,4.03,625,4.88,44,0.34,92,0.72,6,0.17,258,7.37,21,1.5,7,0.5,106,7.57,1,0.07,6,0.43
Nara,5928,107.78,173,5.09,142,4.18,941,27.68,2098,61.71,125,3.68,79,2.32,267,7.85,186,5.47,17,0.5,12,0.35,1,0.1,32,3.2,3,0.5,3,0.5,26,4.33,1,0.17,6,1
Wakayama,4322,88.2,313,10.43,154,5.13,668,22.27,1418,47.27,87,2.9,17,0.57,207,6.9,149,4.97,4,0.13,10,0.33,5,1.25,6,1.5,11,1,6,0.55,65,5.91,1,0.09,1,0.09
Tottori,3159,108.93,49,2.58,140,7.37,1589,83.63,1687,88.79,136,7.16,17,0.89,296,15.58,95,5,15,0.79,10,0.53,-,-,46,9.2,2,0.4,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,65,2.83,80,3.48,677,29.43,1640,71.3,98,4.26,16,0.7,166,7.22,214,9.3,6,0.26,11,0.48,-,-,2,0.67,2,0.25,3,0.38,16,2,-,-,-,-
Okayama,12123,144.32,106,1.96,359,6.65,1021,18.91,4461,82.61,215,3.98,41,0.76,299,5.54,221,4.09,10,0.19,62,1.15,2,0.17,26,2.17,6,1.2,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10531,93.19,289,4.13,672,9.6,1964,28.06,5601,80.01,288,4.11,77,1.1,323,4.61,359,5.13,26,0.37,86,1.23,3,0.17,157,8.72,2,0.1,3,0.15,60,3,-,-,11,0.55
Yamaguchi,5478,81.76,456,9.91,207,4.5,1443,31.37,3433,74.63,199,4.33,115,2.5,336,7.3,427,9.28,30,0.65,41,0.89,-,-,38,4.22,-,-,4,0.44,47,5.22,-,-,13,1.44
Tokushima,3092,88.34,104,4.95,99,4.71,282,13.43,1884,89.71,99,4.71,22,1.05,105,5,135,6.43,-,-,11,0.52,-,-,14,4.67,2,0.33,-,-,34,5.67,-,-,1,0.17
Kagawa,5017,109.07,123,4.56,176,6.52,838,31.04,3682,136.37,153,5.67,29,1.07,215,7.96,211,7.81,15,0.56,18,0.67,2,0.5,10,2.5,1,0.25,3,0.75,42,10.5,-,-,3,0.75
Ehime,8119,133.1,109,2.95,127,3.43,1944,52.54,3948,106.7,163,4.41,57,1.54,337,9.11,339,9.16,9,0.24,194,5.24,-,-,173,21.63,-,-,1,0.17,27,4.5,-,-,4,0.67
Kochi,7096,150.98,172,5.93,105,3.62,1098,37.86,1383,47.69,99,3.41,144,4.97,188,6.48,167,5.76,11,0.38,56,1.93,-,-,7,2.33,1,0.13,-,-,52,6.5,-,-,5,0.63
Fukuoka,24821,125.99,619,5.2,1045,8.78,10289,86.46,11314,95.08,1381,11.61,551,4.63,1045,8.78,1149,9.66,144,1.21,253,2.13,1,0.04,159,6.36,8,0.53,12,0.8,81,5.4,-,-,1,0.07
Saga,4816,123.49,75,3.26,300,13.04,1266,55.04,1545,67.17,181,7.87,210,9.13,291,12.65,234,10.17,48,2.09,9,0.39,-,-,10,3.33,5,0.83,4,0.67,21,3.5,-,-,1,0.17
Nagasaki,9857,140.81,85,1.93,429,9.75,2203,50.07,3325,75.57,330,7.5,177,4.02,427,9.7,282,6.41,21,0.48,34,0.77,2,0.25,36,4.5,2,0.17,1,0.08,75,6.25,-,-,3,0.25
Kumamoto,6615,82.69,158,3.16,413,8.26,1764,35.28,3557,71.14,402,8.04,381,7.62,772,15.44,514,10.28,83,1.66,58,1.16,-,-,150,18.75,1,0.07,2,0.13,37,2.47,1,0.07,4,0.27
Oita,6906,119.07,120,3.33,178,4.94,1219,33.86,4744,131.78,286,7.94,86,2.39,526,14.61,340,9.44,20,0.56,61,1.69,1,0.2,31,6.2,-,-,1,0.09,56,5.09,-,-,-,-
Miyazaki,8216,141.66,51,1.46,409,11.69,2072,59.2,5170,147.71,268,7.66,97,2.77,416,11.89,465,13.29,19,0.54,35,1,-,-,68,11.33,4,0.57,-,-,6,0.86,-,-,3,0.43
Kagoshima,11143,122.45,271,5.11,1057,19.94,2268,42.79,6833,128.92,357,6.74,299,5.64,445,8.4,443,8.36,34,0.64,74,1.4,1,0.14,85,12.14,3,0.25,-,-,14,1.17,-,-,7,0.58
Okinawa,8151,143,24,0.73,188,5.7,1352,40.97,1371,41.55,367,11.12,67,2.03,30,0.91,156,4.73,79,2.39,36,1.09,-,-,124,13.78,9,1.29,11,1.57,40,5.71,2,0.29,44,6.29
