"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18th week, 2015",,,,,,"Data collected as of May 8, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,41045,169.61,921,6.02,844,5.52,7818,51.1,22320,145.88,1685,11.01,502,3.28,2397,15.67,1509,9.86,21,0.14,68,0.44,1253,8.19,14,0.35,296,7.4,2,0.2,14,1.4,63,6.3,6,0.6,97,9.7
Chiba,47726,227.27,492,3.73,880,6.67,6639,50.3,15216,115.27,1096,8.3,209,1.58,1753,13.28,943,7.14,19,0.14,33,0.25,892,6.76,3,0.09,333,10.09,6,0.67,13,1.44,11,1.22,9,1,45,5
Tokyo,57461,140.84,1271,4.95,1021,3.97,12635,49.16,36377,141.54,2426,9.44,542,2.11,4120,16.03,2349,9.14,74,0.29,84,0.33,1091,4.25,4,0.11,254,6.68,13,0.52,20,0.8,76,3.04,13,0.52,67,2.68
Kanagawa,53613,164.46,878,4.33,660,3.25,8453,41.64,26104,128.59,2527,12.45,497,2.45,3213,15.83,1907,9.39,28,0.14,56,0.28,580,2.86,25,0.56,535,11.89,9,0.9,8,0.8,37,3.7,-,-,99,9.9
Niigata,26288,276.72,514,8.57,951,15.85,4488,74.8,6977,116.28,821,13.68,281,4.68,632,10.53,532,8.87,20,0.33,35,0.58,212,3.53,6,0.6,90,9,1,0.08,-,-,56,4.31,27,2.08,26,2
Toyama,11161,232.52,133,4.59,346,11.93,1622,55.93,4396,151.59,408,14.07,335,11.55,60,2.07,178,6.14,1,0.03,50,1.72,118,4.07,1,0.14,15,2.14,1,0.2,-,-,117,23.4,-,-,23,4.6
Ishikawa,13256,276.17,156,5.38,246,8.48,2798,96.48,4706,162.28,394,13.59,19,0.66,486,16.76,214,7.38,1,0.03,3,0.1,376,12.97,-,-,25,3.57,-,-,-,-,87,17.4,-,-,64,12.8
Fukui,10965,342.66,226,10.27,231,10.5,1332,60.55,4627,210.32,195,8.86,407,18.5,30,1.36,189,8.59,3,0.14,6,0.27,319,14.5,-,-,13,4.33,5,0.83,4,0.67,6,1,-,-,50,8.33
Yamanashi,8673,216.83,99,4.13,57,2.38,872,36.33,2683,111.79,136,5.67,5,0.21,45,1.88,115,4.79,1,0.04,6,0.25,17,0.71,-,-,42,4.67,2,0.2,4,0.4,16,1.6,-,-,61,6.1
Nagano,21942,255.14,339,6.4,115,2.17,2061,38.89,6957,131.26,398,7.51,77,1.45,320,6.04,315,5.94,15,0.28,9,0.17,39,0.74,1,0.1,65,6.5,-,-,4,0.36,97,8.82,-,-,59,5.36
Gifu,21666,251.93,262,5.04,268,5.15,883,16.98,4502,86.58,289,5.56,96,1.85,144,2.77,301,5.79,5,0.1,151,2.9,48,0.92,-,-,41,3.73,1,0.2,-,-,16,3.2,-,-,41,8.2
Shizuoka,33204,240.61,564,6.41,403,4.58,5202,59.11,10193,115.83,696,7.91,212,2.41,672,7.64,562,6.39,5,0.06,93,1.06,195,2.22,3,0.14,101,4.81,2,0.2,3,0.3,66,6.6,25,2.5,54,5.4
Aichi,63839,327.38,846,4.67,977,5.4,6179,34.14,20190,111.55,1131,6.25,660,3.65,438,2.42,1169,6.46,25,0.14,230,1.27,703,3.88,10,0.29,134,3.94,7,0.5,1,0.07,57,4.07,-,-,103,7.36
Mie,17037,236.63,281,6.24,387,8.6,1707,37.93,5441,120.91,244,5.42,311,6.91,199,4.42,365,8.11,13,0.29,24,0.53,53,1.18,2,0.17,17,1.42,8,0.89,4,0.44,41,4.56,-,-,8,0.89
Shiga,13537,255.42,232,7.25,126,3.94,1109,34.66,3553,111.03,236,7.38,298,9.31,369,11.53,200,6.25,2,0.06,50,1.56,142,4.44,-,-,15,1.88,2,0.29,1,0.14,11,1.57,-,-,28,4
Kyoto,21502,176.25,249,3.41,361,4.95,1817,24.89,7282,99.75,400,5.48,654,8.96,384,5.26,400,5.48,2,0.03,33,0.45,205,2.81,1,0.06,61,3.59,3,0.43,2,0.29,4,0.57,-,-,77,11
Osaka,52267,170.81,2756,13.85,1025,5.15,8280,41.61,24052,120.86,2065,10.38,3505,17.61,1034,5.2,1632,8.2,52,0.26,134,0.67,743,3.73,14,0.27,179,3.51,4,0.24,10,0.59,82,4.82,1,0.06,203,11.94
Hyogo,42525,214.77,1386,10.83,899,7.02,4404,34.41,18210,142.27,1202,9.39,2047,15.99,557,4.35,926,7.23,33,0.26,80,0.63,588,4.59,5,0.14,293,8.37,9,0.75,13,1.08,25,2.08,-,-,38,3.17
Nara,7912,146.52,372,10.94,141,4.15,905,26.62,3136,92.24,241,7.09,465,13.68,79,2.32,222,6.53,4,0.12,5,0.15,92,2.71,2,0.22,55,6.11,4,0.67,1,0.17,9,1.5,-,-,79,13.17
Wakayama,9189,183.78,570,18.39,109,3.52,617,19.9,2224,71.74,224,7.23,400,12.9,65,2.1,194,6.26,3,0.1,22,0.71,33,1.06,1,0.25,24,6,5,0.45,1,0.09,40,3.64,1,0.09,60,5.45
Tottori,7203,248.38,62,3.26,95,5,1956,102.95,2640,138.95,117,6.16,255,13.42,43,2.26,146,7.68,19,1,17,0.89,74,3.89,-,-,4,1.33,1,0.2,-,-,4,0.8,-,-,79,15.8
Shimane,8306,218.58,209,9.09,190,8.26,1640,71.3,2779,120.83,184,8,805,35,29,1.26,231,10.04,-,-,10,0.43,166,7.22,1,0.33,2,0.67,2,0.25,13,1.63,25,3.13,1,0.13,47,5.88
Okayama,25185,299.82,257,4.76,166,3.07,1355,25.09,7222,133.74,456,8.44,377,6.98,86,1.59,345,6.39,9,0.17,14,0.26,227,4.2,5,0.42,44,3.67,2,0.4,-,-,2,0.4,-,-,22,4.4
Hiroshima,29470,258.51,447,6.3,490,6.9,3365,47.39,10676,150.37,546,7.69,400,5.63,36,0.51,543,7.65,20,0.28,21,0.3,690,9.72,5,0.26,175,9.21,1,0.05,11,0.52,53,2.52,3,0.14,66,3.14
Yamaguchi,22501,326.1,682,14.21,180,3.75,2903,60.48,6883,143.4,699,14.56,290,6.04,70,1.46,553,11.52,4,0.08,21,0.44,53,1.1,-,-,34,3.78,-,-,-,-,28,3.11,-,-,34,3.78
Tokushima,8356,225.84,437,19,138,6,575,25,2897,125.96,195,8.48,209,9.09,11,0.48,266,11.57,6,0.26,11,0.48,14,0.61,-,-,6,1.5,2,0.29,1,0.14,18,2.57,-,-,24,3.43
Kagawa,9941,211.51,334,11.93,133,4.75,833,29.75,3408,121.71,155,5.54,422,15.07,82,2.93,245,8.75,4,0.14,10,0.36,36,1.29,2,0.4,13,2.6,1,0.2,2,0.4,54,10.8,1,0.2,31,6.2
Ehime,14513,237.92,626,16.92,106,2.86,1801,48.68,6339,171.32,242,6.54,177,4.78,40,1.08,381,10.3,1,0.03,76,2.05,252,6.81,-,-,247,30.88,1,0.17,1,0.17,3,0.5,-,-,11,1.83
Kochi,15200,316.67,364,12.13,40,1.33,1044,34.8,3018,100.6,213,7.1,506,16.87,32,1.07,197,6.57,7,0.23,15,0.5,342,11.4,-,-,5,1.67,5,0.63,4,0.5,60,7.5,12,1.5,32,4
Fukuoka,65653,331.58,1998,16.65,831,6.93,8139,67.83,20401,170.01,1559,12.99,2307,19.23,1491,12.43,1534,12.78,39,0.33,193,1.61,1304,10.87,11,0.42,228,8.77,11,0.73,11,0.73,26,1.73,-,-,28,1.87
Saga,12643,332.71,398,17.3,119,5.17,927,40.3,3266,142,323,14.04,765,33.26,145,6.3,272,11.83,5,0.22,12,0.52,596,25.91,-,-,9,2.25,2,0.33,1,0.17,36,6,-,-,80,13.33
Nagasaki,21579,308.27,631,14.34,161,3.66,1699,38.61,5659,128.61,321,7.3,1065,24.2,182,4.14,343,7.8,5,0.11,81,1.84,394,8.95,11,1.38,60,7.5,2,0.17,2,0.17,64,5.33,-,-,82,6.83
Kumamoto,25866,323.33,658,13.16,307,6.14,1227,24.54,9267,185.34,580,11.6,1104,22.08,72,1.44,634,12.68,9,0.18,135,2.7,342,6.84,-,-,153,17,2,0.13,10,0.67,17,1.13,-,-,70,4.67
Oita,22504,388,410,11.39,210,5.83,1673,46.47,8693,241.47,585,16.25,717,19.92,360,10,513,14.25,21,0.58,48,1.33,278,7.72,-,-,144,28.8,-,-,2,0.18,25,2.27,-,-,42,3.82
Miyazaki,25242,427.83,1092,30.33,474,13.17,1191,33.08,6570,182.5,538,14.94,375,10.42,22,0.61,576,16,5,0.14,78,2.17,75,2.08,4,0.67,218,36.33,-,-,4,0.57,-,-,-,-,18,2.57
Kagoshima,31603,339.82,790,14.36,554,10.07,3696,67.2,9544,173.53,674,12.25,799,14.53,359,6.53,443,8.05,23,0.42,45,0.82,185,3.36,1,0.14,60,8.57,-,-,2,0.17,-,-,-,-,24,2
Okinawa,25427,438.4,573,16.85,197,5.79,896,26.35,1862,54.76,650,19.12,1002,29.47,95,2.79,221,6.5,50,1.47,45,1.32,1778,52.29,8,0.8,157,15.7,15,2.14,47,6.71,40,5.71,2,0.29,69,9.86
