"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"46th week, 2019",,,,,,"Data collected as of November 20, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Hyogo,49154,248.25,6103,47.68,2994,23.39,8174,63.86,34150,266.8,1719,13.43,17062,133.3,4489,35.07,1881,14.7,2590,20.23,353,2.76,12,0.35,1038,30.53,33,2.36,53,3.79,126,9,1,0.07,236,16.86
Nara,11715,213,1866,54.88,731,21.5,2584,76,7571,222.68,351,10.32,3135,92.21,652,19.18,592,17.41,832,24.47,82,2.41,-,-,267,26.7,15,2.5,21,3.5,66,11,-,-,81,13.5
Wakayama,9169,187.12,1332,44.4,420,14,1185,39.5,5365,178.83,226,7.53,2665,88.83,979,32.63,459,15.3,748,24.93,86,2.87,15,3.75,80,20,8,0.73,13,1.18,100,9.09,2,0.18,98,8.91
Tottori,7370,254.14,833,43.84,645,33.95,3451,181.63,4971,261.63,257,13.53,2868,150.95,387,20.37,320,16.84,519,27.32,38,2,1,0.2,171,34.2,4,0.8,8,1.6,46,9.2,1,0.2,43,8.6
Shimane,7541,203.81,998,45.36,356,16.18,1574,71.55,5879,267.23,207,9.41,2638,119.91,240,10.91,504,22.91,199,9.05,66,3,-,-,24,8,8,1,26,3.25,32,4,2,0.25,26,3.25
Okayama,19875,236.61,1577,29.2,1088,20.15,3232,59.85,13876,256.96,508,9.41,6258,115.89,702,13,676,12.52,1285,23.8,176,3.26,13,1.18,259,23.55,11,2.2,7,1.4,21,4.2,1,0.2,46,9.2
Hiroshima,27611,244.35,3165,45.21,1757,25.1,5240,74.86,16824,240.34,659,9.41,5793,82.76,1027,14.67,1113,15.9,1897,27.1,552,7.89,12,0.67,574,31.89,9,0.45,15,0.75,83,4.15,2,0.1,93,4.65
Yamaguchi,17969,272.26,3282,71.35,653,14.2,3620,78.7,9096,197.74,379,8.24,6418,139.52,931,20.24,989,21.5,2004,43.57,154,3.35,1,0.13,214,26.75,7,0.78,5,0.56,119,13.22,-,-,53,5.89
Tokushima,8202,221.68,1820,79.13,404,17.57,672,29.22,5612,244,211,9.17,1997,86.83,557,24.22,403,17.52,478,20.78,47,2.04,3,0.75,110,27.5,2,0.29,7,1,96,13.71,1,0.14,8,1.14
Kagawa,11406,242.68,1635,58.39,790,28.21,2156,77,8131,290.39,320,11.43,4419,157.82,965,34.46,649,23.18,1027,36.68,231,8.25,6,1.2,67,13.4,4,0.8,5,1,76,15.2,1,0.2,24,4.8
Ehime,15372,256.2,1961,53,721,19.49,4248,114.81,12356,333.95,452,12.22,4381,118.41,940,25.41,975,26.35,884,23.89,427,11.54,1,0.13,952,119,2,0.33,4,0.67,44,7.33,-,-,13,2.17
Kochi,13934,290.29,1245,41.5,728,24.27,2761,92.03,4860,162,344,11.47,2616,87.2,657,21.9,456,15.2,756,25.2,45,1.5,1,0.33,58,19.33,2,0.25,5,0.63,126,15.75,4,0.5,91,11.38
Fukuoka,69768,352.36,7814,65.12,3581,29.84,18888,157.4,34917,290.98,2630,21.92,19010,158.42,6907,57.56,3314,27.62,5151,42.93,1236,10.3,14,0.54,1317,50.65,30,2,28,1.87,108,7.2,2,0.13,95,6.33
Saga,10785,283.82,1309,56.91,793,34.48,1788,77.74,3462,150.52,378,16.43,3077,133.78,906,39.39,692,30.09,1029,44.74,41,1.78,1,0.33,171,57,6,1,10,1.67,34,5.67,-,-,62,10.33
Nagasaki,22702,329.01,2125,49.42,916,21.3,3069,71.37,5910,137.44,510,11.86,4450,103.49,1491,34.67,814,18.93,1124,26.14,170,3.95,5,0.63,217,27.13,8,0.67,27,2.25,95,7.92,-,-,59,4.92
Kumamoto,22596,286.03,2818,57.51,1116,22.78,4224,86.2,15132,308.82,588,12,6020,122.86,1111,22.67,1493,30.47,2609,53.24,377,7.69,1,0.11,922,102.44,5,0.33,28,1.87,32,2.13,1,0.07,175,11.67
Oita,19785,341.12,1513,42.03,1073,29.81,2793,77.58,13907,386.31,643,17.86,3720,103.33,1196,33.22,946,26.28,1734,48.17,530,14.72,-,-,180,36,2,0.18,11,1,68,6.18,-,-,21,1.91
Miyazaki,19176,330.62,2939,83.97,1401,40.03,4169,119.11,11167,319.06,511,14.6,3999,114.26,1207,34.49,1164,33.26,2036,58.17,167,4.77,1,0.17,560,93.33,-,-,1,0.14,10,1.43,-,-,24,3.43
Kagoshima,28255,307.12,3091,57.24,2475,45.83,4509,83.5,16607,307.54,945,17.5,6952,128.74,1281,23.72,1109,20.54,2730,50.56,311,5.76,3,0.43,610,87.14,6,0.5,3,0.25,20,1.67,-,-,36,3
Okinawa,43284,759.37,2567,77.79,1415,42.88,1846,55.94,4771,144.58,577,17.48,2353,71.3,1012,30.67,602,18.24,469,14.21,139,4.21,3,0.38,657,82.13,15,2.14,41,5.86,84,12,9,1.29,23,3.29
