"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41st week, 2016",,,,,,"Data collected as of October 19, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Gunma,27320,290.64,1144,20.07,704,12.35,6442,113.02,11114,194.98,765,13.42,378,6.63,1111,19.49,1141,20.02,100,1.75,2434,42.7,1307,22.93,2,0.14,462,33,3,0.38,7,0.88,404,50.5,1,0.13,71,8.88
Saitama,84951,341.17,2672,16.91,2628,16.63,17013,107.68,36444,230.66,3397,21.5,2724,17.24,1817,11.5,3521,22.28,63,0.4,7484,47.37,7200,45.57,40,1,1032,25.8,5,0.5,25,2.5,280,28,25,2.5,46,4.6
Chiba,71084,335.3,2179,16.26,1771,13.22,16892,126.06,26003,194.05,2351,17.54,4217,31.47,1865,13.92,2597,19.38,98,0.73,5369,40.07,5267,39.31,16,0.48,975,29.55,18,2,60,6.67,251,27.89,3,0.33,30,3.33
Tokyo,109550,266.55,5463,21.17,4071,15.78,25298,98.05,61172,237.1,4080,15.81,5016,19.44,2130,8.26,5898,22.86,127,0.49,12603,48.85,6640,25.74,11,0.29,985,25.92,36,1.44,65,2.6,681,27.24,36,1.44,93,3.72
Kanagawa,100678,302.34,3205,15.19,2879,13.64,16733,79.3,44996,213.25,3839,18.19,3303,15.65,1280,6.07,4521,21.43,86,0.41,10021,47.49,7732,36.64,59,1.2,3295,67.24,7,0.7,39,3.9,183,18.3,1,0.1,64,6.4
Niigata,35870,389.89,2317,39.95,1674,28.86,6387,110.12,13510,232.93,868,14.97,438,7.55,686,11.83,1180,20.34,131,2.26,3946,68.03,4356,75.1,14,1.4,267,26.7,7,0.54,10,0.77,192,14.77,68,5.23,56,4.31
Toyama,14109,300.19,548,19.57,552,19.71,2945,105.18,5997,214.18,428,15.29,152,5.43,644,23,516,18.43,20,0.71,1157,41.32,1937,69.18,1,0.14,29,4.14,1,0.2,4,0.8,177,35.4,2,0.4,25,5
Ishikawa,16582,345.46,727,25.07,970,33.45,2769,95.48,4976,171.59,311,10.72,388,13.38,466,16.07,511,17.62,1,0.03,924,31.86,2108,72.69,-,-,70,10,6,1.2,12,2.4,241,48.2,-,-,29,5.8
Fukui,12543,391.97,382,17.36,909,41.32,2105,95.68,5550,252.27,337,15.32,103,4.68,611,27.77,402,18.27,30,1.36,756,34.36,406,18.45,1,0.33,14,4.67,9,1.5,7,1.17,138,23,4,0.67,36,6
Yamanashi,13246,331.15,276,11.5,327,13.63,2285,95.21,4073,169.71,282,11.75,316,13.17,518,21.58,311,12.96,27,1.13,1079,44.96,296,12.33,3,0.33,124,13.78,4,0.4,19,1.9,150,15,3,0.3,27,2.7
Nagano,33255,386.69,613,11.57,426,8.04,5247,99,11808,222.79,667,12.58,614,11.58,1117,21.08,830,15.66,109,2.06,2686,50.68,2287,43.15,2,0.18,335,30.45,3,0.27,4,0.36,279,25.36,-,-,122,11.09
Gifu,31191,362.69,474,9.12,571,10.98,2637,50.71,6984,134.31,424,8.15,716,13.77,349,6.71,643,12.37,32,0.62,1082,20.81,1047,20.13,2,0.18,196,17.82,1,0.2,21,4.2,395,79,-,-,76,15.2
Shizuoka,43561,313.39,1327,14.91,1387,15.58,12398,139.3,17846,200.52,1091,12.26,936,10.52,754,8.47,1499,16.84,40,0.45,3623,40.71,2992,33.62,8,0.38,396,18.86,5,0.5,24,2.4,423,42.3,40,4,22,2.2
Aichi,85524,438.58,2423,13.39,2200,12.15,13886,76.72,31354,173.23,2120,11.71,1480,8.18,2685,14.83,2819,15.57,89,0.49,5433,30.02,4267,23.57,11,0.32,927,27.26,26,1.86,45,3.21,548,39.14,4,0.29,359,25.64
Mie,23461,325.85,1045,23.22,936,20.8,2510,55.78,10521,233.8,497,11.04,268,5.96,1326,29.47,911,20.24,33,0.73,2308,51.29,515,11.44,9,0.75,79,6.58,11,1.22,31,3.44,194,21.56,16,1.78,21,2.33
Shiga,15414,296.42,285,9.19,383,12.35,1821,58.74,7452,240.39,608,19.61,423,13.65,223,7.19,511,16.48,9,0.29,1513,48.81,926,29.87,-,-,64,8,8,1.14,14,2,79,11.29,-,-,98,14
Kyoto,33862,275.3,701,9.35,973,12.97,4021,53.61,16686,222.48,947,12.63,1539,20.52,749,9.99,1004,13.39,21,0.28,1867,24.89,2933,39.11,2,0.12,165,9.71,1,0.14,13,1.86,155,22.14,1,0.14,122,17.43
Osaka,90296,294.12,4687,23.44,4054,20.27,17295,86.48,47442,237.21,3161,15.81,1744,8.72,1873,9.37,3945,19.73,137,0.69,8336,41.68,10797,53.99,25,0.49,1109,21.75,29,1.71,47,2.76,784,46.12,4,0.24,403,23.71
Hyogo,62128,313.78,2123,16.59,2496,19.5,8444,65.97,33063,258.3,2105,16.45,987,7.71,1572,12.28,2179,17.02,86,0.67,4097,32.01,5781,45.16,13,0.38,552,16.24,22,2,25,2.27,329,29.91,1,0.09,184,16.73
Nara,15276,282.89,710,20.88,604,17.76,2263,66.56,6336,186.35,385,11.32,205,6.03,815,23.97,741,21.79,10,0.29,1068,31.41,1958,57.59,4,0.44,229,25.44,13,2.17,11,1.83,212,35.33,1,0.17,99,16.5
Wakayama,11525,230.5,586,18.9,506,16.32,838,27.03,4029,129.97,369,11.9,89,2.87,787,25.39,590,19.03,13,0.42,1320,42.58,1281,41.32,5,1.25,41,10.25,3,0.27,25,2.27,130,11.82,4,0.36,94,8.55
Tottori,7800,268.97,256,13.47,522,27.47,3709,195.21,4500,236.84,184,9.68,182,9.58,566,29.79,361,19,17,0.89,856,45.05,353,18.58,12,3,215,53.75,5,1,11,2.2,142,28.4,2,0.4,134,26.8
Shimane,7694,202.47,535,23.26,1072,46.61,2214,96.26,7384,321.04,221,9.61,326,14.17,595,25.87,608,26.43,13,0.57,514,22.35,822,35.74,-,-,69,23,2,0.25,34,4.25,148,18.5,2,0.25,236,29.5
Okayama,22442,267.17,748,13.85,646,11.96,2247,41.61,12580,232.96,594,11,455,8.43,655,12.13,819,15.17,17,0.31,1662,30.78,2739,50.72,7,0.58,164,13.67,5,1,14,2.8,46,9.2,1,0.2,25,5
Hiroshima,35564,311.96,1466,20.65,1805,25.42,5818,81.94,18647,262.63,1021,14.38,421,5.93,1754,24.7,1238,17.44,105,1.48,1527,21.51,2069,29.14,8,0.44,619,34.39,7,0.33,10,0.48,330,15.71,3,0.14,381,18.14
Yamaguchi,24702,363.26,1618,33.71,714,14.88,5422,112.96,10859,226.23,496,10.33,335,6.98,1355,28.23,1058,22.04,31,0.65,1242,25.88,1321,27.52,2,0.22,162,18,8,0.89,2,0.22,263,29.22,-,-,108,12
Tokushima,9424,254.7,1063,46.22,383,16.65,1004,43.65,6802,295.74,228,9.91,188,8.17,242,10.52,648,28.17,25,1.09,849,36.91,1027,44.65,1,0.25,22,5.5,1,0.14,2,0.29,48,6.86,-,-,58,8.29
Kagawa,13123,279.21,465,16.61,637,22.75,1862,66.5,7674,274.07,287,10.25,337,12.04,519,18.54,571,20.39,32,1.14,1159,41.39,957,34.18,4,0.8,77,15.4,3,0.6,8,1.6,188,37.6,2,0.4,151,30.2
Ehime,21158,346.85,881,23.81,556,15.03,4341,117.32,11962,323.3,492,13.3,539,14.57,805,21.76,987,26.68,31,0.84,1844,49.84,643,17.38,5,0.63,639,79.88,3,0.5,4,0.67,108,18,-,-,80,13.33
Kochi,1,0.08,211,26.38,302,37.75,242,30.25,801,100.13,119,14.88,79,9.88,70,8.75,124,15.5,27,3.38,177,22.13,193,24.13,-,-,6,0,6,3,8,4,89,44.5,2,1,4,2
Fukuoka,82445,416.39,4431,36.93,3488,29.07,14583,121.53,35252,293.77,2365,19.71,1706,14.22,1996,16.63,3505,29.21,136,1.13,3225,26.88,6595,54.96,19,0.73,1173,45.12,25,1.79,115,8.21,1053,75.21,1,0.07,25,1.79
Saga,12591,322.85,571,24.83,722,31.39,1624,70.61,3417,148.57,296,12.87,184,8,362,15.74,728,31.65,20,0.87,609,26.48,2122,92.26,-,-,119,29.75,2,0.33,15,2.5,155,25.83,-,-,61,10.17
Nagasaki,23958,347.22,994,22.59,752,17.09,3567,81.07,7156,162.64,661,15.02,316,7.18,405,9.2,807,18.34,10,0.23,462,10.5,1933,43.93,4,0.5,740,92.5,2,0.17,51,4.25,352,29.33,-,-,53,4.42
Kumamoto,22809,288.72,1659,33.86,795,16.22,2757,56.27,16089,328.35,563,11.49,963,19.65,1416,28.9,1446,29.51,16,0.33,1681,34.31,3552,72.49,3,0.33,708,78.67,10,0.67,75,5,289,19.27,2,0.13,176,11.73
Oita,19690,339.48,949,26.36,745,20.69,4886,135.72,15716,436.56,865,24.03,319,8.86,685,19.03,1128,31.33,51,1.42,1712,47.56,663,18.42,4,0.8,127,25.4,-,-,1,0.09,266,24.18,2,0.18,20,1.82
Miyazaki,21050,356.78,1716,47.67,836,23.22,3326,92.39,12355,343.19,580,16.11,1174,32.61,1344,37.33,1337,37.14,16,0.44,1639,45.53,4064,112.89,8,1.6,767,153.4,2,0.29,28,4,233,33.29,-,-,84,12
Kagoshima,35387,380.51,1926,35.02,1749,31.8,6022,109.49,16470,299.45,1176,21.38,2729,49.62,881,16.02,1009,18.35,43,0.78,1310,23.82,4066,73.93,-,-,456,65.14,3,0.25,16,1.33,201,16.75,-,-,126,10.5
Okinawa,27763,478.67,1622,47.71,840,24.71,1290,37.94,5305,156.03,647,19.03,2537,74.62,129,3.79,382,11.24,191,5.62,340,10,2017,59.32,18,2,432,48,36,5.14,69,9.86,397,56.71,2,0.29,75,10.71
