"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34th week, 2022",,,,,,"Data collected as of August 31, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Kagawa,3,0.06,193,6.89,248,8.86,172,6.14,5465,195.18,71,2.54,201,7.18,15,0.54,387,13.82,32,1.14,36,1.29,-,-,16,3.2,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,16,0.27,1453,40.36,222,6.17,475,13.19,8130,225.83,104,2.89,146,4.06,18,0.5,566,15.72,36,1,45,1.25,-,-,174,24.86,1,0.17,1,0.17,-,-,-,-,3,0.5
Kochi,12,0.27,244,9.04,272,10.07,226,8.37,2682,99.33,89,3.3,103,3.81,12,0.44,316,11.7,53,1.96,21,0.78,-,-,15,5,4,0.5,-,-,5,0.63,-,-,8,1
Fukuoka,124,0.63,4005,33.38,1156,9.63,3635,30.29,23905,199.21,402,3.35,1233,10.28,39,0.33,2062,17.18,307,2.56,156,1.3,4,0.15,101,3.88,3,0.2,13,0.87,2,0.13,-,-,-,-
Saga,15,0.39,614,27.91,292,13.27,268,12.18,3027,137.59,68,3.09,335,15.23,9,0.41,477,21.68,39,1.77,12,0.55,1,0.25,14,3.5,4,0.67,6,1,2,0.33,-,-,4,0.67
Nagasaki,8,0.12,1084,25.21,355,8.26,1454,33.81,4531,105.37,89,2.07,792,18.42,26,0.6,504,11.72,56,1.3,34,0.79,9,1.29,72,10.29,12,1,3,0.25,2,0.17,-,-,4,0.33
Kumamoto,20,0.26,958,19.55,291,5.94,234,4.78,9313,190.06,165,3.37,700,14.29,31,0.63,963,19.65,186,3.8,33,0.67,-,-,120,13.33,2,0.13,8,0.53,2,0.13,-,-,4,0.27
Oita,10,0.17,1419,39.42,259,7.19,338,9.39,10967,304.64,121,3.36,854,23.72,23,0.64,588,16.33,112,3.11,52,1.44,-,-,37,7.4,1,0.09,1,0.09,6,0.55,-,-,-,-
Miyazaki,18,0.31,1801,50.03,335,9.31,600,16.67,7451,206.97,137,3.81,822,22.83,12,0.33,679,18.86,80,2.22,34,0.94,2,0.33,77,12.83,-,-,-,-,-,-,-,-,-,-
Kagoshima,21,0.23,833,15.72,969,18.28,576,10.87,11445,215.94,140,2.64,2400,45.28,19,0.36,707,13.34,313,5.91,76,1.43,-,-,81,11.57,2,0.18,8,0.73,-,-,-,-,4,0.36
Okinawa,136,2.43,289,8.76,168,5.09,608,18.42,2080,63.03,115,3.48,2379,72.09,12,0.36,250,7.58,139,4.21,42,1.27,3,0.33,88,9.78,13,1.86,30,4.29,3,0.43,-,-,1,0.14
