"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"49th week, 2019",,,,,,"Data collected as of December 11, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1577733,319.44,134960,42.78,68012,21.56,321638,101.95,741478,235.02,50693,16.07,395884,125.48,102461,32.48,61236,19.41,96392,30.55,14517,4.6,317,0.46,21794,31.4,439,0.92,757,1.58,5439,11.35,88,0.18,4676,9.76
Hokkaido,73580,334.45,6393,46.66,2949,21.53,21445,156.53,17317,126.4,2176,15.88,16520,120.58,4023,29.36,1657,12.09,3247,23.7,338,2.47,6,0.21,636,22.71,12,0.55,12,0.55,678,30.82,5,0.23,332,15.09
Aomori,18445,283.77,973,23.17,412,9.81,2727,64.93,7750,184.52,562,13.38,4592,109.33,1489,35.45,795,18.93,782,18.62,369,8.79,5,0.45,204,18.55,2,0.33,2,0.33,226,37.67,-,-,69,11.5
Iwate,19338,297.51,1461,36.53,498,12.45,5883,147.08,7722,193.05,580,14.5,4532,113.3,1039,25.98,813,20.33,928,23.2,291,7.28,-,-,307,21.93,10,0.53,9,0.47,137,7.21,2,0.11,246,12.95
Miyagi,34250,364.36,2530,43.62,1050,18.1,8820,152.07,13267,228.74,1517,26.16,10710,184.66,3073,52.98,1354,23.34,1502,25.9,260,4.48,5,0.42,215,17.92,5,0.42,4,0.33,233,19.42,-,-,35,2.92
Akita,16335,308.21,942,27.71,236,6.94,1911,56.21,4157,122.26,281,8.26,2236,65.76,387,11.38,369,10.85,547,16.09,41,1.21,-,-,76,12.67,10,1.25,1,0.13,149,18.63,1,0.13,33,4.13
Yamagata,13917,309.27,1831,63.14,692,23.86,5535,190.86,7457,257.14,647,22.31,5678,195.79,1295,44.66,757,26.1,1429,49.28,63,2.17,-,-,155,22.14,3,0.3,8,0.8,85,8.5,-,-,76,7.6
Fukushima,31938,389.49,3334,66.68,1349,26.98,6079,121.58,7289,145.78,865,17.3,7895,157.9,2133,42.66,1435,28.7,1358,27.16,232,4.64,4,0.31,593,45.62,5,0.71,7,1,70,10,-,-,146,20.86
Ibaraki,39391,328.26,2138,28.51,1429,19.05,7111,94.81,14056,187.41,1396,18.61,8289,110.52,2392,31.89,1070,14.27,2525,33.67,287,3.83,-,-,956,59.75,8,0.67,6,0.5,225,18.75,-,-,50,4.17
Tochigi,22805,304.07,1837,38.27,498,10.38,3441,71.69,5577,116.19,648,13.5,5802,120.88,1227,25.56,1096,22.83,1566,32.63,190,3.96,2,0.17,219,18.25,3,0.43,6,0.86,91,13,-,-,49,7
Gunma,26537,308.57,1825,35.1,897,17.25,4648,89.38,12518,240.73,674,12.96,6721,129.25,1530,29.42,1194,22.96,1862,35.81,204,3.92,9,0.64,454,32.43,2,0.25,6,0.75,136,17,-,-,140,17.5
Saitama,100275,396.34,5723,35.77,3639,22.74,20251,126.57,46643,291.52,3802,23.76,25600,160,6593,41.21,3508,21.93,6117,38.23,899,5.62,65,1.67,1086,27.85,6,0.55,39,3.55,125,11.36,1,0.09,123,11.18
Chiba,73211,345.33,3345,25.15,2074,15.59,17743,133.41,27464,206.5,2447,18.4,18320,137.74,4654,34.99,2455,18.46,3293,24.76,641,4.82,15,0.44,890,26.18,15,1.88,19,2.38,142,17.75,-,-,85,10.63
Tokyo,122872,301.9,8505,33.22,3947,15.42,26361,102.97,69913,273.1,5139,20.07,33382,130.4,5986,23.38,5548,21.67,10255,40.06,953,3.72,10,0.27,603,16.3,38,1.58,42,1.75,306,12.75,35,1.46,187,7.79
Kanagawa,116039,327.79,5542,24.41,3172,13.97,21434,94.42,49001,215.86,4823,21.25,28643,126.18,4594,20.24,4319,19.03,5932,26.13,1279,5.63,16,0.32,2772,55.44,9,0.82,24,2.18,97,8.82,-,-,120,10.91
Niigata,35048,389.42,4482,78.63,2109,37,11012,193.19,12280,215.44,1177,20.65,10178,178.56,3124,54.81,1347,23.63,2595,45.53,279,4.89,24,2.4,213,21.3,13,1,8,0.62,134,10.31,3,0.23,51,3.92
Toyama,12905,268.85,1097,37.83,737,25.41,2774,95.66,8253,284.59,404,13.93,3737,128.86,1602,55.24,532,18.34,1137,39.21,52,1.79,13,1.86,88,12.57,6,1.2,4,0.8,25,5,-,-,18,3.6
Ishikawa,17445,363.44,1293,44.59,917,31.62,4728,163.03,7460,257.24,446,15.38,4167,143.69,1448,49.93,494,17.03,744,25.66,60,2.07,1,0.14,168,24,3,0.6,17,3.4,100,20,-,-,72,14.4
Fukui,11380,316.11,1207,54.86,912,41.45,2781,126.41,6662,302.82,413,18.77,4378,199,819,37.23,459,20.86,773,35.14,91,4.14,-,-,112,37.33,13,2.17,11,1.83,26,4.33,5,0.83,77,12.83
Yamanashi,12023,293.24,504,21,199,8.29,1241,51.71,4136,172.33,326,13.58,2887,120.29,839,34.96,280,11.67,370,15.42,99,4.13,5,0.56,366,40.67,8,0.8,13,1.3,100,10,-,-,57,5.7
Nagano,30119,350.22,1407,26.55,666,12.57,4083,77.04,13616,256.91,719,13.57,7604,143.47,2883,54.4,770,14.53,1798,33.92,126,2.38,5,0.5,135,13.5,10,0.91,11,1,87,7.91,-,-,241,21.91
Gifu,26881,312.57,1471,28.29,790,15.19,2296,44.15,7110,136.73,376,7.23,4709,90.56,1185,22.79,698,13.42,886,17.04,94,1.81,3,0.27,168,15.27,-,-,3,0.6,62,12.4,1,0.2,117,23.4
Shizuoka,43044,311.91,3188,35.82,1697,19.07,7122,80.02,21579,242.46,902,10.13,10899,122.46,2697,30.3,1320,14.83,2507,28.17,444,4.99,3,0.14,761,34.59,10,1,26,2.6,94,9.4,1,0.1,20,2
Aichi,78396,402.03,5840,32.09,2800,15.38,13731,75.45,34714,190.74,1852,10.18,19826,108.93,5971,32.81,2645,14.53,4052,22.26,573,3.15,7,0.2,632,18.06,18,1.29,43,3.07,263,18.79,1,0.07,378,27
Mie,18545,261.2,2156,49,915,20.8,3738,84.95,10504,238.73,477,10.84,5524,125.55,906,20.59,865,19.66,1441,32.75,108,2.45,2,0.17,51,4.25,13,1.44,25,2.78,65,7.22,2,0.22,84,9.33
Shiga,15029,289.02,844,27.23,706,22.77,1880,60.65,6352,204.9,394,12.71,3515,113.39,1246,40.19,372,12,1143,36.87,105,3.39,-,-,66,8.25,10,1.43,10,1.43,26,3.71,1,0.14,44,6.29
Kyoto,34636,277.09,1969,25.91,1433,18.86,5184,68.21,16058,211.29,1068,14.05,6707,88.25,2677,35.22,1047,13.78,1407,18.51,196,2.58,-,-,213,12.53,4,0.57,24,3.43,94,13.43,-,-,130,18.57
