"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32nd week, 2022",,,,,,"Data collected as of August 17, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Ishikawa,6,0.13,135,4.66,312,10.76,239,8.24,5160,177.93,102,3.52,313,10.79,9,0.31,272,9.38,43,1.48,12,0.41,-,-,19,2.71,3,0.6,6,1.2,7,1.4,-,-,1,0.2
Fukui,3,0.08,507,22.04,204,8.87,278,12.09,4036,175.48,36,1.57,1533,66.65,33,1.43,222,9.65,175,7.61,15,0.65,-,-,8,2.67,3,0.5,1,0.17,5,0.83,-,-,-,-
Yamanashi,2,0.05,56,2.43,14,0.61,29,1.26,2592,112.7,51,2.22,339,14.74,5,0.22,158,6.87,258,11.22,15,0.65,-,-,24,2.67,1,0.1,5,0.5,2,0.2,-,-,1,0.1
Nagano,31,0.36,207,3.91,157,2.96,218,4.11,7983,150.62,171,3.23,1121,21.15,20,0.38,453,8.55,285,5.38,43,0.81,-,-,39,3.55,2,0.18,4,0.36,-,-,-,-,3,0.27
Gifu,23,0.27,2211,42.52,310,5.96,233,4.48,5016,96.46,70,1.35,292,5.62,2,0.04,349,6.71,39,0.75,24,0.46,-,-,21,1.91,-,-,1,0.2,1,0.2,-,-,-,-
Shizuoka,18,0.13,766,8.7,524,5.95,496,5.64,12793,145.38,163,1.85,1833,20.83,55,0.63,848,9.64,752,8.55,100,1.14,1,0.05,92,4.38,13,1.3,10,1,4,0.4,-,-,-,-
Aichi,90,0.46,7061,38.8,575,3.16,1742,9.57,21769,119.61,288,1.58,2240,12.31,39,0.21,1213,6.66,533,2.93,142,0.78,1,0.03,90,2.57,14,0.93,12,0.8,-,-,-,-,1,0.07
Mie,22,0.31,2919,66.34,302,6.86,316,7.18,6607,150.16,108,2.45,514,11.68,10,0.23,391,8.89,139,3.16,17,0.39,1,0.09,11,1,3,0.38,13,1.63,2,0.25,-,-,-,-
Shiga,20,0.34,456,13.41,163,4.79,297,8.74,3955,116.32,145,4.26,523,15.38,3,0.09,323,9.5,146,4.29,26,0.76,-,-,12,1.71,3,0.5,1,0.17,1,0.17,-,-,1,0.17
Kyoto,43,0.35,1737,23.16,713,9.51,703,9.37,7302,97.36,124,1.65,466,6.21,28,0.37,460,6.13,102,1.36,52,0.69,1,0.06,35,2.06,2,0.33,2,0.33,1,0.17,2,0.33,1,0.17
Osaka,365,1.22,8792,44.86,1790,9.13,1770,9.03,24536,125.18,395,2.02,1075,5.48,65,0.33,1708,8.71,315,1.61,190,0.97,9,0.18,186,3.65,2,0.13,10,0.63,-,-,-,-,2,0.13
Hyogo,89,0.45,4076,31.84,810,6.33,980,7.66,20670,161.48,228,1.78,881,6.88,69,0.54,1058,8.27,194,1.52,113,0.88,-,-,197,5.79,6,0.43,15,1.07,-,-,-,-,2,0.14
Nara,9,0.16,1007,29.62,189,5.56,158,4.65,4422,130.06,54,1.59,235,6.91,6,0.18,325,9.56,67,1.97,23,0.68,-,-,59,5.9,-,-,2,0.33,1,0.17,-,-,-,-
Wakayama,8,0.17,450,15.52,191,6.59,200,6.9,2978,102.69,61,2.1,132,4.55,4,0.14,308,10.62,20,0.69,22,0.76,-,-,23,5.75,2,0.18,7,0.64,19,1.73,-,-,1,0.09
Tottori,4,0.14,181,9.53,182,9.58,1038,54.63,2470,130,25,1.32,445,23.42,9,0.47,196,10.32,111,5.84,3,0.16,-,-,24,6,4,0.8,6,1.2,-,-,-,-,-,-
Shimane,-,-,832,37.82,134,6.09,158,7.18,3298,149.91,66,3,685,31.14,3,0.14,325,14.77,50,2.27,15,0.68,-,-,3,1,8,1,6,0.75,-,-,-,-,1,0.13
Okayama,44,0.52,504,9.33,255,4.72,222,4.11,8043,148.94,127,2.35,334,6.19,31,0.57,504,9.33,145,2.69,69,1.28,3,0.25,20,1.67,6,1.2,2,0.4,4,0.8,-,-,-,-
Hiroshima,13,0.11,1571,22.13,672,9.46,424,5.97,10712,150.87,125,1.76,1857,26.15,23,0.32,606,8.54,383,5.39,55,0.77,3,0.16,151,7.95,2,0.1,5,0.25,2,0.1,-,-,2,0.1
Yamaguchi,8,0.12,700,15.56,263,5.84,856,19.02,6321,140.47,94,2.09,262,5.82,15,0.33,530,11.78,242,5.38,41,0.91,-,-,65,7.22,-,-,-,-,8,0.89,-,-,-,-
Tokushima,2,0.05,170,7.39,174,7.57,81,3.52,2750,119.57,42,1.83,126,5.48,4,0.17,265,11.52,10,0.43,13,0.57,-,-,3,0.75,3,0.43,3,0.43,2,0.29,-,-,-,-
Kagawa,3,0.06,99,3.54,244,8.71,170,6.07,5333,190.46,69,2.46,173,6.18,15,0.54,367,13.11,22,0.79,35,1.25,-,-,14,2.8,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,16,0.27,1307,36.31,217,6.03,467,12.97,7971,221.42,100,2.78,106,2.94,18,0.5,538,14.94,21,0.58,42,1.17,-,-,167,23.86,1,0.17,-,-,-,-,-,-,3,0.5
Kochi,11,0.24,172,6.14,263,9.39,223,7.96,2595,92.68,83,2.96,57,2.04,11,0.39,304,10.86,39,1.39,21,0.75,-,-,14,4.67,4,0.5,-,-,5,0.63,-,-,8,1
Fukuoka,68,0.35,3634,30.28,1123,9.36,3530,29.42,23182,193.18,386,3.22,998,8.32,39,0.33,1982,16.52,229,1.91,148,1.23,4,0.15,97,3.73,3,0.2,12,0.8,2,0.13,-,-,-,-
Saga,5,0.13,489,22.23,287,13.05,265,12.05,2964,134.73,68,3.09,310,14.09,9,0.41,455,20.68,29,1.32,11,0.5,1,0.25,14,3.5,4,0.67,6,1,2,0.33,-,-,4,0.67
Nagasaki,6,0.09,1075,25,348,8.09,1364,31.72,4409,102.53,85,1.98,625,14.53,25,0.58,481,11.19,47,1.09,33,0.77,8,1.14,68,9.71,11,0.92,3,0.25,1,0.08,-,-,4,0.33
Kumamoto,8,0.1,909,18.55,284,5.8,225,4.59,8968,183.02,157,3.2,617,12.59,30,0.61,914,18.65,162,3.31,32,0.65,-,-,109,12.11,1,0.07,8,0.53,2,0.13,-,-,4,0.27
Oita,8,0.14,1225,34.03,250,6.94,314,8.72,10650,295.83,113,3.14,758,21.06,23,0.64,569,15.81,97,2.69,49,1.36,-,-,34,6.8,-,-,1,0.09,6,0.55,-,-,-,-
Miyazaki,17,0.29,1738,48.28,329,9.14,586,16.28,7193,199.81,129,3.58,723,20.08,12,0.33,647,17.97,73,2.03,34,0.94,2,0.33,76,12.67,-,-,-,-,-,-,-,-,-,-
Kagoshima,12,0.13,798,15.06,961,18.13,566,10.68,11212,211.55,133,2.51,2268,42.79,18,0.34,667,12.58,280,5.28,72,1.36,-,-,74,10.57,2,0.18,8,0.73,-,-,-,-,4,0.36
Okinawa,96,1.71,242,7.33,162,4.91,567,17.18,1954,59.21,111,3.36,2295,69.55,10,0.3,238,7.21,125,3.79,41,1.24,3,0.33,81,9,11,1.57,27,3.86,3,0.43,-,-,1,0.14
