"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"27th week, 2021",,,,,,"Data collected as of July 14, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Toyama,5,0.1,2444,84.28,298,10.28,787,27.14,2334,80.48,60,2.07,23,0.79,21,0.72,271,9.34,20,0.69,19,0.66,-,-,1,0.14,2,0.4,2,0.4,9,1.8,-,-,1,0.2
Ishikawa,-,-,2289,78.93,402,13.86,547,18.86,2331,80.38,159,5.48,17,0.59,7,0.24,322,11.1,3,0.1,21,0.72,-,-,12,1.71,-,-,1,0.2,11,2.2,-,-,1,0.2
Fukui,-,-,2059,89.52,259,11.26,476,20.7,3270,142.17,74,3.22,6,0.26,5,0.22,240,10.43,16,0.7,17,0.74,-,-,8,2.67,12,2,2,0.33,1,0.17,-,-,-,-
Yamanashi,-,-,214,8.92,30,1.25,189,7.88,1259,52.46,36,1.5,7,0.29,16,0.67,156,6.5,5,0.21,20,0.83,-,-,33,3.67,-,-,3,0.3,4,0.4,-,-,-,-
Nagano,7,0.08,53,1,146,2.75,707,13.34,4480,84.53,189,3.57,32,0.6,26,0.49,507,9.57,57,1.08,48,0.91,1,0.09,19,1.73,5,0.5,4,0.4,4,0.4,-,-,1,0.1
Gifu,26,0.3,2198,42.27,249,4.79,549,10.56,2076,39.92,60,1.15,24,0.46,20,0.38,348,6.69,104,2,22,0.42,1,0.09,12,1.09,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,8,0.06,5491,62.4,532,6.05,1027,11.67,6004,68.23,254,2.89,60,0.68,41,0.47,836,9.5,32,0.36,110,1.25,-,-,42,1.91,11,1.1,12,1.2,4,0.4,-,-,-,-
Aichi,30,0.15,6542,35.95,653,3.59,2213,12.16,11558,63.51,321,1.76,100,0.55,44,0.24,1323,7.27,117,0.64,161,0.88,4,0.11,79,2.26,4,0.27,17,1.13,1,0.07,-,-,1,0.07
Mie,22,0.32,3144,71.45,264,6,347,7.89,4101,93.2,117,2.66,20,0.45,12,0.27,447,10.16,194,4.41,28,0.64,-,-,10,0.83,1,0.11,2,0.22,20,2.22,-,-,1,0.11
Shiga,26,0.44,880,25.14,141,4.03,557,15.91,1984,56.69,89,2.54,58,1.66,10,0.29,310,8.86,94,2.69,32,0.91,-,-,7,0.88,10,1.43,3,0.43,1,0.14,-,-,-,-
Kyoto,61,0.49,2060,27.11,367,4.83,1309,17.22,4957,65.22,221,2.91,83,1.09,17,0.22,523,6.88,77,1.01,73,0.96,-,-,36,2.12,1,0.14,3,0.43,3,0.43,-,-,-,-
Osaka,68,0.23,11505,58.7,1313,6.7,3047,15.55,16748,85.45,513,2.62,181,0.92,79,0.4,1833,9.35,224,1.14,264,1.35,3,0.06,142,2.73,3,0.19,9,0.56,3,0.19,-,-,4,0.25
Hyogo,24,0.12,5466,42.7,866,6.77,1622,12.67,13127,102.55,285,2.23,127,0.99,50,0.39,1195,9.34,77,0.6,200,1.56,-,-,156,4.46,5,0.36,26,1.86,7,0.5,1,0.07,5,0.36
Nara,1,0.02,2265,66.62,346,10.18,370,10.88,2661,78.26,52,1.53,49,1.44,7,0.21,351,10.32,29,0.85,32,0.94,1,0.1,52,5.2,6,1,3,0.5,2,0.33,-,-,2,0.33
Wakayama,1,0.02,1709,56.97,148,4.93,533,17.77,2353,78.43,66,2.2,5,0.17,8,0.27,266,8.87,12,0.4,27,0.9,-,-,19,4.75,13,1.18,5,0.45,11,1,-,-,1,0.09
Tottori,4,0.14,60,3.16,206,10.84,1411,74.26,2124,111.79,78,4.11,29,1.53,10,0.53,201,10.58,52,2.74,8,0.42,1,0.2,14,2.8,4,0.8,2,0.4,1,0.2,-,-,-,-
Shimane,14,0.37,354,15.39,145,6.3,245,10.65,3211,139.61,112,4.87,102,4.43,4,0.17,337,14.65,10,0.43,8,0.35,-,-,2,0.67,10,1.25,8,1,4,0.5,-,-,-,-
Okayama,43,0.51,735,13.61,272,5.04,469,8.69,6065,112.31,119,2.2,74,1.37,18,0.33,455,8.43,124,2.3,87,1.61,-,-,19,1.58,3,0.6,2,0.4,3,0.6,-,-,1,0.2
Hiroshima,17,0.15,1590,22.39,625,8.8,760,10.7,9363,131.87,191,2.69,156,2.2,26,0.37,642,9.04,132,1.86,108,1.52,2,0.11,124,6.53,2,0.1,2,0.1,11,0.52,-,-,4,0.19
Yamaguchi,9,0.14,4296,95.47,208,4.62,922,20.49,4067,90.38,99,2.2,35,0.78,24,0.53,633,14.07,14,0.31,41,0.91,-,-,30,3.33,-,-,3,0.33,24,2.67,-,-,-,-
Tokushima,3,0.08,450,19.57,171,7.43,185,8.04,1696,73.74,55,2.39,8,0.35,3,0.13,269,11.7,188,8.17,13,0.57,-,-,8,2,-,-,2,0.29,2,0.29,-,-,-,-
Kagawa,2,0.04,381,13.61,286,10.21,396,14.14,3975,141.96,87,3.11,68,2.43,15,0.54,340,12.14,881,31.46,57,2.04,1,0.2,15,3,-,-,4,0.8,-,-,-,-,-,-
Ehime,8,0.13,592,16.44,263,7.31,702,19.5,7210,200.28,87,2.42,53,1.47,17,0.47,584,16.22,226,6.28,62,1.72,1,0.13,176,22,1,0.17,4,0.67,1,0.17,-,-,2,0.33
Kochi,4,0.09,1010,36.07,166,5.93,245,8.75,3429,122.46,92,3.29,151,5.39,27,0.96,282,10.07,655,23.39,15,0.54,-,-,12,4,2,0.25,1,0.13,7,0.88,-,-,3,0.38
Fukuoka,5,0.03,10777,89.81,1643,13.69,7096,59.13,12074,100.62,496,4.13,262,2.18,69,0.58,1985,16.54,127,1.06,208,1.73,7,0.27,167,6.42,9,0.64,13,0.93,8,0.57,-,-,-,-
Saga,1,0.03,1924,83.65,330,14.35,645,28.04,878,38.17,83,3.61,47,2.04,6,0.26,487,21.17,10,0.43,13,0.57,-,-,6,1.5,5,0.83,2,0.33,6,1,-,-,-,-
Nagasaki,6,0.09,2772,64.47,387,9,1764,41.02,2157,50.16,204,4.74,71,1.65,21,0.49,468,10.88,18,0.42,52,1.21,-,-,12,1.5,7,0.58,13,1.08,33,2.75,-,-,1,0.08
Kumamoto,3,0.04,3302,66.04,394,7.88,601,12.02,3786,75.72,163,3.26,969,19.38,47,0.94,942,18.84,112,2.24,46,0.92,-,-,130,14.44,-,-,7,0.47,3,0.2,-,-,1,0.07
Oita,2,0.03,2009,55.81,240,6.67,428,11.89,5137,142.69,265,7.36,33,0.92,16,0.44,548,15.22,31,0.86,53,1.47,1,0.2,27,5.4,-,-,1,0.09,25,2.27,-,-,-,-
Miyazaki,1,0.02,3526,97.94,459,12.75,1279,35.53,6271,174.19,134,3.72,171,4.75,18,0.5,659,18.31,94,2.61,37,1.03,-,-,83,13.83,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,1107,20.5,1223,22.65,1222,22.63,8307,153.83,253,4.69,178,3.3,27,0.5,573,10.61,65,1.2,70,1.3,-,-,68,9.71,3,0.25,4,0.33,1,0.08,-,-,1,0.08
Okinawa,14,0.25,354,10.41,454,13.35,797,23.44,1589,46.74,205,6.03,90,2.65,5,0.15,246,7.24,93,2.74,53,1.56,1,0.11,147,16.33,16,2.29,11,1.57,3,0.43,-,-,1,0.14
