"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13th week, 2021",,,,,,"Data collected as of April 7, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,609,0.12,15582,4.94,7795,2.47,28517,9.04,109487,34.69,4922,1.56,1282,0.41,613,0.19,14788,4.69,1105,0.35,1433,0.45,27,0.04,1543,2.22,81,0.17,117,0.25,218,0.46,7,0.01,30,0.06
Hokkaido,40,0.18,11,0.08,428,3.06,2285,16.32,2447,17.48,277,1.98,7,0.05,14,0.1,380,2.71,6,0.04,37,0.26,1,0.03,43,1.48,1,0.04,-,-,6,0.26,-,-,2,0.09
Aomori,4,0.06,136,3.24,96,2.29,230,5.48,1675,39.88,48,1.14,5,0.12,2,0.05,172,4.1,-,-,7,0.17,-,-,11,1,-,-,1,0.17,4,0.67,-,-,-,-
Iwate,3,0.05,599,14.98,72,1.8,807,20.18,1594,39.85,100,2.5,3,0.08,8,0.2,247,6.18,4,0.1,18,0.45,-,-,37,2.64,1,0.05,2,0.11,10,0.53,-,-,2,0.11
Miyagi,8,0.09,118,2.03,172,2.97,330,5.69,1847,31.84,163,2.81,15,0.26,9,0.16,332,5.72,1,0.02,36,0.62,-,-,12,1,1,0.08,-,-,15,1.25,-,-,1,0.08
Akita,-,-,20,0.59,47,1.38,266,7.82,604,17.76,65,1.91,6,0.18,9,0.26,94,2.76,2,0.06,4,0.12,-,-,7,1,-,-,-,-,-,-,-,-,2,0.25
Yamagata,65,1.44,3,0.1,130,4.48,509,17.55,1239,42.72,22,0.76,6,0.21,5,0.17,188,6.48,9,0.31,13,0.45,-,-,19,2.38,1,0.1,-,-,1,0.1,-,-,-,-
Fukushima,15,0.18,146,2.92,163,3.26,666,13.32,1439,28.78,72,1.44,8,0.16,9,0.18,342,6.84,3,0.06,17,0.34,1,0.08,51,3.92,3,0.43,-,-,1,0.14,-,-,-,-
Ibaraki,8,0.07,4,0.05,120,1.6,559,7.45,1540,20.53,83,1.11,19,0.25,11,0.15,224,2.99,31,0.41,25,0.33,-,-,57,3.35,-,-,2,0.17,25,2.08,-,-,-,-
Tochigi,6,0.08,87,1.81,54,1.13,250,5.21,1186,24.71,55,1.15,18,0.38,10,0.21,284,5.92,13,0.27,28,0.58,1,0.08,45,3.75,1,0.14,7,1,16,2.29,-,-,-,-
Gunma,5,0.06,2,0.04,105,1.94,304,5.63,1728,32,39,0.72,12,0.22,8,0.15,300,5.56,6,0.11,40,0.74,-,-,74,4.93,2,0.22,-,-,2,0.22,-,-,2,0.22
Saitama,18,0.07,20,0.13,389,2.45,1017,6.4,5004,31.47,284,1.79,27,0.17,37,0.23,893,5.62,27,0.17,116,0.73,4,0.1,68,1.74,4,0.36,8,0.73,5,0.45,-,-,2,0.18
