"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"23rd week, 2020",,,,,,"Data collected as of June 10, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Saitama,29310,116.31,534,3.36,940,5.91,6917,43.5,13900,87.42,1345,8.46,401,2.52,460,2.89,1161,7.3,42,0.26,226,1.42,19,0.48,287,7.18,7,0.64,6,0.55,75,6.82,-,-,1,0.09
Chiba,24826,117.66,307,2.31,423,3.18,7391,55.57,8521,64.07,801,6.02,201,1.51,347,2.61,744,5.59,34,0.26,167,1.26,5,0.15,246,7.24,5,0.56,4,0.44,65,7.22,-,-,1,0.11
Tokyo,33387,81.83,529,2.07,795,3.11,10006,39.09,22488,87.84,1636,6.39,411,1.61,338,1.32,1796,7.02,175,0.68,266,1.04,3,0.08,140,3.78,14,0.58,17,0.71,143,5.96,19,0.79,2,0.08
Kanagawa,29720,84.91,508,2.26,594,2.64,8755,38.91,15507,68.92,1362,6.05,312,1.39,338,1.5,1342,5.96,42,0.19,244,1.08,2,0.04,604,12.08,5,0.45,6,0.55,43,3.91,1,0.09,3,0.27
Niigata,9882,109.8,395,6.93,760,13.33,5750,100.88,3026,53.09,535,9.39,97,1.7,151,2.65,484,8.49,15,0.26,61,1.07,16,1.6,73,7.3,4,0.31,3,0.23,80,6.15,-,-,1,0.08
Toyama,3562,74.21,72,2.48,278,9.59,2645,91.21,2958,102,207,7.14,76,2.62,219,7.55,190,6.55,42,1.45,16,0.55,-,-,14,2.33,1,0.2,5,1,45,9,-,-,4,0.8
Ishikawa,6189,128.94,104,3.59,184,6.34,3078,106.14,2964,102.21,383,13.21,50,1.72,229,7.9,174,6,5,0.17,20,0.69,-,-,10,1.43,-,-,4,0.8,49,9.8,-,-,1,0.2
Fukui,4975,134.46,98,4.26,251,10.91,1151,50.04,2486,108.09,87,3.78,22,0.96,370,16.09,137,5.96,15,0.65,9,0.39,-,-,7,2.33,3,0.5,6,1,15,2.5,3,0.5,-,-
Yamanashi,4328,105.56,42,1.75,39,1.63,607,25.29,1308,54.5,101,4.21,6,0.25,77,3.21,86,3.58,3,0.13,16,0.67,-,-,116,12.89,2,0.2,3,0.3,37,3.7,1,0.1,-,-
Nagano,11116,129.26,340,6.42,89,1.68,1761,33.23,5015,94.62,316,5.96,63,1.19,554,10.45,332,6.26,65,1.23,41,0.77,1,0.1,48,4.8,3,0.27,3,0.27,29,2.64,-,-,16,1.45
Gifu,11479,133.48,166,3.19,207,3.98,715,13.75,2218,42.65,96,1.85,56,1.08,175,3.37,247,4.75,10,0.19,20,0.38,1,0.09,21,1.91,-,-,-,-,35,7,-,-,3,0.6
Shizuoka,15955,114.78,259,2.91,449,5.04,3579,40.21,5999,67.4,364,4.09,121,1.36,322,3.62,542,6.09,10,0.11,93,1.04,-,-,148,6.73,7,0.7,11,1.1,63,6.3,1,0.1,-,-
Aichi,31888,163.53,568,3.12,816,4.48,5647,31.03,10908,59.93,602,3.31,311,1.71,772,4.24,910,5,44,0.24,119,0.65,2,0.06,82,2.34,9,0.6,18,1.2,155,10.33,1,0.07,5,0.33
Mie,8492,119.61,290,6.59,375,8.52,1441,32.75,3064,69.64,193,4.39,64,1.45,445,10.11,321,7.3,16,0.36,35,0.8,-,-,14,1.27,6,0.67,5,0.56,51,5.67,-,-,1,0.11
Shiga,7141,129.84,74,2.31,103,3.22,839,26.22,1844,57.63,89,2.78,50,1.56,147,4.59,184,5.75,20,0.63,22,0.69,1,0.13,5,0.63,6,0.86,4,0.57,36,5.14,-,-,2,0.29
Kyoto,15015,120.12,174,2.29,237,3.12,2329,30.64,3702,48.71,276,3.63,129,1.7,283,3.72,409,5.38,19,0.25,45,0.59,-,-,49,2.88,1,0.17,3,0.5,79,13.17,-,-,-,-
Osaka,42875,143.39,1015,5.18,883,4.51,6345,32.37,12327,62.89,965,4.92,286,1.46,703,3.59,1281,6.54,110,0.56,222,1.13,7,0.14,155,3.04,5,0.31,8,0.5,81,5.06,1,0.06,1,0.06
Hyogo,24341,122.93,592,4.63,642,5.02,2629,20.54,9551,74.62,559,4.37,106,0.83,524,4.09,769,6.01,50,0.39,104,0.81,6,0.17,278,7.94,23,1.64,8,0.57,108,7.71,1,0.07,6,0.43
Nara,5928,107.78,173,5.09,148,4.35,971,28.56,2188,64.35,128,3.76,88,2.59,272,8,234,6.88,19,0.56,14,0.41,1,0.1,33,3.3,3,0.5,4,0.67,26,4.33,1,0.17,6,1
Wakayama,4322,88.2,314,10.47,163,5.43,699,23.3,1485,49.5,91,3.03,19,0.63,211,7.03,191,6.37,6,0.2,13,0.43,5,1.25,6,1.5,11,1,7,0.64,68,6.18,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,158,8.32,1739,91.53,1831,96.37,147,7.74,20,1.05,306,16.11,126,6.63,16,0.84,11,0.58,-,-,48,9.6,2,0.4,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,72,3.13,87,3.78,724,31.48,1772,77.04,103,4.48,21,0.91,169,7.35,277,12.04,7,0.3,14,0.61,-,-,3,1,2,0.25,5,0.63,16,2,-,-,-,-
Okayama,12125,144.35,106,1.96,370,6.85,1085,20.09,4767,88.28,221,4.09,56,1.04,313,5.8,278,5.15,14,0.26,72,1.33,2,0.17,30,2.5,6,1.2,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10532,93.2,289,4.13,697,9.96,2048,29.26,5952,85.03,303,4.33,89,1.27,334,4.77,438,6.26,27,0.39,98,1.4,3,0.17,171,9.5,3,0.15,3,0.15,63,3.15,-,-,11,0.55
Yamaguchi,5478,81.76,459,9.98,218,4.74,1548,33.65,3664,79.65,211,4.59,127,2.76,349,7.59,507,11.02,36,0.78,48,1.04,-,-,39,4.33,-,-,4,0.44,47,5.22,-,-,13,1.44
Tokushima,3092,88.34,105,4.77,101,4.59,302,13.73,1981,90.05,113,5.14,25,1.14,106,4.82,167,7.59,1,0.05,15,0.68,-,-,16,5.33,2,0.33,1,0.17,35,5.83,-,-,1,0.17
Kagawa,5018,109.09,123,4.56,186,6.89,850,31.48,3854,142.74,163,6.04,37,1.37,218,8.07,270,10,20,0.74,24,0.89,2,0.5,10,2.5,1,0.25,3,0.75,42,10.5,-,-,3,0.75
Ehime,8119,133.1,109,2.95,134,3.62,2079,56.19,4197,113.43,166,4.49,61,1.65,348,9.41,427,11.54,9,0.24,201,5.43,1,0.13,196,24.5,1,0.17,1,0.17,27,4.5,-,-,5,0.83
Kochi,7096,150.98,172,5.93,113,3.9,1141,39.34,1468,50.62,104,3.59,163,5.62,199,6.86,205,7.07,16,0.55,59,2.03,-,-,8,2.67,1,0.13,-,-,66,8.25,-,-,5,0.63
Fukuoka,24821,125.99,620,5.21,1082,9.09,10853,91.2,12134,101.97,1443,12.13,594,4.99,1053,8.85,1394,11.71,154,1.29,276,2.32,1,0.04,166,6.64,8,0.53,12,0.8,81,5.4,-,-,1,0.07
Saga,4816,123.49,75,3.26,327,14.22,1355,58.91,1621,70.48,189,8.22,216,9.39,296,12.87,299,13,53,2.3,10,0.43,-,-,12,4,6,1,4,0.67,21,3.5,-,-,1,0.17
Nagasaki,9858,140.83,85,1.93,451,10.25,2456,55.82,3466,78.77,350,7.95,187,4.25,441,10.02,354,8.05,37,0.84,37,0.84,2,0.25,36,4.5,2,0.17,1,0.08,77,6.42,-,-,3,0.25
Kumamoto,6617,82.71,158,3.16,448,8.96,1849,36.98,3833,76.66,428,8.56,405,8.1,779,15.58,653,13.06,93,1.86,63,1.26,-,-,166,20.75,1,0.07,3,0.2,38,2.53,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,188,5.22,1305,36.25,5078,141.06,303,8.42,104,2.89,531,14.75,423,11.75,26,0.72,68,1.89,1,0.2,36,7.2,-,-,1,0.09,61,5.55,-,-,-,-
Miyazaki,8216,141.66,52,1.49,460,13.14,2276,65.03,5562,158.91,291,8.31,114,3.26,424,12.11,590,16.86,27,0.77,49,1.4,-,-,68,11.33,4,0.57,-,-,6,0.86,-,-,3,0.43
Kagoshima,11143,122.45,274,5.17,1158,21.85,2515,47.45,7316,138.04,375,7.08,335,6.32,456,8.6,547,10.32,73,1.38,90,1.7,1,0.14,89,12.71,3,0.25,1,0.08,14,1.17,-,-,7,0.58
Okinawa,8154,143.05,24,0.73,202,6.12,1429,43.3,1462,44.3,378,11.45,79,2.39,31,0.94,186,5.64,94,2.85,40,1.21,-,-,131,14.56,13,1.86,13,1.86,40,5.71,2,0.29,44,6.29
