"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25th week, 2015",,,,,,"Data collected as of June 24, 2015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Pertussis,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,13908,183,289,6.02,236,4.92,2326,48.46,4290,89.38,432,9,852,17.75,676,14.08,647,13.48,35,0.73,29,0.6,238,4.96,5,0.42,123,10.25,2,0.29,7,1,47,6.71,1,0.14,44,6.29
Gunma,19513,201.16,423,7.17,425,7.2,4819,81.68,9878,167.42,476,8.07,1431,24.25,814,13.8,765,12.97,18,0.31,133,2.25,474,8.03,1,0.08,487,37.46,4,0.5,5,0.63,60,7.5,-,-,183,22.88
Saitama,41287,168.52,949,6.12,1779,11.48,12260,79.1,30860,199.1,2432,15.69,2085,13.45,4209,27.15,2320,14.97,31,0.2,374,2.41,2262,14.59,22,0.55,521,13.03,2,0.2,17,1.7,82,8.2,15,1.5,111,11.1
Chiba,48096,229.03,523,3.96,1593,12.07,9684,73.36,20191,152.96,1514,11.47,651,4.93,2698,20.44,1514,11.47,31,0.23,197,1.49,1401,10.61,7,0.21,554,16.79,10,1.11,16,1.78,18,2,10,1.11,50,5.56
Tokyo,57793,140.62,1373,5.3,2305,8.9,19438,75.05,48577,187.56,3481,13.44,2676,10.33,6119,23.63,3698,14.28,129,0.5,578,2.23,1615,6.24,7,0.18,387,10.18,23,0.92,24,0.96,116,4.64,16,0.64,83,3.32
Kanagawa,53806,164.04,916,4.47,1451,7.08,12923,63.04,34045,166.07,3468,16.92,2297,11.2,4420,21.56,2924,14.26,40,0.2,441,2.15,926,4.52,38,0.83,848,18.43,9,0.9,12,1.2,74,7.4,-,-,123,12.3
Niigata,26586,279.85,584,9.73,1684,28.07,6173,102.88,9858,164.3,1003,16.72,780,13,846,14.1,803,13.38,31,0.52,56,0.93,324,5.4,10,1,138,13.8,2,0.15,-,-,70,5.38,43,3.31,42,3.23
Toyama,11365,236.77,137,4.72,513,17.69,2113,72.86,5913,203.9,607,20.93,568,19.59,91,3.14,269,9.28,2,0.07,93,3.21,181,6.24,1,0.14,25,3.57,1,0.2,-,-,152,30.4,-,-,33,6.6
Ishikawa,13460,280.42,176,6.07,401,13.83,3474,119.79,6151,212.1,436,15.03,120,4.14,645,22.24,310,10.69,1,0.03,40,1.38,640,22.07,-,-,45,6.43,1,0.2,-,-,98,19.6,-,-,74,14.8
Fukui,11197,349.91,244,11.09,326,14.82,1767,80.32,6376,289.82,219,9.95,760,34.55,56,2.55,266,12.09,7,0.32,39,1.77,407,18.5,-,-,19,6.33,7,1.17,8,1.33,7,1.17,-,-,104,17.33
Yamanashi,8722,218.05,99,4.13,89,3.71,1371,57.13,3703,154.29,185,7.71,187,7.79,218,9.08,182,7.58,2,0.08,36,1.5,27,1.13,1,0.11,70,7.78,2,0.2,7,0.7,21,2.1,-,-,68,6.8
Nagano,22310,259.42,349,6.58,220,4.15,3313,62.51,9515,179.53,552,10.42,187,3.53,754,14.23,490,9.25,25,0.47,48,0.91,74,1.4,2,0.2,85,8.5,1,0.09,5,0.45,134,12.18,-,-,78,7.09
Gifu,21859,254.17,268,5.15,507,9.75,1461,28.1,6082,116.96,337,6.48,213,4.1,425,8.17,481,9.25,8,0.15,531,10.21,73,1.4,-,-,52,4.73,1,0.2,1,0.2,29,5.8,-,-,75,15
Shizuoka,33443,242.34,583,6.63,829,9.42,7698,87.48,13453,152.88,962,10.93,1116,12.68,1178,13.39,915,10.4,14,0.16,391,4.44,326,3.7,3,0.14,135,6.43,3,0.3,9,0.9,84,8.4,27,2.7,55,5.5
Aichi,64323,329.86,871,4.81,1656,9.15,9630,53.2,27027,149.32,1518,8.39,1509,8.34,902,4.98,1861,10.28,39,0.22,1288,7.12,1145,6.33,13,0.38,192,5.65,8,0.57,2,0.14,86,6.14,-,-,168,12
Mie,17227,239.26,283,6.29,672,14.93,2485,55.22,7051,156.69,380,8.44,948,21.07,342,7.6,584,12.98,17,0.38,655,14.56,72,1.6,2,0.17,26,2.17,10,1.11,7,0.78,54,6,-,-,11,1.22
Shiga,13617,261.87,237,7.41,258,8.06,1728,54,4980,155.63,422,13.19,804,25.13,801,25.03,300,9.38,2,0.06,296,9.25,209,6.53,-,-,30,3.75,4,0.57,4,0.57,19,2.71,-,-,38,5.43
Kyoto,21702,177.89,260,3.56,647,8.86,2732,37.42,9958,136.41,591,8.1,2122,29.07,590,8.08,648,8.88,8,0.11,166,2.27,335,4.59,1,0.06,119,7,3,0.5,2,0.33,7,1.17,2,0.33,94,15.67
Osaka,52701,171.66,2864,14.39,1895,9.52,12739,64.02,33649,169.09,2678,13.46,8092,40.66,1889,9.49,2568,12.9,88,0.44,617,3.1,1222,6.14,20,0.39,330,6.47,6,0.35,14,0.82,145,8.53,2,0.12,246,14.47
Hyogo,43027,217.31,1432,11.19,1579,12.34,6729,52.57,24950,194.92,1638,12.8,5447,42.55,1041,8.13,1413,11.04,49,0.38,331,2.59,876,6.84,9,0.26,545,15.57,12,1.09,13,1.18,40,3.64,-,-,50,4.55
Nara,7960,147.41,390,11.47,282,8.29,1624,47.76,4183,123.03,303,8.91,1182,34.76,134,3.94,326,9.59,4,0.12,55,1.62,113,3.32,4,0.44,70,7.78,7,1.17,2,0.33,11,1.83,-,-,103,17.17
Wakayama,9306,186.12,584,18.84,181,5.84,884,28.52,3028,97.68,288,9.29,970,31.29,100,3.23,304,9.81,5,0.16,87,2.81,55,1.77,2,0.5,28,7,6,0.55,3,0.27,47,4.27,1,0.09,74,6.73
Tottori,7339,253.07,68,3.58,171,9,2837,149.32,3458,182,131,6.89,872,45.89,60,3.16,224,11.79,21,1.11,67,3.53,83,4.37,-,-,6,2,2,0.4,4,0.8,7,1.4,-,-,95,19
Shimane,8397,220.97,229,9.96,371,16.13,2253,97.96,3755,163.26,239,10.39,1193,51.87,39,1.7,337,14.65,2,0.09,27,1.17,206,8.96,1,0.33,8,2.67,2,0.25,17,2.13,39,4.88,1,0.13,75,9.38
Okayama,25534,303.98,271,5.02,303,5.61,1879,34.8,9708,179.78,532,9.85,1044,19.33,159,2.94,500,9.26,19,0.35,146,2.7,366,6.78,5,0.42,75,6.25,2,0.4,1,0.2,2,0.4,-,-,27,5.4
Hiroshima,29737,260.85,482,6.79,1043,14.69,5260,74.08,13886,195.58,743,10.46,1129,15.9,105,1.48,809,11.39,28,0.39,161,2.27,1079,15.2,7,0.37,284,14.95,1,0.05,13,0.62,90,4.29,4,0.19,114,5.43
Yamaguchi,22592,332.24,769,16.36,292,6.21,4190,89.15,9230,196.38,817,17.38,1335,28.4,144,3.06,817,17.38,7,0.15,142,3.02,70,1.49,-,-,58,6.44,-,-,-,-,36,4,-,-,41,4.56
Tokushima,8449,228.35,443,19.26,209,9.09,802,34.87,3724,161.91,265,11.52,1762,76.61,25,1.09,399,17.35,7,0.3,48,2.09,18,0.78,-,-,8,2,3,0.43,3,0.43,22,3.14,-,-,29,4.14
Kagawa,10090,214.68,340,12.14,263,9.39,1226,43.79,4679,167.11,211,7.54,1562,55.79,161,5.75,363,12.96,8,0.29,157,5.61,89,3.18,4,0.8,23,4.6,1,0.2,5,1,73,14.6,1,0.2,64,12.8
Ehime,14702,241.02,649,17.54,167,4.51,3038,82.11,8699,235.11,319,8.62,507,13.7,82,2.22,602,16.27,8,0.22,563,15.22,333,9,1,0.13,306,38.25,1,0.17,2,0.33,5,0.83,-,-,15,2.5
Kochi,15289,318.52,407,13.57,72,2.4,1558,51.93,3953,131.77,292,9.73,807,26.9,47,1.57,315,10.5,9,0.3,34,1.13,449,14.97,-,-,6,2,7,0.88,7,0.88,103,12.88,22,2.75,63,7.88
Fukuoka,66289,334.79,2214,18.45,1536,12.8,11689,97.41,27186,226.55,2099,17.49,6118,50.98,2484,20.7,2311,19.26,76,0.63,1704,14.2,2120,17.67,12,0.46,380,14.62,16,1.07,18,1.2,41,2.73,-,-,30,2
Saga,12760,335.79,414,18,233,10.13,1346,58.52,3985,173.26,398,17.3,1452,63.13,295,12.83,415,18.04,7,0.3,105,4.57,854,37.13,-,-,14,3.5,2,0.33,8,1.33,47,7.83,-,-,83,13.83
Nagasaki,21829,311.84,679,15.43,271,6.16,2781,63.2,7365,167.39,411,9.34,2170,49.32,455,10.34,501,11.39,6,0.14,172,3.91,717,16.3,14,1.75,77,9.63,3,0.25,17,1.42,90,7.5,-,-,85,7.08
Kumamoto,26095,326.19,680,13.6,427,8.54,1691,33.82,12962,259.24,696,13.92,2716,54.32,151,3.02,970,19.4,12,0.24,457,9.14,475,9.5,-,-,292,32.44,2,0.13,15,1,37,2.47,-,-,75,5
Oita,22659,390.67,437,12.14,313,8.69,2359,65.53,12326,342.39,881,24.47,1595,44.31,686,19.06,767,21.31,24,0.67,289,8.03,455,12.64,-,-,178,35.6,-,-,3,0.27,30,2.73,-,-,50,4.55
Miyazaki,25593,433.78,1126,31.28,731,20.31,1994,55.39,9410,261.39,725,20.14,941,26.14,49,1.36,863,23.97,13,0.36,642,17.83,133,3.69,4,0.67,294,49,-,-,4,0.57,-,-,-,-,29,4.14
Kagoshima,32487,349.32,958,17.42,916,16.65,5493,99.87,13401,243.65,787,14.31,2029,36.89,682,12.4,657,11.95,42,0.76,551,10.02,269,4.89,1,0.14,89,12.71,2,0.17,2,0.17,1,0.08,-,-,27,2.25
Okinawa,27215,469.22,1031,30.32,347,10.21,1134,33.35,2323,68.32,748,22,1815,53.38,128,3.76,321,9.44,96,2.82,156,4.59,2380,70,8,0.8,198,19.8,20,2.86,63,9,55,7.86,2,0.29,70,10
