"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"28th week, 2021",,,,,,"Data collected as of July 21, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,7,0.09,1579,32.9,157,3.27,523,10.9,2665,55.52,105,2.19,49,1.02,30,0.63,628,13.08,30,0.63,65,1.35,3,0.25,102,8.5,2,0.29,12,1.71,16,2.29,-,-,-,-
Gunma,7,0.08,405,7.64,315,5.94,565,10.66,4507,85.04,97,1.83,45,0.85,17,0.32,662,12.49,17,0.32,86,1.62,-,-,144,9.6,4,0.44,1,0.11,5,0.56,-,-,2,0.22
Saitama,25,0.1,3019,18.99,1054,6.63,2130,13.4,15012,94.42,570,3.58,188,1.18,89,0.56,2143,13.48,119,0.75,288,1.81,15,0.38,222,5.55,7,0.64,15,1.36,6,0.55,-,-,3,0.27
Chiba,31,0.15,3575,27.29,451,3.44,1844,14.08,7136,54.47,534,4.08,102,0.78,67,0.51,1319,10.07,148,1.13,208,1.59,2,0.06,192,5.82,5,0.56,11,1.22,9,1,-,-,3,0.33
Tokyo,30,0.07,10320,40.16,991,3.86,2423,9.43,23757,92.44,711,2.77,330,1.28,162,0.63,3164,12.31,215,0.84,349,1.36,-,-,148,4,6,0.25,15,0.63,10,0.42,12,0.5,3,0.13
Kanagawa,22,0.06,8370,37.2,658,2.92,2439,10.84,14844,65.97,719,3.2,168,0.75,109,0.48,2388,10.61,104,0.46,289,1.28,8,0.16,451,9.02,5,0.45,10,0.91,18,1.64,-,-,1,0.09
Niigata,18,0.2,1978,35.32,991,17.7,2586,46.18,3281,58.59,295,5.27,68,1.21,39,0.7,674,12.04,27,0.48,95,1.7,10,1,35,3.5,7,0.54,6,0.46,16,1.23,-,-,1,0.08
Toyama,5,0.1,2613,90.1,319,11,798,27.52,2417,83.34,61,2.1,24,0.83,21,0.72,290,10,26,0.9,21,0.72,-,-,1,0.14,2,0.4,2,0.4,9,1.8,-,-,1,0.2
Ishikawa,-,-,2658,91.66,411,14.17,558,19.24,2417,83.34,159,5.48,18,0.62,7,0.24,332,11.45,4,0.14,22,0.76,-,-,12,1.71,-,-,1,0.2,11,2.2,-,-,1,0.2
Fukui,-,-,2261,98.3,264,11.48,484,21.04,3340,145.22,76,3.3,6,0.26,5,0.22,244,10.61,18,0.78,17,0.74,-,-,8,2.67,13,2.17,2,0.33,1,0.17,-,-,-,-
Yamanashi,-,-,317,13.21,31,1.29,193,8.04,1331,55.46,38,1.58,9,0.38,16,0.67,163,6.79,6,0.25,22,0.92,-,-,33,3.67,-,-,3,0.3,4,0.4,-,-,-,-
Nagano,7,0.08,113,2.13,157,2.96,721,13.6,4698,88.64,195,3.68,35,0.66,27,0.51,533,10.06,66,1.25,54,1.02,1,0.09,20,1.82,5,0.5,4,0.4,4,0.4,-,-,1,0.1
Gifu,26,0.3,2514,48.35,260,5,602,11.58,2155,41.44,64,1.23,25,0.48,20,0.38,366,7.04,156,3,25,0.48,1,0.09,13,1.18,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,8,0.06,6168,70.09,544,6.18,1049,11.92,6213,70.6,259,2.94,62,0.7,41,0.47,875,9.94,38,0.43,117,1.33,-,-,45,2.05,11,1.1,13,1.3,4,0.4,-,-,-,-
Aichi,31,0.16,7199,39.55,669,3.68,2315,12.72,11959,65.71,336,1.85,114,0.63,44,0.24,1370,7.53,158,0.87,180,0.99,4,0.11,80,2.29,4,0.27,18,1.2,1,0.07,-,-,1,0.07
Mie,22,0.32,3999,90.89,272,6.18,360,8.18,4196,95.36,118,2.68,21,0.48,12,0.27,455,10.34,232,5.27,30,0.68,-,-,10,0.83,1,0.11,2,0.22,20,2.22,-,-,1,0.11
Shiga,26,0.44,994,28.4,145,4.14,577,16.49,2032,58.06,93,2.66,76,2.17,10,0.29,319,9.11,129,3.69,40,1.14,-,-,7,0.88,10,1.43,3,0.43,2,0.29,-,-,-,-
Kyoto,61,0.49,2340,30.79,381,5.01,1338,17.61,5115,67.3,225,2.96,87,1.14,18,0.24,546,7.18,82,1.08,83,1.09,-,-,38,2.24,1,0.14,3,0.43,3,0.43,-,-,-,-
Osaka,68,0.23,12289,62.7,1403,7.16,3142,16.03,17335,88.44,531,2.71,187,0.95,80,0.41,1901,9.7,248,1.27,283,1.44,3,0.06,151,2.9,3,0.19,9,0.56,3,0.19,-,-,4,0.25
Hyogo,24,0.12,6615,51.68,907,7.09,1659,12.96,13585,106.13,297,2.32,148,1.16,50,0.39,1238,9.67,97,0.76,204,1.59,-,-,162,4.63,5,0.36,26,1.86,8,0.57,1,0.07,5,0.36
Nara,1,0.02,2439,71.74,356,10.47,376,11.06,2742,80.65,55,1.62,53,1.56,7,0.21,368,10.82,36,1.06,33,0.97,1,0.1,56,5.6,6,1,3,0.5,2,0.33,-,-,2,0.33
Wakayama,1,0.02,2104,70.13,158,5.27,540,18,2418,80.6,69,2.3,5,0.17,8,0.27,274,9.13,14,0.47,28,0.93,-,-,20,5,14,1.27,7,0.64,11,1,-,-,1,0.09
Tottori,4,0.14,90,4.74,213,11.21,1458,76.74,2243,118.05,78,4.11,31,1.63,10,0.53,205,10.79,62,3.26,8,0.42,1,0.2,15,3,4,0.8,2,0.4,1,0.2,-,-,-,-
Shimane,14,0.37,487,21.17,149,6.48,247,10.74,3273,142.3,113,4.91,104,4.52,4,0.17,345,15,10,0.43,8,0.35,-,-,3,1,10,1.25,9,1.13,4,0.5,-,-,-,-
Okayama,43,0.51,980,18.15,278,5.15,476,8.81,6192,114.67,124,2.3,82,1.52,19,0.35,481,8.91,185,3.43,88,1.63,-,-,19,1.58,3,0.6,2,0.4,3,0.6,-,-,1,0.2
Hiroshima,17,0.15,1933,27.23,656,9.24,779,10.97,9566,134.73,193,2.72,161,2.27,26,0.37,662,9.32,195,2.75,116,1.63,2,0.11,126,6.63,3,0.14,2,0.1,11,0.52,1,0.05,4,0.19
Yamaguchi,9,0.14,4625,102.78,216,4.8,970,21.56,4151,92.24,103,2.29,40,0.89,25,0.56,658,14.62,17,0.38,43,0.96,-,-,32,3.56,-,-,3,0.33,25,2.78,-,-,-,-
Tokushima,3,0.08,915,39.78,174,7.57,193,8.39,1777,77.26,58,2.52,10,0.43,3,0.13,281,12.22,243,10.57,14,0.61,-,-,8,2,1,0.14,2,0.29,2,0.29,-,-,-,-
Kagawa,2,0.04,566,20.21,291,10.39,413,14.75,4191,149.68,87,3.11,68,2.43,15,0.54,356,12.71,918,32.79,61,2.18,1,0.2,15,3,-,-,4,0.8,1,0.2,-,-,-,-
Ehime,8,0.13,805,22.36,274,7.61,758,21.06,7396,205.44,89,2.47,54,1.5,18,0.5,605,16.81,247,6.86,67,1.86,1,0.13,181,22.63,1,0.17,4,0.67,1,0.17,-,-,2,0.33
Kochi,4,0.09,1355,48.39,175,6.25,257,9.18,3484,124.43,96,3.43,189,6.75,28,1,295,10.54,721,25.75,15,0.54,-,-,13,4.33,2,0.25,1,0.13,7,0.88,-,-,3,0.38
Fukuoka,5,0.03,10999,91.66,1713,14.28,7335,61.13,12831,106.93,522,4.35,293,2.44,70,0.58,2066,17.22,161,1.34,233,1.94,7,0.27,172,6.62,9,0.64,14,1,8,0.57,-,-,-,-
Saga,1,0.03,1956,85.04,349,15.17,661,28.74,919,39.96,84,3.65,50,2.17,6,0.26,511,22.22,14,0.61,13,0.57,-,-,6,1.5,6,1,2,0.33,6,1,-,-,-,-
Nagasaki,6,0.09,2810,65.35,410,9.53,1859,43.23,2215,51.51,207,4.81,76,1.77,21,0.49,482,11.21,32,0.74,57,1.33,-,-,12,1.5,7,0.58,13,1.08,33,2.75,-,-,1,0.08
Kumamoto,3,0.04,3337,66.74,415,8.3,628,12.56,3940,78.8,182,3.64,1174,23.48,47,0.94,981,19.62,122,2.44,50,1,-,-,138,15.33,-,-,7,0.47,3,0.2,-,-,1,0.07
Oita,2,0.03,2331,64.75,265,7.36,444,12.33,5379,149.42,268,7.44,35,0.97,16,0.44,574,15.94,33,0.92,57,1.58,1,0.2,30,6,-,-,1,0.09,26,2.36,-,-,-,-
Miyazaki,1,0.02,3563,98.97,479,13.31,1333,37.03,6513,180.92,136,3.78,178,4.94,18,0.5,686,19.06,111,3.08,41,1.14,-,-,85,14.17,-,-,-,-,-,-,-,-,-,-
Kagoshima,6,0.07,1144,21.19,1268,23.48,1267,23.46,8504,157.48,261,4.83,208,3.85,27,0.5,609,11.28,92,1.7,78,1.44,-,-,70,10,3,0.25,4,0.33,1,0.08,-,-,1,0.08
Okinawa,14,0.25,365,10.74,467,13.74,835,24.56,1632,48,210,6.18,92,2.71,5,0.15,268,7.88,99,2.91,60,1.76,1,0.11,152,16.89,16,2.29,11,1.57,3,0.43,-,-,1,0.14
