"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47th week, 2021",,,,,,"Data collected as of December 1, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,903,0.18,221650,70.3,30074,9.54,84271,26.73,411538,130.52,15455,4.9,62333,19.77,2026,0.64,55506,17.6,33499,10.62,6912,2.19,133,0.19,6233,8.98,324,0.68,424,0.89,634,1.33,20,0.04,72,0.15
Hokkaido,57,0.26,9794,70.46,1870,13.45,5938,42.72,8298,59.7,833,5.99,239,1.72,55,0.4,1404,10.1,91,0.65,179,1.29,2,0.07,126,4.5,4,0.18,1,0.05,35,1.59,-,-,3,0.14
Aomori,7,0.11,1327,31.6,307,7.31,452,10.76,4488,106.86,179,4.26,211,5.02,34,0.81,603,14.36,146,3.48,49,1.17,1,0.09,30,2.73,6,1,4,0.67,27,4.5,-,-,-,-
Iwate,5,0.08,1920,48,223,5.58,2221,55.53,5380,134.5,236,5.9,1487,37.18,24,0.6,869,21.73,227,5.68,74,1.85,-,-,100,7.14,5,0.26,7,0.37,22,1.16,-,-,4,0.21
Miyagi,12,0.13,5297,91.33,520,8.97,992,17.1,6594,113.69,375,6.47,700,12.07,47,0.81,1280,22.07,225,3.88,147,2.53,1,0.08,82,6.83,2,0.17,-,-,36,3,-,-,2,0.17
Akita,-,-,1611,47.38,170,5,809,23.79,2323,68.32,207,6.09,44,1.29,21,0.62,361,10.62,72,2.12,18,0.53,4,0.57,28,4,1,0.13,-,-,2,0.25,-,-,2,0.25
Yamagata,67,1.49,3044,104.97,528,18.21,1347,46.45,2974,102.55,128,4.41,80,2.76,16,0.55,664,22.9,404,13.93,54,1.86,-,-,62,7.75,2,0.2,-,-,5,0.5,-,-,1,0.1
Fukushima,16,0.19,4737,94.74,719,14.38,1559,31.18,5382,107.64,256,5.12,99,1.98,32,0.64,1327,26.54,251,5.02,111,2.22,1,0.08,162,12.46,7,1,1,0.14,2,0.29,-,-,3,0.43
Ibaraki,19,0.16,2666,35.55,517,6.89,2185,29.13,6727,89.69,293,3.91,237,3.16,37,0.49,869,11.59,826,11.01,133,1.77,-,-,346,20.35,1,0.08,4,0.33,89,7.42,-,-,1,0.08
Tochigi,10,0.13,2307,48.06,202,4.21,874,18.21,3815,79.48,144,3,117,2.44,42,0.88,992,20.67,196,4.08,116,2.42,4,0.33,172,14.33,7,1,22,3.14,17,2.43,-,-,-,-
Gunma,7,0.08,2249,42.43,416,7.85,819,15.45,6287,118.62,178,3.36,123,2.32,29,0.55,997,18.81,687,12.96,133,2.51,1,0.07,234,15.6,4,0.44,4,0.44,8,0.89,-,-,2,0.22
Saitama,31,0.12,8762,55.11,1394,8.77,3052,19.19,24787,155.89,901,5.67,558,3.51,129,0.81,3223,20.27,819,5.15,517,3.25,27,0.69,358,9.18,10,0.91,26,2.36,10,0.91,-,-,3,0.27
Chiba,52,0.25,6396,48.82,589,4.5,2813,21.47,11095,84.69,773,5.9,406,3.1,84,0.64,2091,15.96,604,4.61,359,2.74,6,0.18,309,9.36,7,0.78,14,1.56,13,1.44,-,-,3,0.33
Tokyo,34,0.08,16136,62.79,1428,5.56,3587,13.96,36930,143.7,1144,4.45,1734,6.75,242,0.94,4939,19.22,2264,8.81,620,2.41,2,0.05,261,7.05,19,0.79,25,1.04,18,0.75,14,0.58,3,0.13
Kanagawa,36,0.1,11127,49.9,919,4.12,3414,15.31,22494,100.87,1039,4.66,1130,5.07,145,0.65,3755,16.84,826,3.7,546,2.45,10,0.2,859,17.18,10,0.91,18,1.64,22,2,-,-,2,0.18
Niigata,18,0.2,7375,131.7,1225,21.88,3788,67.64,5665,101.16,405,7.23,177,3.16,50,0.89,1025,18.3,1099,19.63,150,2.68,16,1.6,53,5.3,11,0.85,7,0.54,23,1.77,-,-,1,0.08
Toyama,6,0.13,3072,109.71,419,14.96,992,35.43,3592,128.29,133,4.75,359,12.82,32,1.14,459,16.39,296,10.57,39,1.39,-,-,6,0.86,3,0.6,2,0.4,12,2.4,-,-,1,0.2
Ishikawa,-,-,3393,117,515,17.76,688,23.72,3718,128.21,225,7.76,545,18.79,10,0.34,557,19.21,585,20.17,40,1.38,-,-,20,2.86,1,0.2,1,0.2,19,3.8,-,-,1,0.2
Fukui,-,-,2788,121.22,352,15.3,692,30.09,4415,191.96,125,5.43,91,3.96,7,0.3,436,18.96,282,12.26,29,1.26,-,-,11,3.67,20,3.33,3,0.5,3,0.5,-,-,-,-
Yamanashi,-,-,779,32.46,48,2,256,10.67,2193,91.38,67,2.79,26,1.08,20,0.83,242,10.08,47,1.96,47,1.96,1,0.11,51,5.67,2,0.2,5,0.5,4,0.4,-,-,1,0.1
Nagano,9,0.1,2975,56.13,234,4.42,1065,20.09,7135,134.62,305,5.75,115,2.17,32,0.6,841,15.87,361,6.81,120,2.26,1,0.09,30,2.73,6,0.6,5,0.5,9,0.9,-,-,1,0.1
Gifu,33,0.38,3193,61.4,390,7.5,883,16.98,3195,61.44,91,1.75,78,1.5,24,0.46,598,11.5,645,12.4,57,1.1,1,0.09,58,5.27,1,0.2,-,-,4,0.8,-,-,1,0.2
Shizuoka,15,0.11,7395,84.03,798,9.07,1447,16.44,9881,112.28,352,4,156,1.77,58,0.66,1443,16.4,602,6.84,244,2.77,1,0.05,89,4.05,15,1.5,23,2.3,6,0.6,-,-,-,-
Aichi,37,0.19,8874,48.76,880,4.84,4017,22.07,17782,97.7,520,2.86,332,1.82,53,0.29,2183,11.99,1890,10.38,277,1.52,6,0.17,183,5.23,13,0.87,30,2,3,0.2,2,0.13,2,0.13
Mie,29,0.42,5026,114.23,364,8.27,557,12.66,5717,129.93,186,4.23,377,8.57,25,0.57,731,16.61,825,18.75,57,1.3,-,-,32,2.91,3,0.33,5,0.56,26,2.89,-,-,1,0.11
Shiga,28,0.47,1453,41.51,193,5.51,906,25.89,3164,90.4,169,4.83,440,12.57,16,0.46,484,13.83,904,25.83,75,2.14,-,-,14,1.75,12,1.71,6,0.86,4,0.57,-,-,1,0.14
Kyoto,79,0.63,3550,46.71,580,7.63,1798,23.66,7995,105.2,301,3.96,1513,19.91,25,0.33,855,11.25,924,12.16,120,1.58,-,-,66,3.88,2,0.29,4,0.57,3,0.43,2,0.29,-,-
Osaka,85,0.29,15807,80.65,2035,10.38,4502,22.97,27998,142.85,872,4.45,6434,32.83,106,0.54,3069,15.66,2233,11.39,451,2.3,14,0.27,260,5,10,0.63,14,0.88,5,0.31,-,-,5,0.31
Hyogo,30,0.15,10625,83.01,1199,9.37,2207,17.24,22046,172.23,478,3.73,3752,29.31,70,0.55,1954,15.27,1381,10.79,287,2.24,2,0.06,295,8.43,11,0.79,40,2.86,10,0.71,1,0.07,6,0.43
Nara,1,0.02,3035,89.26,460,13.53,472,13.88,4393,129.21,116,3.41,745,21.91,18,0.53,597,17.56,220,6.47,40,1.18,1,0.1,97,9.7,9,1.5,5,0.83,5,0.83,-,-,3,0.5
Wakayama,1,0.02,2950,98.33,211,7.03,681,22.7,3568,118.93,109,3.63,265,8.83,13,0.43,459,15.3,168,5.6,47,1.57,-,-,26,6.5,18,1.64,16,1.45,14,1.27,-,-,1,0.09
Tottori,5,0.17,1401,73.74,295,15.53,2366,124.53,3563,187.53,134,7.05,178,9.37,10,0.53,315,16.58,457,24.05,21,1.11,1,0.2,29,5.8,6,1.2,4,0.8,1,0.2,-,-,-,-
Shimane,14,0.37,1615,70.22,191,8.3,369,16.04,4723,205.35,154,6.7,233,10.13,6,0.26,585,25.43,427,18.57,15,0.65,-,-,11,3.67,14,1.75,9,1.13,5,0.63,-,-,-,-
Okayama,45,0.54,2102,38.93,335,6.2,645,11.94,8435,156.2,225,4.17,1791,33.17,29,0.54,764,14.15,1006,18.63,126,2.33,3,0.25,43,3.58,7,1.4,2,0.4,5,1,-,-,1,0.2
Hiroshima,24,0.21,4322,60.87,878,12.37,1091,15.37,13178,185.61,268,3.77,932,13.13,39,0.55,1092,15.38,1178,16.59,168,2.37,10,0.53,258,13.58,8,0.4,5,0.25,13,0.65,1,0.05,4,0.2
Yamaguchi,13,0.2,5939,131.98,285,6.33,1471,32.69,6493,144.29,168,3.73,2024,44.98,39,0.87,1050,23.33,766,17.02,96,2.13,-,-,45,5,2,0.22,4,0.44,30,3.33,-,-,1,0.11
Tokushima,3,0.08,2911,126.57,212,9.22,243,10.57,3688,160.35,119,5.17,353,15.35,6,0.26,453,19.7,391,17,28,1.22,-,-,14,3.5,1,0.14,3,0.43,6,0.86,-,-,1,0.14
Kagawa,3,0.06,2155,76.96,360,12.86,593,21.18,6341,226.46,129,4.61,994,35.5,22,0.79,553,19.75,1191,42.54,80,2.86,2,0.4,20,4,2,0.4,4,0.8,1,0.2,-,-,-,-
Ehime,8,0.13,3158,87.72,317,8.81,1239,34.42,10365,287.92,165,4.58,1251,34.75,24,0.67,949,26.36,657,18.25,96,2.67,1,0.13,261,32.63,4,0.67,4,0.67,2,0.33,-,-,3,0.5
Kochi,4,0.09,3209,114.61,247,8.82,441,15.75,4188,149.57,144,5.14,1071,38.25,39,1.39,446,15.93,1055,37.68,29,1.04,-,-,20,6.67,5,0.63,2,0.25,9,1.13,-,-,4,0.5
Fukuoka,8,0.04,12913,107.61,2310,19.25,9961,83.01,23860,198.83,812,6.77,10463,87.19,93,0.78,3308,27.57,1974,16.45,388,3.23,11,0.42,275,10.58,12,0.86,33,2.36,10,0.71,-,-,-,-
Saga,2,0.05,2437,105.96,442,19.22,846,36.78,1845,80.22,133,5.78,1756,76.35,8,0.35,802,34.87,334,14.52,34,1.48,-,-,20,5,7,1.17,9,1.5,7,1.17,-,-,-,-
Nagasaki,8,0.12,3200,74.42,573,13.33,3536,82.23,4161,96.77,329,7.65,1858,43.21,38,0.88,789,18.35,295,6.86,122,2.84,-,-,43,5.38,10,0.83,18,1.5,39,3.25,-,-,1,0.08
