"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4th week, 2019",,,,,,"Data collected as of January 30, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tokyo,64705,163.4,167,0.68,172,0.7,1753,7.13,6973,28.35,433,1.76,111,0.45,1567,6.37,303,1.23,12,0.05,54,0.22,1,0.03,55,1.49,4,0.16,2,0.08,14,0.56,-,-,12,0.48
Kanagawa,61258,175.02,156,0.71,166,0.75,1254,5.7,5455,24.8,441,2,122,0.55,973,4.42,250,1.14,2,0.01,66,0.3,-,-,241,4.92,1,0.09,1,0.09,8,0.73,-,-,4,0.36
Niigata,15434,171.49,134,2.35,190,3.33,782,13.72,765,13.42,94,1.65,22,0.39,553,9.7,86,1.51,1,0.02,21,0.37,4,0.4,16,1.6,-,-,-,-,21,1.62,1,0.08,-,-
Toyama,5781,120.44,49,1.69,57,1.97,152,5.24,755,26.03,53,1.83,43,1.48,57,1.97,29,1,6,0.21,3,0.1,-,-,12,1.71,-,-,-,-,2,0.4,-,-,-,-
Ishikawa,7798,162.46,46,1.59,82,2.83,571,19.69,715,24.66,26,0.9,21,0.72,135,4.66,31,1.07,-,-,3,0.1,-,-,12,1.71,1,0.2,-,-,10,2,-,-,1,0.2
Fukui,6251,178.6,55,2.5,66,3,211,9.59,744,33.82,35,1.59,13,0.59,22,1,16,0.73,2,0.09,8,0.36,-,-,22,7.33,-,-,2,0.33,-,-,-,-,-,-
Yamanashi,6231,151.98,14,0.58,6,0.25,93,3.88,528,22,28,1.17,15,0.63,103,4.29,19,0.79,1,0.04,22,0.92,-,-,17,1.89,1,0.1,1,0.1,15,1.5,-,-,1,0.1
Nagano,16119,185.28,73,1.35,53,0.98,301,5.57,1232,22.81,65,1.2,14,0.26,77,1.43,35,0.65,7,0.13,20,0.37,-,-,14,1.27,-,-,-,-,19,1.73,-,-,5,0.45
Gifu,18119,210.69,61,1.17,73,1.4,166,3.19,642,12.35,31,0.6,5,0.1,54,1.04,47,0.9,2,0.04,1,0.02,-,-,11,1,-,-,-,-,4,0.8,-,-,-,-
Shizuoka,27108,195.02,49,0.55,64,0.72,501,5.63,2153,24.19,69,0.78,25,0.28,211,2.37,76,0.85,2,0.02,52,0.58,-,-,59,2.68,-,-,1,0.1,5,0.5,1,0.1,-,-
Aichi,51607,264.65,191,1.05,116,0.64,881,4.84,3297,18.12,225,1.24,27,0.15,238,1.31,149,0.82,5,0.03,26,0.14,-,-,38,1.09,1,0.07,4,0.27,13,0.87,-,-,7,0.47
Mie,11243,156.15,91,2.02,62,1.38,276,6.13,1097,24.38,90,2,11,0.24,44,0.98,62,1.38,3,0.07,5,0.11,-,-,3,0.25,1,0.11,4,0.44,6,0.67,-,-,1,0.11
Shiga,8685,167.02,29,0.94,8,0.26,114,3.68,589,19,37,1.19,5,0.16,14,0.45,13,0.42,3,0.1,7,0.23,-,-,8,1,2,0.29,1,0.14,-,-,-,-,-,-
Kyoto,19055,152.44,41,0.54,67,0.88,365,4.8,1809,23.8,76,1,33,0.43,173,2.28,63,0.83,4,0.05,13,0.17,-,-,17,1,-,-,-,-,9,1.29,-,-,1,0.14
Osaka,44066,145.91,454,2.28,267,1.34,1323,6.65,4779,24.02,310,1.56,94,0.47,360,1.81,200,1.01,18,0.09,71,0.36,-,-,71,1.37,3,0.18,-,-,11,0.65,-,-,23,1.35
Hyogo,29785,150.43,261,2.02,187,1.45,608,4.71,3430,26.59,178,1.38,67,0.52,275,2.13,100,0.78,7,0.05,22,0.17,3,0.09,87,2.56,4,0.29,1,0.07,12,0.86,-,-,13,0.93
Nara,6516,118.47,51,1.5,37,1.09,177,5.21,886,26.06,44,1.29,21,0.62,22,0.65,44,1.29,4,0.12,6,0.18,-,-,28,2.8,1,0.17,1,0.17,7,1.17,-,-,-,-
Wakayama,5881,120.02,56,1.87,34,1.13,93,3.1,593,19.77,23,0.77,20,0.67,57,1.9,37,1.23,-,-,2,0.07,1,0.25,15,3.75,1,0.09,2,0.18,11,1,-,-,1,0.09
Tottori,3513,121.14,35,1.84,22,1.16,359,18.89,600,31.58,25,1.32,32,1.68,3,0.16,18,0.95,2,0.11,4,0.21,-,-,36,7.2,1,0.2,-,-,1,0.2,-,-,1,0.2
Shimane,3204,84.32,61,2.65,44,1.91,173,7.52,741,32.22,39,1.7,53,2.3,6,0.26,29,1.26,3,0.13,8,0.35,-,-,-,-,-,-,1,0.13,1,0.13,-,-,-,-
Okayama,10813,128.73,65,1.2,45,0.83,322,5.96,2144,39.7,44,0.81,20,0.37,28,0.52,51,0.94,-,-,15,0.28,-,-,47,3.92,-,-,-,-,-,-,-,-,1,0.2
Hiroshima,13451,117.99,124,1.75,104,1.46,535,7.54,2096,29.52,89,1.25,24,0.34,57,0.8,74,1.04,9,0.13,28,0.39,-,-,42,2.21,1,0.05,1,0.05,7,0.33,-,-,5,0.24
Yamaguchi,8970,133.88,175,3.72,49,1.04,438,9.32,1012,21.53,40,0.85,28,0.6,67,1.43,67,1.43,10,0.21,13,0.28,-,-,39,4.33,2,0.22,-,-,8,0.89,-,-,1,0.11
Tokushima,4232,114.38,79,3.43,10,0.43,72,3.13,1028,44.7,22,0.96,21,0.91,14,0.61,31,1.35,-,-,-,-,-,-,6,1.5,-,-,-,-,-,-,-,-,1,0.14
Kagawa,5473,116.45,46,1.64,61,2.18,204,7.29,998,35.64,28,1,1,0.04,50,1.79,38,1.36,1,0.04,15,0.54,1,0.2,6,1.2,-,-,1,0.2,6,1.2,1,0.2,2,0.4
Ehime,7531,123.46,61,1.65,58,1.57,395,10.68,1698,45.89,66,1.78,14,0.38,50,1.35,68,1.84,5,0.14,6,0.16,-,-,115,14.38,-,-,1,0.17,4,0.67,-,-,-,-
Kochi,9471,197.31,23,0.77,17,0.57,163,5.43,573,19.1,37,1.23,11,0.37,47,1.57,28,0.93,2,0.07,2,0.07,-,-,5,1.67,-,-,-,-,8,1,1,0.13,4,0.5
Fukuoka,42002,212.13,292,2.43,267,2.23,1395,11.63,2993,24.94,281,2.34,178,1.48,400,3.33,221,1.84,14,0.12,113,0.94,-,-,143,5.5,1,0.07,3,0.2,14,0.93,-,-,3,0.2
Saga,6404,164.21,32,1.39,26,1.13,137,5.96,325,14.13,55,2.39,57,2.48,62,2.7,43,1.87,5,0.22,1,0.04,-,-,1,0.25,-,-,-,-,1,0.17,-,-,2,0.33
Nagasaki,12540,179.14,54,1.23,86,1.95,251,5.7,611,13.89,77,1.75,58,1.32,50,1.14,54,1.23,-,-,10,0.23,2,0.25,40,5,1,0.08,4,0.33,4,0.33,-,-,1,0.08
Kumamoto,14795,184.94,93,1.86,93,1.86,311,6.22,1621,32.42,80,1.6,36,0.72,28,0.56,102,2.04,5,0.1,27,0.54,-,-,64,7.11,1,0.07,1,0.07,8,0.53,-,-,2,0.13
Oita,10438,179.97,63,1.75,88,2.44,225,6.25,1492,41.44,58,1.61,16,0.44,19,0.53,56,1.56,1,0.03,94,2.61,-,-,29,5.8,1,0.09,-,-,4,0.36,-,-,1,0.09
Miyazaki,9761,168.29,45,1.25,98,2.72,298,8.28,1564,43.44,90,2.5,27,0.75,110,3.06,80,2.22,8,0.22,14,0.39,-,-,98,16.33,-,-,-,-,-,-,-,-,-,-
Kagoshima,16433,178.62,86,1.59,234,4.33,554,10.26,1839,34.06,154,2.85,31,0.57,46,0.85,74,1.37,5,0.09,28,0.52,-,-,59,8.43,-,-,-,-,1,0.08,-,-,-,-
Okinawa,10098,174.1,19,0.56,15,0.44,218,6.41,392,11.53,82,2.41,59,1.74,134,3.94,45,1.32,3,0.09,11,0.32,-,-,35,3.89,4,0.57,1,0.14,7,1,1,0.14,-,-
