"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29th week, 2020",,,,,,"Data collected as of July 22, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,5940,78.16,164,3.42,102,2.13,1396,29.08,2265,47.19,278,5.79,91,1.9,156,3.25,575,11.98,10,0.21,56,1.17,-,-,56,4.67,1,0.14,4,0.57,57,8.14,2,0.29,2,0.29
Gunma,11040,128.37,112,2.11,349,6.58,1830,34.53,4129,77.91,360,6.79,105,1.98,210,3.96,594,11.21,37,0.7,81,1.53,-,-,160,11.43,6,0.67,3,0.33,84,9.33,1,0.11,1,0.11
Saitama,29314,115.87,540,3.4,988,6.21,7631,47.99,16488,103.7,1448,9.11,546,3.43,477,3,1772,11.14,83,0.52,295,1.86,26,0.65,335,8.38,9,0.82,12,1.09,76,6.91,-,-,1,0.09
Chiba,24827,117.66,309,2.32,440,3.31,8180,61.5,9770,73.46,878,6.6,286,2.15,358,2.69,1173,8.82,57,0.43,231,1.74,6,0.18,276,8.12,8,0.89,6,0.67,70,7.78,-,-,1,0.11
Tokyo,33387,81.63,535,2.08,864,3.36,10787,41.97,26235,102.08,1747,6.8,644,2.51,371,1.44,2644,10.29,303,1.18,387,1.51,5,0.14,175,4.73,17,0.71,21,0.88,152,6.33,21,0.88,4,0.17
Kanagawa,29720,84.91,517,2.3,654,2.91,9638,42.84,17678,78.57,1500,6.67,452,2.01,359,1.6,1994,8.86,87,0.39,330,1.47,4,0.08,689,13.78,7,0.64,12,1.09,43,3.91,1,0.09,3,0.27
Niigata,9882,109.8,406,7.12,926,16.25,6293,110.4,3414,59.89,582,10.21,130,2.28,159,2.79,690,12.11,23,0.4,86,1.51,17,1.7,82,8.2,5,0.38,4,0.31,86,6.62,2,0.15,1,0.08
Toyama,3564,74.25,73,2.52,297,10.24,2816,97.1,3449,118.93,217,7.48,82,2.83,227,7.83,282,9.72,62,2.14,23,0.79,-,-,15,2.5,1,0.2,7,1.4,48,9.6,-,-,4,0.8
Ishikawa,6189,128.94,104,3.59,215,7.41,3234,111.52,3390,116.9,393,13.55,57,1.97,231,7.97,273,9.41,7,0.24,24,0.83,-,-,10,1.43,-,-,5,1,53,10.6,-,-,1,0.2
Fukui,4975,134.46,98,4.26,271,11.78,1240,53.91,2769,120.39,94,4.09,35,1.52,374,16.26,203,8.83,24,1.04,15,0.65,-,-,11,3.67,5,0.83,6,1,16,2.67,3,0.5,-,-
Yamanashi,4328,105.56,42,1.75,47,1.96,675,28.13,1543,64.29,115,4.79,23,0.96,80,3.33,144,6,8,0.33,26,1.08,-,-,129,14.33,5,0.5,3,0.3,41,4.1,1,0.1,-,-
Nagano,11116,129.26,342,6.45,102,1.92,2075,39.15,5879,110.92,357,6.74,83,1.57,568,10.72,499,9.42,141,2.66,53,1,1,0.1,55,5.5,5,0.45,5,0.45,30,2.73,-,-,16,1.45
Gifu,11481,133.5,169,3.25,226,4.35,816,15.69,2491,47.9,111,2.13,81,1.56,177,3.4,354,6.81,12,0.23,28,0.54,1,0.09,31,2.82,-,-,-,-,35,7,-,-,3,0.6
Shizuoka,15955,114.78,262,2.94,503,5.65,3926,44.11,7076,79.51,404,4.54,168,1.89,327,3.67,817,9.18,25,0.28,137,1.54,-,-,174,7.91,9,0.9,13,1.3,65,6.5,1,0.1,-,-
Aichi,31888,163.53,578,3.18,872,4.79,6508,35.76,12722,69.9,682,3.75,393,2.16,787,4.32,1326,7.29,101,0.55,178,0.98,2,0.06,92,2.63,11,0.73,26,1.73,157,10.47,1,0.07,6,0.4
Mie,8492,119.61,290,6.59,422,9.59,1566,35.59,3601,81.84,229,5.2,78,1.77,453,10.3,483,10.98,35,0.8,46,1.05,-,-,16,1.45,10,1.11,9,1,56,6.22,-,-,1,0.11
Shiga,7144,127.57,78,2.36,119,3.61,959,29.06,2242,67.94,107,3.24,88,2.67,148,4.48,261,7.91,78,2.36,37,1.12,1,0.13,6,0.75,9,1.29,4,0.57,36,5.14,-,-,2,0.29
Kyoto,15017,120.14,174,2.29,267,3.51,2679,35.25,4373,57.54,305,4.01,186,2.45,283,3.72,613,8.07,59,0.78,63,0.83,-,-,63,3.71,1,0.17,5,0.83,81,13.5,-,-,-,-
Osaka,42882,143.42,1032,5.27,1009,5.15,7016,35.8,14671,74.85,1060,5.41,388,1.98,714,3.64,1934,9.87,208,1.06,300,1.53,9,0.18,184,3.61,7,0.44,10,0.63,84,5.25,1,0.06,2,0.13
Hyogo,24342,122.94,596,4.66,700,5.47,2936,22.94,11530,90.08,618,4.83,187,1.46,539,4.21,1146,8.95,117,0.91,144,1.13,6,0.17,317,9.06,30,2.14,11,0.79,111,7.93,1,0.07,6,0.43
Nara,5928,107.78,174,5.12,161,4.74,1085,31.91,2550,75,141,4.15,113,3.32,274,8.06,355,10.44,32,0.94,19,0.56,1,0.1,51,5.1,4,0.67,4,0.67,28,4.67,1,0.17,7,1.17
Wakayama,4322,88.2,314,10.83,180,6.21,781,26.93,1734,59.79,108,3.72,28,0.97,213,7.34,265,9.14,14,0.48,15,0.52,5,1.25,6,1.5,11,1,9,0.82,77,7,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,219,11.53,2056,108.21,2134,112.32,171,9,29,1.53,314,16.53,187,9.84,31,1.63,15,0.79,-,-,49,9.8,3,0.6,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,74,3.22,111,4.83,784,34.09,2111,91.78,117,5.09,35,1.52,171,7.43,386,16.78,12,0.52,18,0.78,-,-,3,1,2,0.25,5,0.63,17,2.13,-,-,-,-
Okayama,12125,144.35,126,2.33,446,8.26,1214,22.48,5578,103.3,264,4.89,86,1.59,321,5.94,408,7.56,32,0.59,85,1.57,2,0.17,34,2.83,7,1.4,1,0.2,17,3.4,-,-,1,0.2
Hiroshima,10533,93.21,290,4.14,796,11.37,2384,34.06,7042,100.6,361,5.16,115,1.64,340,4.86,654,9.34,40,0.57,119,1.7,6,0.33,197,10.94,4,0.2,3,0.15,67,3.35,-,-,11,0.55
Yamaguchi,5478,81.76,465,10.11,266,5.78,1796,39.04,4215,91.63,230,5,157,3.41,353,7.67,695,15.11,62,1.35,57,1.24,-,-,50,5.56,-,-,4,0.44,53,5.89,-,-,13,1.44
Tokushima,3092,83.57,113,4.91,139,6.04,354,15.39,2228,96.87,132,5.74,46,2,110,4.78,258,11.22,7,0.3,25,1.09,-,-,18,4.5,3,0.5,1,0.17,37,6.17,-,-,1,0.17
Kagawa,5018,109.09,123,4.56,202,7.48,924,34.22,4421,163.74,172,6.37,59,2.19,223,8.26,410,15.19,42,1.56,36,1.33,3,0.75,17,4.25,2,0.5,3,0.75,45,11.25,1,0.25,3,0.75
Ehime,8121,133.13,109,2.95,160,4.32,2346,63.41,4926,133.14,190,5.14,69,1.86,355,9.59,618,16.7,14,0.38,228,6.16,4,0.5,233,29.13,1,0.17,1,0.17,28,4.67,-,-,6,1
Kochi,7096,154.26,174,6.21,144,5.14,1240,44.29,1699,60.68,131,4.68,238,8.5,214,7.64,280,10,32,1.14,67,2.39,-,-,9,3,2,0.25,1,0.13,72,9,-,-,6,0.75
Fukuoka,24821,125.99,629,5.29,1248,10.49,12738,107.04,14377,120.82,1546,12.99,815,6.85,1067,8.97,2059,17.3,644,5.41,339,2.85,1,0.04,184,7.36,10,0.67,13,0.87,87,5.8,-,-,2,0.13
Saga,4816,123.49,75,3.26,394,17.13,1544,67.13,1768,76.87,201,8.74,231,10.04,299,13,430,18.7,103,4.48,19,0.83,-,-,12,4,6,1,5,0.83,23,3.83,-,-,1,0.17
Nagasaki,9860,140.86,87,1.98,504,11.45,2985,67.84,3758,85.41,406,9.23,227,5.16,453,10.3,519,11.8,822,18.68,56,1.27,2,0.25,38,4.75,3,0.25,1,0.08,79,6.58,-,-,3,0.25
Kumamoto,6617,82.71,159,3.18,518,10.36,2062,41.24,4602,92.04,470,9.4,514,10.28,786,15.72,944,18.88,278,5.56,90,1.8,-,-,203,25.38,3,0.2,6,0.4,39,2.6,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,224,6.22,1468,40.78,5988,166.33,334,9.28,134,3.72,535,14.86,612,17,96,2.67,78,2.17,1,0.2,44,8.8,-,-,1,0.09,71,6.45,-,-,-,-
Miyazaki,8216,141.66,52,1.49,588,16.8,2854,81.54,6541,186.89,331,9.46,147,4.2,431,12.31,783,22.37,80,2.29,73,2.09,-,-,81,13.5,4,0.57,-,-,6,0.86,-,-,3,0.43
Kagoshima,11144,122.46,300,5.66,1375,25.94,2924,55.17,8338,157.32,427,8.06,498,9.4,464,8.75,744,14.04,687,12.96,126,2.38,1,0.14,99,14.14,5,0.42,1,0.08,17,1.42,-,-,7,0.58
Okinawa,8162,143.19,35,1.06,345,10.45,1664,50.42,1707,51.73,395,11.97,105,3.18,35,1.06,305,9.24,212,6.42,56,1.7,-,-,144,16,16,2.29,20,2.86,40,5.71,2,0.29,44,6.29
