"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19th week, 2021",,,,,,"Data collected as of May 19, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,685,0.14,35916,11.38,11628,3.69,40424,12.81,171900,54.48,7000,2.22,1778,0.56,1001,0.32,22689,7.19,1712,0.54,2207,0.7,40,0.06,2268,3.26,121,0.25,162,0.34,309,0.65,10,0.02,39,0.08
Hokkaido,50,0.22,228,1.63,618,4.41,3057,21.84,4608,32.91,404,2.89,10,0.07,26,0.19,591,4.22,7,0.05,53,0.38,1,0.03,54,1.86,3,0.13,-,-,10,0.43,-,-,2,0.09
Aomori,4,0.06,467,11.12,133,3.17,309,7.36,2548,60.67,84,2,7,0.17,8,0.19,238,5.67,1,0.02,12,0.29,-,-,15,1.36,-,-,2,0.33,7,1.17,-,-,-,-
Iwate,3,0.05,1039,25.98,104,2.6,1116,27.9,2422,60.55,128,3.2,4,0.1,13,0.33,350,8.75,5,0.13,25,0.63,-,-,57,4.07,2,0.11,2,0.11,13,0.68,-,-,2,0.11
Miyagi,10,0.11,299,5.16,228,3.93,463,7.98,2408,41.52,200,3.45,21,0.36,18,0.31,498,8.59,3,0.05,55,0.95,-,-,22,1.83,2,0.17,-,-,18,1.5,-,-,1,0.08
Akita,-,-,392,11.53,71,2.09,365,10.74,1183,34.79,94,2.76,6,0.18,11,0.32,149,4.38,3,0.09,4,0.12,-,-,8,1.14,-,-,-,-,-,-,-,-,2,0.25
Yamagata,66,1.47,246,8.48,170,5.86,703,24.24,1532,52.83,43,1.48,10,0.34,11,0.38,280,9.66,11,0.38,19,0.66,-,-,19,2.38,2,0.2,-,-,2,0.2,-,-,1,0.1
Fukushima,15,0.18,215,4.3,240,4.8,859,17.18,2694,53.88,110,2.2,15,0.3,15,0.3,519,10.38,4,0.08,26,0.52,1,0.08,66,5.08,4,0.57,-,-,1,0.14,-,-,-,-
Ibaraki,10,0.08,40,0.53,174,2.32,863,11.51,2524,33.65,120,1.6,31,0.41,21,0.28,358,4.77,44,0.59,44,0.59,-,-,91,5.35,-,-,2,0.17,41,3.42,-,-,-,-
Tochigi,7,0.09,329,6.85,96,2,356,7.42,1798,37.46,79,1.65,21,0.44,21,0.44,419,8.73,14,0.29,39,0.81,1,0.08,69,5.75,2,0.29,9,1.29,16,2.29,-,-,-,-
Gunma,7,0.08,7,0.13,157,2.91,419,7.76,2849,52.76,69,1.28,21,0.39,10,0.19,438,8.11,6,0.11,54,1,-,-,100,6.67,3,0.33,-,-,3,0.33,-,-,2,0.22
Saitama,24,0.1,63,0.4,524,3.3,1450,9.12,8082,50.83,393,2.47,54,0.34,67,0.42,1382,8.69,34,0.21,158,0.99,9,0.23,120,3.08,6,0.55,10,0.91,5,0.45,-,-,3,0.27
Chiba,31,0.15,43,0.33,255,1.95,1222,9.33,4454,34,353,2.69,34,0.26,46,0.35,876,6.69,15,0.11,122,0.93,1,0.03,132,4,4,0.44,7,0.78,7,0.78,-,-,2,0.22
