"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"22nd week, 2022",,,,,,"Data collected as of June 8, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,8,0.11,166,3.46,56,1.17,329,6.85,2480,51.67,41,0.85,263,5.48,15,0.31,395,8.23,20,0.42,25,0.52,-,-,49,4.08,5,0.71,2,0.29,-,-,-,-,1,0.14
Gunma,3,0.03,68,1.26,121,2.24,194,3.59,6351,117.61,92,1.7,234,4.33,21,0.39,416,7.7,35,0.65,44,0.81,1,0.08,54,4.15,1,0.11,-,-,-,-,-,-,-,-
Saitama,21,0.08,134,0.85,333,2.11,463,2.93,18153,114.89,297,1.88,300,1.9,60,0.38,1084,6.86,66,0.42,120,0.76,10,0.26,137,3.51,1,0.09,12,1.09,2,0.18,-,-,-,-
Chiba,24,0.12,44,0.34,218,1.7,700,5.47,12746,99.58,208,1.63,224,1.75,29,0.23,852,6.66,50,0.39,111,0.87,3,0.09,85,2.66,6,0.67,3,0.33,3,0.33,-,-,-,-
Tokyo,26,0.06,185,0.73,384,1.51,806,3.16,29280,114.82,341,1.34,526,2.06,79,0.31,1707,6.69,98,0.38,193,0.76,-,-,116,3.14,7,0.28,6,0.24,2,0.08,13,0.52,4,0.16
Kanagawa,31,0.09,162,0.73,276,1.25,872,3.95,20011,90.55,306,1.38,448,2.03,64,0.29,1333,6.03,98,0.44,152,0.69,4,0.08,293,5.86,1,0.09,10,0.91,5,0.45,1,0.09,3,0.27
Niigata,7,0.08,22,0.39,406,7.12,1275,22.37,3161,55.46,112,1.96,396,6.95,17,0.3,432,7.58,173,3.04,57,1,7,0.7,19,1.9,3,0.25,2,0.17,4,0.33,-,-,1,0.08
Toyama,1,0.02,640,22.07,232,8,289,9.97,4086,140.9,58,2,199,6.86,7,0.24,159,5.48,82,2.83,9,0.31,-,-,13,1.86,2,0.4,-,-,1,0.2,-,-,-,-
Ishikawa,5,0.1,43,1.48,218,7.52,198,6.83,3895,134.31,83,2.86,52,1.79,8,0.28,181,6.24,15,0.52,10,0.34,-,-,10,1.43,3,0.6,3,0.6,4,0.8,-,-,1,0.2
Fukui,1,0.03,235,10.22,143,6.22,193,8.39,2932,127.48,30,1.3,776,33.74,33,1.43,136,5.91,118,5.13,13,0.57,-,-,5,1.67,3,0.5,1,0.17,4,0.67,-,-,-,-
Yamanashi,2,0.05,13,0.54,4,0.17,25,1.04,1723,71.79,37,1.54,30,1.25,4,0.17,99,4.13,1,0.04,11,0.46,-,-,15,1.67,-,-,1,0.1,1,0.1,-,-,1,0.1
Nagano,25,0.29,70,1.3,67,1.24,177,3.28,5261,97.43,109,2.02,107,1.98,14,0.26,293,5.43,60,1.11,26,0.48,-,-,20,1.82,2,0.18,4,0.36,-,-,-,-,3,0.27
Gifu,15,0.17,511,9.83,173,3.33,157,3.02,3732,71.77,47,0.9,66,1.27,1,0.02,212,4.08,9,0.17,15,0.29,-,-,9,0.82,-,-,1,0.2,1,0.2,-,-,-,-
Shizuoka,14,0.1,215,2.42,266,2.99,322,3.62,9445,106.12,109,1.22,139,1.56,46,0.52,580,6.52,41,0.46,69,0.78,1,0.05,66,3,8,0.8,9,0.9,4,0.4,-,-,-,-
Aichi,36,0.18,1201,6.6,308,1.69,1208,6.64,15322,84.19,186,1.02,191,1.05,28,0.15,786,4.32,51,0.28,87,0.48,1,0.03,66,1.89,8,0.53,7,0.47,-,-,-,-,1,0.07
Mie,6,0.09,70,1.59,153,3.48,199,4.52,4583,104.16,75,1.7,131,2.98,8,0.18,268,6.09,19,0.43,8,0.18,1,0.08,9,0.75,3,0.33,3,0.33,1,0.11,-,-,-,-
Shiga,11,0.19,59,1.64,60,1.67,190,5.28,2723,75.64,87,2.42,74,2.06,3,0.08,226,6.28,23,0.64,18,0.5,-,-,7,0.88,3,0.43,1,0.14,1,0.14,-,-,-,-
Kyoto,31,0.25,104,1.39,304,4.05,367,4.89,5014,66.85,77,1.03,153,2.04,23,0.31,282,3.76,42,0.56,28,0.37,-,-,29,1.61,1,0.17,-,-,-,-,2,0.33,1,0.17
Osaka,48,0.16,857,4.37,830,4.23,1111,5.67,16038,81.83,273,1.39,273,1.39,50,0.26,1159,5.91,74,0.38,117,0.6,7,0.14,80,1.57,-,-,5,0.31,-,-,-,-,2,0.13
Hyogo,14,0.07,217,1.71,369,2.91,615,4.84,14468,113.92,149,1.17,231,1.82,46,0.36,720,5.67,32,0.25,79,0.62,-,-,120,3.43,5,0.36,13,0.93,-,-,-,-,2,0.14
Nara,-,-,93,2.74,81,2.38,105,3.09,2926,86.06,32,0.94,73,2.15,2,0.06,206,6.06,13,0.38,10,0.29,-,-,34,3.4,-,-,2,0.33,1,0.17,-,-,-,-
Wakayama,1,0.02,16,0.53,102,3.4,150,5,2297,76.57,47,1.57,72,2.4,3,0.1,198,6.6,13,0.43,15,0.5,-,-,19,4.75,2,0.18,6,0.55,15,1.36,-,-,1,0.09
Tottori,2,0.07,26,1.37,104,5.47,812,42.74,1761,92.68,17,0.89,261,13.74,5,0.26,137,7.21,34,1.79,2,0.11,-,-,12,2.4,3,0.6,4,0.8,-,-,-,-,-,-
Shimane,-,-,262,11.39,82,3.57,119,5.17,2260,98.26,50,2.17,376,16.35,3,0.13,215,9.35,22,0.96,9,0.39,-,-,1,0.33,6,0.75,4,0.5,-,-,-,-,1,0.13
Okayama,34,0.4,125,2.31,147,2.72,163,3.02,5787,107.17,95,1.76,114,2.11,15,0.28,316,5.85,12,0.22,52,0.96,3,0.25,7,0.58,5,1,1,0.2,3,0.6,-,-,-,-
Hiroshima,11,0.1,409,5.76,372,5.24,255,3.59,7228,101.8,88,1.24,582,8.2,13,0.18,394,5.55,83,1.17,37,0.52,3,0.16,93,4.89,2,0.1,1,0.05,1,0.05,-,-,2,0.1
Yamaguchi,6,0.09,175,3.89,163,3.62,582,12.93,4843,107.62,61,1.36,85,1.89,10,0.22,351,7.8,42,0.93,26,0.58,-,-,42,4.67,-,-,-,-,5,0.56,-,-,-,-
Tokushima,-,-,25,1.09,100,4.35,69,3,1903,82.74,28,1.22,81,3.52,3,0.13,161,7,5,0.22,8,0.35,-,-,2,0.5,1,0.14,1,0.14,2,0.29,-,-,-,-
Kagawa,1,0.02,3,0.11,104,3.71,124,4.43,3847,137.39,53,1.89,76,2.71,14,0.5,239,8.54,13,0.46,25,0.89,-,-,11,2.2,1,0.2,1,0.2,1,0.2,-,-,1,0.2
Ehime,12,0.2,320,8.89,117,3.25,368,10.22,6006,166.83,52,1.44,57,1.58,15,0.42,357,9.92,8,0.22,27,0.75,-,-,108,15.43,1,0.17,-,-,-,-,-,-,3,0.5
Kochi,9,0.2,9,0.32,128,4.57,160,5.71,2027,72.39,51,1.82,19,0.68,9,0.32,191,6.82,5,0.18,14,0.5,-,-,5,1.67,4,0.5,-,-,3,0.38,-,-,6,0.75
Fukuoka,15,0.08,1863,15.53,706,5.88,2353,19.61,16653,138.78,299,2.49,265,2.21,30,0.25,1334,11.12,38,0.32,88,0.73,3,0.12,76,2.92,1,0.07,8,0.53,2,0.13,-,-,-,-
Saga,-,-,293,13.32,172,7.82,203,9.23,2360,107.27,55,2.5,96,4.36,9,0.41,306,13.91,7,0.32,8,0.36,1,0.25,14,3.5,2,0.33,4,0.67,1,0.17,-,-,4,0.67
Nagasaki,5,0.07,953,21.66,230,5.23,949,21.57,3395,77.16,65,1.48,74,1.68,12,0.27,319,7.25,7,0.16,17,0.39,5,0.71,46,6.57,9,0.75,2,0.17,1,0.08,-,-,4,0.33
Kumamoto,5,0.06,866,17.67,143,2.92,164,3.35,6645,135.61,116,2.37,178,3.63,19,0.39,617,12.59,71,1.45,23,0.47,-,-,57,6.33,1,0.07,7,0.47,2,0.13,-,-,3,0.2
Oita,7,0.12,148,4.11,127,3.53,170,4.72,7976,221.56,79,2.19,242,6.72,16,0.44,379,10.53,27,0.75,34,0.94,-,-,24,4.8,-,-,1,0.09,2,0.18,-,-,-,-
Miyazaki,14,0.24,1446,40.17,222,6.17,519,14.42,5555,154.31,92,2.56,124,3.44,11,0.31,430,11.94,23,0.64,26,0.72,-,-,63,10.5,-,-,-,-,-,-,-,-,-,-
Kagoshima,11,0.12,696,13.38,599,11.52,439,8.44,8515,163.75,111,2.13,1035,19.9,13,0.25,434,8.35,120,2.31,48,0.92,-,-,60,8.57,2,0.18,6,0.55,-,-,-,-,2,0.18
Okinawa,6,0.11,180,5.45,109,3.3,374,11.33,1128,34.18,77,2.33,1298,39.33,6,0.18,170,5.15,55,1.67,26,0.79,3,0.33,54,6,8,1.14,5,0.71,3,0.43,-,-,1,0.14
