"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"50th week, 2019",,,,,,"Data collected as of December 18, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1655254,335.14,136599,43.3,70552,22.36,332908,105.52,762463,241.67,52838,16.75,398506,126.31,104388,33.09,62387,19.77,96636,30.63,14724,4.67,327,0.47,22204,31.99,453,0.95,775,1.62,5654,11.8,90,0.19,4680,9.77
Hokkaido,80179,364.45,6683,48.78,3043,22.21,22197,162.02,17549,128.09,2277,16.62,16558,120.86,4160,30.36,1692,12.35,3255,23.76,343,2.5,7,0.25,650,23.21,13,0.59,12,0.55,712,32.36,5,0.23,333,15.14
Aomori,20014,307.91,1012,24.1,425,10.12,2818,67.1,7946,189.19,584,13.9,4698,111.86,1509,35.93,821,19.55,784,18.67,373,8.88,5,0.45,208,18.91,2,0.33,2,0.33,235,39.17,-,-,69,11.5
Iwate,20090,309.08,1535,38.38,510,12.75,6046,151.15,7951,198.78,601,15.03,4595,114.88,1048,26.2,831,20.78,933,23.33,293,7.33,-,-,310,22.14,11,0.58,9,0.47,139,7.32,2,0.11,246,12.95
Miyagi,36759,391.05,2572,44.34,1128,19.45,9149,157.74,13546,233.55,1577,27.19,10780,185.86,3090,53.28,1366,23.55,1504,25.93,260,4.48,5,0.42,221,18.42,5,0.42,4,0.33,244,20.33,-,-,35,2.92
Akita,17215,324.81,975,28.68,245,7.21,1958,57.59,4235,124.56,296,8.71,2276,66.94,390,11.47,379,11.15,548,16.12,42,1.24,-,-,76,12.67,10,1.25,1,0.13,149,18.63,1,0.13,33,4.13
Yamagata,14659,325.76,1849,63.76,712,24.55,5764,198.76,7661,264.17,695,23.97,5686,196.07,1312,45.24,769,26.52,1433,49.41,64,2.21,-,-,161,23,3,0.3,8,0.8,89,8.9,-,-,76,7.6
Fukushima,33549,409.13,3370,67.4,1406,28.12,6271,125.42,7425,148.5,898,17.96,7925,158.5,2208,44.16,1456,29.12,1359,27.18,233,4.66,4,0.31,603,46.38,5,0.71,7,1,75,10.71,-,-,146,20.86
Ibaraki,41186,343.22,2147,28.63,1494,19.92,7341,97.88,14477,193.03,1470,19.6,8316,110.88,2428,32.37,1079,14.39,2527,33.69,292,3.89,-,-,979,61.19,8,0.67,6,0.5,230,19.17,-,-,50,4.17
Tochigi,23748,316.64,1855,38.65,515,10.73,3551,73.98,5869,122.27,663,13.81,5831,121.48,1242,25.88,1116,23.25,1566,32.63,198,4.13,2,0.17,225,18.75,3,0.43,6,0.86,91,13,-,-,49,7
Gunma,27226,316.58,1840,35.38,923,17.75,4792,92.15,12994,249.88,705,13.56,6760,130,1560,30,1222,23.5,1867,35.9,207,3.98,9,0.64,473,33.79,2,0.25,6,0.75,141,17.63,-,-,140,17.5
Saitama,105651,417.59,5784,36.15,3799,23.74,20960,131,47953,299.71,3965,24.78,25723,160.77,6648,41.55,3568,22.3,6122,38.26,922,5.76,70,1.79,1109,28.44,7,0.64,39,3.55,128,11.64,1,0.09,124,11.27
Chiba,76766,362.1,3382,25.43,2187,16.44,18452,138.74,28301,212.79,2577,19.38,18412,138.44,4704,35.37,2503,18.82,3302,24.83,653,4.91,15,0.44,909,26.74,15,1.88,20,2.5,152,19,-,-,85,10.63
Tokyo,129844,319.03,8549,33.39,4106,16.04,27371,106.92,72099,281.64,5385,21.04,33687,131.59,6011,23.48,5661,22.11,10281,40.16,964,3.77,10,0.27,617,16.68,39,1.63,43,1.79,321,13.38,35,1.46,187,7.79
Kanagawa,122941,347.29,5590,24.63,3274,14.42,22304,98.26,50500,222.47,5023,22.13,28888,127.26,4636,20.42,4381,19.3,5939,26.16,1283,5.65,17,0.34,2824,56.48,9,0.82,26,2.36,98,8.91,1,0.09,120,10.91
Niigata,36766,408.51,4537,79.6,2223,39,11380,199.65,12507,219.42,1235,21.67,10284,180.42,3143,55.14,1374,24.11,2612,45.82,281,4.93,27,2.7,219,21.9,13,1,8,0.62,136,10.46,3,0.23,51,3.92
Toyama,14059,292.9,1109,38.24,747,25.76,2963,102.17,8603,296.66,423,14.59,3785,130.52,1620,55.86,541,18.66,1140,39.31,52,1.79,13,1.86,91,13,6,1.2,4,0.8,28,5.6,-,-,18,3.6
Ishikawa,18225,379.69,1311,45.21,938,32.34,4924,169.79,7644,263.59,477,16.45,4217,145.41,1462,50.41,502,17.31,744,25.66,61,2.1,1,0.14,169,24.14,3,0.6,18,3.6,103,20.6,-,-,72,14.4
Fukui,11631,323.08,1221,55.5,960,43.64,2891,131.41,6942,315.55,418,19,4385,199.32,854,38.82,467,21.23,780,35.45,92,4.18,-,-,113,37.67,13,2.17,12,2,27,4.5,5,0.83,77,12.83
Yamanashi,12462,303.95,525,21.88,204,8.5,1285,53.54,4261,177.54,348,14.5,2895,120.63,847,35.29,288,12,371,15.46,100,4.17,5,0.56,371,41.22,8,0.8,13,1.3,105,10.5,-,-,57,5.7
Nagano,31690,368.49,1489,28.09,677,12.77,4194,79.13,13897,262.21,747,14.09,7641,144.17,2924,55.17,784,14.79,1804,34.04,127,2.4,5,0.5,139,13.9,11,1,12,1.09,89,8.09,-,-,241,21.91
Gifu,27657,321.59,1482,28.5,813,15.63,2337,44.94,7315,140.67,382,7.35,4756,91.46,1211,23.29,709,13.63,887,17.06,94,1.81,3,0.27,170,15.45,-,-,3,0.6,66,13.2,1,0.2,117,23.4
Shizuoka,44334,321.26,3240,36.4,1752,19.69,7404,83.19,22105,248.37,944,10.61,10967,123.22,2729,30.66,1350,15.17,2510,28.2,449,5.04,3,0.14,771,35.05,10,1,26,2.6,96,9.6,1,0.1,20,2
Aichi,81619,418.56,5932,32.59,2895,15.91,14267,78.39,35587,195.53,1949,10.71,20002,109.9,6139,33.73,2684,14.75,4062,22.32,581,3.19,7,0.2,641,18.31,18,1.29,44,3.14,275,19.64,1,0.07,378,27
Mie,19463,274.13,2199,49.98,972,22.09,3846,87.41,10689,242.93,487,11.07,5542,125.95,932,21.18,873,19.84,1450,32.95,110,2.5,2,0.17,54,4.5,14,1.56,25,2.78,69,7.67,3,0.33,84,9.33
Shiga,15828,304.38,854,27.55,724,23.35,1943,62.68,6477,208.94,404,13.03,3524,113.68,1266,40.84,377,12.16,1149,37.06,106,3.42,-,-,67,8.38,10,1.43,11,1.57,27,3.86,1,0.14,44,6.29
Kyoto,36191,289.53,2004,26.37,1476,19.42,5335,70.2,16417,216.01,1130,14.87,6728,88.53,2710,35.66,1067,14.04,1408,18.53,205,2.7,-,-,216,12.71,4,0.57,24,3.43,99,14.14,-,-,130,18.57
Osaka,78949,262.29,12190,61.88,4919,24.97,21235,107.79,52102,264.48,3030,15.38,20572,104.43,6620,33.6,3731,18.94,5729,29.08,812,4.12,20,0.39,850,16.67,17,1.06,29,1.81,115,7.19,1,0.06,382,23.88
Hyogo,53057,267.96,6401,50.01,3385,26.45,9063,70.8,38208,298.5,1962,15.33,17181,134.23,4845,37.85,2037,15.91,2621,20.48,380,2.97,14,0.41,1111,32.68,35,2.5,67,4.79,154,11,1,0.07,236,16.86
Nara,12473,226.78,1968,57.88,775,22.79,2840,83.53,8542,251.24,388,11.41,3207,94.32,796,23.41,640,18.82,839,24.68,86,2.53,-,-,284,28.4,17,2.83,21,3.5,71,11.83,-,-,81,13.5
Wakayama,9799,199.98,1499,49.97,532,17.73,1301,43.37,5763,192.1,275,9.17,2756,91.87,1062,35.4,496,16.53,750,25,87,2.9,15,3.75,84,21,8,0.73,16,1.45,117,10.64,2,0.18,98,8.91
Tottori,7752,267.31,872,45.89,780,41.05,3867,203.53,5497,289.32,310,16.32,2877,151.42,467,24.58,353,18.58,529,27.84,41,2.16,1,0.2,184,36.8,4,0.8,10,2,57,11.4,1,0.2,43,8.6
Shimane,8506,229.89,1012,46,428,19.45,1743,79.23,6691,304.14,251,11.41,2660,120.91,292,13.27,554,25.18,208,9.45,70,3.18,-,-,25,8.33,8,1,28,3.5,33,4.13,2,0.25,26,3.25
Okayama,21191,252.27,1642,30.41,1171,21.69,3545,65.65,15106,279.74,589,10.91,6282,116.33,779,14.43,741,13.72,1309,24.24,186,3.44,14,1.27,286,26,13,2.6,7,1.4,28,5.6,1,0.2,46,9.2
Hiroshima,32873,290.91,3292,47.03,2002,28.6,5754,82.2,18424,263.2,733,10.47,5886,84.09,1160,16.57,1188,16.97,1917,27.39,577,8.24,12,0.67,620,34.44,9,0.45,16,0.8,91,4.55,2,0.1,94,4.7
Yamaguchi,21883,331.56,3407,74.07,770,16.74,4012,87.22,10079,219.11,431,9.37,6543,142.24,1014,22.04,1076,23.39,2022,43.96,164,3.57,1,0.13,232,29,7,0.78,7,0.78,134,14.89,-,-,53,5.89
Tokushima,8847,239.11,1851,80.48,521,22.65,749,32.57,5961,259.17,243,10.57,2050,89.13,631,27.43,441,19.17,482,20.96,53,2.3,3,0.75,116,29,3,0.43,7,1,116,16.57,1,0.14,8,1.14
Kagawa,11815,251.38,1745,62.32,908,32.43,2378,84.93,9028,322.43,352,12.57,4463,159.39,1072,38.29,693,24.75,1055,37.68,233,8.32,6,1.2,74,14.8,4,0.8,7,1.4,102,20.4,1,0.2,25,5
Ehime,16335,272.25,2021,56.14,791,21.97,4773,132.58,13522,375.61,516,14.33,4575,127.08,1134,31.5,1056,29.33,890,24.72,487,13.53,1,0.13,1016,127,2,0.33,6,1,54,9,-,-,14,2.33
Kochi,14365,299.27,1264,42.13,782,26.07,3102,103.4,5126,170.87,378,12.6,2710,90.33,766,25.53,496,16.53,763,25.43,47,1.57,1,0.33,62,20.67,2,0.25,5,0.63,144,18,4,0.5,93,11.63
Fukuoka,77094,389.36,7918,65.98,4119,34.33,21518,179.32,38640,322,3041,25.34,19859,165.49,7481,62.34,3596,29.97,5242,43.68,1312,10.93,15,0.58,1381,53.12,35,2.33,31,2.07,127,8.47,2,0.13,95,6.33
Saga,11746,309.11,1324,60.18,957,43.5,2243,101.95,3814,173.36,455,20.68,3464,157.45,1011,45.95,753,34.23,1044,47.45,42,1.91,1,0.33,175,58.33,6,1,11,1.83,40,6.67,-,-,63,10.5
Nagasaki,24640,357.1,2128,49.49,1127,26.21,3476,80.84,6495,151.05,601,13.98,4824,112.19,1737,40.4,880,20.47,1134,26.37,181,4.21,5,0.63,233,29.13,11,0.92,28,2.33,104,8.67,-,-,59,4.92
Kumamoto,25812,326.73,2846,58.08,1298,26.49,4706,96.04,17908,365.47,644,13.14,6424,131.1,1491,30.43,1619,33.04,2673,54.55,386,7.88,1,0.11,971,107.89,5,0.33,29,1.93,42,2.8,2,0.13,175,11.67
Oita,21892,377.45,1526,42.39,1152,32,3107,86.31,15344,426.22,714,19.83,3797,105.47,1398,38.83,1049,29.14,1751,48.64,547,15.19,-,-,189,37.8,2,0.18,12,1.09,75,6.82,-,-,21,1.91
Miyazaki,20940,361.03,2960,84.57,1601,45.74,4641,132.6,12191,348.31,627,17.91,4075,116.43,1345,38.43,1281,36.6,2063,58.94,177,5.06,1,0.17,595,99.17,-,-,1,0.14,12,1.71,1,0.14,27,3.86
Kagoshima,31251,343.42,3120,58.87,2883,54.4,5044,95.17,18023,340.06,996,18.79,7042,132.87,1472,27.77,1204,22.72,2780,52.45,323,6.09,3,0.43,624,89.14,7,0.58,3,0.25,21,1.75,-,-,36,3
Okinawa,44282,776.88,2567,77.79,1503,45.55,2068,62.67,5049,153,642,19.45,2398,72.67,1032,31.27,643,19.48,498,15.09,148,4.48,3,0.38,706,88.25,16,2.29,45,6.43,93,13.29,9,1.29,23,3.29
