"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37th week, 2020",,,,,,"Data collected as of September 16, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
Tochigi,5942,78.18,164,3.42,120,2.5,1506,31.38,2553,53.19,324,6.75,131,2.73,161,3.35,818,17.04,22,0.46,82,1.71,-,-,72,6,1,0.14,6,0.86,65,9.29,3,0.43,2,0.29
Gunma,11040,129.88,112,2.11,423,7.98,2020,38.11,4791,90.4,402,7.58,148,2.79,214,4.04,820,15.47,70,1.32,107,2.02,-,-,184,13.14,7,0.78,4,0.44,85,9.44,2,0.22,1,0.11
Saitama,29315,116.33,547,3.44,1158,7.28,8170,51.38,19157,120.48,1647,10.36,681,4.28,502,3.16,2481,15.6,241,1.52,385,2.42,35,0.9,402,10.31,9,0.82,19,1.73,82,7.45,-,-,1,0.09
Chiba,24829,118.23,311,2.36,510,3.86,8877,67.25,11156,84.52,984,7.45,373,2.83,371,2.81,1650,12.5,116,0.88,304,2.3,6,0.18,331,10.03,10,1.11,9,1,80,8.89,-,-,1,0.11
Tokyo,33388,81.83,540,2.11,1020,3.98,11540,45.08,30490,119.1,1938,7.57,862,3.37,398,1.55,3707,14.48,469,1.83,475,1.86,9,0.24,230,6.22,22,0.92,27,1.13,156,6.5,24,1,7,0.29
Kanagawa,29720,85.65,523,2.33,771,3.44,10340,46.16,20248,90.39,1680,7.5,626,2.79,375,1.67,2846,12.71,195,0.87,428,1.91,4,0.08,837,16.74,8,0.8,18,1.8,44,4.4,1,0.1,3,0.3
Niigata,9882,109.8,410,7.19,1106,19.4,6740,118.25,3947,69.25,661,11.6,239,4.19,164,2.88,931,16.33,42,0.74,109,1.91,19,1.9,96,9.6,5,0.38,4,0.31,92,7.08,3,0.23,1,0.08
Toyama,3564,74.25,74,2.55,338,11.66,2957,101.97,4096,141.24,240,8.28,108,3.72,229,7.9,393,13.55,85,2.93,30,1.03,-,-,16,2.67,1,0.2,7,1.4,59,11.8,1,0.2,4,0.8
Ishikawa,6189,128.94,107,3.69,253,8.72,3360,115.86,3931,135.55,411,14.17,74,2.55,237,8.17,399,13.76,13,0.45,27,0.93,-,-,10,1.43,-,-,6,1.2,59,11.8,-,-,1,0.2
Fukui,4975,134.46,98,4.26,317,13.78,1361,59.17,3139,136.48,103,4.48,53,2.3,376,16.35,286,12.43,35,1.52,26,1.13,-,-,14,4.67,7,1.17,6,1,16,2.67,3,0.5,-,-
Yamanashi,4328,105.56,42,1.75,48,2,718,29.92,1863,77.63,136,5.67,37,1.54,82,3.42,202,8.42,13,0.54,36,1.5,1,0.11,148,16.44,6,0.6,3,0.3,41,4.1,1,0.1,-,-
Nagano,11116,129.26,343,6.47,134,2.53,2242,42.3,6864,129.51,391,7.38,120,2.26,576,10.87,680,12.83,248,4.68,72,1.36,1,0.1,62,6.2,6,0.55,7,0.64,31,2.82,-,-,16,1.45
Gifu,11482,133.51,180,3.46,275,5.29,934,17.96,2857,54.94,127,2.44,105,2.02,178,3.42,494,9.5,18,0.35,43,0.83,1,0.09,36,3.27,-,-,-,-,36,7.2,-,-,3,0.6
Shizuoka,15955,114.78,262,2.94,599,6.73,4201,47.2,8281,93.04,469,5.27,230,2.58,342,3.84,1123,12.62,120,1.35,182,2.04,1,0.05,212,9.64,10,1,16,1.6,72,7.2,1,0.1,-,-
Aichi,31888,163.53,585,3.21,997,5.48,7118,39.11,14872,81.71,761,4.18,468,2.57,813,4.47,1815,9.97,167,0.92,245,1.35,4,0.11,114,3.26,15,1,27,1.8,162,10.8,1,0.07,7,0.47
Mie,8492,119.61,290,6.59,482,10.95,1660,37.73,4229,96.11,288,6.55,96,2.18,459,10.43,695,15.8,52,1.18,52,1.18,-,-,22,2,11,1.22,9,1,62,6.89,-,-,1,0.11
Shiga,7144,127.57,79,2.39,148,4.48,1057,32.03,2700,81.82,141,4.27,118,3.58,151,4.58,350,10.61,161,4.88,45,1.36,1,0.13,6,0.75,11,1.57,5,0.71,39,5.57,-,-,2,0.29
Kyoto,15018,120.14,174,2.29,375,4.93,3021,39.75,5150,67.76,341,4.49,244,3.21,290,3.82,804,10.58,146,1.92,77,1.01,-,-,82,4.82,2,0.33,7,1.17,83,13.83,-,-,-,-
Osaka,42885,143.43,1043,5.32,1381,7.05,7669,39.13,17439,88.97,1204,6.14,520,2.65,724,3.69,2693,13.74,641,3.27,393,2.01,9,0.18,251,4.92,8,0.5,14,0.88,90,5.63,1,0.06,2,0.13
Hyogo,24344,122.95,601,4.7,845,6.6,3254,25.42,13893,108.54,726,5.67,313,2.45,556,4.34,1575,12.3,352,2.75,197,1.54,7,0.2,375,10.71,34,2.43,20,1.43,119,8.5,1,0.07,6,0.43
Nara,5928,107.78,174,5.12,203,5.97,1163,34.21,2994,88.06,165,4.85,148,4.35,277,8.15,465,13.68,114,3.35,22,0.65,2,0.2,64,6.4,6,1,4,0.67,29,4.83,1,0.17,9,1.5
Wakayama,4322,88.2,315,10.86,203,7,843,29.07,2058,70.97,134,4.62,37,1.28,214,7.38,381,13.14,42,1.45,27,0.93,5,1.25,13,3.25,11,1,9,0.82,102,9.27,2,0.18,1,0.09
Tottori,3159,108.93,49,2.58,262,13.79,2345,123.42,2456,129.26,188,9.89,52,2.74,314,16.53,255,13.42,118,6.21,18,0.95,-,-,50,10,3,0.6,2,0.4,29,5.8,-,-,1,0.2
Shimane,3549,93.39,75,3.26,120,5.22,883,38.39,2540,110.43,130,5.65,52,2.26,171,7.43,493,21.43,42,1.83,22,0.96,-,-,3,1,3,0.38,5,0.63,20,2.5,-,-,-,-
Okayama,12125,144.35,146,2.7,527,9.76,1299,24.06,6597,122.17,303,5.61,248,4.59,322,5.96,573,10.61,355,6.57,99,1.83,3,0.25,59,4.92,7,1.4,2,0.4,17,3.4,-,-,1,0.2
Hiroshima,10533,93.21,291,4.16,959,13.7,2643,37.76,8227,117.53,402,5.74,170,2.43,340,4.86,894,12.77,165,2.36,142,2.03,6,0.33,223,12.39,7,0.35,5,0.25,68,3.4,-,-,11,0.55
Yamaguchi,5478,81.76,552,12,290,6.3,2022,43.96,4905,106.63,262,5.7,239,5.2,356,7.74,893,19.41,827,17.98,72,1.57,-,-,68,7.56,-,-,5,0.56,57,6.33,-,-,14,1.56
Tokushima,3092,85.89,124,5.39,172,7.48,397,17.26,2645,115,153,6.65,57,2.48,112,4.87,367,15.96,14,0.61,32,1.39,-,-,22,5.5,3,0.5,1,0.17,39,6.5,-,-,1,0.17
Kagawa,5019,109.11,126,4.67,286,10.59,997,36.93,5144,190.52,189,7,79,2.93,225,8.33,548,20.3,87,3.22,48,1.78,3,0.75,21,5.25,2,0.5,4,1,46,11.5,1,0.25,3,0.75
Ehime,8121,133.13,112,3.03,198,5.35,2535,68.51,5715,154.46,234,6.32,86,2.32,364,9.84,832,22.49,52,1.41,246,6.65,4,0.5,295,36.88,2,0.33,1,0.17,29,4.83,-,-,6,1
Kochi,7096,154.26,175,6.25,229,8.18,1346,48.07,1985,70.89,173,6.18,439,15.68,234,8.36,365,13.04,59,2.11,83,2.96,-,-,12,4,2,0.25,1,0.13,85,10.63,-,-,7,0.88
Fukuoka,24825,126.02,639,5.37,1474,12.39,14721,123.71,17150,144.12,1679,14.11,1027,8.63,1074,9.03,2725,22.9,3460,29.08,392,3.29,1,0.04,203,8.12,12,0.8,17,1.13,95,6.33,-,-,2,0.13
Saga,4816,123.49,96,4.17,430,18.7,1740,75.65,1907,82.91,217,9.43,272,11.83,302,13.13,540,23.48,902,39.22,29,1.26,-,-,12,4,6,1,6,1,27,4.5,-,-,1,0.17
Nagasaki,9860,140.86,92,2.09,544,12.36,3504,79.64,4138,94.05,447,10.16,271,6.16,457,10.39,666,15.14,1521,34.57,79,1.8,2,0.25,43,5.38,6,0.5,2,0.17,90,7.5,-,-,3,0.25
Kumamoto,6617,82.71,159,3.18,590,11.8,2220,44.4,5464,109.28,547,10.94,717,14.34,794,15.88,1253,25.06,1888,37.76,115,2.3,-,-,263,32.88,3,0.2,7,0.47,39,2.6,1,0.07,4,0.27
Oita,6906,119.07,121,3.36,273,7.58,1571,43.64,7182,199.5,405,11.25,176,4.89,537,14.92,799,22.19,811,22.53,93,2.58,1,0.2,57,11.4,-,-,2,0.18,94,8.55,-,-,-,-
Miyazaki,8216,141.66,53,1.51,702,20.06,3428,97.94,7507,214.49,371,10.6,217,6.2,437,12.49,989,28.26,416,11.89,99,2.83,-,-,110,18.33,4,0.57,-,-,7,1,-,-,3,0.43
Kagoshima,11144,122.46,728,13.74,1583,29.87,3244,61.21,9409,177.53,525,9.91,928,17.51,474,8.94,965,18.21,1544,29.13,161,3.04,1,0.14,106,15.14,5,0.42,1,0.08,19,1.58,-,-,7,0.58
Okinawa,8170,143.33,143,4.33,560,16.97,1905,57.73,1926,58.36,426,12.91,195,5.91,40,1.21,391,11.85,289,8.76,90,2.73,-,-,163,18.11,18,2.57,22,3.14,42,6,2,0.29,44,6.29
