"Table 3. Provisional reported cumulative cases & cumulative cases per sentinel of sentinel reporting diseases by prefecture, Japan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10th week, 2019",,,,,,"Data collected as of March 13, 2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prefecture,Influenza(excld. avian influenza and pandemic influenza),,Respiratory syncytial virus infection,,Pharyngoconjunctival fever,,Group A streptococcal pharyngitis,,Infectious gastroenteritis,,Chickenpox,,"Hand, foot and mouth disease",,Erythema infection,,Exanthem subitum,,Herpangina,,Mumps,,Acute hemorrhagic conjunctivitis,,Epidemic keratoconjunctivitis,,Bacterial meningitis,,Aseptic meningitis,,Mycoplasma pneumonia,,Chlamydial pneumonia(excluding psittacosis),,Infectious gastroenteritis (only by Rotavirus),
,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel,Current week,per sentinel
Total No.,1324332,267.7,12918,4.09,9902,3.13,72220,22.86,189269,59.91,10505,3.33,4112,1.3,21043,6.66,9716,3.08,520,0.16,2823,0.89,63,0.09,4317,6.2,102,0.21,102,0.21,958,2,16,0.03,644,1.34
Hokkaido,53983,244.27,945,6.8,387,2.78,5784,41.61,3217,23.14,386,2.78,43,0.31,471,3.39,266,1.91,7,0.05,56,0.4,2,0.07,124,4.43,1,0.04,2,0.09,95,4.13,1,0.04,19,0.83
Aomori,11823,181.89,109,2.6,98,2.33,792,18.86,2086,49.67,135,3.21,81,1.93,292,6.95,160,3.81,2,0.05,103,2.45,2,0.18,29,2.64,-,-,2,0.33,47,7.83,-,-,11,1.83
Iwate,15612,240.18,103,2.58,137,3.43,1707,42.68,1531,38.28,153,3.83,141,3.53,388,9.7,130,3.25,7,0.18,132,3.3,-,-,97,6.93,2,0.11,1,0.05,43,2.26,1,0.05,23,1.21
Miyagi,27532,289.81,245,4.15,133,2.25,1952,33.08,3043,51.58,369,6.25,62,1.05,1630,27.63,205,3.47,7,0.12,38,0.64,2,0.17,30,2.5,-,-,-,-,47,3.92,-,-,1,0.08
Akita,11578,218.45,33,0.97,62,1.82,598,17.59,991,29.15,58,1.71,16,0.47,218,6.41,69,2.03,2,0.06,5,0.15,-,-,19,2.71,2,0.25,-,-,64,8,-,-,-,-
Yamagata,11092,241.13,68,2.34,126,4.34,1135,39.14,2137,73.69,134,4.62,55,1.9,556,19.17,142,4.9,11,0.38,16,0.55,-,-,47,5.88,2,0.2,1,0.1,24,2.4,-,-,10,1
Fukushima,25434,306.43,231,4.62,214,4.28,1385,27.7,1724,34.48,229,4.58,101,2.02,473,9.46,249,4.98,7,0.14,65,1.3,-,-,138,10.62,1,0.14,-,-,10,1.43,-,-,18,2.57
Ibaraki,35279,293.99,229,3.05,196,2.61,1559,20.79,4167,55.56,260,3.47,55,0.73,390,5.2,141,1.88,11,0.15,29,0.39,-,-,160,9.41,1,0.08,-,-,50,3.85,-,-,3,0.23
Tochigi,20584,270.84,147,3.06,57,1.19,819,17.06,1747,36.4,135,2.81,41,0.85,233,4.85,166,3.46,2,0.04,29,0.6,-,-,51,4.25,1,0.14,-,-,19,2.71,-,-,3,0.43
Gunma,24165,277.76,142,2.68,152,2.87,949,17.91,2462,46.45,129,2.43,66,1.25,230,4.34,179,3.38,8,0.15,34,0.64,1,0.07,102,6.8,-,-,-,-,11,1.22,-,-,5,0.56
Saitama,88987,351.73,450,2.81,360,2.25,4405,27.53,12578,78.61,590,3.69,192,1.2,1787,11.17,493,3.08,13,0.08,152,0.95,12,0.3,183,4.58,2,0.18,8,0.73,14,1.27,-,-,22,2
Chiba,64724,306.75,260,1.98,265,2.02,3669,28.01,8070,61.6,506,3.86,95,0.73,1097,8.37,359,2.74,19,0.15,77,0.59,7,0.21,151,4.44,3,0.33,6,0.67,18,2,-,-,14,1.56
Tokyo,103418,254.72,503,1.97,418,1.64,5309,20.82,17803,69.82,992,3.89,240,0.94,2789,10.94,851,3.34,28,0.11,146,0.57,1,0.03,104,2.81,10,0.42,7,0.29,27,1.13,4,0.17,45,1.88
Kanagawa,99183,277.82,453,2,309,1.37,4026,17.81,13194,58.38,851,3.77,247,1.09,1714,7.58,668,2.96,8,0.04,219,0.97,1,0.02,521,10.42,4,0.36,1,0.09,14,1.27,-,-,10,0.91
Niigata,29084,323.16,291,5.11,420,7.37,2306,40.46,2081,36.51,244,4.28,74,1.3,1173,20.58,217,3.81,3,0.05,56,0.98,7,0.7,47,4.7,3,0.23,-,-,47,3.62,3,0.23,1,0.08
Toyama,10030,208.96,97,3.34,176,6.07,611,21.07,2048,70.62,122,4.21,72,2.48,219,7.55,91,3.14,28,0.97,10,0.34,2,0.29,23,3.29,2,0.4,-,-,2,0.4,-,-,1,0.2
Ishikawa,14040,292.5,143,4.93,225,7.76,1539,53.07,1615,55.69,62,2.14,30,1.03,400,13.79,90,3.1,-,-,9,0.31,-,-,25,3.57,2,0.4,1,0.2,23,4.6,-,-,1,0.2
